Home_Team,Away_Team,Result,Link,Season,Round,League
Girondins Bordeaux,Nantes,0-0,/match/bordeaux/nantes/2021,2021,1,ligue_1
Dijon FCO,Angers SCO,0-1,/match/dijon-fco/angers-sco/2021,2021,1,ligue_1
Lille,Stade Rennais,1-1,/match/lillestrom/stade-rennes/2021,2021,1,ligue_1
Monaco,Stade de Reims,2-2,/match/monaco/stade-reims/2021,2021,1,ligue_1
Lorient,Strasbourg,3-1,/match/lorient/strasbourg/2021,2021,1,ligue_1
Nîmes,Stade Brestois,4-0,/match/nimes-olympique/stade-brestois-29/2021,2021,1,ligue_1
Nice,Lens,2-1,/match/nice/lens/2021,2021,1,ligue_1
Montpellier,Olympique Lyonnais,2-1,/match/montpellier-hsc/olympique-lyonnais/2021,2021,1,ligue_1
PSG,Metz,1-0,/match/paris-saint-germain-fc/metz/2021,2021,1,ligue_1
Olympique,Saint-Étienne,0-2,/match/olympique-marsella/saint-etienne/2021,2021,1,ligue_1
Olympique Lyonnais,Dijon FCO,4-1,/match/olympique-lyonnais/dijon-fco/2021,2021,2,ligue_1
Stade Rennais,Montpellier,2-1,/match/stade-rennes/montpellier-hsc/2021,2021,2,ligue_1
Strasbourg,Nice,0-2,/match/strasbourg/nice/2021,2021,2,ligue_1
Stade de Reims,Lille,0-1,/match/stade-reims/lillestrom/2021,2021,2,ligue_1
Angers SCO,Girondins Bordeaux,0-2,/match/angers-sco/bordeaux/2021,2021,2,ligue_1
Metz,Monaco,0-1,/match/metz/monaco/2021,2021,2,ligue_1
Nantes,Nîmes,2-1,/match/nantes/nimes-olympique/2021,2021,2,ligue_1
Saint-Étienne,Lorient,2-0,/match/saint-etienne/lorient/2021,2021,2,ligue_1
Stade Brestois,Olympique,2-3,/match/stade-brestois-29/olympique-marsella/2021,2021,2,ligue_1
Lens,PSG,1-0,/match/lens/paris-saint-germain-fc/2021,2021,2,ligue_1
Girondins Bordeaux,Olympique Lyonnais,0-0,/match/bordeaux/olympique-lyonnais/2021,2021,3,ligue_1
Montpellier,Nice,3-1,/match/montpellier-hsc/nice/2021,2021,3,ligue_1
Saint-Étienne,Strasbourg,2-0,/match/saint-etienne/strasbourg/2021,2021,3,ligue_1
Lille,Metz,1-0,/match/lillestrom/metz/2021,2021,3,ligue_1
Angers SCO,Stade de Reims,1-0,/match/angers-sco/stade-reims/2021,2021,3,ligue_1
Dijon FCO,Stade Brestois,0-2,/match/dijon-fco/stade-brestois-29/2021,2021,3,ligue_1
Lorient,Lens,2-3,/match/lorient/lens/2021,2021,3,ligue_1
Nîmes,Stade Rennais,2-4,/match/nimes-olympique/stade-rennes/2021,2021,3,ligue_1
Monaco,Nantes,2-1,/match/monaco/nantes/2021,2021,3,ligue_1
PSG,Olympique,0-1,/match/paris-saint-germain-fc/olympique-marsella/2021,2021,3,ligue_1
Olympique Lyonnais,Nîmes,0-0,/match/olympique-lyonnais/nimes-olympique/2021,2021,4,ligue_1
Lens,Girondins Bordeaux,2-1,/match/lens/bordeaux/2021,2021,4,ligue_1
Stade Rennais,Monaco,2-1,/match/stade-rennes/monaco/2021,2021,4,ligue_1
Nice,PSG,0-3,/match/nice/paris-saint-germain-fc/2021,2021,4,ligue_1
Stade Brestois,Lorient,3-2,/match/stade-brestois-29/lorient/2021,2021,4,ligue_1
Metz,Stade de Reims,2-1,/match/metz/stade-reims/2021,2021,4,ligue_1
Montpellier,Angers SCO,4-1,/match/montpellier-hsc/angers-sco/2021,2021,4,ligue_1
Strasbourg,Dijon FCO,1-0,/match/strasbourg/dijon-fco/2021,2021,4,ligue_1
Nantes,Saint-Étienne,2-2,/match/nantes/saint-etienne/2021,2021,4,ligue_1
Olympique,Lille,1-1,/match/olympique-marsella/lillestrom/2021,2021,4,ligue_1
Lille,Nantes,2-0,/match/lillestrom/nantes/2021,2021,5,ligue_1
Saint-Étienne,Stade Rennais,0-3,/match/saint-etienne/stade-rennes/2021,2021,5,ligue_1
Olympique,Metz,1-1,/match/olympique-marsella/metz/2021,2021,5,ligue_1
Girondins Bordeaux,Nice,0-0,/match/bordeaux/nice/2021,2021,5,ligue_1
Angers SCO,Stade Brestois,3-2,/match/angers-sco/stade-brestois-29/2021,2021,5,ligue_1
Dijon FCO,Montpellier,2-2,/match/dijon-fco/montpellier-hsc/2021,2021,5,ligue_1
Monaco,Strasbourg,3-2,/match/monaco/strasbourg/2021,2021,5,ligue_1
Nîmes,Lens,1-1,/match/nimes-olympique/lens/2021,2021,5,ligue_1
Lorient,Olympique Lyonnais,1-1,/match/lorient/olympique-lyonnais/2021,2021,5,ligue_1
