Home_Team,Away_Team,Result,Link,Season,Round,League
Girondins Bordeaux,Nice,1-0,/match/bordeaux/nice/1995,1995,1,ligue_1
Sochaux,Caen,2-0,/match/sochaux/caen/1995,1995,1,ligue_1
Monaco,Metz,0-1,/match/monaco/metz/1995,1995,1,ligue_1
Cannes,Bastia,0-0,/match/as-cannes/bastia/1995,1995,1,ligue_1
Nantes,Olympique Lyonnais,1-1,/match/nantes/olympique-lyonnais/1995,1995,1,ligue_1
Strasbourg,Auxerre,1-1,/match/strasbourg/auxerre/1995,1995,1,ligue_1
Le Havre,PSG,0-0,/match/havre-ac/paris-saint-germain-fc/1995,1995,1,ligue_1
Saint-Étienne,Stade Rennais,1-1,/match/saint-etienne/stade-rennes/1995,1995,1,ligue_1
Lens,Lille,1-1,/match/lens/lillestrom/1995,1995,1,ligue_1
Montpellier,FC Martigues,0-1,/match/montpellier-hsc/fc-martigues/1995,1995,1,ligue_1
Auxerre,Nantes,1-2,/match/auxerre/nantes/1995,1995,2,ligue_1
Caen,Cannes,0-1,/match/caen/as-cannes/1995,1995,2,ligue_1
FC Martigues,Saint-Étienne,1-1,/match/fc-martigues/saint-etienne/1995,1995,2,ligue_1
Stade Rennais,Le Havre,0-0,/match/stade-rennes/havre-ac/1995,1995,2,ligue_1
Nice,Sochaux,1-0,/match/nice/sochaux/1995,1995,2,ligue_1
Lille,Strasbourg,1-0,/match/lillestrom/strasbourg/1995,1995,2,ligue_1
Olympique Lyonnais,Monaco,3-1,/match/olympique-lyonnais/monaco/1995,1995,2,ligue_1
Metz,Bastia,1-2,/match/metz/bastia/1995,1995,2,ligue_1
Montpellier,Girondins Bordeaux,0-1,/match/montpellier-hsc/bordeaux/1995,1995,2,ligue_1
PSG,Lens,1-0,/match/paris-saint-germain-fc/lens/1995,1995,2,ligue_1
Lens,Stade Rennais,5-0,/match/lens/stade-rennes/1995,1995,3,ligue_1
Cannes,Metz,1-0,/match/as-cannes/metz/1995,1995,3,ligue_1
Monaco,Auxerre,0-0,/match/monaco/auxerre/1995,1995,3,ligue_1
Nantes,Caen,2-1,/match/nantes/caen/1995,1995,3,ligue_1
Le Havre,Nice,1-1,/match/havre-ac/nice/1995,1995,3,ligue_1
Girondins Bordeaux,FC Martigues,1-1,/match/bordeaux/fc-martigues/1995,1995,3,ligue_1
Saint-Étienne,Montpellier,4-0,/match/saint-etienne/montpellier-hsc/1995,1995,3,ligue_1
Sochaux,Lille,3-0,/match/sochaux/lillestrom/1995,1995,3,ligue_1
Strasbourg,PSG,2-0,/match/strasbourg/paris-saint-germain-fc/1995,1995,3,ligue_1
Bastia,Olympique Lyonnais,0-1,/match/bastia/olympique-lyonnais/1995,1995,3,ligue_1
Caen,Monaco,0-1,/match/caen/monaco/1995,1995,4,ligue_1
Olympique Lyonnais,Metz,1-0,/match/olympique-lyonnais/metz/1995,1995,4,ligue_1
FC Martigues,Le Havre,2-1,/match/fc-martigues/havre-ac/1995,1995,4,ligue_1
Stade Rennais,Girondins Bordeaux,2-0,/match/stade-rennes/bordeaux/1995,1995,4,ligue_1
Nice,Cannes,2-1,/match/nice/as-cannes/1995,1995,4,ligue_1
PSG,Sochaux,1-1,/match/paris-saint-germain-fc/sochaux/1995,1995,4,ligue_1
Auxerre,Bastia,2-1,/match/auxerre/bastia/1995,1995,4,ligue_1
Saint-Étienne,Strasbourg,2-0,/match/saint-etienne/strasbourg/1995,1995,4,ligue_1
Montpellier,Lens,1-2,/match/montpellier-hsc/lens/1995,1995,4,ligue_1
Lille,Nantes,1-2,/match/lillestrom/nantes/1995,1995,4,ligue_1
Nantes,PSG,1-0,/match/nantes/paris-saint-germain-fc/1995,1995,5,ligue_1
Lens,FC Martigues,2-1,/match/lens/fc-martigues/1995,1995,5,ligue_1
Cannes,Olympique Lyonnais,5-1,/match/as-cannes/olympique-lyonnais/1995,1995,5,ligue_1
Sochaux,Stade Rennais,1-3,/match/sochaux/stade-rennes/1995,1995,5,ligue_1
Strasbourg,Nice,3-2,/match/strasbourg/nice/1995,1995,5,ligue_1
Girondins Bordeaux,Saint-Étienne,2-1,/match/bordeaux/saint-etienne/1995,1995,5,ligue_1
Le Havre,Montpellier,1-2,/match/havre-ac/montpellier-hsc/1995,1995,5,ligue_1
Metz,Auxerre,1-1,/match/metz/auxerre/1995,1995,5,ligue_1
Bastia,Caen,1-0,/match/bastia/caen/1995,1995,5,ligue_1
Monaco,Lille,2-0,/match/monaco/lillestrom/1995,1995,5,ligue_1
Stade Rennais,Strasbourg,1-1,/match/stade-rennes/strasbourg/1995,1995,6,ligue_1
Nice,Lens,1-1,/match/nice/lens/1995,1995,6,ligue_1
FC Martigues,Sochaux,2-0,/match/fc-martigues/sochaux/1995,1995,6,ligue_1
PSG,Monaco,1-0,/match/paris-saint-germain-fc/monaco/1995,1995,6,ligue_1
Lille,Bastia,3-0,/match/lillestrom/bastia/1995,1995,6,ligue_1
Caen,Metz,2-0,/match/caen/metz/1995,1995,6,ligue_1
Girondins Bordeaux,Cannes,0-2,/match/bordeaux/as-cannes/1995,1995,6,ligue_1
Saint-Étienne,Le Havre,4-1,/match/saint-etienne/havre-ac/1995,1995,6,ligue_1
Montpellier,Nantes,2-2,/match/montpellier-hsc/nantes/1995,1995,6,ligue_1
Auxerre,Olympique Lyonnais,0-0,/match/auxerre/olympique-lyonnais/1995,1995,6,ligue_1
Cannes,Auxerre,3-1,/match/as-cannes/auxerre/1995,1995,7,ligue_1
Le Havre,Girondins Bordeaux,1-1,/match/havre-ac/bordeaux/1995,1995,7,ligue_1
Monaco,Nice,0-2,/match/monaco/nice/1995,1995,7,ligue_1
Nantes,Stade Rennais,2-0,/match/nantes/stade-rennes/1995,1995,7,ligue_1
Strasbourg,FC Martigues,5-0,/match/strasbourg/fc-martigues/1995,1995,7,ligue_1
Lens,Saint-Étienne,0-0,/match/lens/saint-etienne/1995,1995,7,ligue_1
Olympique Lyonnais,Caen,1-0,/match/olympique-lyonnais/caen/1995,1995,7,ligue_1
Metz,Lille,1-1,/match/metz/lillestrom/1995,1995,7,ligue_1
Bastia,PSG,1-2,/match/bastia/paris-saint-germain-fc/1995,1995,7,ligue_1
Sochaux,Montpellier,2-0,/match/sochaux/montpellier-hsc/1995,1995,7,ligue_1
Stade Rennais,Cannes,3-1,/match/stade-rennes/as-cannes/1995,1995,8,ligue_1
Caen,Auxerre,1-5,/match/caen/auxerre/1995,1995,8,ligue_1
Nice,Bastia,1-2,/match/nice/bastia/1995,1995,8,ligue_1
FC Martigues,Nantes,3-3,/match/fc-martigues/nantes/1995,1995,8,ligue_1
PSG,Metz,3-0,/match/paris-saint-germain-fc/metz/1995,1995,8,ligue_1
Lille,Olympique Lyonnais,1-4,/match/lillestrom/olympique-lyonnais/1995,1995,8,ligue_1
Girondins Bordeaux,Lens,1-2,/match/bordeaux/lens/1995,1995,8,ligue_1
Saint-Étienne,Sochaux,4-0,/match/saint-etienne/sochaux/1995,1995,8,ligue_1
Montpellier,Strasbourg,1-1,/match/montpellier-hsc/strasbourg/1995,1995,8,ligue_1
Le Havre,Monaco,1-0,/match/havre-ac/monaco/1995,1995,8,ligue_1
Strasbourg,Caen,1-0,/match/strasbourg/caen/1995,1995,9,ligue_1
Cannes,FC Martigues,0-1,/match/as-cannes/fc-martigues/1995,1995,9,ligue_1
Bastia,Montpellier,1-1,/match/bastia/montpellier-hsc/1995,1995,9,ligue_1
Nantes,Saint-Étienne,3-0,/match/nantes/saint-etienne/1995,1995,9,ligue_1
Sochaux,Girondins Bordeaux,1-4,/match/sochaux/bordeaux/1995,1995,9,ligue_1
Lens,Le Havre,1-1,/match/lens/havre-ac/1995,1995,9,ligue_1
Metz,Nice,0-0,/match/metz/nice/1995,1995,9,ligue_1
Monaco,Stade Rennais,0-0,/match/monaco/stade-rennes/1995,1995,9,ligue_1
Auxerre,Lille,2-0,/match/auxerre/lillestrom/1995,1995,9,ligue_1
Olympique Lyonnais,PSG,2-0,/match/olympique-lyonnais/paris-saint-germain-fc/1995,1995,9,ligue_1
Montpellier,Monaco,2-2,/match/montpellier-hsc/monaco/1995,1995,10,ligue_1
Le Havre,Sochaux,2-0,/match/havre-ac/sochaux/1995,1995,10,ligue_1
Stade Rennais,Metz,1-2,/match/stade-rennes/metz/1995,1995,10,ligue_1
Nice,Nantes,1-3,/match/nice/nantes/1995,1995,10,ligue_1
PSG,Auxerre,1-1,/match/paris-saint-germain-fc/auxerre/1995,1995,10,ligue_1
FC Martigues,Bastia,5-2,/match/fc-martigues/bastia/1995,1995,10,ligue_1
Girondins Bordeaux,Strasbourg,2-0,/match/bordeaux/strasbourg/1995,1995,10,ligue_1
Saint-Étienne,Olympique Lyonnais,1-1,/match/saint-etienne/olympique-lyonnais/1995,1995,10,ligue_1
Lens,Cannes,0-2,/match/lens/as-cannes/1995,1995,10,ligue_1
Lille,Caen,1-1,/match/lillestrom/caen/1995,1995,10,ligue_1
Caen,PSG,1-2,/match/caen/paris-saint-germain-fc/1995,1995,11,ligue_1
Cannes,Lille,0-0,/match/as-cannes/lillestrom/1995,1995,11,ligue_1
Monaco,FC Martigues,1-0,/match/monaco/fc-martigues/1995,1995,11,ligue_1
Nantes,Girondins Bordeaux,3-3,/match/nantes/bordeaux/1995,1995,11,ligue_1
Sochaux,Lens,1-1,/match/sochaux/lens/1995,1995,11,ligue_1
Olympique Lyonnais,Nice,1-1,/match/olympique-lyonnais/nice/1995,1995,11,ligue_1
Metz,Montpellier,0-0,/match/metz/montpellier-hsc/1995,1995,11,ligue_1
Bastia,Stade Rennais,1-2,/match/bastia/stade-rennes/1995,1995,11,ligue_1
Strasbourg,Le Havre,3-0,/match/strasbourg/havre-ac/1995,1995,11,ligue_1
Auxerre,Saint-Étienne,3-0,/match/auxerre/saint-etienne/1995,1995,11,ligue_1
Lens,Strasbourg,1-0,/match/lens/strasbourg/1995,1995,12,ligue_1
Sochaux,Cannes,2-1,/match/sochaux/as-cannes/1995,1995,12,ligue_1
PSG,Lille,3-0,/match/paris-saint-germain-fc/lillestrom/1995,1995,12,ligue_1
Nice,Caen,0-1,/match/nice/caen/1995,1995,12,ligue_1
FC Martigues,Metz,1-1,/match/fc-martigues/metz/1995,1995,12,ligue_1
Girondins Bordeaux,Monaco,0-3,/match/bordeaux/monaco/1995,1995,12,ligue_1
Saint-Étienne,Bastia,1-2,/match/saint-etienne/bastia/1995,1995,12,ligue_1
Montpellier,Olympique Lyonnais,2-2,/match/montpellier-hsc/olympique-lyonnais/1995,1995,12,ligue_1
Stade Rennais,Auxerre,2-2,/match/stade-rennes/auxerre/1995,1995,12,ligue_1
Le Havre,Nantes,0-0,/match/havre-ac/nantes/1995,1995,12,ligue_1
