Home_Team,Away_Team,Result,Link,Season,Round,League
Nantes,Monaco,1-0,/match/nantes/monaco/1994,1994,1,ligue_1
Caen,Metz,1-1,/match/caen/metz/1994,1994,1,ligue_1
Saint-Étienne,Cannes,1-2,/match/saint-etienne/as-cannes/1994,1994,1,ligue_1
Strasbourg,Auxerre,1-1,/match/strasbourg/auxerre/1994,1994,1,ligue_1
Montpellier,Olympique Lyonnais,1-1,/match/montpellier-hsc/olympique-lyonnais/1994,1994,1,ligue_1
Olympique,Lens,1-0,/match/olympique-marsella/lens/1994,1994,1,ligue_1
Lille,FC Martigues,1-1,/match/lillestrom/fc-martigues/1994,1994,1,ligue_1
Girondins Bordeaux,PSG,1-0,/match/bordeaux/paris-saint-germain-fc/1994,1994,1,ligue_1
Toulouse,Le Havre,0-0,/match/toulouse-fc/havre-ac/1994,1994,1,ligue_1
Sochaux,Angers SCO,4-1,/match/sochaux/angers-sco/1994,1994,1,ligue_1
Monaco,Toulouse,3-0,/match/monaco/toulouse-fc/1994,1994,2,ligue_1
PSG,Lille,2-1,/match/paris-saint-germain-fc/lillestrom/1994,1994,2,ligue_1
Auxerre,Montpellier,3-1,/match/auxerre/montpellier-hsc/1994,1994,2,ligue_1
Nantes,Saint-Étienne,1-0,/match/nantes/saint-etienne/1994,1994,2,ligue_1
Metz,Angers SCO,2-0,/match/metz/angers-sco/1994,1994,2,ligue_1
FC Martigues,Sochaux,1-1,/match/fc-martigues/sochaux/1994,1994,2,ligue_1
Olympique Lyonnais,Caen,2-0,/match/olympique-lyonnais/caen/1994,1994,2,ligue_1
Lens,Strasbourg,0-0,/match/lens/strasbourg/1994,1994,2,ligue_1
Le Havre,Girondins Bordeaux,0-3,/match/havre-ac/bordeaux/1994,1994,2,ligue_1
Cannes,Olympique,2-1,/match/as-cannes/olympique-marsella/1994,1994,2,ligue_1
Lille,Lens,0-0,/match/lillestrom/lens/1994,1994,3,ligue_1
Angers SCO,Olympique Lyonnais,3-1,/match/angers-sco/olympique-lyonnais/1994,1994,3,ligue_1
Girondins Bordeaux,Cannes,0-0,/match/bordeaux/as-cannes/1994,1994,3,ligue_1
Caen,Auxerre,1-0,/match/caen/auxerre/1994,1994,3,ligue_1
Olympique,Le Havre,1-1,/match/olympique-marsella/havre-ac/1994,1994,3,ligue_1
Montpellier,FC Martigues,1-0,/match/montpellier-hsc/fc-martigues/1994,1994,3,ligue_1
Saint-Étienne,Monaco,2-0,/match/saint-etienne/monaco/1994,1994,3,ligue_1
Toulouse,Nantes,0-3,/match/toulouse-fc/nantes/1994,1994,3,ligue_1
Strasbourg,PSG,2-2,/match/strasbourg/paris-saint-germain-fc/1994,1994,3,ligue_1
Sochaux,Metz,2-1,/match/sochaux/metz/1994,1994,3,ligue_1
Monaco,Girondins Bordeaux,3-2,/match/monaco/bordeaux/1994,1994,4,ligue_1
Cannes,Lille,2-1,/match/as-cannes/lillestrom/1994,1994,4,ligue_1
