Home_Team,Away_Team,Result,Link,Season,Round,League
Valencia,Real Betis,2-1,/match/valencia-cf/betis/2007,2007,1,primera_division
Recreativo,Mallorca,1-1,/match/recreativo/mallorca/2007,2007,1,primera_division
Real Madrid,Villarreal,0-0,/match/real-madrid/villarreal/2007,2007,1,primera_division
Racing,Atlético,0-1,/match/racing/atletico-madrid/2007,2007,1,primera_division
Osasuna,Getafe,0-2,/match/osasuna/getafe/2007,2007,1,primera_division
Espanyol,Gimnàstic,0-1,/match/espanyol/gimnastic-tarragona/2007,2007,1,primera_division
Deportivo,Real Zaragoza,3-2,/match/deportivo/real-zaragoza/2007,2007,1,primera_division
Athletic,R. Sociedad,1-1,/match/athletic-bilbao/real-sociedad/2007,2007,1,primera_division
Celta,Barcelona,2-3,/match/celta/barcelona/2007,2007,1,primera_division
Sevilla,Levante,4-0,/match/sevilla/levante/2007,2007,1,primera_division
Barcelona,Osasuna,3-0,/match/barcelona/osasuna/2007,2007,2,primera_division
Atlético,Valencia,0-1,/match/atletico-madrid/valencia-cf/2007,2007,2,primera_division
R. Sociedad,Sevilla,1-3,/match/real-sociedad/sevilla/2007,2007,2,primera_division
Mallorca,Deportivo,0-0,/match/mallorca/deportivo/2007,2007,2,primera_division
Levante,Real Madrid,1-4,/match/levante/real-madrid/2007,2007,2,primera_division
Gimnàstic,Celta,1-2,/match/gimnastic-tarragona/celta/2007,2007,2,primera_division
Getafe,Racing,1-0,/match/getafe/racing/2007,2007,2,primera_division
Real Betis,Athletic,3-0,/match/betis/athletic-bilbao/2007,2007,2,primera_division
Villarreal,Recreativo,0-1,/match/villarreal/recreativo/2007,2007,2,primera_division
Real Zaragoza,Espanyol,3-0,/match/real-zaragoza/espanyol/2007,2007,2,primera_division
Deportivo,Villarreal,2-0,/match/deportivo/villarreal/2007,2007,3,primera_division
Sevilla,Real Betis,3-2,/match/sevilla/betis/2007,2007,3,primera_division
Recreativo,Levante,0-1,/match/recreativo/levante/2007,2007,3,primera_division
Real Zaragoza,Mallorca,2-0,/match/real-zaragoza/mallorca/2007,2007,3,primera_division
Racing,Barcelona,0-3,/match/racing/barcelona/2007,2007,3,primera_division
Osasuna,Gimnàstic,2-0,/match/osasuna/gimnastic-tarragona/2007,2007,3,primera_division
Espanyol,Celta,2-1,/match/espanyol/celta/2007,2007,3,primera_division
Athletic,Atlético,1-4,/match/athletic-bilbao/atletico-madrid/2007,2007,3,primera_division
Valencia,Getafe,2-0,/match/valencia-cf/getafe/2007,2007,3,primera_division
Real Madrid,R. Sociedad,2-0,/match/real-madrid/real-sociedad/2007,2007,3,primera_division
Real Betis,Real Madrid,0-1,/match/betis/real-madrid/2007,2007,4,primera_division
Atlético,Sevilla,2-1,/match/atletico-madrid/sevilla/2007,2007,4,primera_division
R. Sociedad,Recreativo,2-3,/match/real-sociedad/recreativo/2007,2007,4,primera_division
Mallorca,Espanyol,1-0,/match/mallorca/espanyol/2007,2007,4,primera_division
Levante,Deportivo,2-0,/match/levante/deportivo/2007,2007,4,primera_division
Gimnàstic,Racing,2-2,/match/gimnastic-tarragona/racing/2007,2007,4,primera_division
Getafe,Athletic,0-0,/match/getafe/athletic-bilbao/2007,2007,4,primera_division
Celta,Osasuna,0-2,/match/celta/osasuna/2007,2007,4,primera_division
Villarreal,Real Zaragoza,3-2,/match/villarreal/real-zaragoza/2007,2007,4,primera_division
Barcelona,Valencia,1-1,/match/barcelona/valencia-cf/2007,2007,4,primera_division
Athletic,Barcelona,1-3,/match/athletic-bilbao/barcelona/2007,2007,5,primera_division
Recreativo,Real Betis,2-0,/match/recreativo/betis/2007,2007,5,primera_division
Real Zaragoza,Levante,2-2,/match/real-zaragoza/levante/2007,2007,5,primera_division
Mallorca,Villarreal,1-2,/match/mallorca/villarreal/2007,2007,5,primera_division
Real Madrid,Atlético,1-1,/match/real-madrid/atletico-madrid/2007,2007,5,primera_division
Racing,Celta,1-1,/match/racing/celta/2007,2007,5,primera_division
Sevilla,Getafe,1-0,/match/sevilla/getafe/2007,2007,5,primera_division
Espanyol,Osasuna,0-0,/match/espanyol/osasuna/2007,2007,5,primera_division
Deportivo,R. Sociedad,2-0,/match/deportivo/real-sociedad/2007,2007,5,primera_division
Valencia,Gimnàstic,4-0,/match/valencia-cf/gimnastic-tarragona/2007,2007,5,primera_division
Getafe,Real Madrid,1-0,/match/getafe/real-madrid/2007,2007,6,primera_division
Atlético,Recreativo,2-1,/match/atletico-madrid/recreativo/2007,2007,6,primera_division
R. Sociedad,Real Zaragoza,1-3,/match/real-sociedad/real-zaragoza/2007,2007,6,primera_division
Osasuna,Racing,0-1,/match/osasuna/racing/2007,2007,6,primera_division
Levante,Mallorca,0-1,/match/levante/mallorca/2007,2007,6,primera_division
Gimnàstic,Athletic,2-3,/match/gimnastic-tarragona/athletic-bilbao/2007,2007,6,primera_division
Celta,Valencia,3-2,/match/celta/valencia-cf/2007,2007,6,primera_division
Villarreal,Espanyol,0-0,/match/villarreal/espanyol/2007,2007,6,primera_division
Barcelona,Sevilla,3-1,/match/barcelona/sevilla/2007,2007,6,primera_division
Real Betis,Deportivo,1-1,/match/betis/deportivo/2007,2007,6,primera_division
Real Zaragoza,Real Betis,2-1,/match/real-zaragoza/betis/2007,2007,7,primera_division
Villarreal,Levante,1-1,/match/villarreal/levante/2007,2007,7,primera_division
Deportivo,Atlético,1-0,/match/deportivo/atletico-madrid/2007,2007,7,primera_division
Recreativo,Getafe,1-2,/match/recreativo/getafe/2007,2007,7,primera_division
Mallorca,R. Sociedad,0-0,/match/mallorca/real-sociedad/2007,2007,7,primera_division
Sevilla,Gimnàstic,2-1,/match/sevilla/gimnastic-tarragona/2007,2007,7,primera_division
Espanyol,Racing,2-2,/match/espanyol/racing/2007,2007,7,primera_division
Athletic,Celta,0-1,/match/athletic-bilbao/celta/2007,2007,7,primera_division
Valencia,Osasuna,1-0,/match/valencia-cf/osasuna/2007,2007,7,primera_division
Real Madrid,Barcelona,2-0,/match/real-madrid/barcelona/2007,2007,7,primera_division
Barcelona,Recreativo,3-0,/match/barcelona/recreativo/2007,2007,8,primera_division
Racing,Valencia,1-0,/match/racing/valencia-cf/2007,2007,8,primera_division
Gimnàstic,Real Madrid,1-3,/match/gimnastic-tarragona/real-madrid/2007,2007,8,primera_division
Levante,Espanyol,0-0,/match/levante/espanyol/2007,2007,8,primera_division
Getafe,Deportivo,2-0,/match/getafe/deportivo/2007,2007,8,primera_division
Celta,Sevilla,1-2,/match/celta/sevilla/2007,2007,8,primera_division
Real Betis,Mallorca,0-1,/match/betis/mallorca/2007,2007,8,primera_division
R. Sociedad,Villarreal,0-1,/match/real-sociedad/villarreal/2007,2007,8,primera_division
Osasuna,Athletic,1-1,/match/osasuna/athletic-bilbao/2007,2007,8,primera_division
Atlético,Real Zaragoza,0-1,/match/atletico-madrid/real-zaragoza/2007,2007,8,primera_division
Levante,R. Sociedad,2-0,/match/levante/real-sociedad/2007,2007,9,primera_division
Mallorca,Atlético,0-0,/match/mallorca/atletico-madrid/2007,2007,9,primera_division
Deportivo,Barcelona,1-1,/match/deportivo/barcelona/2007,2007,9,primera_division
Recreativo,Gimnàstic,2-1,/match/recreativo/gimnastic-tarragona/2007,2007,9,primera_division
Real Zaragoza,Getafe,3-1,/match/real-zaragoza/getafe/2007,2007,9,primera_division
Sevilla,Osasuna,2-0,/match/sevilla/osasuna/2007,2007,9,primera_division
Athletic,Racing,0-0,/match/athletic-bilbao/racing/2007,2007,9,primera_division
Villarreal,Real Betis,3-2,/match/villarreal/betis/2007,2007,9,primera_division
Real Madrid,Celta,1-2,/match/real-madrid/celta/2007,2007,9,primera_division
Espanyol,Valencia,1-1,/match/espanyol/valencia-cf/2007,2007,9,primera_division
Atlético,Villarreal,3-1,/match/atletico-madrid/villarreal/2007,2007,10,primera_division
