Home_Team,Away_Team,Result,Link,Season,Round,League
Real Sporting,Albacete,3-0,/match/sporting-gijon/albacete/1996,1996,1,primera_division
Deportivo,Valencia,3-0,/match/deportivo/valencia-cf/1996,1996,1,primera_division
Rayo Vallecano,Real Madrid,1-5,/match/rayo-vallecano/real-madrid/1996,1996,1,primera_division
Real Valladolid,Barcelona,0-2,/match/valladolid/barcelona/1996,1996,1,primera_division
Sevilla,Tenerife,0-1,/match/sevilla/tenerife/1996,1996,1,primera_division
Real Zaragoza,Real Oviedo,1-0,/match/real-zaragoza/real-oviedo/1996,1996,1,primera_division
Atlético,R. Sociedad,4-1,/match/atletico-madrid/real-sociedad/1996,1996,1,primera_division
Athletic,Racing,4-0,/match/athletic-bilbao/racing/1996,1996,1,primera_division
Mérida CP,Real Betis,1-1,/match/merida-cp/betis/1996,1996,1,primera_division
Espanyol,UD Salamanca,3-1,/match/espanyol/salamanca/1996,1996,1,primera_division
Celta,Compostela,0-1,/match/celta/sd-compostela/1996,1996,1,primera_division
Albacete,Sevilla,3-2,/match/albacete/sevilla/1996,1996,2,primera_division
Real Betis,Real Zaragoza,3-1,/match/betis/real-zaragoza/1996,1996,2,primera_division
Real Madrid,Athletic,1-2,/match/real-madrid/athletic-bilbao/1996,1996,2,primera_division
Barcelona,Mérida CP,2-2,/match/barcelona/merida-cp/1996,1996,2,primera_division
Tenerife,Espanyol,1-4,/match/tenerife/espanyol/1996,1996,2,primera_division
UD Salamanca,Celta,0-1,/match/salamanca/celta/1996,1996,2,primera_division
Compostela,Deportivo,4-0,/match/sd-compostela/deportivo/1996,1996,2,primera_division
Valencia,Real Valladolid,1-0,/match/valencia-cf/valladolid/1996,1996,2,primera_division
R. Sociedad,Real Sporting,2-0,/match/real-sociedad/sporting-gijon/1996,1996,2,primera_division
Racing,Atlético,0-4,/match/racing/atletico-madrid/1996,1996,2,primera_division
Real Oviedo,Rayo Vallecano,2-0,/match/real-oviedo/rayo-vallecano/1996,1996,2,primera_division
Real Valladolid,Compostela,0-0,/match/valladolid/sd-compostela/1996,1996,3,primera_division
Athletic,Atlético,0-2,/match/athletic-bilbao/atletico-madrid/1996,1996,3,primera_division
Celta,Tenerife,2-2,/match/celta/tenerife/1996,1996,3,primera_division
Sevilla,R. Sociedad,2-1,/match/sevilla/real-sociedad/1996,1996,3,primera_division
Real Sporting,Racing,4-2,/match/sporting-gijon/racing/1996,1996,3,primera_division
Mérida CP,Valencia,0-2,/match/merida-cp/valencia-cf/1996,1996,3,primera_division
Deportivo,UD Salamanca,2-0,/match/deportivo/salamanca/1996,1996,3,primera_division
Rayo Vallecano,Real Betis,1-2,/match/rayo-vallecano/betis/1996,1996,3,primera_division
Real Madrid,Real Oviedo,2-3,/match/real-madrid/real-oviedo/1996,1996,3,primera_division
Real Zaragoza,Barcelona,0-3,/match/real-zaragoza/barcelona/1996,1996,3,primera_division
Espanyol,Albacete,1-0,/match/espanyol/albacete/1996,1996,3,primera_division
Racing,Sevilla,1-1,/match/racing/sevilla/1996,1996,4,primera_division
Real Betis,Real Madrid,0-0,/match/betis/real-madrid/1996,1996,4,primera_division
Barcelona,Rayo Vallecano,2-0,/match/barcelona/rayo-vallecano/1996,1996,4,primera_division
UD Salamanca,Real Valladolid,0-0,/match/salamanca/valladolid/1996,1996,4,primera_division
R. Sociedad,Espanyol,0-1,/match/real-sociedad/espanyol/1996,1996,4,primera_division
Compostela,Mérida CP,1-0,/match/sd-compostela/merida-cp/1996,1996,4,primera_division
Real Oviedo,Athletic,0-0,/match/real-oviedo/athletic-bilbao/1996,1996,4,primera_division
Valencia,Real Zaragoza,0-0,/match/valencia-cf/real-zaragoza/1996,1996,4,primera_division
Tenerife,Deportivo,1-1,/match/tenerife/deportivo/1996,1996,4,primera_division
Albacete,Celta,4-0,/match/albacete/celta/1996,1996,4,primera_division
Atlético,Real Sporting,2-0,/match/atletico-madrid/sporting-gijon/1996,1996,4,primera_division
Real Madrid,Barcelona,1-1,/match/real-madrid/barcelona/1996,1996,5,primera_division
Athletic,Real Sporting,2-1,/match/athletic-bilbao/sporting-gijon/1996,1996,5,primera_division
Real Oviedo,Real Betis,0-1,/match/real-oviedo/betis/1996,1996,5,primera_division
Rayo Vallecano,Valencia,3-2,/match/rayo-vallecano/valencia-cf/1996,1996,5,primera_division
Mérida CP,UD Salamanca,0-0,/match/merida-cp/salamanca/1996,1996,5,primera_division
Deportivo,Albacete,5-0,/match/deportivo/albacete/1996,1996,5,primera_division
Celta,R. Sociedad,1-1,/match/celta/real-sociedad/1996,1996,5,primera_division
Espanyol,Racing,1-0,/match/espanyol/racing/1996,1996,5,primera_division
Sevilla,Atlético,0-0,/match/sevilla/atletico-madrid/1996,1996,5,primera_division
Real Zaragoza,Compostela,1-0,/match/real-zaragoza/sd-compostela/1996,1996,5,primera_division
Real Valladolid,Tenerife,3-0,/match/valladolid/tenerife/1996,1996,5,primera_division
UD Salamanca,Real Zaragoza,0-1,/match/salamanca/real-zaragoza/1996,1996,6,primera_division
