Home_Team,Away_Team,Result,Link,Season,Round,League
Alavés,Barcelona,0-0,/match/alaves/barcelona/2006,2006,1,primera_division
Athletic,R. Sociedad,3-0,/match/athletic-bilbao/real-sociedad/2006,2006,1,primera_division
Valencia,Real Betis,1-0,/match/valencia-cf/betis/2006,2006,1,primera_division
Osasuna,Villarreal,2-1,/match/osasuna/villarreal/2006,2006,1,primera_division
Sevilla,Racing,1-0,/match/sevilla/racing/2006,2006,1,primera_division
Espanyol,Getafe,0-2,/match/espanyol/getafe/2006,2006,1,primera_division
Celta,Málaga,2-0,/match/celta/malaga/2006,2006,1,primera_division
Atlético,Real Zaragoza,0-0,/match/atletico-madrid/real-zaragoza/2006,2006,1,primera_division
Mallorca,Deportivo,0-1,/match/mallorca/deportivo/2006,2006,1,primera_division
Cádiz,Real Madrid,1-2,/match/cadiz/real-madrid/2006,2006,1,primera_division
Real Madrid,Celta,2-3,/match/real-madrid/celta/2006,2006,2,primera_division
Real Betis,Osasuna,1-0,/match/betis/osasuna/2006,2006,2,primera_division
Deportivo,Atlético,1-0,/match/deportivo/atletico-madrid/2006,2006,2,primera_division
R. Sociedad,Alavés,2-1,/match/real-sociedad/alaves/2006,2006,2,primera_division
Racing,Cádiz,0-1,/match/racing/cadiz/2006,2006,2,primera_division
Villarreal,Sevilla,1-1,/match/villarreal/sevilla/2006,2006,2,primera_division
Getafe,Athletic,1-1,/match/getafe/athletic-bilbao/2006,2006,2,primera_division
Barcelona,Mallorca,2-0,/match/barcelona/mallorca/2006,2006,2,primera_division
Real Zaragoza,Valencia,2-2,/match/real-zaragoza/valencia-cf/2006,2006,2,primera_division
Málaga,Espanyol,1-2,/match/malaga/espanyol/2006,2006,2,primera_division
Valencia,Deportivo,2-2,/match/valencia-cf/deportivo/2006,2006,3,primera_division
Mallorca,R. Sociedad,5-2,/match/mallorca/real-sociedad/2006,2006,3,primera_division
Celta,Racing,0-1,/match/celta/racing/2006,2006,3,primera_division
Cádiz,Villarreal,1-1,/match/cadiz/villarreal/2006,2006,3,primera_division
Osasuna,Sevilla,1-0,/match/osasuna/sevilla/2006,2006,3,primera_division
Athletic,Málaga,1-2,/match/athletic-bilbao/malaga/2006,2006,3,primera_division
Alavés,Getafe,3-4,/match/alaves/getafe/2006,2006,3,primera_division
Real Betis,Real Zaragoza,0-0,/match/betis/real-zaragoza/2006,2006,3,primera_division
Espanyol,Real Madrid,1-0,/match/espanyol/real-madrid/2006,2006,3,primera_division
Atlético,Barcelona,2-1,/match/atletico-madrid/barcelona/2006,2006,3,primera_division
Barcelona,Valencia,2-2,/match/barcelona/valencia-cf/2006,2006,4,primera_division
Villarreal,Celta,1-2,/match/villarreal/celta/2006,2006,4,primera_division
Real Zaragoza,Osasuna,3-1,/match/real-zaragoza/osasuna/2006,2006,4,primera_division
R. Sociedad,Atlético,3-2,/match/real-sociedad/atletico-madrid/2006,2006,4,primera_division
Racing,Espanyol,1-0,/match/racing/espanyol/2006,2006,4,primera_division
Málaga,Alavés,0-0,/match/malaga/alaves/2006,2006,4,primera_division
Getafe,Mallorca,1-1,/match/getafe/mallorca/2006,2006,4,primera_division
Sevilla,Cádiz,0-0,/match/sevilla/cadiz/2006,2006,4,primera_division
Deportivo,Real Betis,1-1,/match/deportivo/betis/2006,2006,4,primera_division
Real Madrid,Athletic,3-1,/match/real-madrid/athletic-bilbao/2006,2006,4,primera_division
Atlético,Getafe,0-1,/match/atletico-madrid/getafe/2006,2006,5,primera_division
Espanyol,Villarreal,1-2,/match/espanyol/villarreal/2006,2006,5,primera_division
Real Zaragoza,Deportivo,1-1,/match/real-zaragoza/deportivo/2006,2006,5,primera_division
Valencia,R. Sociedad,2-1,/match/valencia-cf/real-sociedad/2006,2006,5,primera_division
Real Betis,Barcelona,1-4,/match/betis/barcelona/2006,2006,5,primera_division
Osasuna,Cádiz,2-0,/match/osasuna/cadiz/2006,2006,5,primera_division
Alavés,Real Madrid,0-3,/match/alaves/real-madrid/2006,2006,5,primera_division
Mallorca,Málaga,1-4,/match/mallorca/malaga/2006,2006,5,primera_division
Athletic,Racing,0-0,/match/athletic-bilbao/racing/2006,2006,5,primera_division
Celta,Sevilla,2-1,/match/celta/sevilla/2006,2006,5,primera_division
Barcelona,Real Zaragoza,2-2,/match/barcelona/real-zaragoza/2006,2006,6,primera_division
Getafe,Valencia,2-1,/match/getafe/valencia-cf/2006,2006,6,primera_division
R. Sociedad,Real Betis,1-1,/match/real-sociedad/betis/2006,2006,6,primera_division
Racing,Alavés,1-2,/match/racing/alaves/2006,2006,6,primera_division
Villarreal,Athletic,3-1,/match/villarreal/athletic-bilbao/2006,2006,6,primera_division
Sevilla,Espanyol,1-1,/match/sevilla/espanyol/2006,2006,6,primera_division
Deportivo,Osasuna,0-1,/match/deportivo/osasuna/2006,2006,6,primera_division
Cádiz,Celta,1-1,/match/cadiz/celta/2006,2006,6,primera_division
Real Madrid,Mallorca,4-0,/match/real-madrid/mallorca/2006,2006,6,primera_division
Málaga,Atlético,0-2,/match/malaga/atletico-madrid/2006,2006,6,primera_division
Alavés,Villarreal,1-1,/match/alaves/villarreal/2006,2006,7,primera_division
Deportivo,Barcelona,3-3,/match/deportivo/barcelona/2006,2006,7,primera_division
Atlético,Real Madrid,0-3,/match/atletico-madrid/real-madrid/2006,2006,7,primera_division
Real Zaragoza,R. Sociedad,0-1,/match/real-zaragoza/real-sociedad/2006,2006,7,primera_division
Real Betis,Getafe,1-0,/match/betis/getafe/2006,2006,7,primera_division
Mallorca,Racing,0-0,/match/mallorca/racing/2006,2006,7,primera_division
Osasuna,Celta,2-0,/match/osasuna/celta/2006,2006,7,primera_division
Espanyol,Cádiz,0-2,/match/espanyol/cadiz/2006,2006,7,primera_division
Valencia,Málaga,2-1,/match/valencia-cf/malaga/2006,2006,7,primera_division
Athletic,Sevilla,0-1,/match/athletic-bilbao/sevilla/2006,2006,7,primera_division
Sevilla,Alavés,2-0,/match/sevilla/alaves/2006,2006,8,primera_division
Barcelona,Osasuna,3-0,/match/barcelona/osasuna/2006,2006,8,primera_division
R. Sociedad,Deportivo,2-0,/match/real-sociedad/deportivo/2006,2006,8,primera_division
Málaga,Real Betis,5-0,/match/malaga/betis/2006,2006,8,primera_division
Getafe,Real Zaragoza,5-2,/match/getafe/real-zaragoza/2006,2006,8,primera_division
Celta,Espanyol,1-0,/match/celta/espanyol/2006,2006,8,primera_division
Cádiz,Athletic,1-0,/match/cadiz/athletic-bilbao/2006,2006,8,primera_division
Villarreal,Mallorca,3-0,/match/villarreal/mallorca/2006,2006,8,primera_division
Racing,Atlético,0-1,/match/racing/atletico-madrid/2006,2006,8,primera_division
Real Madrid,Valencia,1-2,/match/real-madrid/valencia-cf/2006,2006,8,primera_division
Real Betis,Real Madrid,0-2,/match/betis/real-madrid/2006,2006,9,primera_division
Athletic,Celta,1-1,/match/athletic-bilbao/celta/2006,2006,9,primera_division
Real Zaragoza,Málaga,1-1,/match/real-zaragoza/malaga/2006,2006,9,primera_division
Mallorca,Sevilla,1-1,/match/mallorca/sevilla/2006,2006,9,primera_division
Osasuna,Espanyol,2-0,/match/osasuna/espanyol/2006,2006,9,primera_division
Deportivo,Getafe,1-0,/match/deportivo/getafe/2006,2006,9,primera_division
