,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
0,Como,Vicenza ,0-0,Sat 03 Sep ,/match/como/vicenza-calcio/1995,1995,1,serie_b
1,Ascoli,Lucchese Libertas,2-0,Sun 04 Sep ,/match/ascoli/luchese/1995,1995,1,serie_b
2,Cesena,Hellas Verona,1-3,Sun 04 Sep ,/match/ac-cesena/hellas-verona-fc/1995,1995,1,serie_b
3,Chievo,Atalanta,1-1,Sun 04 Sep ,/match/chievo/atalanta/1995,1995,1,serie_b
4,Cosenza Calcio,Venezia,0-1,Sun 04 Sep ,/match/fortitudo-cosenza/venezia/1995,1995,1,serie_b
5,Lecce,Acireale,0-0,Sun 04 Sep ,/match/lecce/acireale/1995,1995,1,serie_b
6,Palermo FC,Fidelis Andria,1-1,Sun 04 Sep ,/match/palermo/fidelis-andria/1995,1995,1,serie_b
7,Perugia,Piacenza,1-1,Sun 04 Sep ,/match/perugia/piacenza/1995,1995,1,serie_b
8,Pescara,Udinese,1-1,Sun 04 Sep ,/match/pescara-calcio/udinese/1995,1995,1,serie_b
9,Salernitana,Ancona,2-0,Sun 04 Sep ,/match/salernitana-calcio-1919/ancona/1995,1995,1,serie_b
10,Piacenza,Cosenza Calcio,0-0,Sat 10 Sep ,/match/piacenza/fortitudo-cosenza/1995,1995,2,serie_b
11,Acireale,Pescara,2-0,Sun 11 Sep ,/match/acireale/pescara-calcio/1995,1995,2,serie_b
12,Ancona,Lecce,3-0,Sun 11 Sep ,/match/ancona/lecce/1995,1995,2,serie_b
13,Atalanta,Ascoli,1-0,Sun 11 Sep ,/match/atalanta/ascoli/1995,1995,2,serie_b
14,Fidelis Andria,Cesena,1-1,Sun 11 Sep ,/match/fidelis-andria/ac-cesena/1995,1995,2,serie_b
15,Lucchese Libertas,Perugia,1-1,Sun 11 Sep ,/match/luchese/perugia/1995,1995,2,serie_b
16,Udinese,Chievo,1-0,Sun 11 Sep ,/match/udinese/chievo/1995,1995,2,serie_b
17,Venezia,Como,0-1,Sun 11 Sep ,/match/venezia/como/1995,1995,2,serie_b
18,Hellas Verona,Palermo FC,1-0,Sun 11 Sep ,/match/hellas-verona-fc/palermo/1995,1995,2,serie_b
19,Vicenza ,Salernitana,2-0,Sun 11 Sep ,/match/vicenza-calcio/salernitana-calcio-1919/1995,1995,2,serie_b
20,Vicenza ,Piacenza,0-0,Sat 17 Sep ,/match/vicenza-calcio/piacenza/1995,1995,3,serie_b
21,Ascoli,Perugia,1-1,Sun 18 Sep ,/match/ascoli/perugia/1995,1995,3,serie_b
22,Cesena,Lucchese Libertas,3-0,Sun 18 Sep ,/match/ac-cesena/luchese/1995,1995,3,serie_b
23,Chievo,Fidelis Andria,1-2,Sun 18 Sep ,/match/chievo/fidelis-andria/1995,1995,3,serie_b
24,Como,Atalanta,0-0,Sun 18 Sep ,/match/como/atalanta/1995,1995,3,serie_b
25,Cosenza Calcio,Udinese,1-0,Sun 18 Sep ,/match/fortitudo-cosenza/udinese/1995,1995,3,serie_b
26,Palermo FC,Acireale,0-0,Sun 18 Sep ,/match/palermo/acireale/1995,1995,3,serie_b
27,Pescara,Hellas Verona,0-0,Sun 18 Sep ,/match/pescara-calcio/hellas-verona-fc/1995,1995,3,serie_b
28,Salernitana,Lecce,1-1,Sun 18 Sep ,/match/salernitana-calcio-1919/lecce/1995,1995,3,serie_b
29,Venezia,Ancona,1-0,Sun 18 Sep ,/match/venezia/ancona/1995,1995,3,serie_b
30,Ancona,Pescara,3-3,Sat 24 Sep ,/match/ancona/pescara-calcio/1995,1995,4,serie_b
31,Acireale,Chievo,0-3,Sun 25 Sep ,/match/acireale/chievo/1995,1995,4,serie_b
32,Atalanta,Venezia,0-3,Sun 25 Sep ,/match/atalanta/venezia/1995,1995,4,serie_b
33,Fidelis Andria,Ascoli,3-1,Sun 25 Sep ,/match/fidelis-andria/ascoli/1995,1995,4,serie_b
34,Lecce,Cesena,0-0,Sun 25 Sep ,/match/lecce/ac-cesena/1995,1995,4,serie_b
35,Lucchese Libertas,Cosenza Calcio,2-2,Sun 25 Sep ,/match/luchese/fortitudo-cosenza/1995,1995,4,serie_b
36,Perugia,Salernitana,1-2,Sun 25 Sep ,/match/perugia/salernitana-calcio-1919/1995,1995,4,serie_b
37,Piacenza,Palermo FC,3-0,Sun 25 Sep ,/match/piacenza/palermo/1995,1995,4,serie_b
38,Udinese,Vicenza ,0-0,Sun 25 Sep ,/match/udinese/vicenza-calcio/1995,1995,4,serie_b
39,Hellas Verona,Como,1-0,Sun 25 Sep ,/match/hellas-verona-fc/como/1995,1995,4,serie_b
40,Cesena,Salernitana,3-0,Sat 01 Oct ,/match/ac-cesena/salernitana-calcio-1919/1995,1995,5,serie_b
41,Ancona,Acireale,3-0,Sun 02 Oct ,/match/ancona/acireale/1995,1995,5,serie_b
42,Atalanta,Lecce,1-1,Sun 02 Oct ,/match/atalanta/lecce/1995,1995,5,serie_b
43,Chievo,Perugia,0-1,Sun 02 Oct ,/match/chievo/perugia/1995,1995,5,serie_b
44,Como,Udinese,1-4,Sun 02 Oct ,/match/como/udinese/1995,1995,5,serie_b
45,Cosenza Calcio,Hellas Verona,1-1,Sun 02 Oct ,/match/fortitudo-cosenza/hellas-verona-fc/1995,1995,5,serie_b
46,Palermo FC,Ascoli,2-0,Sun 02 Oct ,/match/palermo/ascoli/1995,1995,5,serie_b
47,Pescara,Lucchese Libertas,1-3,Sun 02 Oct ,/match/pescara-calcio/luchese/1995,1995,5,serie_b
48,Venezia,Piacenza,0-0,Sun 02 Oct ,/match/venezia/piacenza/1995,1995,5,serie_b
49,Vicenza ,Fidelis Andria,2-0,Sun 02 Oct ,/match/vicenza-calcio/fidelis-andria/1995,1995,5,serie_b
50,Acireale,Atalanta,2-0,Sun 09 Oct ,/match/acireale/atalanta/1995,1995,6,serie_b
51,Ascoli,Cesena,0-0,Sun 09 Oct ,/match/ascoli/ac-cesena/1995,1995,6,serie_b
52,Fidelis Andria,Como,4-0,Sun 09 Oct ,/match/fidelis-andria/como/1995,1995,6,serie_b
53,Lecce,Cosenza Calcio,1-2,Sun 09 Oct ,/match/lecce/fortitudo-cosenza/1995,1995,6,serie_b
54,Lucchese Libertas,Vicenza ,2-0,Sun 09 Oct ,/match/luchese/vicenza-calcio/1995,1995,6,serie_b
55,Perugia,Palermo FC,1-0,Sun 09 Oct ,/match/perugia/palermo/1995,1995,6,serie_b
56,Piacenza,Pescara,2-0,Sun 09 Oct ,/match/piacenza/pescara-calcio/1995,1995,6,serie_b
57,Salernitana,Chievo,0-1,Sun 09 Oct ,/match/salernitana-calcio-1919/chievo/1995,1995,6,serie_b
58,Udinese,Ancona,2-2,Sun 09 Oct ,/match/udinese/ancona/1995,1995,6,serie_b
59,Hellas Verona,Venezia,1-1,Sun 09 Oct ,/match/hellas-verona-fc/venezia/1995,1995,6,serie_b
60,Cesena,Acireale,2-0,Sat 15 Oct ,/match/ac-cesena/acireale/1995,1995,7,serie_b
61,Ancona,Atalanta,4-2,Sun 16 Oct ,/match/ancona/atalanta/1995,1995,7,serie_b
62,Chievo,Ascoli,1-1,Sun 16 Oct ,/match/chievo/ascoli/1995,1995,7,serie_b
63,Como,Cosenza Calcio,1-0,Sun 16 Oct ,/match/como/fortitudo-cosenza/1995,1995,7,serie_b
64,Lucchese Libertas,Lecce,1-0,Sun 16 Oct ,/match/luchese/lecce/1995,1995,7,serie_b
65,Palermo FC,Udinese,0-0,Sun 16 Oct ,/match/palermo/udinese/1995,1995,7,serie_b
66,Perugia,Fidelis Andria,0-0,Sun 16 Oct ,/match/perugia/fidelis-andria/1995,1995,7,serie_b
67,Pescara,Venezia,1-0,Sun 16 Oct ,/match/pescara-calcio/venezia/1995,1995,7,serie_b
68,Salernitana,Piacenza,0-1,Sun 16 Oct ,/match/salernitana-calcio-1919/piacenza/1995,1995,7,serie_b
69,Vicenza ,Hellas Verona,0-0,Sun 16 Oct ,/match/vicenza-calcio/hellas-verona-fc/1995,1995,7,serie_b
70,Udinese,Lucchese Libertas,0-0,Sat 22 Oct ,/match/udinese/luchese/1995,1995,8,serie_b
71,Acireale,Vicenza ,0-0,Sun 23 Oct ,/match/acireale/vicenza-calcio/1995,1995,8,serie_b
72,Ascoli,Piacenza,0-2,Sun 23 Oct ,/match/ascoli/piacenza/1995,1995,8,serie_b
73,Atalanta,Pescara,3-0,Sun 23 Oct ,/match/atalanta/pescara-calcio/1995,1995,8,serie_b
74,Como,Ancona,1-3,Sun 23 Oct ,/match/como/ancona/1995,1995,8,serie_b
75,Cosenza Calcio,Cesena,0-0,Sun 23 Oct ,/match/fortitudo-cosenza/ac-cesena/1995,1995,8,serie_b
76,Fidelis Andria,Salernitana,1-1,Sun 23 Oct ,/match/fidelis-andria/salernitana-calcio-1919/1995,1995,8,serie_b
77,Lecce,Palermo FC,1-7,Sun 23 Oct ,/match/lecce/palermo/1995,1995,8,serie_b
78,Venezia,Chievo,0-2,Sun 23 Oct ,/match/venezia/chievo/1995,1995,8,serie_b
79,Hellas Verona,Perugia,0-0,Sun 23 Oct ,/match/hellas-verona-fc/perugia/1995,1995,8,serie_b
80,Perugia,Atalanta,0-0,Sat 29 Oct ,/match/perugia/atalanta/1995,1995,9,serie_b
81,Ancona,Cosenza Calcio,1-2,Sun 30 Oct ,/match/ancona/fortitudo-cosenza/1995,1995,9,serie_b
82,Chievo,Lecce,0-0,Sun 30 Oct ,/match/chievo/lecce/1995,1995,9,serie_b
83,Lucchese Libertas,Acireale,2-1,Sun 30 Oct ,/match/luchese/acireale/1995,1995,9,serie_b
84,Palermo FC,Cesena,0-0,Sun 30 Oct ,/match/palermo/ac-cesena/1995,1995,9,serie_b
85,Pescara,Como,2-0,Sun 30 Oct ,/match/pescara-calcio/como/1995,1995,9,serie_b
86,Piacenza,Fidelis Andria,3-1,Sun 30 Oct ,/match/piacenza/fidelis-andria/1995,1995,9,serie_b
87,Salernitana,Ascoli,2-0,Sun 30 Oct ,/match/salernitana-calcio-1919/ascoli/1995,1995,9,serie_b
88,Udinese,Hellas Verona,4-1,Sun 30 Oct ,/match/udinese/hellas-verona-fc/1995,1995,9,serie_b
89,Vicenza ,Venezia,2-1,Sun 30 Oct ,/match/vicenza-calcio/venezia/1995,1995,9,serie_b
90,Cosenza Calcio,Palermo FC,0-0,Sat 05 Nov ,/match/fortitudo-cosenza/palermo/1995,1995,10,serie_b
91,Acireale,Salernitana,1-3,Sun 06 Nov ,/match/acireale/salernitana-calcio-1919/1995,1995,10,serie_b
92,Ascoli,Ancona,2-0,Sun 06 Nov ,/match/ascoli/ancona/1995,1995,10,serie_b
93,Atalanta,Vicenza ,0-0,Sun 06 Nov ,/match/atalanta/vicenza-calcio/1995,1995,10,serie_b
94,Cesena,Chievo,2-1,Sun 06 Nov ,/match/ac-cesena/chievo/1995,1995,10,serie_b
95,Como,Piacenza,1-3,Sun 06 Nov ,/match/como/piacenza/1995,1995,10,serie_b
96,Lecce,Udinese,2-2,Sun 06 Nov ,/match/lecce/udinese/1995,1995,10,serie_b
97,Pescara,Fidelis Andria,1-0,Sun 06 Nov ,/match/pescara-calcio/fidelis-andria/1995,1995,10,serie_b
98,Venezia,Perugia,2-0,Sun 06 Nov ,/match/venezia/perugia/1995,1995,10,serie_b
99,Hellas Verona,Lucchese Libertas,1-1,Sun 06 Nov ,/match/hellas-verona-fc/luchese/1995,1995,10,serie_b
100,Udinese,Atalanta,1-1,Sat 12 Nov ,/match/udinese/atalanta/1995,1995,11,serie_b
101,Ascoli,Acireale,0-0,Sun 13 Nov ,/match/ascoli/acireale/1995,1995,11,serie_b
102,Chievo,Pescara,3-1,Sun 13 Nov ,/match/chievo/pescara-calcio/1995,1995,11,serie_b
103,Fidelis Andria,Hellas Verona,1-0,Sun 13 Nov ,/match/fidelis-andria/hellas-verona-fc/1995,1995,11,serie_b
104,Lucchese Libertas,Como,5-1,Sun 13 Nov ,/match/luchese/como/1995,1995,11,serie_b
105,Palermo FC,Venezia,2-0,Sun 13 Nov ,/match/palermo/venezia/1995,1995,11,serie_b
106,Perugia,Lecce,3-1,Sun 13 Nov ,/match/perugia/lecce/1995,1995,11,serie_b
107,Piacenza,Cesena,1-1,Sun 13 Nov ,/match/piacenza/ac-cesena/1995,1995,11,serie_b
108,Salernitana,Cosenza Calcio,5-2,Sun 13 Nov ,/match/salernitana-calcio-1919/fortitudo-cosenza/1995,1995,11,serie_b
109,Vicenza ,Ancona,0-0,Sun 13 Nov ,/match/vicenza-calcio/ancona/1995,1995,11,serie_b
110,Lecce,Fidelis Andria,0-1,Sat 26 Nov ,/match/lecce/fidelis-andria/1995,1995,12,serie_b
111,Ancona,Lucchese Libertas,1-1,Sun 27 Nov ,/match/ancona/luchese/1995,1995,12,serie_b
112,Atalanta,Hellas Verona,0-1,Sun 27 Nov ,/match/atalanta/hellas-verona-fc/1995,1995,12,serie_b
113,Cesena,Perugia,1-1,Sun 27 Nov ,/match/ac-cesena/perugia/1995,1995,12,serie_b
114,Chievo,Piacenza,0-1,Sun 27 Nov ,/match/chievo/piacenza/1995,1995,12,serie_b
115,Como,Acireale,0-1,Sun 27 Nov ,/match/como/acireale/1995,1995,12,serie_b
116,Cosenza Calcio,Ascoli,3-1,Sun 27 Nov ,/match/fortitudo-cosenza/ascoli/1995,1995,12,serie_b
117,Palermo FC,Vicenza ,0-0,Sun 27 Nov ,/match/palermo/vicenza-calcio/1995,1995,12,serie_b
118,Pescara,Salernitana,1-4,Sun 27 Nov ,/match/pescara-calcio/salernitana-calcio-1919/1995,1995,12,serie_b
119,Venezia,Udinese,1-3,Sun 27 Nov ,/match/venezia/udinese/1995,1995,12,serie_b
120,Fidelis Andria,Atalanta,0-0,Sat 03 Dec ,/match/fidelis-andria/atalanta/1995,1995,13,serie_b
121,Acireale,Venezia,1-0,Sun 04 Dec ,/match/acireale/venezia/1995,1995,13,serie_b
122,Ascoli,Como,0-0,Sun 04 Dec ,/match/ascoli/como/1995,1995,13,serie_b
123,Cesena,Udinese,2-1,Sun 04 Dec ,/match/ac-cesena/udinese/1995,1995,13,serie_b
124,Lucchese Libertas,Chievo,0-0,Sun 04 Dec ,/match/luchese/chievo/1995,1995,13,serie_b
125,Perugia,Pescara,1-0,Sun 04 Dec ,/match/perugia/pescara-calcio/1995,1995,13,serie_b
126,Piacenza,Lecce,0-0,Sun 04 Dec ,/match/piacenza/lecce/1995,1995,13,serie_b
127,Salernitana,Palermo FC,0-0,Sun 04 Dec ,/match/salernitana-calcio-1919/palermo/1995,1995,13,serie_b
128,Hellas Verona,Ancona,1-1,Sun 04 Dec ,/match/hellas-verona-fc/ancona/1995,1995,13,serie_b
129,Vicenza ,Cosenza Calcio,1-1,Sun 04 Dec ,/match/vicenza-calcio/fortitudo-cosenza/1995,1995,13,serie_b
130,Hellas Verona,Chievo,1-1,Sat 10 Dec ,/match/hellas-verona-fc/chievo/1995,1995,14,serie_b
131,Ancona,Piacenza,2-1,Sun 11 Dec ,/match/ancona/piacenza/1995,1995,14,serie_b
132,Atalanta,Cesena,1-1,Sun 11 Dec ,/match/atalanta/ac-cesena/1995,1995,14,serie_b
133,Como,Perugia,0-0,Sun 11 Dec ,/match/como/perugia/1995,1995,14,serie_b
134,Cosenza Calcio,Fidelis Andria,0-0,Sun 11 Dec ,/match/fortitudo-cosenza/fidelis-andria/1995,1995,14,serie_b
135,Lecce,Ascoli,1-0,Sun 11 Dec ,/match/lecce/ascoli/1995,1995,14,serie_b
136,Palermo FC,Lucchese Libertas,2-0,Sun 11 Dec ,/match/palermo/luchese/1995,1995,14,serie_b
137,Pescara,Vicenza ,1-1,Sun 11 Dec ,/match/pescara-calcio/vicenza-calcio/1995,1995,14,serie_b
138,Udinese,Acireale,3-0,Sun 11 Dec ,/match/udinese/acireale/1995,1995,14,serie_b
139,Venezia,Salernitana,1-0,Sun 11 Dec ,/match/venezia/salernitana-calcio-1919/1995,1995,14,serie_b
140,Perugia,Cosenza Calcio,0-0,Sat 17 Dec ,/match/perugia/fortitudo-cosenza/1995,1995,15,serie_b
141,Acireale,Hellas Verona,1-1,Sun 18 Dec ,/match/acireale/hellas-verona-fc/1995,1995,15,serie_b
142,Ascoli,Pescara,3-0,Sun 18 Dec ,/match/ascoli/pescara-calcio/1995,1995,15,serie_b
143,Cesena,Venezia,1-2,Sun 18 Dec ,/match/ac-cesena/venezia/1995,1995,15,serie_b
144,Chievo,Palermo FC,0-3,Sun 18 Dec ,/match/chievo/palermo/1995,1995,15,serie_b
145,Fidelis Andria,Ancona,1-0,Sun 18 Dec ,/match/fidelis-andria/ancona/1995,1995,15,serie_b
146,Lecce,Vicenza ,2-3,Sun 18 Dec ,/match/lecce/vicenza-calcio/1995,1995,15,serie_b
147,Lucchese Libertas,Atalanta,1-1,Sun 18 Dec ,/match/luchese/atalanta/1995,1995,15,serie_b
148,Piacenza,Udinese,2-2,Sun 18 Dec ,/match/piacenza/udinese/1995,1995,15,serie_b
149,Salernitana,Como,4-0,Sun 18 Dec ,/match/salernitana-calcio-1919/como/1995,1995,15,serie_b
150,Ancona,Palermo FC,1-0,Thu 22 Dec ,/match/ancona/palermo/1995,1995,16,serie_b
151,Acireale,Fidelis Andria,0-0,Fri 23 Dec ,/match/acireale/fidelis-andria/1995,1995,16,serie_b
152,Atalanta,Piacenza,0-0,Fri 23 Dec ,/match/atalanta/piacenza/1995,1995,16,serie_b
153,Como,Lecce,1-0,Fri 23 Dec ,/match/como/lecce/1995,1995,16,serie_b
154,Cosenza Calcio,Chievo,0-0,Fri 23 Dec ,/match/fortitudo-cosenza/chievo/1995,1995,16,serie_b
155,Pescara,Cesena,2-0,Fri 23 Dec ,/match/pescara-calcio/ac-cesena/1995,1995,16,serie_b
156,Udinese,Perugia,0-1,Fri 23 Dec ,/match/udinese/perugia/1995,1995,16,serie_b
157,Venezia,Lucchese Libertas,3-1,Fri 23 Dec ,/match/venezia/luchese/1995,1995,16,serie_b
158,Hellas Verona,Salernitana,4-1,Fri 23 Dec ,/match/hellas-verona-fc/salernitana-calcio-1919/1995,1995,16,serie_b
159,Vicenza ,Ascoli,0-0,Fri 23 Dec ,/match/vicenza-calcio/ascoli/1995,1995,16,serie_b
160,Salernitana,Udinese,1-1,Sat 07 Jan ,/match/salernitana-calcio-1919/udinese/1995,1995,17,serie_b
161,Ascoli,Venezia,0-0,Sun 08 Jan ,/match/ascoli/venezia/1995,1995,17,serie_b
162,Cesena,Como,1-1,Sun 08 Jan ,/match/ac-cesena/como/1995,1995,17,serie_b
163,Chievo,Ancona,2-3,Sun 08 Jan ,/match/chievo/ancona/1995,1995,17,serie_b
164,Cosenza Calcio,Pescara,1-1,Sun 08 Jan ,/match/fortitudo-cosenza/pescara-calcio/1995,1995,17,serie_b
165,Fidelis Andria,Lucchese Libertas,3-1,Sun 08 Jan ,/match/fidelis-andria/luchese/1995,1995,17,serie_b
166,Lecce,Hellas Verona,1-0,Sun 08 Jan ,/match/lecce/hellas-verona-fc/1995,1995,17,serie_b
167,Perugia,Vicenza ,1-1,Sun 08 Jan ,/match/perugia/vicenza-calcio/1995,1995,17,serie_b
168,Piacenza,Acireale,2-0,Sun 08 Jan ,/match/piacenza/acireale/1995,1995,17,serie_b
169,Palermo FC,Atalanta,0-1,Wed 25 Jan ,/match/palermo/atalanta/1995,1995,17,serie_b
170,Pescara,Lecce,2-1,Sat 14 Jan ,/match/pescara-calcio/lecce/1995,1995,18,serie_b
171,Acireale,Perugia,0-0,Sun 15 Jan ,/match/acireale/perugia/1995,1995,18,serie_b
172,Ancona,Cesena,2-1,Sun 15 Jan ,/match/ancona/ac-cesena/1995,1995,18,serie_b
173,Atalanta,Cosenza Calcio,1-0,Sun 15 Jan ,/match/atalanta/fortitudo-cosenza/1995,1995,18,serie_b
174,Como,Palermo FC,0-0,Sun 15 Jan ,/match/como/palermo/1995,1995,18,serie_b
175,Lucchese Libertas,Salernitana,1-1,Sun 15 Jan ,/match/luchese/salernitana-calcio-1919/1995,1995,18,serie_b
176,Udinese,Ascoli,3-1,Sun 15 Jan ,/match/udinese/ascoli/1995,1995,18,serie_b
177,Venezia,Fidelis Andria,1-1,Sun 15 Jan ,/match/venezia/fidelis-andria/1995,1995,18,serie_b
178,Hellas Verona,Piacenza,3-3,Sun 15 Jan ,/match/hellas-verona-fc/piacenza/1995,1995,18,serie_b
179,Vicenza ,Chievo,0-0,Sun 15 Jan ,/match/vicenza-calcio/chievo/1995,1995,18,serie_b
180,Lecce,Venezia,1-1,Sat 21 Jan ,/match/lecce/venezia/1995,1995,19,serie_b
181,Ascoli,Hellas Verona,0-0,Sun 22 Jan ,/match/ascoli/hellas-verona-fc/1995,1995,19,serie_b
182,Cesena,Vicenza ,1-0,Sun 22 Jan ,/match/ac-cesena/vicenza-calcio/1995,1995,19,serie_b
183,Chievo,Como,0-0,Sun 22 Jan ,/match/chievo/como/1995,1995,19,serie_b
184,Cosenza Calcio,Acireale,1-0,Sun 22 Jan ,/match/fortitudo-cosenza/acireale/1995,1995,19,serie_b
185,Fidelis Andria,Udinese,1-3,Sun 22 Jan ,/match/fidelis-andria/udinese/1995,1995,19,serie_b
186,Palermo FC,Pescara,1-1,Sun 22 Jan ,/match/palermo/pescara-calcio/1995,1995,19,serie_b
187,Perugia,Ancona,2-0,Sun 22 Jan ,/match/perugia/ancona/1995,1995,19,serie_b
188,Piacenza,Lucchese Libertas,1-1,Sun 22 Jan ,/match/piacenza/luchese/1995,1995,19,serie_b
189,Salernitana,Atalanta,1-1,Sun 22 Jan ,/match/salernitana-calcio-1919/atalanta/1995,1995,19,serie_b
190,Lucchese Libertas,Ascoli,5-1,Sat 28 Jan ,/match/luchese/ascoli/1995,1995,20,serie_b
191,Hellas Verona,Cesena,1-0,Sun 29 Jan ,/match/hellas-verona-fc/ac-cesena/1995,1995,20,serie_b
192,Atalanta,Chievo,3-2,Sun 29 Jan ,/match/atalanta/chievo/1995,1995,20,serie_b
193,Vicenza ,Como,1-0,Sun 29 Jan ,/match/vicenza-calcio/como/1995,1995,20,serie_b
194,Venezia,Cosenza Calcio,2-3,Sun 29 Jan ,/match/venezia/fortitudo-cosenza/1995,1995,20,serie_b
195,Acireale,Lecce,2-0,Sun 29 Jan ,/match/acireale/lecce/1995,1995,20,serie_b
196,Fidelis Andria,Palermo FC,1-1,Sun 29 Jan ,/match/fidelis-andria/palermo/1995,1995,20,serie_b
197,Piacenza,Perugia,1-0,Sun 29 Jan ,/match/piacenza/perugia/1995,1995,20,serie_b
198,Udinese,Pescara,2-1,Sun 29 Jan ,/match/udinese/pescara-calcio/1995,1995,20,serie_b
199,Ancona,Salernitana,1-1,Sun 29 Jan ,/match/ancona/salernitana-calcio-1919/1995,1995,20,serie_b
200,Cesena,Fidelis Andria,4-0,Sat 11 Feb ,/match/ac-cesena/fidelis-andria/1995,1995,21,serie_b
201,Pescara,Acireale,3-0,Sun 12 Feb ,/match/pescara-calcio/acireale/1995,1995,21,serie_b
202,Lecce,Ancona,1-2,Sun 12 Feb ,/match/lecce/ancona/1995,1995,21,serie_b
203,Ascoli,Atalanta,0-1,Sun 12 Feb ,/match/ascoli/atalanta/1995,1995,21,serie_b
204,Perugia,Lucchese Libertas,1-1,Sun 12 Feb ,/match/perugia/luchese/1995,1995,21,serie_b
205,Cosenza Calcio,Piacenza,1-1,Sun 12 Feb ,/match/fortitudo-cosenza/piacenza/1995,1995,21,serie_b
206,Chievo,Udinese,0-1,Sun 12 Feb ,/match/chievo/udinese/1995,1995,21,serie_b
207,Como,Venezia,1-3,Sun 12 Feb ,/match/como/venezia/1995,1995,21,serie_b
208,Palermo FC,Hellas Verona,1-0,Sun 12 Feb ,/match/palermo/hellas-verona-fc/1995,1995,21,serie_b
209,Salernitana,Vicenza ,0-1,Sun 12 Feb ,/match/salernitana-calcio-1919/vicenza-calcio/1995,1995,21,serie_b
210,Ancona,Venezia,1-0,Sat 18 Feb ,/match/ancona/venezia/1995,1995,22,serie_b
211,Perugia,Ascoli,3-1,Sun 19 Feb ,/match/perugia/ascoli/1995,1995,22,serie_b
212,Lucchese Libertas,Cesena,1-1,Sun 19 Feb ,/match/luchese/ac-cesena/1995,1995,22,serie_b
213,Fidelis Andria,Chievo,0-0,Sun 19 Feb ,/match/fidelis-andria/chievo/1995,1995,22,serie_b
214,Atalanta,Como,3-0,Sun 19 Feb ,/match/atalanta/como/1995,1995,22,serie_b
215,Udinese,Cosenza Calcio,1-0,Sun 19 Feb ,/match/udinese/fortitudo-cosenza/1995,1995,22,serie_b
216,Acireale,Palermo FC,3-1,Sun 19 Feb ,/match/acireale/palermo/1995,1995,22,serie_b
217,Hellas Verona,Pescara,5-2,Sun 19 Feb ,/match/hellas-verona-fc/pescara-calcio/1995,1995,22,serie_b
218,Lecce,Salernitana,1-2,Sun 19 Feb ,/match/lecce/salernitana-calcio-1919/1995,1995,22,serie_b
219,Piacenza,Vicenza ,3-1,Sun 19 Feb ,/match/piacenza/vicenza-calcio/1995,1995,22,serie_b
220,Palermo FC,Piacenza,0-2,Sat 25 Feb ,/match/palermo/piacenza/1995,1995,23,serie_b
221,Chievo,Acireale,2-1,Sun 26 Feb ,/match/chievo/acireale/1995,1995,23,serie_b
222,Pescara,Ancona,4-2,Sun 26 Feb ,/match/pescara-calcio/ancona/1995,1995,23,serie_b
223,Venezia,Atalanta,2-3,Sun 26 Feb ,/match/venezia/atalanta/1995,1995,23,serie_b
224,Ascoli,Fidelis Andria,0-0,Sun 26 Feb ,/match/ascoli/fidelis-andria/1995,1995,23,serie_b
225,Cesena,Lecce,2-1,Sun 26 Feb ,/match/ac-cesena/lecce/1995,1995,23,serie_b
226,Cosenza Calcio,Lucchese Libertas,3-2,Sun 26 Feb ,/match/fortitudo-cosenza/luchese/1995,1995,23,serie_b
227,Salernitana,Perugia,1-0,Sun 26 Feb ,/match/salernitana-calcio-1919/perugia/1995,1995,23,serie_b
228,Vicenza ,Udinese,2-1,Sun 26 Feb ,/match/vicenza-calcio/udinese/1995,1995,23,serie_b
229,Como,Hellas Verona,0-0,Sun 26 Feb ,/match/como/hellas-verona-fc/1995,1995,23,serie_b
230,Lecce,Atalanta,0-1,Sat 04 Mar ,/match/lecce/atalanta/1995,1995,24,serie_b
231,Acireale,Ancona,1-1,Sun 05 Mar ,/match/acireale/ancona/1995,1995,24,serie_b
232,Salernitana,Cesena,5-2,Sun 05 Mar ,/match/salernitana-calcio-1919/ac-cesena/1995,1995,24,serie_b
233,Perugia,Chievo,2-1,Sun 05 Mar ,/match/perugia/chievo/1995,1995,24,serie_b
234,Udinese,Como,1-1,Sun 05 Mar ,/match/udinese/como/1995,1995,24,serie_b
235,Hellas Verona,Cosenza Calcio,1-3,Sun 05 Mar ,/match/hellas-verona-fc/fortitudo-cosenza/1995,1995,24,serie_b
236,Ascoli,Palermo FC,1-0,Sun 05 Mar ,/match/ascoli/palermo/1995,1995,24,serie_b
237,Lucchese Libertas,Pescara,2-2,Sun 05 Mar ,/match/luchese/pescara-calcio/1995,1995,24,serie_b
238,Piacenza,Venezia,2-1,Sun 05 Mar ,/match/piacenza/venezia/1995,1995,24,serie_b
239,Fidelis Andria,Vicenza ,1-1,Sun 05 Mar ,/match/fidelis-andria/vicenza-calcio/1995,1995,24,serie_b
240,Cesena,Ascoli,1-0,Sat 11 Mar ,/match/ac-cesena/ascoli/1995,1995,25,serie_b
241,Atalanta,Acireale,1-0,Sun 12 Mar ,/match/atalanta/acireale/1995,1995,25,serie_b
242,Como,Fidelis Andria,2-0,Sun 12 Mar ,/match/como/fidelis-andria/1995,1995,25,serie_b
243,Cosenza Calcio,Lecce,2-1,Sun 12 Mar ,/match/fortitudo-cosenza/lecce/1995,1995,25,serie_b
