,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
0,Saarbrücken,Stuttgarter,1-0,Sat 29 Jul ,/match/saarbrucken/stuttgarter-kickers/1990,1990,1,2_liga
1,SC Freiburg,Unterhaching,2-3,Sat 29 Jul ,/match/sc-freiburg/unterhaching/1990,1990,1,2_liga
2,VfL Osnabrück,Meppen,1-1,Sat 29 Jul ,/match/vfl-osnabruck/meppen/1990,1990,1,2_liga
3,RW Essen,Schalke 04,0-0,Sat 29 Jul ,/match/rot-weiss-essen/schalke-04/1990,1990,1,2_liga
4,Alemannia Aachen,MSV Duisburg,1-2,Sat 29 Jul ,/match/alemannia-aachen/msv-duisburg/1990,1990,1,2_liga
5,Hessen Kassel,Blau-Weiß 1890 B.,1-1,Sat 29 Jul ,/match/hessen-kassel/blau-weiss-1890-berlin/1990,1990,1,2_liga
6,Wattenscheid 09,Bayreuth SpVgg,4-1,Sat 29 Jul ,/match/wattenscheid-09/bayreuth-spvgg/1990,1990,1,2_liga
7,Fortuna Köln,Darmstadt 98,2-1,Sat 29 Jul ,/match/fortuna-koln/darmstadt-98/1990,1990,1,2_liga
8,Hertha BSC,Preußen Münster,2-0,Sat 29 Jul ,/match/hertha-bsc/preuben-munster/1990,1990,1,2_liga
9,Braunschweig,Hannover 96,1-0,Sat 29 Jul ,/match/eintracht-brau-hellip/hannover-96/1990,1990,1,2_liga
10,Stuttgarter,Wattenscheid 09,2-3,Sun 06 Aug ,/match/stuttgarter-kickers/wattenscheid-09/1990,1990,2,2_liga
11,Preußen Münster,Hessen Kassel,1-1,Sun 06 Aug ,/match/preuben-munster/hessen-kassel/1990,1990,2,2_liga
12,Darmstadt 98,Hertha BSC,0-0,Sun 06 Aug ,/match/darmstadt-98/hertha-bsc/1990,1990,2,2_liga
13,Bayreuth SpVgg,Fortuna Köln,2-2,Sun 06 Aug ,/match/bayreuth-spvgg/fortuna-koln/1990,1990,2,2_liga
14,MSV Duisburg,Saarbrücken,1-1,Sun 06 Aug ,/match/msv-duisburg/saarbrucken/1990,1990,2,2_liga
15,Hannover 96,Alemannia Aachen,2-0,Sun 06 Aug ,/match/hannover-96/alemannia-aachen/1990,1990,2,2_liga
16,Schalke 04,Braunschweig,1-5,Sun 06 Aug ,/match/schalke-04/eintracht-brau-hellip/1990,1990,2,2_liga
17,Blau-Weiß 1890 B.,SC Freiburg,3-1,Sun 06 Aug ,/match/blau-weiss-1890-berlin/sc-freiburg/1990,1990,2,2_liga
18,Meppen,RW Essen,3-2,Sun 06 Aug ,/match/meppen/rot-weiss-essen/1990,1990,2,2_liga
19,Unterhaching,VfL Osnabrück,2-2,Sun 06 Aug ,/match/unterhaching/vfl-osnabruck/1990,1990,2,2_liga
20,Saarbrücken,Hannover 96,2-0,Sat 12 Aug ,/match/saarbrucken/hannover-96/1990,1990,3,2_liga
21,Preußen Münster,Darmstadt 98,1-0,Sat 12 Aug ,/match/preuben-munster/darmstadt-98/1990,1990,3,2_liga
22,Hessen Kassel,SC Freiburg,2-5,Sat 12 Aug ,/match/hessen-kassel/sc-freiburg/1990,1990,3,2_liga
23,Braunschweig,Meppen,3-0,Sat 12 Aug ,/match/eintracht-brau-hellip/meppen/1990,1990,3,2_liga
24,Alemannia Aachen,Schalke 04,0-4,Sat 12 Aug ,/match/alemannia-aachen/schalke-04/1990,1990,3,2_liga
25,Fortuna Köln,Stuttgarter,0-1,Sat 12 Aug ,/match/fortuna-koln/stuttgarter-kickers/1990,1990,3,2_liga
26,Hertha BSC,Bayreuth SpVgg,1-0,Sat 12 Aug ,/match/hertha-bsc/bayreuth-spvgg/1990,1990,3,2_liga
27,RW Essen,Unterhaching,1-1,Sat 12 Aug ,/match/rot-weiss-essen/unterhaching/1990,1990,3,2_liga
28,VfL Osnabrück,Blau-Weiß 1890 B.,2-5,Sat 12 Aug ,/match/vfl-osnabruck/blau-weiss-1890-berlin/1990,1990,3,2_liga
29,Wattenscheid 09,MSV Duisburg,2-0,Sat 12 Aug ,/match/wattenscheid-09/msv-duisburg/1990,1990,3,2_liga
30,Hannover 96,Wattenscheid 09,0-3,Wed 16 Aug ,/match/hannover-96/wattenscheid-09/1990,1990,4,2_liga
31,Meppen,Alemannia Aachen,1-1,Wed 16 Aug ,/match/meppen/alemannia-aachen/1990,1990,4,2_liga
32,SC Freiburg,VfL Osnabrück,3-1,Wed 16 Aug ,/match/sc-freiburg/vfl-osnabruck/1990,1990,4,2_liga
33,Darmstadt 98,Hessen Kassel,0-1,Wed 16 Aug ,/match/darmstadt-98/hessen-kassel/1990,1990,4,2_liga
34,Stuttgarter,Hertha BSC,4-2,Wed 16 Aug ,/match/stuttgarter-kickers/hertha-bsc/1990,1990,4,2_liga
35,Schalke 04,Saarbrücken,1-2,Wed 16 Aug ,/match/schalke-04/saarbrucken/1990,1990,4,2_liga
36,Unterhaching,Braunschweig,1-1,Wed 16 Aug ,/match/unterhaching/eintracht-brau-hellip/1990,1990,4,2_liga
37,MSV Duisburg,Fortuna Köln,0-2,Wed 16 Aug ,/match/msv-duisburg/fortuna-koln/1990,1990,4,2_liga
38,Blau-Weiß 1890 B.,RW Essen,2-0,Wed 16 Aug ,/match/blau-weiss-1890-berlin/rot-weiss-essen/1990,1990,4,2_liga
39,Bayreuth SpVgg,Preußen Münster,2-1,Wed 16 Aug ,/match/bayreuth-spvgg/preuben-munster/1990,1990,4,2_liga
40,Wattenscheid 09,Schalke 04,3-1,Wed 23 Aug ,/match/wattenscheid-09/schalke-04/1990,1990,5,2_liga
41,RW Essen,SC Freiburg,0-1,Wed 23 Aug ,/match/rot-weiss-essen/sc-freiburg/1990,1990,5,2_liga
42,Hessen Kassel,VfL Osnabrück,1-5,Wed 23 Aug ,/match/hessen-kassel/vfl-osnabruck/1990,1990,5,2_liga
43,Preußen Münster,Stuttgarter,1-1,Wed 23 Aug ,/match/preuben-munster/stuttgarter-kickers/1990,1990,5,2_liga
44,Darmstadt 98,Bayreuth SpVgg,3-1,Wed 23 Aug ,/match/darmstadt-98/bayreuth-spvgg/1990,1990,5,2_liga
45,Hertha BSC,MSV Duisburg,2-1,Wed 23 Aug ,/match/hertha-bsc/msv-duisburg/1990,1990,5,2_liga
46,Saarbrücken,Meppen,4-0,Wed 23 Aug ,/match/saarbrucken/meppen/1990,1990,5,2_liga
47,Alemannia Aachen,Unterhaching,2-0,Wed 23 Aug ,/match/alemannia-aachen/unterhaching/1990,1990,5,2_liga
48,Fortuna Köln,Hannover 96,2-1,Wed 23 Aug ,/match/fortuna-koln/hannover-96/1990,1990,5,2_liga
49,Braunschweig,Blau-Weiß 1890 B.,2-0,Wed 23 Aug ,/match/eintracht-brau-hellip/blau-weiss-1890-berlin/1990,1990,5,2_liga
50,Stuttgarter,Darmstadt 98,2-1,Sun 27 Aug ,/match/stuttgarter-kickers/darmstadt-98/1990,1990,6,2_liga
51,Bayreuth SpVgg,Hessen Kassel,5-1,Sun 27 Aug ,/match/bayreuth-spvgg/hessen-kassel/1990,1990,6,2_liga
52,Meppen,Wattenscheid 09,1-1,Sun 27 Aug ,/match/meppen/wattenscheid-09/1990,1990,6,2_liga
53,VfL Osnabrück,RW Essen,1-1,Sun 27 Aug ,/match/vfl-osnabruck/rot-weiss-essen/1990,1990,6,2_liga
54,Hannover 96,Hertha BSC,0-2,Sun 27 Aug ,/match/hannover-96/hertha-bsc/1990,1990,6,2_liga
55,Schalke 04,Fortuna Köln,3-0,Sun 27 Aug ,/match/schalke-04/fortuna-koln/1990,1990,6,2_liga
56,Unterhaching,Saarbrücken,1-1,Sun 27 Aug ,/match/unterhaching/saarbrucken/1990,1990,6,2_liga
57,Blau-Weiß 1890 B.,Alemannia Aachen,1-0,Sun 27 Aug ,/match/blau-weiss-1890-berlin/alemannia-aachen/1990,1990,6,2_liga
58,SC Freiburg,Braunschweig,1-0,Sun 27 Aug ,/match/sc-freiburg/eintracht-brau-hellip/1990,1990,6,2_liga
59,MSV Duisburg,Preußen Münster,3-3,Tue 05 Sep ,/match/msv-duisburg/preuben-munster/1990,1990,6,2_liga
60,Braunschweig,VfL Osnabrück,3-1,Sat 02 Sep ,/match/eintracht-brau-hellip/vfl-osnabruck/1990,1990,7,2_liga
61,Hessen Kassel,RW Essen,0-1,Sat 02 Sep ,/match/hessen-kassel/rot-weiss-essen/1990,1990,7,2_liga
62,Preußen Münster,Hannover 96,0-1,Sat 02 Sep ,/match/preuben-munster/hannover-96/1990,1990,7,2_liga
63,Darmstadt 98,MSV Duisburg,3-1,Sat 02 Sep ,/match/darmstadt-98/msv-duisburg/1990,1990,7,2_liga
64,Bayreuth SpVgg,Stuttgarter,1-2,Sat 02 Sep ,/match/bayreuth-spvgg/stuttgarter-kickers/1990,1990,7,2_liga
65,Alemannia Aachen,SC Freiburg,0-1,Sat 02 Sep ,/match/alemannia-aachen/sc-freiburg/1990,1990,7,2_liga
66,Saarbrücken,Blau-Weiß 1890 B.,1-1,Sat 02 Sep ,/match/saarbrucken/blau-weiss-1890-berlin/1990,1990,7,2_liga
67,Wattenscheid 09,Unterhaching,1-0,Sat 02 Sep ,/match/wattenscheid-09/unterhaching/1990,1990,7,2_liga
68,Hertha BSC,Schalke 04,2-2,Sat 02 Sep ,/match/hertha-bsc/schalke-04/1990,1990,7,2_liga
69,Fortuna Köln,Meppen,3-0,Sat 02 Sep ,/match/fortuna-koln/meppen/1990,1990,7,2_liga
70,Stuttgarter,Hessen Kassel,2-0,Sat 09 Sep ,/match/stuttgarter-kickers/hessen-kassel/1990,1990,8,2_liga
71,MSV Duisburg,Bayreuth SpVgg,3-1,Sat 09 Sep ,/match/msv-duisburg/bayreuth-spvgg/1990,1990,8,2_liga
72,Meppen,Hertha BSC,0-0,Sat 09 Sep ,/match/meppen/hertha-bsc/1990,1990,8,2_liga
73,SC Freiburg,Saarbrücken,1-4,Sat 09 Sep ,/match/sc-freiburg/saarbrucken/1990,1990,8,2_liga
74,VfL Osnabrück,Alemannia Aachen,3-1,Sat 09 Sep ,/match/vfl-osnabruck/alemannia-aachen/1990,1990,8,2_liga
75,Blau-Weiß 1890 B.,Wattenscheid 09,1-1,Sat 09 Sep ,/match/blau-weiss-1890-berlin/wattenscheid-09/1990,1990,8,2_liga
76,Hannover 96,Darmstadt 98,1-1,Sat 09 Sep ,/match/hannover-96/darmstadt-98/1990,1990,8,2_liga
77,Schalke 04,Preußen Münster,0-1,Sat 09 Sep ,/match/schalke-04/preuben-munster/1990,1990,8,2_liga
78,Unterhaching,Fortuna Köln,1-2,Sat 09 Sep ,/match/unterhaching/fortuna-koln/1990,1990,8,2_liga
79,RW Essen,Braunschweig,1-0,Sat 09 Sep ,/match/rot-weiss-essen/eintracht-brau-hellip/1990,1990,8,2_liga
80,Wattenscheid 09,SC Freiburg,4-4,Sun 17 Sep ,/match/wattenscheid-09/sc-freiburg/1990,1990,9,2_liga
81,Preußen Münster,Meppen,2-1,Sun 17 Sep ,/match/preuben-munster/meppen/1990,1990,9,2_liga
82,Darmstadt 98,Schalke 04,3-2,Sun 17 Sep ,/match/darmstadt-98/schalke-04/1990,1990,9,2_liga
83,Bayreuth SpVgg,Hannover 96,1-1,Sun 17 Sep ,/match/bayreuth-spvgg/hannover-96/1990,1990,9,2_liga
84,Alemannia Aachen,RW Essen,0-1,Sun 17 Sep ,/match/alemannia-aachen/rot-weiss-essen/1990,1990,9,2_liga
85,Hessen Kassel,Braunschweig,2-1,Sun 17 Sep ,/match/hessen-kassel/eintracht-brau-hellip/1990,1990,9,2_liga
86,Fortuna Köln,Blau-Weiß 1890 B.,1-1,Sun 17 Sep ,/match/fortuna-koln/blau-weiss-1890-berlin/1990,1990,9,2_liga
87,Hertha BSC,Unterhaching,1-1,Sun 17 Sep ,/match/hertha-bsc/unterhaching/1990,1990,9,2_liga
88,Saarbrücken,VfL Osnabrück,7-1,Sun 17 Sep ,/match/saarbrucken/vfl-osnabruck/1990,1990,9,2_liga
89,Stuttgarter,MSV Duisburg,4-1,Sun 17 Sep ,/match/stuttgarter-kickers/msv-duisburg/1990,1990,9,2_liga
90,RW Essen,Saarbrücken,1-2,Wed 20 Sep ,/match/rot-weiss-essen/saarbrucken/1990,1990,10,2_liga
91,Meppen,Darmstadt 98,3-0,Wed 20 Sep ,/match/meppen/darmstadt-98/1990,1990,10,2_liga
92,SC Freiburg,Fortuna Köln,4-1,Wed 20 Sep ,/match/sc-freiburg/fortuna-koln/1990,1990,10,2_liga
93,VfL Osnabrück,Wattenscheid 09,0-3,Wed 20 Sep ,/match/vfl-osnabruck/wattenscheid-09/1990,1990,10,2_liga
94,Braunschweig,Alemannia Aachen,4-3,Wed 20 Sep ,/match/eintracht-brau-hellip/alemannia-aachen/1990,1990,10,2_liga
95,MSV Duisburg,Hessen Kassel,3-1,Wed 20 Sep ,/match/msv-duisburg/hessen-kassel/1990,1990,10,2_liga
96,Hannover 96,Stuttgarter,5-1,Wed 20 Sep ,/match/hannover-96/stuttgarter-kickers/1990,1990,10,2_liga
97,Unterhaching,Preußen Münster,3-0,Wed 20 Sep ,/match/unterhaching/preuben-munster/1990,1990,10,2_liga
98,Schalke 04,Bayreuth SpVgg,2-1,Wed 20 Sep ,/match/schalke-04/bayreuth-spvgg/1990,1990,10,2_liga
99,Blau-Weiß 1890 B.,Hertha BSC,2-3,Thu 28 Sep ,/match/blau-weiss-1890-berlin/hertha-bsc/1990,1990,10,2_liga
100,Hessen Kassel,Alemannia Aachen,1-5,Sat 30 Sep ,/match/hessen-kassel/alemannia-aachen/1990,1990,11,2_liga
101,Stuttgarter,Schalke 04,2-4,Sat 30 Sep ,/match/stuttgarter-kickers/schalke-04/1990,1990,11,2_liga
102,Preußen Münster,Blau-Weiß 1890 B.,2-0,Sat 30 Sep ,/match/preuben-munster/blau-weiss-1890-berlin/1990,1990,11,2_liga
103,Saarbrücken,Braunschweig,0-1,Sat 30 Sep ,/match/saarbrucken/eintracht-brau-hellip/1990,1990,11,2_liga
104,Hertha BSC,SC Freiburg,1-0,Sat 30 Sep ,/match/hertha-bsc/sc-freiburg/1990,1990,11,2_liga
105,Bayreuth SpVgg,Meppen,1-1,Sat 30 Sep ,/match/bayreuth-spvgg/meppen/1990,1990,11,2_liga
106,Wattenscheid 09,RW Essen,1-0,Sat 30 Sep ,/match/wattenscheid-09/rot-weiss-essen/1990,1990,11,2_liga
107,Fortuna Köln,VfL Osnabrück,0-2,Sat 30 Sep ,/match/fortuna-koln/vfl-osnabruck/1990,1990,11,2_liga
108,Darmstadt 98,Unterhaching,1-1,Sat 30 Sep ,/match/darmstadt-98/unterhaching/1990,1990,11,2_liga
109,MSV Duisburg,Hannover 96,2-1,Sun 01 Oct ,/match/msv-duisburg/hannover-96/1990,1990,11,2_liga
110,Hannover 96,Hessen Kassel,4-0,Tue 03 Oct ,/match/hannover-96/hessen-kassel/1990,1990,12,2_liga
111,SC Freiburg,Preußen Münster,0-2,Sat 07 Oct ,/match/sc-freiburg/preuben-munster/1990,1990,12,2_liga
112,VfL Osnabrück,Hertha BSC,3-0,Sat 07 Oct ,/match/vfl-osnabruck/hertha-bsc/1990,1990,12,2_liga
113,RW Essen,Fortuna Köln,3-3,Sat 07 Oct ,/match/rot-weiss-essen/fortuna-koln/1990,1990,12,2_liga
114,Alemannia Aachen,Saarbrücken,2-1,Sat 07 Oct ,/match/alemannia-aachen/saarbrucken/1990,1990,12,2_liga
115,Meppen,Stuttgarter,0-1,Sat 07 Oct ,/match/meppen/stuttgarter-kickers/1990,1990,12,2_liga
116,Schalke 04,MSV Duisburg,1-1,Sat 07 Oct ,/match/schalke-04/msv-duisburg/1990,1990,12,2_liga
117,Unterhaching,Bayreuth SpVgg,0-0,Sat 07 Oct ,/match/unterhaching/bayreuth-spvgg/1990,1990,12,2_liga
118,Blau-Weiß 1890 B.,Darmstadt 98,3-1,Sat 07 Oct ,/match/blau-weiss-1890-berlin/darmstadt-98/1990,1990,12,2_liga
119,Braunschweig,Wattenscheid 09,1-0,Sat 07 Oct ,/match/eintracht-brau-hellip/wattenscheid-09/1990,1990,12,2_liga
120,Stuttgarter,Unterhaching,2-0,Sat 14 Oct ,/match/stuttgarter-kickers/unterhaching/1990,1990,13,2_liga
121,Preußen Münster,VfL Osnabrück,1-4,Sat 14 Oct ,/match/preuben-munster/vfl-osnabruck/1990,1990,13,2_liga
122,Darmstadt 98,SC Freiburg,2-2,Sat 14 Oct ,/match/darmstadt-98/sc-freiburg/1990,1990,13,2_liga
123,Bayreuth SpVgg,Blau-Weiß 1890 B.,6-1,Sat 14 Oct ,/match/bayreuth-spvgg/blau-weiss-1890-berlin/1990,1990,13,2_liga
124,MSV Duisburg,Meppen,0-0,Sat 14 Oct ,/match/msv-duisburg/meppen/1990,1990,13,2_liga
125,Hannover 96,Schalke 04,2-2,Sat 14 Oct ,/match/hannover-96/schalke-04/1990,1990,13,2_liga
126,Wattenscheid 09,Alemannia Aachen,1-2,Sat 14 Oct ,/match/wattenscheid-09/alemannia-aachen/1990,1990,13,2_liga
127,Hertha BSC,RW Essen,2-1,Sat 14 Oct ,/match/hertha-bsc/rot-weiss-essen/1990,1990,13,2_liga
128,Hessen Kassel,Saarbrücken,0-0,Sat 14 Oct ,/match/hessen-kassel/saarbrucken/1990,1990,13,2_liga
129,Fortuna Köln,Braunschweig,0-2,Sat 14 Oct ,/match/fortuna-koln/eintracht-brau-hellip/1990,1990,13,2_liga
130,Braunschweig,Hertha BSC,1-2,Sun 22 Oct ,/match/eintracht-brau-hellip/hertha-bsc/1990,1990,14,2_liga
131,SC Freiburg,Bayreuth SpVgg,2-0,Sun 22 Oct ,/match/sc-freiburg/bayreuth-spvgg/1990,1990,14,2_liga
132,Meppen,Hannover 96,1-0,Sun 22 Oct ,/match/meppen/hannover-96/1990,1990,14,2_liga
133,VfL Osnabrück,Darmstadt 98,4-2,Sun 22 Oct ,/match/vfl-osnabruck/darmstadt-98/1990,1990,14,2_liga
134,RW Essen,Preußen Münster,1-1,Sun 22 Oct ,/match/rot-weiss-essen/preuben-munster/1990,1990,14,2_liga
135,Saarbrücken,Wattenscheid 09,2-0,Sun 22 Oct ,/match/saarbrucken/wattenscheid-09/1990,1990,14,2_liga
136,Schalke 04,Hessen Kassel,2-0,Sun 22 Oct ,/match/schalke-04/hessen-kassel/1990,1990,14,2_liga
137,Blau-Weiß 1890 B.,Stuttgarter,0-2,Sun 22 Oct ,/match/blau-weiss-1890-berlin/stuttgarter-kickers/1990,1990,14,2_liga
138,Unterhaching,MSV Duisburg,1-1,Sun 22 Oct ,/match/unterhaching/msv-duisburg/1990,1990,14,2_liga
139,Alemannia Aachen,Fortuna Köln,3-0,Sun 22 Oct ,/match/alemannia-aachen/fortuna-koln/1990,1990,14,2_liga
140,MSV Duisburg,Blau-Weiß 1890 B.,2-2,Sat 28 Oct ,/match/msv-duisburg/blau-weiss-1890-berlin/1990,1990,15,2_liga
141,Hessen Kassel,Wattenscheid 09,0-3,Sat 28 Oct ,/match/hessen-kassel/wattenscheid-09/1990,1990,15,2_liga
142,Preußen Münster,Braunschweig,1-2,Sat 28 Oct ,/match/preuben-munster/eintracht-brau-hellip/1990,1990,15,2_liga
143,Darmstadt 98,RW Essen,2-1,Sat 28 Oct ,/match/darmstadt-98/rot-weiss-essen/1990,1990,15,2_liga
144,Stuttgarter,SC Freiburg,1-1,Sat 28 Oct ,/match/stuttgarter-kickers/sc-freiburg/1990,1990,15,2_liga
145,Hannover 96,Unterhaching,3-0,Sat 28 Oct ,/match/hannover-96/unterhaching/1990,1990,15,2_liga
146,Schalke 04,Meppen,2-0,Sat 28 Oct ,/match/schalke-04/meppen/1990,1990,15,2_liga
147,Fortuna Köln,Saarbrücken,1-1,Sat 28 Oct ,/match/fortuna-koln/saarbrucken/1990,1990,15,2_liga
148,Hertha BSC,Alemannia Aachen,3-1,Sat 28 Oct ,/match/hertha-bsc/alemannia-aachen/1990,1990,15,2_liga
149,Bayreuth SpVgg,VfL Osnabrück,3-1,Sat 28 Oct ,/match/bayreuth-spvgg/vfl-osnabruck/1990,1990,15,2_liga
150,Meppen,Hessen Kassel,0-1,Sat 04 Nov ,/match/meppen/hessen-kassel/1990,1990,16,2_liga
151,SC Freiburg,MSV Duisburg,2-2,Sat 04 Nov ,/match/sc-freiburg/msv-duisburg/1990,1990,16,2_liga
152,Braunschweig,Darmstadt 98,5-0,Sat 04 Nov ,/match/eintracht-brau-hellip/darmstadt-98/1990,1990,16,2_liga
153,VfL Osnabrück,Stuttgarter,1-0,Sat 04 Nov ,/match/vfl-osnabruck/stuttgarter-kickers/1990,1990,16,2_liga
154,RW Essen,Bayreuth SpVgg,3-0,Sat 04 Nov ,/match/rot-weiss-essen/bayreuth-spvgg/1990,1990,16,2_liga
155,Saarbrücken,Hertha BSC,3-0,Sat 04 Nov ,/match/saarbrucken/hertha-bsc/1990,1990,16,2_liga
156,Wattenscheid 09,Fortuna Köln,2-0,Sat 04 Nov ,/match/wattenscheid-09/fortuna-koln/1990,1990,16,2_liga
157,Blau-Weiß 1890 B.,Hannover 96,1-1,Sat 04 Nov ,/match/blau-weiss-1890-berlin/hannover-96/1990,1990,16,2_liga
158,Unterhaching,Schalke 04,2-1,Sat 04 Nov ,/match/unterhaching/schalke-04/1990,1990,16,2_liga
159,Alemannia Aachen,Preußen Münster,7-1,Sat 04 Nov ,/match/alemannia-aachen/preuben-munster/1990,1990,16,2_liga
160,Hannover 96,SC Freiburg,0-0,Sat 11 Nov ,/match/hannover-96/sc-freiburg/1990,1990,17,2_liga
161,Preußen Münster,Saarbrücken,0-0,Sat 11 Nov ,/match/preuben-munster/saarbrucken/1990,1990,17,2_liga
162,Darmstadt 98,Alemannia Aachen,1-0,Sat 11 Nov ,/match/darmstadt-98/alemannia-aachen/1990,1990,17,2_liga
163,Meppen,Unterhaching,3-1,Sat 11 Nov ,/match/meppen/unterhaching/1990,1990,17,2_liga
164,Schalke 04,Blau-Weiß 1890 B.,2-0,Sat 11 Nov ,/match/schalke-04/blau-weiss-1890-berlin/1990,1990,17,2_liga
165,Fortuna Köln,Hessen Kassel,0-1,Sat 11 Nov ,/match/fortuna-koln/hessen-kassel/1990,1990,17,2_liga
166,Hertha BSC,Wattenscheid 09,1-1,Sat 11 Nov ,/match/hertha-bsc/wattenscheid-09/1990,1990,17,2_liga
167,Stuttgarter,RW Essen,4-1,Sat 11 Nov ,/match/stuttgarter-kickers/rot-weiss-essen/1990,1990,17,2_liga
168,Bayreuth SpVgg,Braunschweig,1-0,Sat 11 Nov ,/match/bayreuth-spvgg/eintracht-brau-hellip/1990,1990,17,2_liga
169,MSV Duisburg,VfL Osnabrück,1-0,Sat 11 Nov ,/match/msv-duisburg/vfl-osnabruck/1990,1990,17,2_liga
170,Braunschweig,Stuttgarter,3-0,Tue 14 Nov ,/match/eintracht-brau-hellip/stuttgarter-kickers/1990,1990,18,2_liga
171,VfL Osnabrück,Hannover 96,1-4,Tue 14 Nov ,/match/vfl-osnabruck/hannover-96/1990,1990,18,2_liga
172,RW Essen,MSV Duisburg,1-1,Tue 14 Nov ,/match/rot-weiss-essen/msv-duisburg/1990,1990,18,2_liga
173,Alemannia Aachen,Bayreuth SpVgg,2-1,Tue 14 Nov ,/match/alemannia-aachen/bayreuth-spvgg/1990,1990,18,2_liga
174,Saarbrücken,Darmstadt 98,1-1,Tue 14 Nov ,/match/saarbrucken/darmstadt-98/1990,1990,18,2_liga
175,Wattenscheid 09,Preußen Münster,4-0,Tue 14 Nov ,/match/wattenscheid-09/preuben-munster/1990,1990,18,2_liga
176,Blau-Weiß 1890 B.,Meppen,1-1,Tue 14 Nov ,/match/blau-weiss-1890-berlin/meppen/1990,1990,18,2_liga
177,Fortuna Köln,Hertha BSC,3-0,Tue 14 Nov ,/match/fortuna-koln/hertha-bsc/1990,1990,18,2_liga
178,SC Freiburg,Schalke 04,0-3,Wed 22 Nov ,/match/sc-freiburg/schalke-04/1990,1990,18,2_liga
179,Hessen Kassel,Unterhaching,3-2,Wed 22 Nov ,/match/hessen-kassel/unterhaching/1990,1990,18,2_liga
180,Stuttgarter,Alemannia Aachen,4-2,Sat 18 Nov ,/match/stuttgarter-kickers/alemannia-aachen/1990,1990,19,2_liga
181,Meppen,SC Freiburg,0-0,Sat 18 Nov ,/match/meppen/sc-freiburg/1990,1990,19,2_liga
182,Preußen Münster,Fortuna Köln,0-0,Sat 18 Nov ,/match/preuben-munster/fortuna-koln/1990,1990,19,2_liga
183,Darmstadt 98,Wattenscheid 09,4-1,Sat 18 Nov ,/match/darmstadt-98/wattenscheid-09/1990,1990,19,2_liga
184,Bayreuth SpVgg,Saarbrücken,2-2,Sat 18 Nov ,/match/bayreuth-spvgg/saarbrucken/1990,1990,19,2_liga
185,Hannover 96,RW Essen,4-1,Sat 18 Nov ,/match/hannover-96/rot-weiss-essen/1990,1990,19,2_liga
186,Schalke 04,VfL Osnabrück,4-1,Sat 18 Nov ,/match/schalke-04/vfl-osnabruck/1990,1990,19,2_liga
187,Hertha BSC,Hessen Kassel,2-0,Sat 18 Nov ,/match/hertha-bsc/hessen-kassel/1990,1990,19,2_liga
188,Unterhaching,Blau-Weiß 1890 B.,1-1,Sat 18 Nov ,/match/unterhaching/blau-weiss-1890-berlin/1990,1990,19,2_liga
189,MSV Duisburg,Braunschweig,2-0,Sat 18 Nov ,/match/msv-duisburg/eintracht-brau-hellip/1990,1990,19,2_liga
190,MSV Duisburg,Alemannia Aachen,3-1,Sat 25 Nov ,/match/msv-duisburg/alemannia-aachen/1990,1990,20,2_liga
191,Unterhaching,SC Freiburg,0-0,Sat 25 Nov ,/match/unterhaching/sc-freiburg/1990,1990,20,2_liga
192,Meppen,VfL Osnabrück,3-1,Sat 25 Nov ,/match/meppen/vfl-osnabruck/1990,1990,20,2_liga
193,Hannover 96,Braunschweig,3-0,Sat 25 Nov ,/match/hannover-96/eintracht-brau-hellip/1990,1990,20,2_liga
194,Stuttgarter,Saarbrücken,1-0,Sat 25 Nov ,/match/stuttgarter-kickers/saarbrucken/1990,1990,20,2_liga
195,Bayreuth SpVgg,Wattenscheid 09,0-2,Sat 25 Nov ,/match/bayreuth-spvgg/wattenscheid-09/1990,1990,20,2_liga
196,Darmstadt 98,Fortuna Köln,2-0,Sat 25 Nov ,/match/darmstadt-98/fortuna-koln/1990,1990,20,2_liga
197,Preußen Münster,Hertha BSC,2-6,Sat 25 Nov ,/match/preuben-munster/hertha-bsc/1990,1990,20,2_liga
198,Schalke 04,RW Essen,1-0,Sat 25 Nov ,/match/schalke-04/rot-weiss-essen/1990,1990,20,2_liga
199,Blau-Weiß 1890 B.,Hessen Kassel,0-1,Wed 14 Mar ,/match/blau-weiss-1890-berlin/hessen-kassel/1990,1990,20,2_liga
200,Saarbrücken,MSV Duisburg,1-2,Sat 02 Dec ,/match/saarbrucken/msv-duisburg/1990,1990,21,2_liga
201,Hessen Kassel,Preußen Münster,0-0,Sat 02 Dec ,/match/hessen-kassel/preuben-munster/1990,1990,21,2_liga
202,RW Essen,Meppen,1-1,Sat 02 Dec ,/match/rot-weiss-essen/meppen/1990,1990,21,2_liga
203,Wattenscheid 09,Stuttgarter,3-0,Sat 02 Dec ,/match/wattenscheid-09/stuttgarter-kickers/1990,1990,21,2_liga
204,Braunschweig,Schalke 04,2-2,Sat 02 Dec ,/match/eintracht-brau-hellip/schalke-04/1990,1990,21,2_liga
205,VfL Osnabrück,Unterhaching,2-1,Sat 02 Dec ,/match/vfl-osnabruck/unterhaching/1990,1990,21,2_liga
206,SC Freiburg,Blau-Weiß 1890 B.,0-1,Sat 02 Dec ,/match/sc-freiburg/blau-weiss-1890-berlin/1990,1990,21,2_liga
