,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
0,BV Veendam ,Den Bosch,1-0,Tue 20 Aug ,/match/veendam/fc-den-bosch/1997,1997,1,eerste_divisie
1,MVV Maastricht,Excelsior,3-0,Wed 21 Aug ,/match/mvv/excelsior/1997,1997,1,eerste_divisie
2,Dordrecht,SC Telstar,2-1,Wed 21 Aug ,/match/fc-dordrecht/stormvogels-telstar/1997,1997,1,eerste_divisie
3,HFC Haarlem ,FC Eindhoven,1-2,Wed 21 Aug ,/match/haarlem/fc-eindhoven/1997,1997,1,eerste_divisie
4,Go Ahead Eagles,RBC Roosendaal,2-0,Wed 21 Aug ,/match/go-ahead-eagles/rbc/1997,1997,1,eerste_divisie
5,Emmen,PEC Zwolle,4-1,Wed 21 Aug ,/match/emmen/fc-zwolle/1997,1997,1,eerste_divisie
6,Heracles,ADO Den Haag,1-1,Wed 21 Aug ,/match/heracles/ado-den-haag/1997,1997,1,eerste_divisie
7,Helmond Sport,TOP Oss,1-2,Wed 21 Aug ,/match/helmond-sport/fc-oss/1997,1997,1,eerste_divisie
8,FC Eindhoven,MVV Maastricht,1-1,Sat 24 Aug ,/match/fc-eindhoven/mvv/1997,1997,1,eerste_divisie
9,BV Veendam ,Helmond Sport,0-0,Sat 24 Aug ,/match/veendam/helmond-sport/1997,1997,2,eerste_divisie
10,SC Telstar,Go Ahead Eagles,2-4,Sat 24 Aug ,/match/stormvogels-telstar/go-ahead-eagles/1997,1997,2,eerste_divisie
11,TOP Oss,Heracles,3-1,Sat 24 Aug ,/match/fc-oss/heracles/1997,1997,2,eerste_divisie
12,VVV Venlo,Dordrecht,2-1,Sat 24 Aug ,/match/vvv/fc-dordrecht/1997,1997,2,eerste_divisie
13,Excelsior,Cambuur,0-0,Sat 24 Aug ,/match/excelsior/sc-cambuur-leeuwarden/1997,1997,2,eerste_divisie
14,PEC Zwolle,Den Bosch,1-0,Sat 24 Aug ,/match/fc-zwolle/fc-den-bosch/1997,1997,2,eerste_divisie
15,RBC Roosendaal,Emmen,2-4,Sat 24 Aug ,/match/rbc/emmen/1997,1997,2,eerste_divisie
16,ADO Den Haag,HFC Haarlem ,1-0,Sat 24 Aug ,/match/ado-den-haag/haarlem/1997,1997,2,eerste_divisie
17,Dordrecht,Excelsior,2-1,Tue 03 Sep ,/match/fc-dordrecht/excelsior/1997,1997,2,eerste_divisie
18,RBC Roosendaal,Den Bosch,2-1,Tue 03 Sep ,/match/rbc/fc-den-bosch/1997,1997,3,eerste_divisie
19,MVV Maastricht,ADO Den Haag,3-1,Wed 04 Sep ,/match/mvv/ado-den-haag/1997,1997,3,eerste_divisie
20,FC Eindhoven,Cambuur,0-0,Wed 04 Sep ,/match/fc-eindhoven/sc-cambuur-leeuwarden/1997,1997,3,eerste_divisie
21,HFC Haarlem ,TOP Oss,1-1,Wed 04 Sep ,/match/haarlem/fc-oss/1997,1997,3,eerste_divisie
22,Go Ahead Eagles,VVV Venlo,1-0,Wed 04 Sep ,/match/go-ahead-eagles/vvv/1997,1997,3,eerste_divisie
23,Emmen,SC Telstar,5-1,Wed 04 Sep ,/match/emmen/stormvogels-telstar/1997,1997,3,eerste_divisie
24,Heracles,Helmond Sport,4-1,Wed 04 Sep ,/match/heracles/helmond-sport/1997,1997,3,eerste_divisie
25,PEC Zwolle,BV Veendam ,1-1,Wed 04 Sep ,/match/fc-zwolle/veendam/1997,1997,3,eerste_divisie
26,Dordrecht,FC Eindhoven,0-0,Sat 07 Sep ,/match/fc-dordrecht/fc-eindhoven/1997,1997,3,eerste_divisie
27,BV Veendam ,Heracles,2-0,Sat 07 Sep ,/match/veendam/heracles/1997,1997,4,eerste_divisie
28,SC Telstar,Den Bosch,2-3,Sat 07 Sep ,/match/stormvogels-telstar/fc-den-bosch/1997,1997,4,eerste_divisie
29,TOP Oss,MVV Maastricht,1-1,Sat 07 Sep ,/match/fc-oss/mvv/1997,1997,4,eerste_divisie
30,Emmen,VVV Venlo,0-0,Sat 07 Sep ,/match/emmen/vvv/1997,1997,4,eerste_divisie
31,Helmond Sport,HFC Haarlem ,1-0,Sat 07 Sep ,/match/helmond-sport/haarlem/1997,1997,4,eerste_divisie
32,PEC Zwolle,RBC Roosendaal,2-0,Sat 07 Sep ,/match/fc-zwolle/rbc/1997,1997,4,eerste_divisie
33,ADO Den Haag,Cambuur,1-0,Sat 07 Sep ,/match/ado-den-haag/sc-cambuur-leeuwarden/1997,1997,4,eerste_divisie
34,Excelsior,Go Ahead Eagles,0-1,Mon 09 Sep ,/match/excelsior/go-ahead-eagles/1997,1997,4,eerste_divisie
35,Cambuur,VVV Venlo,2-0,Tue 10 Sep ,/match/sc-cambuur-leeuwarden/vvv/1997,1997,4,eerste_divisie
36,MVV Maastricht,Helmond Sport,3-2,Sat 14 Sep ,/match/mvv/helmond-sport/1997,1997,5,eerste_divisie
37,Dordrecht,ADO Den Haag,0-0,Sat 14 Sep ,/match/fc-dordrecht/ado-den-haag/1997,1997,5,eerste_divisie
38,Cambuur,TOP Oss,1-2,Sat 14 Sep ,/match/sc-cambuur-leeuwarden/fc-oss/1997,1997,5,eerste_divisie
39,HFC Haarlem ,Heracles,1-3,Sat 14 Sep ,/match/haarlem/heracles/1997,1997,5,eerste_divisie
40,SC Telstar,PEC Zwolle,2-1,Sat 14 Sep ,/match/stormvogels-telstar/fc-zwolle/1997,1997,5,eerste_divisie
41,Go Ahead Eagles,FC Eindhoven,0-1,Sat 14 Sep ,/match/go-ahead-eagles/fc-eindhoven/1997,1997,5,eerste_divisie
42,Emmen,Excelsior,2-1,Sat 14 Sep ,/match/emmen/excelsior/1997,1997,5,eerste_divisie
43,Den Bosch,VVV Venlo,2-2,Sat 14 Sep ,/match/fc-den-bosch/vvv/1997,1997,5,eerste_divisie
44,RBC Roosendaal,BV Veendam ,0-1,Sat 14 Sep ,/match/rbc/veendam/1997,1997,5,eerste_divisie
45,FC Eindhoven,Emmen,2-0,Sat 21 Sep ,/match/fc-eindhoven/emmen/1997,1997,6,eerste_divisie
46,BV Veendam ,HFC Haarlem ,1-0,Sat 21 Sep ,/match/veendam/haarlem/1997,1997,6,eerste_divisie
47,TOP Oss,Dordrecht,1-1,Sat 21 Sep ,/match/fc-oss/fc-dordrecht/1997,1997,6,eerste_divisie
48,VVV Venlo,PEC Zwolle,1-1,Sat 21 Sep ,/match/vvv/fc-zwolle/1997,1997,6,eerste_divisie
49,Heracles,MVV Maastricht,0-0,Sat 21 Sep ,/match/heracles/mvv/1997,1997,6,eerste_divisie
50,Helmond Sport,Cambuur,1-4,Sat 21 Sep ,/match/helmond-sport/sc-cambuur-leeuwarden/1997,1997,6,eerste_divisie
51,Excelsior,Den Bosch,0-1,Sat 21 Sep ,/match/excelsior/fc-den-bosch/1997,1997,6,eerste_divisie
52,RBC Roosendaal,SC Telstar,1-0,Sat 21 Sep ,/match/rbc/stormvogels-telstar/1997,1997,6,eerste_divisie
53,ADO Den Haag,Go Ahead Eagles,3-0,Sat 21 Sep ,/match/ado-den-haag/go-ahead-eagles/1997,1997,6,eerste_divisie
54,MVV Maastricht,HFC Haarlem ,3-0,Sun 29 Sep ,/match/mvv/haarlem/1997,1997,7,eerste_divisie
55,Dordrecht,Helmond Sport,1-0,Sun 29 Sep ,/match/fc-dordrecht/helmond-sport/1997,1997,7,eerste_divisie
56,Cambuur,Heracles,1-1,Sun 29 Sep ,/match/sc-cambuur-leeuwarden/heracles/1997,1997,7,eerste_divisie
57,SC Telstar,BV Veendam ,1-0,Sun 29 Sep ,/match/stormvogels-telstar/veendam/1997,1997,7,eerste_divisie
58,Go Ahead Eagles,TOP Oss,1-0,Sun 29 Sep ,/match/go-ahead-eagles/fc-oss/1997,1997,7,eerste_divisie
59,Emmen,ADO Den Haag,2-1,Sun 29 Sep ,/match/emmen/ado-den-haag/1997,1997,7,eerste_divisie
60,Den Bosch,FC Eindhoven,1-0,Sun 29 Sep ,/match/fc-den-bosch/fc-eindhoven/1997,1997,7,eerste_divisie
61,PEC Zwolle,Excelsior,3-1,Sun 29 Sep ,/match/fc-zwolle/excelsior/1997,1997,7,eerste_divisie
62,RBC Roosendaal,VVV Venlo,1-0,Sun 29 Sep ,/match/rbc/vvv/1997,1997,7,eerste_divisie
63,FC Eindhoven,PEC Zwolle,1-2,Fri 04 Oct ,/match/fc-eindhoven/fc-zwolle/1997,1997,8,eerste_divisie
64,BV Veendam ,MVV Maastricht,4-0,Fri 04 Oct ,/match/veendam/mvv/1997,1997,8,eerste_divisie
65,HFC Haarlem ,Cambuur,0-2,Fri 04 Oct ,/match/haarlem/sc-cambuur-leeuwarden/1997,1997,8,eerste_divisie
66,TOP Oss,Emmen,2-3,Fri 04 Oct ,/match/fc-oss/emmen/1997,1997,8,eerste_divisie
67,VVV Venlo,SC Telstar,5-1,Fri 04 Oct ,/match/vvv/stormvogels-telstar/1997,1997,8,eerste_divisie
68,Heracles,Dordrecht,0-1,Fri 04 Oct ,/match/heracles/fc-dordrecht/1997,1997,8,eerste_divisie
69,Helmond Sport,Go Ahead Eagles,0-5,Fri 04 Oct ,/match/helmond-sport/go-ahead-eagles/1997,1997,8,eerste_divisie
70,Excelsior,RBC Roosendaal,1-0,Fri 04 Oct ,/match/excelsior/rbc/1997,1997,8,eerste_divisie
71,ADO Den Haag,Den Bosch,1-1,Fri 04 Oct ,/match/ado-den-haag/fc-den-bosch/1997,1997,8,eerste_divisie
72,Dordrecht,HFC Haarlem ,4-1,Fri 11 Oct ,/match/fc-dordrecht/haarlem/1997,1997,9,eerste_divisie
73,Cambuur,MVV Maastricht,0-3,Fri 11 Oct ,/match/sc-cambuur-leeuwarden/mvv/1997,1997,9,eerste_divisie
74,SC Telstar,Excelsior,3-1,Fri 11 Oct ,/match/stormvogels-telstar/excelsior/1997,1997,9,eerste_divisie
75,TOP Oss,Den Bosch,3-1,Fri 11 Oct ,/match/fc-oss/fc-den-bosch/1997,1997,9,eerste_divisie
76,Go Ahead Eagles,Heracles,2-1,Fri 11 Oct ,/match/go-ahead-eagles/heracles/1997,1997,9,eerste_divisie
77,Emmen,Helmond Sport,0-0,Fri 11 Oct ,/match/emmen/helmond-sport/1997,1997,9,eerste_divisie
78,VVV Venlo,BV Veendam ,1-0,Fri 11 Oct ,/match/vvv/veendam/1997,1997,9,eerste_divisie
79,PEC Zwolle,ADO Den Haag,0-1,Fri 11 Oct ,/match/fc-zwolle/ado-den-haag/1997,1997,9,eerste_divisie
80,RBC Roosendaal,FC Eindhoven,5-4,Fri 11 Oct ,/match/rbc/fc-eindhoven/1997,1997,9,eerste_divisie
81,MVV Maastricht,Dordrecht,1-2,Fri 18 Oct ,/match/mvv/fc-dordrecht/1997,1997,10,eerste_divisie
82,FC Eindhoven,SC Telstar,3-3,Fri 18 Oct ,/match/fc-eindhoven/stormvogels-telstar/1997,1997,10,eerste_divisie
83,BV Veendam ,Cambuur,1-1,Fri 18 Oct ,/match/veendam/sc-cambuur-leeuwarden/1997,1997,10,eerste_divisie
84,HFC Haarlem ,Go Ahead Eagles,1-1,Fri 18 Oct ,/match/haarlem/go-ahead-eagles/1997,1997,10,eerste_divisie
85,TOP Oss,PEC Zwolle,2-1,Fri 18 Oct ,/match/fc-oss/fc-zwolle/1997,1997,10,eerste_divisie
86,Heracles,Emmen,2-1,Fri 18 Oct ,/match/heracles/emmen/1997,1997,10,eerste_divisie
87,Den Bosch,Helmond Sport,3-1,Fri 18 Oct ,/match/fc-den-bosch/helmond-sport/1997,1997,10,eerste_divisie
88,Excelsior,VVV Venlo,0-0,Fri 18 Oct ,/match/excelsior/vvv/1997,1997,10,eerste_divisie
89,ADO Den Haag,RBC Roosendaal,2-1,Fri 18 Oct ,/match/ado-den-haag/rbc/1997,1997,10,eerste_divisie
90,Dordrecht,Cambuur,2-3,Fri 25 Oct ,/match/fc-dordrecht/sc-cambuur-leeuwarden/1997,1997,11,eerste_divisie
91,SC Telstar,ADO Den Haag,0-0,Fri 25 Oct ,/match/stormvogels-telstar/ado-den-haag/1997,1997,11,eerste_divisie
92,Go Ahead Eagles,MVV Maastricht,2-2,Fri 25 Oct ,/match/go-ahead-eagles/mvv/1997,1997,11,eerste_divisie
93,Emmen,HFC Haarlem ,4-1,Fri 25 Oct ,/match/emmen/haarlem/1997,1997,11,eerste_divisie
94,VVV Venlo,FC Eindhoven,2-1,Fri 25 Oct ,/match/vvv/fc-eindhoven/1997,1997,11,eerste_divisie
95,Den Bosch,Heracles,3-2,Fri 25 Oct ,/match/fc-den-bosch/heracles/1997,1997,11,eerste_divisie
96,Excelsior,BV Veendam ,0-3,Fri 25 Oct ,/match/excelsior/veendam/1997,1997,11,eerste_divisie
97,PEC Zwolle,Helmond Sport,6-1,Fri 25 Oct ,/match/fc-zwolle/helmond-sport/1997,1997,11,eerste_divisie
98,RBC Roosendaal,TOP Oss,1-3,Fri 25 Oct ,/match/rbc/fc-oss/1997,1997,11,eerste_divisie
99,FC Eindhoven,BV Veendam ,5-3,Thu 07 Nov ,/match/fc-eindhoven/veendam/1997,1997,12,eerste_divisie
100,SC Telstar,Helmond Sport,2-2,Thu 07 Nov ,/match/stormvogels-telstar/helmond-sport/1997,1997,12,eerste_divisie
101,Go Ahead Eagles,Dordrecht,4-1,Thu 07 Nov ,/match/go-ahead-eagles/fc-dordrecht/1997,1997,12,eerste_divisie
102,Emmen,Cambuur,3-2,Thu 07 Nov ,/match/emmen/sc-cambuur-leeuwarden/1997,1997,12,eerste_divisie
103,VVV Venlo,TOP Oss,1-1,Thu 07 Nov ,/match/vvv/fc-oss/1997,1997,12,eerste_divisie
104,Den Bosch,MVV Maastricht,1-1,Thu 07 Nov ,/match/fc-den-bosch/mvv/1997,1997,12,eerste_divisie
105,Excelsior,ADO Den Haag,2-1,Thu 07 Nov ,/match/excelsior/ado-den-haag/1997,1997,12,eerste_divisie
106,PEC Zwolle,HFC Haarlem ,3-0,Thu 07 Nov ,/match/fc-zwolle/haarlem/1997,1997,12,eerste_divisie
107,RBC Roosendaal,Heracles,0-0,Thu 07 Nov ,/match/rbc/heracles/1997,1997,12,eerste_divisie
108,MVV Maastricht,Emmen,1-3,Mon 11 Nov ,/match/mvv/emmen/1997,1997,13,eerste_divisie
109,FC Eindhoven,Excelsior,1-0,Mon 11 Nov ,/match/fc-eindhoven/excelsior/1997,1997,13,eerste_divisie
110,Cambuur,Go Ahead Eagles,3-2,Mon 11 Nov ,/match/sc-cambuur-leeuwarden/go-ahead-eagles/1997,1997,13,eerste_divisie
111,BV Veendam ,Dordrecht,1-0,Mon 11 Nov ,/match/veendam/fc-dordrecht/1997,1997,13,eerste_divisie
112,HFC Haarlem ,Den Bosch,2-1,Mon 11 Nov ,/match/haarlem/fc-den-bosch/1997,1997,13,eerste_divisie
113,TOP Oss,SC Telstar,0-2,Mon 11 Nov ,/match/fc-oss/stormvogels-telstar/1997,1997,13,eerste_divisie
114,Heracles,PEC Zwolle,2-1,Mon 11 Nov ,/match/heracles/fc-zwolle/1997,1997,13,eerste_divisie
115,Helmond Sport,RBC Roosendaal,1-2,Mon 11 Nov ,/match/helmond-sport/rbc/1997,1997,13,eerste_divisie
116,ADO Den Haag,VVV Venlo,1-1,Mon 11 Nov ,/match/ado-den-haag/vvv/1997,1997,13,eerste_divisie
117,MVV Maastricht,PEC Zwolle,1-1,Sat 16 Nov ,/match/mvv/fc-zwolle/1997,1997,14,eerste_divisie
118,Dordrecht,Emmen,0-1,Sat 16 Nov ,/match/fc-dordrecht/emmen/1997,1997,14,eerste_divisie
119,Cambuur,Den Bosch,1-0,Sat 16 Nov ,/match/sc-cambuur-leeuwarden/fc-den-bosch/1997,1997,14,eerste_divisie
120,BV Veendam ,Go Ahead Eagles,1-2,Sat 16 Nov ,/match/veendam/go-ahead-eagles/1997,1997,14,eerste_divisie
121,HFC Haarlem ,RBC Roosendaal,0-1,Sat 16 Nov ,/match/haarlem/rbc/1997,1997,14,eerste_divisie
122,TOP Oss,Excelsior,4-1,Sat 16 Nov ,/match/fc-oss/excelsior/1997,1997,14,eerste_divisie
123,Heracles,SC Telstar,4-0,Sat 16 Nov ,/match/heracles/stormvogels-telstar/1997,1997,14,eerste_divisie
124,Helmond Sport,VVV Venlo,0-3,Sat 16 Nov ,/match/helmond-sport/vvv/1997,1997,14,eerste_divisie
125,ADO Den Haag,FC Eindhoven,3-1,Sat 16 Nov ,/match/ado-den-haag/fc-eindhoven/1997,1997,14,eerste_divisie
126,PEC Zwolle,Cambuur,1-3,Fri 22 Nov ,/match/fc-zwolle/sc-cambuur-leeuwarden/1997,1997,15,eerste_divisie
127,FC Eindhoven,TOP Oss,3-0,Sat 23 Nov ,/match/fc-eindhoven/fc-oss/1997,1997,15,eerste_divisie
128,SC Telstar,HFC Haarlem ,0-0,Sat 23 Nov ,/match/stormvogels-telstar/haarlem/1997,1997,15,eerste_divisie
129,Emmen,Go Ahead Eagles,1-1,Sat 23 Nov ,/match/emmen/go-ahead-eagles/1997,1997,15,eerste_divisie
130,VVV Venlo,Heracles,1-1,Sat 23 Nov ,/match/vvv/heracles/1997,1997,15,eerste_divisie
131,Den Bosch,Dordrecht,4-1,Sat 23 Nov ,/match/fc-den-bosch/fc-dordrecht/1997,1997,15,eerste_divisie
132,Excelsior,Helmond Sport,1-2,Sat 23 Nov ,/match/excelsior/helmond-sport/1997,1997,15,eerste_divisie
133,RBC Roosendaal,MVV Maastricht,1-2,Sat 23 Nov ,/match/rbc/mvv/1997,1997,15,eerste_divisie
134,ADO Den Haag,BV Veendam ,1-0,Sat 23 Nov ,/match/ado-den-haag/veendam/1997,1997,15,eerste_divisie
135,MVV Maastricht,SC Telstar,2-1,Thu 28 Nov ,/match/mvv/stormvogels-telstar/1997,1997,16,eerste_divisie
136,Dordrecht,PEC Zwolle,0-0,Thu 28 Nov ,/match/fc-dordrecht/fc-zwolle/1997,1997,16,eerste_divisie
137,Cambuur,RBC Roosendaal,3-2,Thu 28 Nov ,/match/sc-cambuur-leeuwarden/rbc/1997,1997,16,eerste_divisie
138,HFC Haarlem ,VVV Venlo,2-3,Thu 28 Nov ,/match/haarlem/vvv/1997,1997,16,eerste_divisie
139,Go Ahead Eagles,Den Bosch,2-3,Thu 28 Nov ,/match/go-ahead-eagles/fc-den-bosch/1997,1997,16,eerste_divisie
140,Emmen,BV Veendam ,0-0,Thu 28 Nov ,/match/emmen/veendam/1997,1997,16,eerste_divisie
141,Heracles,Excelsior,2-2,Thu 28 Nov ,/match/heracles/excelsior/1997,1997,16,eerste_divisie
142,Helmond Sport,FC Eindhoven,2-1,Thu 28 Nov ,/match/helmond-sport/fc-eindhoven/1997,1997,16,eerste_divisie
143,BV Veendam ,TOP Oss,2-2,Tue 03 Dec ,/match/veendam/fc-oss/1997,1997,16,eerste_divisie
144,VVV Venlo,MVV Maastricht,2-0,Tue 03 Dec ,/match/vvv/mvv/1997,1997,17,eerste_divisie
145,Excelsior,HFC Haarlem ,0-5,Tue 03 Dec ,/match/excelsior/haarlem/1997,1997,17,eerste_divisie
146,PEC Zwolle,Go Ahead Eagles,2-0,Tue 03 Dec ,/match/fc-zwolle/go-ahead-eagles/1997,1997,17,eerste_divisie
147,RBC Roosendaal,Dordrecht,3-0,Tue 03 Dec ,/match/rbc/fc-dordrecht/1997,1997,17,eerste_divisie
148,ADO Den Haag,Helmond Sport,2-1,Tue 03 Dec ,/match/ado-den-haag/helmond-sport/1997,1997,17,eerste_divisie
149,SC Telstar,Cambuur,1-2,Tue 10 Dec ,/match/stormvogels-telstar/sc-cambuur-leeuwarden/1997,1997,17,eerste_divisie
150,FC Eindhoven,Heracles,2-1,Wed 11 Dec ,/match/fc-eindhoven/heracles/1997,1997,17,eerste_divisie
151,TOP Oss,ADO Den Haag,0-2,Thu 12 Dec ,/match/fc-oss/ado-den-haag/1997,1997,17,eerste_divisie
152,Den Bosch,Emmen,1-0,Thu 12 Dec ,/match/fc-den-bosch/emmen/1997,1997,17,eerste_divisie
153,TOP Oss,Helmond Sport,1-0,Thu 19 Dec ,/match/fc-oss/helmond-sport/1997,1997,18,eerste_divisie
154,PEC Zwolle,Emmen,3-2,Fri 20 Dec ,/match/fc-zwolle/emmen/1997,1997,18,eerste_divisie
155,FC Eindhoven,HFC Haarlem ,1-0,Sat 21 Dec ,/match/fc-eindhoven/haarlem/1997,1997,18,eerste_divisie
156,SC Telstar,Dordrecht,1-0,Sat 21 Dec ,/match/stormvogels-telstar/fc-dordrecht/1997,1997,18,eerste_divisie
157,VVV Venlo,Cambuur,0-3,Sat 21 Dec ,/match/vvv/sc-cambuur-leeuwarden/1997,1997,18,eerste_divisie
158,Den Bosch,BV Veendam ,0-1,Sat 21 Dec ,/match/fc-den-bosch/veendam/1997,1997,18,eerste_divisie
159,Excelsior,MVV Maastricht,0-1,Sat 21 Dec ,/match/excelsior/mvv/1997,1997,18,eerste_divisie
160,RBC Roosendaal,Go Ahead Eagles,3-0,Sat 21 Dec ,/match/rbc/go-ahead-eagles/1997,1997,18,eerste_divisie
161,ADO Den Haag,Heracles,4-2,Sat 21 Dec ,/match/ado-den-haag/heracles/1997,1997,18,eerste_divisie
162,Dordrecht,VVV Venlo,2-0,Fri 14 Feb ,/match/fc-dordrecht/vvv/1997,1997,19,eerste_divisie
163,Go Ahead Eagles,SC Telstar,3-0,Fri 14 Feb ,/match/go-ahead-eagles/stormvogels-telstar/1997,1997,19,eerste_divisie
164,MVV Maastricht,FC Eindhoven,3-0,Sat 15 Feb ,/match/mvv/fc-eindhoven/1997,1997,19,eerste_divisie
165,Cambuur,Excelsior,3-1,Sat 15 Feb ,/match/sc-cambuur-leeuwarden/excelsior/1997,1997,19,eerste_divisie
166,HFC Haarlem ,ADO Den Haag,1-1,Sat 15 Feb ,/match/haarlem/ado-den-haag/1997,1997,19,eerste_divisie
167,Emmen,RBC Roosendaal,3-1,Sat 15 Feb ,/match/emmen/rbc/1997,1997,19,eerste_divisie
168,Heracles,TOP Oss,0-1,Sat 15 Feb ,/match/heracles/fc-oss/1997,1997,19,eerste_divisie
169,Helmond Sport,BV Veendam ,2-0,Sat 15 Feb ,/match/helmond-sport/veendam/1997,1997,19,eerste_divisie
170,Den Bosch,PEC Zwolle,1-2,Sat 15 Feb ,/match/fc-den-bosch/fc-zwolle/1997,1997,19,eerste_divisie
171,Den Bosch,RBC Roosendaal,3-0,Fri 21 Feb ,/match/fc-den-bosch/rbc/1997,1997,20,eerste_divisie
172,Cambuur,FC Eindhoven,3-2,Sat 22 Feb ,/match/sc-cambuur-leeuwarden/fc-eindhoven/1997,1997,20,eerste_divisie
173,BV Veendam ,PEC Zwolle,2-1,Sat 22 Feb ,/match/veendam/fc-zwolle/1997,1997,20,eerste_divisie
174,SC Telstar,Emmen,0-1,Sat 22 Feb ,/match/stormvogels-telstar/emmen/1997,1997,20,eerste_divisie
175,TOP Oss,HFC Haarlem ,1-0,Sat 22 Feb ,/match/fc-oss/haarlem/1997,1997,20,eerste_divisie
176,VVV Venlo,Go Ahead Eagles,2-0,Sat 22 Feb ,/match/vvv/go-ahead-eagles/1997,1997,20,eerste_divisie
177,Helmond Sport,Heracles,4-1,Sat 22 Feb ,/match/helmond-sport/heracles/1997,1997,20,eerste_divisie
178,Excelsior,Dordrecht,2-1,Sat 22 Feb ,/match/excelsior/fc-dordrecht/1997,1997,20,eerste_divisie
179,ADO Den Haag,MVV Maastricht,0-0,Sat 22 Feb ,/match/ado-den-haag/mvv/1997,1997,20,eerste_divisie
180,MVV Maastricht,TOP Oss,3-0,Sat 01 Mar ,/match/mvv/fc-oss/1997,1997,21,eerste_divisie
181,FC Eindhoven,Dordrecht,2-1,Sat 01 Mar ,/match/fc-eindhoven/fc-dordrecht/1997,1997,21,eerste_divisie
182,Cambuur,ADO Den Haag,3-0,Sat 01 Mar ,/match/sc-cambuur-leeuwarden/ado-den-haag/1997,1997,21,eerste_divisie
183,HFC Haarlem ,Helmond Sport,1-0,Sat 01 Mar ,/match/haarlem/helmond-sport/1997,1997,21,eerste_divisie
184,Go Ahead Eagles,Excelsior,4-1,Sat 01 Mar ,/match/go-ahead-eagles/excelsior/1997,1997,21,eerste_divisie
185,VVV Venlo,Emmen,1-1,Sat 01 Mar ,/match/vvv/emmen/1997,1997,21,eerste_divisie
186,Heracles,BV Veendam ,4-2,Sat 01 Mar ,/match/heracles/veendam/1997,1997,21,eerste_divisie
187,Den Bosch,SC Telstar,3-1,Sat 01 Mar ,/match/fc-den-bosch/stormvogels-telstar/1997,1997,21,eerste_divisie
188,RBC Roosendaal,PEC Zwolle,0-1,Sat 01 Mar ,/match/rbc/fc-zwolle/1997,1997,21,eerste_divisie
189,PEC Zwolle,SC Telstar,4-1,Fri 07 Mar ,/match/fc-zwolle/stormvogels-telstar/1997,1997,22,eerste_divisie
190,FC Eindhoven,Go Ahead Eagles,3-1,Sat 08 Mar ,/match/fc-eindhoven/go-ahead-eagles/1997,1997,22,eerste_divisie
191,BV Veendam ,RBC Roosendaal,0-0,Sat 08 Mar ,/match/veendam/rbc/1997,1997,22,eerste_divisie
192,TOP Oss,Cambuur,1-4,Sat 08 Mar ,/match/fc-oss/sc-cambuur-leeuwarden/1997,1997,22,eerste_divisie
193,VVV Venlo,Den Bosch,1-1,Sat 08 Mar ,/match/vvv/fc-den-bosch/1997,1997,22,eerste_divisie
194,Heracles,HFC Haarlem ,3-1,Sat 08 Mar ,/match/heracles/haarlem/1997,1997,22,eerste_divisie
195,Helmond Sport,MVV Maastricht,1-2,Sat 08 Mar ,/match/helmond-sport/mvv/1997,1997,22,eerste_divisie
196,Excelsior,Emmen,3-1,Sat 08 Mar ,/match/excelsior/emmen/1997,1997,22,eerste_divisie
197,ADO Den Haag,Dordrecht,1-2,Sat 08 Mar ,/match/ado-den-haag/fc-dordrecht/1997,1997,22,eerste_divisie
198,Dordrecht,TOP Oss,3-2,Fri 14 Mar ,/match/fc-dordrecht/fc-oss/1997,1997,23,eerste_divisie
199,PEC Zwolle,VVV Venlo,0-3,Fri 14 Mar ,/match/fc-zwolle/vvv/1997,1997,23,eerste_divisie
200,MVV Maastricht,Heracles,1-1,Sat 15 Mar ,/match/mvv/heracles/1997,1997,23,eerste_divisie
201,Cambuur,Helmond Sport,1-2,Sat 15 Mar ,/match/sc-cambuur-leeuwarden/helmond-sport/1997,1997,23,eerste_divisie
202,HFC Haarlem ,BV Veendam ,0-1,Sat 15 Mar ,/match/haarlem/veendam/1997,1997,23,eerste_divisie
203,SC Telstar,RBC Roosendaal,1-0,Sat 15 Mar ,/match/stormvogels-telstar/rbc/1997,1997,23,eerste_divisie
204,Go Ahead Eagles,ADO Den Haag,4-1,Sat 15 Mar ,/match/go-ahead-eagles/ado-den-haag/1997,1997,23,eerste_divisie
205,Emmen,FC Eindhoven,1-1,Sat 15 Mar ,/match/emmen/fc-eindhoven/1997,1997,23,eerste_divisie
206,Den Bosch,Excelsior,2-1,Sat 15 Mar ,/match/fc-den-bosch/excelsior/1997,1997,23,eerste_divisie
207,FC Eindhoven,Den Bosch,1-0,Sat 22 Mar ,/match/fc-eindhoven/fc-den-bosch/1997,1997,24,eerste_divisie
208,BV Veendam ,SC Telstar,2-1,Sat 22 Mar ,/match/veendam/stormvogels-telstar/1997,1997,24,eerste_divisie
209,HFC Haarlem ,MVV Maastricht,3-4,Sat 22 Mar ,/match/haarlem/mvv/1997,1997,24,eerste_divisie
210,TOP Oss,Go Ahead Eagles,1-1,Sat 22 Mar ,/match/fc-oss/go-ahead-eagles/1997,1997,24,eerste_divisie
211,VVV Venlo,RBC Roosendaal,2-0,Sat 22 Mar ,/match/vvv/rbc/1997,1997,24,eerste_divisie
212,Helmond Sport,Dordrecht,3-2,Sat 22 Mar ,/match/helmond-sport/fc-dordrecht/1997,1997,24,eerste_divisie
