,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
0,Toulouse,Caen,1-2,Wed 19 Jul ,/match/toulouse-fc/caen/1996,1996,1,ligue_2
1,FC Mulhouse,Dunkerque,0-0,Wed 19 Jul ,/match/mulhouse/dunkerque/1996,1996,1,ligue_2
2,Stade Lavallois,Perpignan,1-1,Wed 19 Jul ,/match/stade-lavallois/perpignan/1996,1996,1,ligue_2
3,Olympique Alès,Amiens SC,1-2,Wed 19 Jul ,/match/olympique-ales/amiens-sc/1996,1996,1,ligue_2
4,Lorient,Louhans Cuiseaux,2-1,Wed 19 Jul ,/match/lorient/lohuans-cuiseaux/1996,1996,1,ligue_2
5,Nancy,Angers SCO,1-1,Wed 19 Jul ,/match/nancy/angers-sco/1996,1996,1,ligue_2
6,Stade Poitevin,Épinal,1-1,Wed 19 Jul ,/match/poitiers/sas-epinal/1996,1996,1,ligue_2
7,Olympique,Le Mans,3-1,Wed 19 Jul ,/match/olympique-marsella/mans-uc-72/1996,1996,1,ligue_2
8,Red Star,Sochaux,0-0,Wed 19 Jul ,/match/red-star/sochaux/1996,1996,1,ligue_2
9,Niort,Charleville,0-1,Wed 19 Jul ,/match/chamois-niortais/charleville/1996,1996,1,ligue_2
10,Chateauroux,Valence,0-0,Wed 19 Jul ,/match/berrichonne-chateauroux/valence/1996,1996,1,ligue_2
11,Toulouse,Chateauroux,2-0,Wed 26 Jul ,/match/toulouse-fc/berrichonne-chateauroux/1996,1996,2,ligue_2
12,Caen,FC Mulhouse,3-1,Wed 26 Jul ,/match/caen/mulhouse/1996,1996,2,ligue_2
13,Dunkerque,Stade Lavallois,2-2,Wed 26 Jul ,/match/dunkerque/stade-lavallois/1996,1996,2,ligue_2
14,Perpignan,Olympique Alès,3-2,Wed 26 Jul ,/match/perpignan/olympique-ales/1996,1996,2,ligue_2
15,Amiens SC,Lorient,3-2,Wed 26 Jul ,/match/amiens-sc/lorient/1996,1996,2,ligue_2
16,Louhans Cuiseaux,Nancy,0-1,Wed 26 Jul ,/match/lohuans-cuiseaux/nancy/1996,1996,2,ligue_2
17,Angers SCO,Stade Poitevin,0-0,Wed 26 Jul ,/match/angers-sco/poitiers/1996,1996,2,ligue_2
18,Épinal,Olympique,2-0,Wed 26 Jul ,/match/sas-epinal/olympique-marsella/1996,1996,2,ligue_2
19,Le Mans,Red Star,1-1,Wed 26 Jul ,/match/mans-uc-72/red-star/1996,1996,2,ligue_2
20,Sochaux,Niort,0-0,Wed 26 Jul ,/match/sochaux/chamois-niortais/1996,1996,2,ligue_2
21,Charleville,Valence,1-1,Wed 26 Jul ,/match/charleville/valence/1996,1996,2,ligue_2
22,FC Mulhouse,Toulouse,0-0,Sat 29 Jul ,/match/mulhouse/toulouse-fc/1996,1996,3,ligue_2
23,Stade Lavallois,Caen,1-1,Sat 29 Jul ,/match/stade-lavallois/caen/1996,1996,3,ligue_2
24,Olympique Alès,Dunkerque,1-1,Sat 29 Jul ,/match/olympique-ales/dunkerque/1996,1996,3,ligue_2
25,Lorient,Perpignan,0-2,Sat 29 Jul ,/match/lorient/perpignan/1996,1996,3,ligue_2
26,Nancy,Amiens SC,1-1,Sat 29 Jul ,/match/nancy/amiens-sc/1996,1996,3,ligue_2
27,Stade Poitevin,Louhans Cuiseaux,2-2,Sat 29 Jul ,/match/poitiers/lohuans-cuiseaux/1996,1996,3,ligue_2
28,Olympique,Angers SCO,0-0,Sat 29 Jul ,/match/olympique-marsella/angers-sco/1996,1996,3,ligue_2
29,Red Star,Épinal,2-0,Sat 29 Jul ,/match/red-star/sas-epinal/1996,1996,3,ligue_2
30,Niort,Le Mans,2-3,Sat 29 Jul ,/match/chamois-niortais/mans-uc-72/1996,1996,3,ligue_2
31,Chateauroux,Charleville,3-0,Sat 29 Jul ,/match/berrichonne-chateauroux/charleville/1996,1996,3,ligue_2
32,Valence,Sochaux,1-0,Sat 29 Jul ,/match/valence/sochaux/1996,1996,3,ligue_2
33,Toulouse,Stade Lavallois,1-2,Sat 05 Aug ,/match/toulouse-fc/stade-lavallois/1996,1996,4,ligue_2
34,Caen,Olympique Alès,1-0,Sat 05 Aug ,/match/caen/olympique-ales/1996,1996,4,ligue_2
35,FC Mulhouse,Chateauroux,2-1,Sat 05 Aug ,/match/mulhouse/berrichonne-chateauroux/1996,1996,4,ligue_2
36,Dunkerque,Lorient,0-1,Sat 05 Aug ,/match/dunkerque/lorient/1996,1996,4,ligue_2
37,Perpignan,Nancy,2-1,Sat 05 Aug ,/match/perpignan/nancy/1996,1996,4,ligue_2
38,Amiens SC,Stade Poitevin,2-2,Sat 05 Aug ,/match/amiens-sc/poitiers/1996,1996,4,ligue_2
39,Louhans Cuiseaux,Olympique,3-1,Sat 05 Aug ,/match/lohuans-cuiseaux/olympique-marsella/1996,1996,4,ligue_2
40,Angers SCO,Red Star,1-2,Sat 05 Aug ,/match/angers-sco/red-star/1996,1996,4,ligue_2
41,Épinal,Niort,2-1,Sat 05 Aug ,/match/sas-epinal/chamois-niortais/1996,1996,4,ligue_2
42,Le Mans,Valence,1-1,Sat 05 Aug ,/match/mans-uc-72/valence/1996,1996,4,ligue_2
43,Sochaux,Charleville,4-0,Sat 05 Aug ,/match/sochaux/charleville/1996,1996,4,ligue_2
44,Stade Lavallois,FC Mulhouse,2-1,Wed 09 Aug ,/match/stade-lavallois/mulhouse/1996,1996,5,ligue_2
45,Olympique Alès,Toulouse,0-1,Wed 09 Aug ,/match/olympique-ales/toulouse-fc/1996,1996,5,ligue_2
46,Lorient,Caen,1-1,Wed 09 Aug ,/match/lorient/caen/1996,1996,5,ligue_2
47,Nancy,Dunkerque,3-0,Wed 09 Aug ,/match/nancy/dunkerque/1996,1996,5,ligue_2
48,Stade Poitevin,Perpignan,1-2,Wed 09 Aug ,/match/poitiers/perpignan/1996,1996,5,ligue_2
49,Olympique,Amiens SC,2-0,Wed 09 Aug ,/match/olympique-marsella/amiens-sc/1996,1996,5,ligue_2
50,Red Star,Louhans Cuiseaux,2-1,Wed 09 Aug ,/match/red-star/lohuans-cuiseaux/1996,1996,5,ligue_2
51,Niort,Angers SCO,0-1,Wed 09 Aug ,/match/chamois-niortais/angers-sco/1996,1996,5,ligue_2
52,Charleville,Le Mans,0-0,Wed 09 Aug ,/match/charleville/mans-uc-72/1996,1996,5,ligue_2
53,Chateauroux,Sochaux,1-1,Wed 09 Aug ,/match/berrichonne-chateauroux/sochaux/1996,1996,5,ligue_2
54,Valence,Épinal,0-0,Wed 09 Aug ,/match/valence/sas-epinal/1996,1996,5,ligue_2
55,Toulouse,Lorient,0-1,Sat 12 Aug ,/match/toulouse-fc/lorient/1996,1996,6,ligue_2
56,FC Mulhouse,Olympique Alès,3-0,Sat 12 Aug ,/match/mulhouse/olympique-ales/1996,1996,6,ligue_2
57,Stade Lavallois,Chateauroux,0-0,Sat 12 Aug ,/match/stade-lavallois/berrichonne-chateauroux/1996,1996,6,ligue_2
58,Le Mans,Sochaux,1-0,Sat 12 Aug ,/match/mans-uc-72/sochaux/1996,1996,6,ligue_2
59,Épinal,Charleville,1-1,Sat 12 Aug ,/match/sas-epinal/charleville/1996,1996,6,ligue_2
60,Angers SCO,Valence,1-1,Sat 12 Aug ,/match/angers-sco/valence/1996,1996,6,ligue_2
61,Louhans Cuiseaux,Niort,3-0,Sat 12 Aug ,/match/lohuans-cuiseaux/chamois-niortais/1996,1996,6,ligue_2
62,Amiens SC,Red Star,0-2,Sat 12 Aug ,/match/amiens-sc/red-star/1996,1996,6,ligue_2
63,Perpignan,Olympique,0-2,Sat 12 Aug ,/match/perpignan/olympique-marsella/1996,1996,6,ligue_2
64,Dunkerque,Stade Poitevin,1-1,Sat 12 Aug ,/match/dunkerque/poitiers/1996,1996,6,ligue_2
65,Caen,Nancy,1-0,Sat 12 Aug ,/match/caen/nancy/1996,1996,6,ligue_2
66,Valence,Louhans Cuiseaux,1-0,Sat 19 Aug ,/match/valence/lohuans-cuiseaux/1996,1996,7,ligue_2
67,Charleville,Angers SCO,1-1,Sat 19 Aug ,/match/charleville/angers-sco/1996,1996,7,ligue_2
68,Sochaux,Épinal,3-0,Sat 19 Aug ,/match/sochaux/sas-epinal/1996,1996,7,ligue_2
69,Olympique Alès,Stade Lavallois,0-1,Sat 19 Aug ,/match/olympique-ales/stade-lavallois/1996,1996,7,ligue_2
70,Lorient,FC Mulhouse,0-0,Sat 19 Aug ,/match/lorient/mulhouse/1996,1996,7,ligue_2
71,Nancy,Toulouse,2-3,Sat 19 Aug ,/match/nancy/toulouse-fc/1996,1996,7,ligue_2
72,Stade Poitevin,Caen,0-1,Sat 19 Aug ,/match/poitiers/caen/1996,1996,7,ligue_2
73,Olympique,Dunkerque,0-0,Sat 19 Aug ,/match/olympique-marsella/dunkerque/1996,1996,7,ligue_2
74,Red Star,Perpignan,0-0,Sat 19 Aug ,/match/red-star/perpignan/1996,1996,7,ligue_2
75,Niort,Amiens SC,2-0,Sat 19 Aug ,/match/chamois-niortais/amiens-sc/1996,1996,7,ligue_2
76,Chateauroux,Le Mans,1-0,Sat 19 Aug ,/match/berrichonne-chateauroux/mans-uc-72/1996,1996,7,ligue_2
77,Caen,Olympique,2-0,Sat 26 Aug ,/match/caen/olympique-marsella/1996,1996,8,ligue_2
78,Toulouse,Stade Poitevin,0-0,Sat 26 Aug ,/match/toulouse-fc/poitiers/1996,1996,8,ligue_2
79,FC Mulhouse,Nancy,0-1,Sat 26 Aug ,/match/mulhouse/nancy/1996,1996,8,ligue_2
80,Stade Lavallois,Lorient,1-0,Sat 26 Aug ,/match/stade-lavallois/lorient/1996,1996,8,ligue_2
81,Perpignan,Niort,1-0,Sat 26 Aug ,/match/perpignan/chamois-niortais/1996,1996,8,ligue_2
82,Olympique Alès,Chateauroux,0-1,Sat 26 Aug ,/match/olympique-ales/berrichonne-chateauroux/1996,1996,8,ligue_2
83,Amiens SC,Valence,0-1,Sat 26 Aug ,/match/amiens-sc/valence/1996,1996,8,ligue_2
84,Louhans Cuiseaux,Charleville,2-1,Sat 26 Aug ,/match/lohuans-cuiseaux/charleville/1996,1996,8,ligue_2
85,Angers SCO,Sochaux,0-0,Sat 26 Aug ,/match/angers-sco/sochaux/1996,1996,8,ligue_2
86,Épinal,Le Mans,3-3,Sat 26 Aug ,/match/sas-epinal/mans-uc-72/1996,1996,8,ligue_2
87,Dunkerque,Red Star,0-0,Sat 26 Aug ,/match/dunkerque/red-star/1996,1996,8,ligue_2
88,Olympique,Toulouse,1-1,Thu 31 Aug ,/match/olympique-marsella/toulouse-fc/1996,1996,9,ligue_2
89,Valence,Perpignan,4-0,Sat 02 Sep ,/match/valence/perpignan/1996,1996,9,ligue_2
90,Sochaux,Louhans Cuiseaux,2-0,Sat 02 Sep ,/match/sochaux/lohuans-cuiseaux/1996,1996,9,ligue_2
91,Le Mans,Angers SCO,1-0,Sat 02 Sep ,/match/mans-uc-72/angers-sco/1996,1996,9,ligue_2
92,Lorient,Olympique Alès,2-0,Sat 02 Sep ,/match/lorient/olympique-ales/1996,1996,9,ligue_2
93,Nancy,Stade Lavallois,1-0,Sat 02 Sep ,/match/nancy/stade-lavallois/1996,1996,9,ligue_2
94,Stade Poitevin,FC Mulhouse,2-0,Sat 02 Sep ,/match/poitiers/mulhouse/1996,1996,9,ligue_2
95,Red Star,Caen,2-1,Sat 02 Sep ,/match/red-star/caen/1996,1996,9,ligue_2
96,Niort,Dunkerque,2-1,Sat 02 Sep ,/match/chamois-niortais/dunkerque/1996,1996,9,ligue_2
97,Charleville,Amiens SC,2-1,Sat 02 Sep ,/match/charleville/amiens-sc/1996,1996,9,ligue_2
98,Chateauroux,Épinal,3-0,Sat 02 Sep ,/match/berrichonne-chateauroux/sas-epinal/1996,1996,9,ligue_2
99,Toulouse,Red Star,3-1,Sat 09 Sep ,/match/toulouse-fc/red-star/1996,1996,10,ligue_2
100,Caen,Niort,3-1,Sat 09 Sep ,/match/caen/chamois-niortais/1996,1996,10,ligue_2
101,FC Mulhouse,Olympique,2-0,Sat 09 Sep ,/match/mulhouse/olympique-marsella/1996,1996,10,ligue_2
102,Dunkerque,Valence,2-0,Sat 09 Sep ,/match/dunkerque/valence/1996,1996,10,ligue_2
103,Stade Lavallois,Stade Poitevin,1-0,Sat 09 Sep ,/match/stade-lavallois/poitiers/1996,1996,10,ligue_2
104,Perpignan,Charleville,0-0,Sat 09 Sep ,/match/perpignan/charleville/1996,1996,10,ligue_2
105,Olympique Alès,Nancy,0-0,Sat 09 Sep ,/match/olympique-ales/nancy/1996,1996,10,ligue_2
106,Amiens SC,Sochaux,0-1,Sat 09 Sep ,/match/amiens-sc/sochaux/1996,1996,10,ligue_2
107,Lorient,Chateauroux,2-4,Sat 09 Sep ,/match/lorient/berrichonne-chateauroux/1996,1996,10,ligue_2
108,Louhans Cuiseaux,Le Mans,0-2,Sat 09 Sep ,/match/lohuans-cuiseaux/mans-uc-72/1996,1996,10,ligue_2
109,Angers SCO,Épinal,1-1,Sat 09 Sep ,/match/angers-sco/sas-epinal/1996,1996,10,ligue_2
110,Red Star,FC Mulhouse,3-0,Fri 15 Sep ,/match/red-star/mulhouse/1996,1996,11,ligue_2
111,Valence,Caen,1-1,Sat 16 Sep ,/match/valence/caen/1996,1996,11,ligue_2
112,Charleville,Dunkerque,1-1,Sat 16 Sep ,/match/charleville/dunkerque/1996,1996,11,ligue_2
113,Sochaux,Perpignan,4-4,Sat 16 Sep ,/match/sochaux/perpignan/1996,1996,11,ligue_2
114,Le Mans,Amiens SC,0-0,Sat 16 Sep ,/match/mans-uc-72/amiens-sc/1996,1996,11,ligue_2
115,Épinal,Louhans Cuiseaux,2-1,Sat 16 Sep ,/match/sas-epinal/lohuans-cuiseaux/1996,1996,11,ligue_2
116,Nancy,Lorient,0-1,Sat 16 Sep ,/match/nancy/lorient/1996,1996,11,ligue_2
117,Stade Poitevin,Olympique Alès,3-0,Sat 16 Sep ,/match/poitiers/olympique-ales/1996,1996,11,ligue_2
118,Olympique,Stade Lavallois,5-0,Sat 16 Sep ,/match/olympique-marsella/stade-lavallois/1996,1996,11,ligue_2
119,Niort,Toulouse,1-0,Sat 16 Sep ,/match/chamois-niortais/toulouse-fc/1996,1996,11,ligue_2
120,Chateauroux,Angers SCO,2-0,Sat 16 Sep ,/match/berrichonne-chateauroux/angers-sco/1996,1996,11,ligue_2
121,Toulouse,Valence,2-0,Sat 23 Sep ,/match/toulouse-fc/valence/1996,1996,12,ligue_2
122,Caen,Charleville,2-1,Sat 23 Sep ,/match/caen/charleville/1996,1996,12,ligue_2
123,FC Mulhouse,Niort,3-3,Sat 23 Sep ,/match/mulhouse/chamois-niortais/1996,1996,12,ligue_2
124,Dunkerque,Sochaux,0-1,Sat 23 Sep ,/match/dunkerque/sochaux/1996,1996,12,ligue_2
125,Stade Lavallois,Red Star,3-2,Sat 23 Sep ,/match/stade-lavallois/red-star/1996,1996,12,ligue_2
126,Perpignan,Le Mans,0-1,Sat 23 Sep ,/match/perpignan/mans-uc-72/1996,1996,12,ligue_2
127,Olympique Alès,Olympique,0-0,Sat 23 Sep ,/match/olympique-ales/olympique-marsella/1996,1996,12,ligue_2
128,Amiens SC,Épinal,1-0,Sat 23 Sep ,/match/amiens-sc/sas-epinal/1996,1996,12,ligue_2
129,Lorient,Stade Poitevin,0-1,Sat 23 Sep ,/match/lorient/poitiers/1996,1996,12,ligue_2
130,Louhans Cuiseaux,Angers SCO,3-0,Sat 23 Sep ,/match/lohuans-cuiseaux/angers-sco/1996,1996,12,ligue_2
131,Nancy,Chateauroux,0-0,Sat 23 Sep ,/match/nancy/berrichonne-chateauroux/1996,1996,12,ligue_2
132,Sochaux,Caen,4-2,Fri 29 Sep ,/match/sochaux/caen/1996,1996,13,ligue_2
133,Chateauroux,Louhans Cuiseaux,1-1,Sat 30 Sep ,/match/berrichonne-chateauroux/lohuans-cuiseaux/1996,1996,13,ligue_2
134,Red Star,Olympique Alès,6-0,Sat 30 Sep ,/match/red-star/olympique-ales/1996,1996,13,ligue_2
135,Niort,Stade Lavallois,2-1,Sat 30 Sep ,/match/chamois-niortais/stade-lavallois/1996,1996,13,ligue_2
136,Le Mans,Dunkerque,2-0,Sat 30 Sep ,/match/mans-uc-72/dunkerque/1996,1996,13,ligue_2
137,Épinal,Perpignan,0-1,Sat 30 Sep ,/match/sas-epinal/perpignan/1996,1996,13,ligue_2
138,Charleville,Toulouse,1-2,Sat 30 Sep ,/match/charleville/toulouse-fc/1996,1996,13,ligue_2
139,Valence,FC Mulhouse,1-0,Sat 30 Sep ,/match/valence/mulhouse/1996,1996,13,ligue_2
140,Olympique,Lorient,1-1,Sat 30 Sep ,/match/olympique-marsella/lorient/1996,1996,13,ligue_2
141,Stade Poitevin,Nancy,0-2,Sat 30 Sep ,/match/poitiers/nancy/1996,1996,13,ligue_2
142,Angers SCO,Amiens SC,0-2,Sat 30 Sep ,/match/angers-sco/amiens-sc/1996,1996,13,ligue_2
143,Toulouse,Sochaux,1-0,Wed 04 Oct ,/match/toulouse-fc/sochaux/1996,1996,14,ligue_2
144,Caen,Le Mans,1-0,Wed 04 Oct ,/match/caen/mans-uc-72/1996,1996,14,ligue_2
145,FC Mulhouse,Charleville,1-3,Wed 04 Oct ,/match/mulhouse/charleville/1996,1996,14,ligue_2
146,Dunkerque,Épinal,1-1,Wed 04 Oct ,/match/dunkerque/sas-epinal/1996,1996,14,ligue_2
147,Stade Lavallois,Valence,2-1,Wed 04 Oct ,/match/stade-lavallois/valence/1996,1996,14,ligue_2
148,Perpignan,Angers SCO,0-2,Wed 04 Oct ,/match/perpignan/angers-sco/1996,1996,14,ligue_2
149,Olympique Alès,Niort,1-1,Wed 04 Oct ,/match/olympique-ales/chamois-niortais/1996,1996,14,ligue_2
150,Amiens SC,Louhans Cuiseaux,0-1,Wed 04 Oct ,/match/amiens-sc/lohuans-cuiseaux/1996,1996,14,ligue_2
151,Lorient,Red Star,2-0,Wed 04 Oct ,/match/lorient/red-star/1996,1996,14,ligue_2
152,Stade Poitevin,Chateauroux,2-1,Wed 04 Oct ,/match/poitiers/berrichonne-chateauroux/1996,1996,14,ligue_2
153,Nancy,Olympique,2-0,Thu 05 Oct ,/match/nancy/olympique-marsella/1996,1996,14,ligue_2
154,Épinal,Caen,4-0,Fri 13 Oct ,/match/sas-epinal/caen/1996,1996,15,ligue_2
155,Valence,Olympique Alès,1-0,Sat 14 Oct ,/match/valence/olympique-ales/1996,1996,15,ligue_2
156,Charleville,Stade Lavallois,1-0,Sat 14 Oct ,/match/charleville/stade-lavallois/1996,1996,15,ligue_2
157,Sochaux,FC Mulhouse,1-0,Sat 14 Oct ,/match/sochaux/mulhouse/1996,1996,15,ligue_2
158,Le Mans,Toulouse,2-1,Sat 14 Oct ,/match/mans-uc-72/toulouse-fc/1996,1996,15,ligue_2
159,Angers SCO,Dunkerque,1-1,Sat 14 Oct ,/match/angers-sco/dunkerque/1996,1996,15,ligue_2
160,Louhans Cuiseaux,Perpignan,4-1,Sat 14 Oct ,/match/lohuans-cuiseaux/perpignan/1996,1996,15,ligue_2
161,Olympique,Stade Poitevin,3-0,Sat 14 Oct ,/match/olympique-marsella/poitiers/1996,1996,15,ligue_2
162,Red Star,Nancy,1-1,Sat 14 Oct ,/match/red-star/nancy/1996,1996,15,ligue_2
163,Niort,Lorient,1-0,Sat 14 Oct ,/match/chamois-niortais/lorient/1996,1996,15,ligue_2
164,Chateauroux,Amiens SC,1-2,Sat 14 Oct ,/match/berrichonne-chateauroux/amiens-sc/1996,1996,15,ligue_2
165,Stade Lavallois,Sochaux,2-0,Fri 20 Oct ,/match/stade-lavallois/sochaux/1996,1996,16,ligue_2
166,Toulouse,Épinal,0-1,Sat 21 Oct ,/match/toulouse-fc/sas-epinal/1996,1996,16,ligue_2
167,FC Mulhouse,Le Mans,2-0,Sat 21 Oct ,/match/mulhouse/mans-uc-72/1996,1996,16,ligue_2
168,Olympique Alès,Charleville,0-0,Sat 21 Oct ,/match/olympique-ales/charleville/1996,1996,16,ligue_2
169,Lorient,Valence,2-0,Sat 21 Oct ,/match/lorient/valence/1996,1996,16,ligue_2
170,Nancy,Niort,4-0,Sat 21 Oct ,/match/nancy/chamois-niortais/1996,1996,16,ligue_2
171,Stade Poitevin,Red Star,2-1,Sat 21 Oct ,/match/poitiers/red-star/1996,1996,16,ligue_2
172,Olympique,Chateauroux,1-0,Sat 21 Oct ,/match/olympique-marsella/berrichonne-chateauroux/1996,1996,16,ligue_2
173,Perpignan,Amiens SC,2-0,Sat 21 Oct ,/match/perpignan/amiens-sc/1996,1996,16,ligue_2
174,Dunkerque,Louhans Cuiseaux,1-0,Sat 21 Oct ,/match/dunkerque/lohuans-cuiseaux/1996,1996,16,ligue_2
175,Caen,Angers SCO,2-0,Sat 21 Oct ,/match/caen/angers-sco/1996,1996,16,ligue_2
176,Amiens SC,Dunkerque,2-1,Sat 28 Oct ,/match/amiens-sc/dunkerque/1996,1996,17,ligue_2
177,Louhans Cuiseaux,Caen,0-2,Sat 28 Oct ,/match/lohuans-cuiseaux/caen/1996,1996,17,ligue_2
178,Angers SCO,Toulouse,0-1,Sat 28 Oct ,/match/angers-sco/toulouse-fc/1996,1996,17,ligue_2
179,Épinal,FC Mulhouse,1-1,Sat 28 Oct ,/match/sas-epinal/mulhouse/1996,1996,17,ligue_2
180,Le Mans,Stade Lavallois,0-0,Sat 28 Oct ,/match/mans-uc-72/stade-lavallois/1996,1996,17,ligue_2
181,Sochaux,Olympique Alès,2-0,Sat 28 Oct ,/match/sochaux/olympique-ales/1996,1996,17,ligue_2
182,Niort,Stade Poitevin,0-0,Sat 28 Oct ,/match/chamois-niortais/poitiers/1996,1996,17,ligue_2
183,Charleville,Lorient,1-3,Sat 28 Oct ,/match/charleville/lorient/1996,1996,17,ligue_2
184,Chateauroux,Perpignan,2-0,Sat 28 Oct ,/match/berrichonne-chateauroux/perpignan/1996,1996,17,ligue_2
185,Valence,Nancy,0-0,Sat 28 Oct ,/match/valence/nancy/1996,1996,17,ligue_2
186,Red Star,Olympique,2-2,Sun 29 Oct ,/match/red-star/olympique-marsella/1996,1996,17,ligue_2
187,Toulouse,Louhans Cuiseaux,0-2,Sat 04 Nov ,/match/toulouse-fc/lohuans-cuiseaux/1996,1996,18,ligue_2
188,Caen,Amiens SC,3-0,Sat 04 Nov ,/match/caen/amiens-sc/1996,1996,18,ligue_2
189,FC Mulhouse,Angers SCO,0-0,Sat 04 Nov ,/match/mulhouse/angers-sco/1996,1996,18,ligue_2
190,Dunkerque,Perpignan,2-1,Sat 04 Nov ,/match/dunkerque/perpignan/1996,1996,18,ligue_2
191,Stade Lavallois,Épinal,2-1,Sat 04 Nov ,/match/stade-lavallois/sas-epinal/1996,1996,18,ligue_2
192,Olympique Alès,Le Mans,1-1,Sat 04 Nov ,/match/olympique-ales/mans-uc-72/1996,1996,18,ligue_2
193,Lorient,Sochaux,0-3,Sat 04 Nov ,/match/lorient/sochaux/1996,1996,18,ligue_2
194,Nancy,Charleville,3-0,Sat 04 Nov ,/match/nancy/charleville/1996,1996,18,ligue_2
195,Stade Poitevin,Valence,0-0,Sat 04 Nov ,/match/poitiers/valence/1996,1996,18,ligue_2
196,Olympique,Niort,2-1,Sat 04 Nov ,/match/olympique-marsella/chamois-niortais/1996,1996,18,ligue_2
197,Red Star,Chateauroux,0-0,Sat 04 Nov ,/match/red-star/berrichonne-chateauroux/1996,1996,18,ligue_2
198,Perpignan,Caen,1-0,Thu 09 Nov ,/match/perpignan/caen/1996,1996,19,ligue_2
199,Amiens SC,Toulouse,0-1,Fri 10 Nov ,/match/amiens-sc/toulouse-fc/1996,1996,19,ligue_2
200,Louhans Cuiseaux,FC Mulhouse,2-1,Fri 10 Nov ,/match/lohuans-cuiseaux/mulhouse/1996,1996,19,ligue_2
201,Angers SCO,Stade Lavallois,3-0,Fri 10 Nov ,/match/angers-sco/stade-lavallois/1996,1996,19,ligue_2
202,Épinal,Olympique Alès,3-1,Fri 10 Nov ,/match/sas-epinal/olympique-ales/1996,1996,19,ligue_2
203,Le Mans,Lorient,1-0,Fri 10 Nov ,/match/mans-uc-72/lorient/1996,1996,19,ligue_2
204,Sochaux,Nancy,1-1,Fri 10 Nov ,/match/sochaux/nancy/1996,1996,19,ligue_2
205,Niort,Red Star,2-3,Fri 10 Nov ,/match/chamois-niortais/red-star/1996,1996,19,ligue_2
206,Charleville,Stade Poitevin,0-0,Fri 10 Nov ,/match/charleville/poitiers/1996,1996,19,ligue_2
207,Chateauroux,Dunkerque,2-1,Fri 10 Nov ,/match/berrichonne-chateauroux/dunkerque/1996,1996,19,ligue_2
208,Valence,Olympique,0-2,Fri 10 Nov ,/match/valence/olympique-marsella/1996,1996,19,ligue_2
209,Caen,Dunkerque,2-2,Sat 18 Nov ,/match/caen/dunkerque/1996,1996,20,ligue_2
210,Stade Poitevin,Sochaux,2-0,Sat 18 Nov ,/match/poitiers/sochaux/1996,1996,20,ligue_2
211,Stade Lavallois,Louhans Cuiseaux,3-1,Sat 18 Nov ,/match/stade-lavallois/lohuans-cuiseaux/1996,1996,20,ligue_2
212,Olympique,Charleville,4-0,Sat 18 Nov ,/match/olympique-marsella/charleville/1996,1996,20,ligue_2
213,Nancy,Le Mans,3-0,Sat 18 Nov ,/match/nancy/mans-uc-72/1996,1996,20,ligue_2
214,Red Star,Valence,1-0,Sat 18 Nov ,/match/red-star/valence/1996,1996,20,ligue_2
215,Niort,Chateauroux,0-0,Sat 18 Nov ,/match/chamois-niortais/berrichonne-chateauroux/1996,1996,20,ligue_2
216,Toulouse,Perpignan,0-0,Sat 18 Nov ,/match/toulouse-fc/perpignan/1996,1996,20,ligue_2
217,Lorient,Épinal,0-0,Sat 18 Nov ,/match/lorient/sas-epinal/1996,1996,20,ligue_2
218,FC Mulhouse,Amiens SC,3-1,Sat 18 Nov ,/match/mulhouse/amiens-sc/1996,1996,20,ligue_2
219,Olympique Alès,Angers SCO,2-0,Sat 18 Nov ,/match/olympique-ales/angers-sco/1996,1996,20,ligue_2
220,Le Mans,Stade Poitevin,2-0,Fri 24 Nov ,/match/mans-uc-72/poitiers/1996,1996,21,ligue_2
221,Sochaux,Olympique,1-0,Fri 24 Nov ,/match/sochaux/olympique-marsella/1996,1996,21,ligue_2
222,Dunkerque,Toulouse,1-0,Sat 25 Nov ,/match/dunkerque/toulouse-fc/1996,1996,21,ligue_2
223,Perpignan,FC Mulhouse,2-1,Sat 25 Nov ,/match/perpignan/mulhouse/1996,1996,21,ligue_2
224,Amiens SC,Stade Lavallois,0-3,Sat 25 Nov ,/match/amiens-sc/stade-lavallois/1996,1996,21,ligue_2
225,Louhans Cuiseaux,Olympique Alès,2-1,Sat 25 Nov ,/match/lohuans-cuiseaux/olympique-ales/1996,1996,21,ligue_2
226,Angers SCO,Lorient,1-1,Sat 25 Nov ,/match/angers-sco/lorient/1996,1996,21,ligue_2
227,Épinal,Nancy,2-2,Sat 25 Nov ,/match/sas-epinal/nancy/1996,1996,21,ligue_2
228,Charleville,Red Star,0-2,Sat 25 Nov ,/match/charleville/red-star/1996,1996,21,ligue_2
229,Chateauroux,Caen,0-1,Sat 25 Nov ,/match/berrichonne-chateauroux/caen/1996,1996,21,ligue_2
230,Valence,Niort,1-3,Sat 25 Nov ,/match/valence/chamois-niortais/1996,1996,21,ligue_2
231,Chateauroux,Toulouse,1-0,Fri 08 Dec ,/match/berrichonne-chateauroux/toulouse-fc/1996,1996,22,ligue_2
232,FC Mulhouse,Caen,0-0,Sat 09 Dec ,/match/mulhouse/caen/1996,1996,22,ligue_2
233,Stade Lavallois,Dunkerque,1-2,Sat 09 Dec ,/match/stade-lavallois/dunkerque/1996,1996,22,ligue_2
