Position,Team,Points,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Season,Round,League
1,Sporting Braga,2,1,0,0,1,0,18,1990,1,primeira_liga
2,Benfica,2,1,0,0,5,1,18,1990,1,primeira_liga
3,Porto,2,1,0,0,2,0,18,1990,1,primeira_liga
4,Sporting CP,2,1,0,0,3,2,18,1990,1,primeira_liga
5,Chaves,2,1,0,0,3,2,18,1990,1,primeira_liga
6,Feirense,2,1,0,0,1,0,18,1990,1,primeira_liga
7,Belenenses,1,0,1,0,0,0,18,1990,1,primeira_liga
8,Beira Mar SC,1,0,1,0,2,2,18,1990,1,primeira_liga
9,Portimonense,1,0,1,0,2,2,18,1990,1,primeira_liga
10,Tirsense,1,0,1,0,1,1,18,1990,1,primeira_liga
11,Boavista,1,0,1,0,1,1,18,1990,1,primeira_liga
12,Marítimo,1,0,1,0,0,0,18,1990,1,primeira_liga
13,Estrela Amadora,0,0,0,1,0,1,18,1990,1,primeira_liga
14,Vitória,0,0,0,1,2,3,18,1990,1,primeira_liga
15,Penafiel,0,0,0,1,2,3,18,1990,1,primeira_liga
16,União Madeira,0,0,0,1,0,1,18,1990,1,primeira_liga
17,Nacional,0,0,0,1,0,2,18,1990,1,primeira_liga
18,Vitória Setúbal,0,0,0,1,1,5,18,1990,1,primeira_liga
1,Porto,4,2,0,0,4,0,18,1990,2,primeira_liga
2,Sporting CP,4,2,0,0,4,2,18,1990,2,primeira_liga
3,Belenenses,3,1,1,0,2,1,18,1990,2,primeira_liga
4,Benfica,3,1,1,0,6,2,18,1990,2,primeira_liga
5,Boavista,3,1,1,0,3,1,18,1990,2,primeira_liga
6,Sporting Braga,2,1,0,1,2,2,18,1990,2,primeira_liga
7,Estrela Amadora,2,1,0,1,3,1,18,1990,2,primeira_liga
8,Portimonense,2,0,2,0,3,3,18,1990,2,primeira_liga
9,Tirsense,2,0,2,0,1,1,18,1990,2,primeira_liga
10,Chaves,2,1,0,1,3,4,18,1990,2,primeira_liga
11,Feirense,2,1,0,1,1,3,18,1990,2,primeira_liga
12,Vitória Setúbal,2,1,0,1,3,6,18,1990,2,primeira_liga
13,Vitória,1,0,1,1,3,4,18,1990,2,primeira_liga
14,Beira Mar SC,1,0,1,1,2,3,18,1990,2,primeira_liga
15,Marítimo,1,0,1,1,1,2,18,1990,2,primeira_liga
16,União Madeira,1,0,1,1,0,1,18,1990,2,primeira_liga
17,Nacional,1,0,1,1,1,3,18,1990,2,primeira_liga
18,Penafiel,0,0,0,2,2,5,18,1990,2,primeira_liga
1,Porto,6,3,0,0,6,1,18,1990,3,primeira_liga
2,Sporting CP,6,3,0,0,6,2,18,1990,3,primeira_liga
3,Benfica,5,2,1,0,11,2,18,1990,3,primeira_liga
4,Boavista,5,2,1,0,8,2,18,1990,3,primeira_liga
5,Portimonense,4,1,2,0,5,4,18,1990,3,primeira_liga
6,Vitória Setúbal,4,2,0,1,6,6,18,1990,3,primeira_liga
7,Feirense,4,2,0,1,2,3,18,1990,3,primeira_liga
8,Belenenses,3,1,1,1,2,2,18,1990,3,primeira_liga
9,Estrela Amadora,3,1,1,1,3,1,18,1990,3,primeira_liga
10,Vitória,3,1,1,1,6,6,18,1990,3,primeira_liga
11,Tirsense,3,0,3,0,1,1,18,1990,3,primeira_liga
12,Sporting Braga,2,1,0,2,2,5,18,1990,3,primeira_liga
13,Chaves,2,1,0,2,4,6,18,1990,3,primeira_liga
14,Marítimo,1,0,1,2,3,5,18,1990,3,primeira_liga
15,Nacional,1,0,1,2,1,5,18,1990,3,primeira_liga
16,União Madeira,1,0,1,2,1,6,18,1990,3,primeira_liga
17,Beira Mar SC,1,0,1,2,2,8,18,1990,3,primeira_liga
18,Penafiel,0,0,0,3,3,7,18,1990,3,primeira_liga
1,Porto,8,4,0,0,10,1,18,1990,4,primeira_liga
2,Benfica,7,3,1,0,15,3,18,1990,4,primeira_liga
3,Sporting CP,7,3,1,0,6,2,18,1990,4,primeira_liga
4,Vitória Setúbal,6,3,0,1,8,6,18,1990,4,primeira_liga
5,Belenenses,5,2,1,1,3,2,18,1990,4,primeira_liga
6,Estrela Amadora,5,2,1,1,6,3,18,1990,4,primeira_liga
7,Boavista,5,2,1,1,10,5,18,1990,4,primeira_liga
8,Vitória,5,2,1,1,8,6,18,1990,4,primeira_liga
9,Portimonense,4,1,2,1,5,8,18,1990,4,primeira_liga
10,Feirense,4,2,0,2,2,5,18,1990,4,primeira_liga
11,Tirsense,3,0,3,1,1,2,18,1990,4,primeira_liga
12,Chaves,3,1,1,2,5,7,18,1990,4,primeira_liga
13,Sporting Braga,2,1,0,3,2,7,18,1990,4,primeira_liga
14,Marítimo,2,0,2,2,3,5,18,1990,4,primeira_liga
15,União Madeira,2,0,2,2,2,7,18,1990,4,primeira_liga
16,Beira Mar SC,2,0,2,2,2,8,18,1990,4,primeira_liga
17,Penafiel,1,0,1,3,3,7,18,1990,4,primeira_liga
18,Nacional,1,0,1,3,2,9,18,1990,4,primeira_liga
1,Benfica,9,4,1,0,22,3,18,1990,5,primeira_liga
2,Sporting CP,9,4,1,0,7,2,18,1990,5,primeira_liga
3,Porto,8,4,0,1,10,2,18,1990,5,primeira_liga
4,Estrela Amadora,7,3,1,1,8,4,18,1990,5,primeira_liga
5,Boavista,7,3,1,1,14,7,18,1990,5,primeira_liga
6,Vitória,6,2,2,1,8,6,18,1990,5,primeira_liga
7,Vitória Setúbal,6,3,0,2,9,8,18,1990,5,primeira_liga
8,Belenenses,5,2,1,2,5,6,18,1990,5,primeira_liga
9,Chaves,5,2,1,2,9,9,18,1990,5,primeira_liga
10,Tirsense,5,1,3,1,3,3,18,1990,5,primeira_liga
11,Feirense,5,2,1,2,2,5,18,1990,5,primeira_liga
12,Sporting Braga,4,2,0,3,4,7,18,1990,5,primeira_liga
13,Portimonense,4,1,2,2,7,12,18,1990,5,primeira_liga
14,Marítimo,3,0,3,2,5,7,18,1990,5,primeira_liga
15,União Madeira,2,0,2,3,3,9,18,1990,5,primeira_liga
16,Nacional,2,0,2,3,4,11,18,1990,5,primeira_liga
17,Beira Mar SC,2,0,2,3,2,10,18,1990,5,primeira_liga
18,Penafiel,1,0,1,4,3,14,18,1990,5,primeira_liga
1,Sporting CP,11,5,1,0,9,2,18,1990,6,primeira_liga
2,Porto,10,5,0,1,11,2,18,1990,6,primeira_liga
3,Benfica,9,4,1,1,22,4,18,1990,6,primeira_liga
4,Estrela Amadora,8,3,2,1,9,5,18,1990,6,primeira_liga
5,Vitória,8,3,2,1,9,6,18,1990,6,primeira_liga
6,Vitória Setúbal,8,4,0,2,10,8,18,1990,6,primeira_liga
7,Belenenses,7,3,1,2,7,6,18,1990,6,primeira_liga
8,Boavista,7,3,1,2,14,8,18,1990,6,primeira_liga
9,Chaves,6,2,2,2,10,10,18,1990,6,primeira_liga
10,Sporting Braga,5,2,1,3,4,7,18,1990,6,primeira_liga
11,Marítimo,5,1,3,2,6,7,18,1990,6,primeira_liga
12,Tirsense,5,1,3,2,3,4,18,1990,6,primeira_liga
13,Feirense,5,2,1,3,2,6,18,1990,6,primeira_liga
14,Portimonense,4,1,2,3,7,14,18,1990,6,primeira_liga
15,Beira Mar SC,4,1,2,3,3,10,18,1990,6,primeira_liga
16,Nacional,3,0,3,3,4,11,18,1990,6,primeira_liga
17,União Madeira,2,0,2,4,3,11,18,1990,6,primeira_liga
18,Penafiel,1,0,1,5,3,15,18,1990,6,primeira_liga
1,Benfica,11,5,1,1,27,4,18,1990,7,primeira_liga
2,Porto,11,5,1,1,11,2,18,1990,7,primeira_liga
3,Sporting CP,11,5,1,1,10,4,18,1990,7,primeira_liga
4,Estrela Amadora,10,4,2,1,13,6,18,1990,7,primeira_liga
5,Vitória,10,4,2,1,11,7,18,1990,7,primeira_liga
6,Vitória Setúbal,9,4,1,2,11,9,18,1990,7,primeira_liga
7,Chaves,8,3,2,2,12,11,18,1990,7,primeira_liga
8,Belenenses,7,3,1,3,8,10,18,1990,7,primeira_liga
9,Sporting Braga,7,3,1,3,7,7,18,1990,7,primeira_liga
10,Boavista,7,3,1,3,15,10,18,1990,7,primeira_liga
11,Tirsense,7,2,3,2,5,4,18,1990,7,primeira_liga
12,Marítimo,6,1,4,2,6,7,18,1990,7,primeira_liga
13,Feirense,6,2,2,3,3,7,18,1990,7,primeira_liga
14,Nacional,4,0,4,3,5,12,18,1990,7,primeira_liga
15,Beira Mar SC,4,1,2,4,3,12,18,1990,7,primeira_liga
16,Portimonense,4,1,2,4,7,19,18,1990,7,primeira_liga
17,União Madeira,3,0,3,4,4,12,18,1990,7,primeira_liga
18,Penafiel,1,0,1,6,3,18,18,1990,7,primeira_liga
1,Benfica,13,6,1,1,28,4,18,1990,8,primeira_liga
2,Porto,13,6,1,1,14,2,18,1990,8,primeira_liga
3,Vitória,12,5,2,1,14,7,18,1990,8,primeira_liga
4,Sporting CP,11,5,1,2,10,5,18,1990,8,primeira_liga
5,Vitória Setúbal,11,5,1,2,13,10,18,1990,8,primeira_liga
6,Estrela Amadora,10,4,2,2,14,8,18,1990,8,primeira_liga
7,Belenenses,9,4,1,3,11,10,18,1990,8,primeira_liga
8,Tirsense,8,2,4,2,5,4,18,1990,8,primeira_liga
9,Chaves,8,3,2,3,12,14,18,1990,8,primeira_liga
10,Sporting Braga,7,3,1,4,7,10,18,1990,8,primeira_liga
11,Boavista,7,3,1,4,15,12,18,1990,8,primeira_liga
12,Marítimo,7,1,5,2,8,9,18,1990,8,primeira_liga
13,Feirense,6,2,2,4,3,9,18,1990,8,primeira_liga
14,Beira Mar SC,6,2,2,4,5,12,18,1990,8,primeira_liga
15,Nacional,5,0,5,3,5,12,18,1990,8,primeira_liga
16,Portimonense,5,1,3,4,9,21,18,1990,8,primeira_liga
17,União Madeira,3,0,3,5,4,15,18,1990,8,primeira_liga
18,Penafiel,3,1,1,6,5,18,18,1990,8,primeira_liga
1,Porto,15,7,1,1,18,3,18,1990,9,primeira_liga
2,Benfica,14,6,2,1,28,4,18,1990,9,primeira_liga
3,Vitória,14,6,2,1,16,8,18,1990,9,primeira_liga
4,Sporting CP,13,6,1,2,12,6,18,1990,9,primeira_liga
5,Vitória Setúbal,12,5,2,2,13,10,18,1990,9,primeira_liga
6,Belenenses,10,4,2,3,11,10,18,1990,9,primeira_liga
7,Estrela Amadora,10,4,2,3,15,10,18,1990,9,primeira_liga
8,Sporting Braga,9,4,1,4,10,11,18,1990,9,primeira_liga
9,Boavista,9,4,1,4,19,13,18,1990,9,primeira_liga
10,Tirsense,9,2,5,2,6,5,18,1990,9,primeira_liga
11,Chaves,9,3,3,3,12,14,18,1990,9,primeira_liga
12,Marítimo,7,1,5,3,9,11,18,1990,9,primeira_liga
13,Feirense,6,2,2,5,4,13,18,1990,9,primeira_liga
14,Beira Mar SC,6,2,2,5,6,16,18,1990,9,primeira_liga
15,União Madeira,5,1,3,5,8,16,18,1990,9,primeira_liga
16,Nacional,5,0,5,4,6,16,18,1990,9,primeira_liga
17,Portimonense,5,1,3,5,10,24,18,1990,9,primeira_liga
18,Penafiel,4,1,2,6,6,19,18,1990,9,primeira_liga
1,Porto,17,8,1,1,25,3,18,1990,10,primeira_liga
2,Benfica,16,7,2,1,32,4,18,1990,10,primeira_liga
3,Vitória,16,7,2,1,18,9,18,1990,10,primeira_liga
4,Vitória Setúbal,14,6,2,2,17,11,18,1990,10,primeira_liga
5,Sporting CP,14,6,2,2,12,6,18,1990,10,primeira_liga
6,Belenenses,10,4,2,4,12,12,18,1990,10,primeira_liga
7,Sporting Braga,10,4,2,4,10,11,18,1990,10,primeira_liga
8,Estrela Amadora,10,4,2,4,15,11,18,1990,10,primeira_liga
9,Boavista,9,4,1,5,20,15,18,1990,10,primeira_liga
10,Chaves,9,3,3,4,13,18,18,1990,10,primeira_liga
11,Tirsense,9,2,5,3,6,12,18,1990,10,primeira_liga
12,Beira Mar SC,8,3,2,5,7,16,18,1990,10,primeira_liga
13,Marítimo,7,1,5,4,9,15,18,1990,10,primeira_liga
14,Portimonense,7,2,3,5,12,24,18,1990,10,primeira_liga
15,União Madeira,6,1,4,5,8,16,18,1990,10,primeira_liga
16,Nacional,6,0,6,4,6,16,18,1990,10,primeira_liga
17,Feirense,6,2,2,6,4,15,18,1990,10,primeira_liga
18,Penafiel,6,2,2,6,8,20,18,1990,10,primeira_liga
1,Porto,19,9,1,1,26,3,18,1990,11,primeira_liga
2,Benfica,18,8,2,1,36,4,18,1990,11,primeira_liga
3,Vitória,18,8,2,1,19,9,18,1990,11,primeira_liga
4,Sporting CP,16,7,2,2,14,7,18,1990,11,primeira_liga
5,Vitória Setúbal,14,6,2,3,17,12,18,1990,11,primeira_liga
6,Belenenses,12,5,2,4,13,12,18,1990,11,primeira_liga
7,Estrela Amadora,12,5,2,4,18,11,18,1990,11,primeira_liga
8,Chaves,11,4,3,4,15,19,18,1990,11,primeira_liga
9,Tirsense,11,3,5,3,7,12,18,1990,11,primeira_liga
10,Sporting Braga,10,4,2,5,10,15,18,1990,11,primeira_liga
11,Boavista,9,4,1,6,20,16,18,1990,11,primeira_liga
12,União Madeira,8,2,4,5,10,17,18,1990,11,primeira_liga
13,Beira Mar SC,8,3,2,6,7,17,18,1990,11,primeira_liga
14,Marítimo,7,1,5,5,10,17,18,1990,11,primeira_liga
15,Portimonense,7,2,3,6,12,25,18,1990,11,primeira_liga
16,Feirense,6,2,2,7,5,17,18,1990,11,primeira_liga
17,Penafiel,6,2,2,7,9,22,18,1990,11,primeira_liga
18,Nacional,6,0,6,5,6,19,18,1990,11,primeira_liga
1,Porto,21,10,1,1,27,3,18,1990,12,primeira_liga
2,Benfica,20,9,2,1,39,5,18,1990,12,primeira_liga
3,Vitória,20,9,2,1,20,9,18,1990,12,primeira_liga
4,Sporting CP,18,8,2,2,15,7,18,1990,12,primeira_liga
5,Vitória Setúbal,15,6,3,3,17,12,18,1990,12,primeira_liga
6,Belenenses,12,5,2,5,13,15,18,1990,12,primeira_liga
7,Estrela Amadora,12,5,2,5,18,12,18,1990,12,primeira_liga
