1,Marítimo,3,1,0,0,1,0,16,2007,1,primeira_liga
2,Benfica,3,1,0,0,4,0,16,2007,1,primeira_liga
3,Naval,3,1,0,0,2,0,16,2007,1,primeira_liga
4,Sporting CP,3,1,0,0,3,2,16,2007,1,primeira_liga
5,Porto,3,1,0,0,2,1,16,2007,1,primeira_liga
6,Sporting Braga,3,1,0,0,2,1,16,2007,1,primeira_liga
7,Beira Mar SC,1,0,1,0,2,2,16,2007,1,primeira_liga
8,Desportivo Aves,1,0,1,0,2,2,16,2007,1,primeira_liga
9,Académica,1,0,1,0,1,1,16,2007,1,primeira_liga
10,Vitória Setúbal,1,0,1,0,1,1,16,2007,1,primeira_liga
11,Estrela Amadora,0,0,0,1,0,2,16,2007,1,primeira_liga
12,Boavista,0,0,0,1,2,3,16,2007,1,primeira_liga
13,Paços Ferreira,0,0,0,1,1,2,16,2007,1,primeira_liga
14,União de Leiria,0,0,0,1,1,2,16,2007,1,primeira_liga
15,Nacional,0,0,0,1,0,1,16,2007,1,primeira_liga
16,Belenenses,0,0,0,1,0,4,16,2007,1,primeira_liga
1,Porto,6,2,0,0,5,1,16,2007,2,primeira_liga
2,Naval,6,2,0,0,4,1,16,2007,2,primeira_liga
3,Sporting CP,6,2,0,0,4,2,16,2007,2,primeira_liga
4,Sporting Braga,6,2,0,0,3,1,16,2007,2,primeira_liga
5,Boavista,3,1,0,1,5,3,16,2007,2,primeira_liga
6,Marítimo,3,1,0,1,2,2,16,2007,2,primeira_liga
7,Benfica,3,1,0,1,4,3,16,2007,2,primeira_liga
8,Paços Ferreira,3,1,0,1,3,3,16,2007,2,primeira_liga
9,Belenenses,3,1,0,1,2,4,16,2007,2,primeira_liga
10,Beira Mar SC,2,0,2,0,4,4,16,2007,2,primeira_liga
11,União de Leiria,1,0,1,1,3,4,16,2007,2,primeira_liga
12,Académica,1,0,1,1,2,3,16,2007,2,primeira_liga
13,Desportivo Aves,1,0,1,1,2,3,16,2007,2,primeira_liga
14,Vitória Setúbal,1,0,1,1,1,3,16,2007,2,primeira_liga
15,Estrela Amadora,0,0,0,2,0,5,16,2007,2,primeira_liga
16,Nacional,0,0,0,2,0,2,16,2007,2,primeira_liga
1,Porto,9,3,0,0,7,1,16,2007,3,primeira_liga
2,Benfica,6,2,0,1,5,3,16,2007,3,primeira_liga
3,Paços Ferreira,6,2,0,1,4,3,16,2007,3,primeira_liga
4,Sporting CP,6,2,0,1,4,3,16,2007,3,primeira_liga
5,Naval,6,2,0,1,4,3,16,2007,3,primeira_liga
6,Sporting Braga,6,2,0,1,3,2,16,2007,3,primeira_liga
7,Beira Mar SC,5,1,2,0,6,4,16,2007,3,primeira_liga
8,Marítimo,4,1,1,1,2,2,16,2007,3,primeira_liga
9,União de Leiria,4,1,1,1,4,4,16,2007,3,primeira_liga
10,Vitória Setúbal,4,1,1,1,2,3,16,2007,3,primeira_liga
11,Belenenses,4,1,1,1,3,5,16,2007,3,primeira_liga
12,Boavista,3,1,0,2,5,4,16,2007,3,primeira_liga
13,Académica,2,0,2,1,3,4,16,2007,3,primeira_liga
14,Desportivo Aves,2,0,2,1,2,3,16,2007,3,primeira_liga
15,Estrela Amadora,0,0,0,3,0,7,16,2007,3,primeira_liga
16,Nacional,0,0,0,3,0,3,16,2007,3,primeira_liga
1,Porto,12,4,0,0,10,1,16,2007,4,primeira_liga
2,Sporting CP,9,3,0,1,6,3,16,2007,4,primeira_liga
3,Benfica,7,2,1,1,6,4,16,2007,4,primeira_liga
4,Paços Ferreira,7,2,1,1,5,4,16,2007,4,primeira_liga
5,União de Leiria,7,2,1,1,5,4,16,2007,4,primeira_liga
6,Naval,7,2,1,1,4,3,16,2007,4,primeira_liga
7,Sporting Braga,7,2,1,1,3,2,16,2007,4,primeira_liga
8,Beira Mar SC,5,1,2,1,6,7,16,2007,4,primeira_liga
9,Belenenses,5,1,2,1,3,5,16,2007,4,primeira_liga
10,Boavista,4,1,1,2,7,6,16,2007,4,primeira_liga
11,Marítimo,4,1,1,2,2,3,16,2007,4,primeira_liga
12,Vitória Setúbal,4,1,1,2,2,4,16,2007,4,primeira_liga
13,Académica,3,0,3,1,5,6,16,2007,4,primeira_liga
14,Nacional,3,1,0,3,1,3,16,2007,4,primeira_liga
15,Desportivo Aves,2,0,2,2,2,5,16,2007,4,primeira_liga
16,Estrela Amadora,1,0,1,3,0,7,16,2007,4,primeira_liga
1,Porto,12,4,0,1,11,3,16,2007,5,primeira_liga
2,Sporting CP,12,4,0,1,8,3,16,2007,5,primeira_liga
3,Benfica,10,3,1,1,10,5,16,2007,5,primeira_liga
4,Naval,10,3,1,1,6,4,16,2007,5,primeira_liga
5,Sporting Braga,10,3,1,1,5,3,16,2007,5,primeira_liga
6,Paços Ferreira,8,2,2,1,6,5,16,2007,5,primeira_liga
7,Boavista,7,2,1,2,9,6,16,2007,5,primeira_liga
8,Marítimo,7,2,1,2,4,4,16,2007,5,primeira_liga
9,União de Leiria,7,2,1,2,5,6,16,2007,5,primeira_liga
10,Nacional,6,2,0,3,4,4,16,2007,5,primeira_liga
11,Beira Mar SC,5,1,2,2,7,9,16,2007,5,primeira_liga
12,Vitória Setúbal,5,1,2,2,3,5,16,2007,5,primeira_liga
13,Belenenses,5,1,2,2,3,7,16,2007,5,primeira_liga
14,Académica,3,0,3,2,6,9,16,2007,5,primeira_liga
15,Desportivo Aves,2,0,2,3,3,9,16,2007,5,primeira_liga
16,Estrela Amadora,1,0,1,4,1,9,16,2007,5,primeira_liga
1,Porto,15,5,0,1,14,3,16,2007,6,primeira_liga
2,Sporting CP,15,5,0,1,9,3,16,2007,6,primeira_liga
3,Benfica,13,4,1,1,14,5,16,2007,6,primeira_liga
4,Sporting Braga,13,4,1,1,8,3,16,2007,6,primeira_liga
5,Naval,13,4,1,1,7,4,16,2007,6,primeira_liga
6,Paços Ferreira,9,2,3,1,7,6,16,2007,6,primeira_liga
7,Nacional,9,3,0,3,6,5,16,2007,6,primeira_liga
8,Vitória Setúbal,8,2,2,2,5,6,16,2007,6,primeira_liga
9,Boavista,7,2,1,3,9,7,16,2007,6,primeira_liga
10,Marítimo,7,2,1,3,4,7,16,2007,6,primeira_liga
11,União de Leiria,7,2,1,3,5,10,16,2007,6,primeira_liga
12,Beira Mar SC,5,1,2,3,7,12,16,2007,6,primeira_liga
13,Belenenses,5,1,2,3,4,9,16,2007,6,primeira_liga
14,Académica,4,0,4,2,7,10,16,2007,6,primeira_liga
15,Desportivo Aves,2,0,2,4,4,11,16,2007,6,primeira_liga
16,Estrela Amadora,1,0,1,5,1,10,16,2007,6,primeira_liga
1,Benfica,16,5,1,1,17,6,16,2007,7,primeira_liga
2,Porto,16,5,1,1,15,4,16,2007,7,primeira_liga
3,Sporting CP,16,5,1,1,10,4,16,2007,7,primeira_liga
4,Sporting Braga,14,4,2,1,9,4,16,2007,7,primeira_liga
5,Naval,14,4,2,1,8,5,16,2007,7,primeira_liga
6,Nacional,12,4,0,3,10,5,16,2007,7,primeira_liga
7,Marítimo,10,3,1,3,6,8,16,2007,7,primeira_liga
8,União de Leiria,10,3,1,3,7,11,16,2007,7,primeira_liga
9,Paços Ferreira,9,2,3,2,7,8,16,2007,7,primeira_liga
10,Vitória Setúbal,8,2,2,3,6,8,16,2007,7,primeira_liga
11,Belenenses,8,2,2,3,6,9,16,2007,7,primeira_liga
