Home_Team,Away_Team,Result,Link,Season,Round,League
Roma,Udinese,4-0,/match/roma/udinese/2017,2017,1,serie_a
Juventus,Fiorentina,2-1,/match/juventus-fc/fiorentina/2017,2017,1,serie_a
Milan,Torino,3-2,/match/milan/torino-fc/2017,2017,1,serie_a
Chievo,Inter,2-0,/match/chievo/internazionale/2017,2017,1,serie_a
Empoli,Sampdoria,0-1,/match/empoli-fc/sampdoria/2017,2017,1,serie_a
Genoa,Cagliari,3-1,/match/genoa/cagliari/2017,2017,1,serie_a
Bologna,Crotone,1-0,/match/bologna/fc-crotone/2017,2017,1,serie_a
Palermo FC,Sassuolo,0-1,/match/palermo/us-sassuolo-calcio/2017,2017,1,serie_a
Pescara,Napoli,2-2,/match/pescara-calcio/napoli/2017,2017,1,serie_a
Atalanta,Lazio,3-4,/match/atalanta/lazio/2017,2017,1,serie_a
Lazio,Juventus,0-1,/match/lazio/juventus-fc/2017,2017,2,serie_a
Napoli,Milan,4-2,/match/napoli/milan/2017,2017,2,serie_a
Inter,Palermo FC,1-1,/match/internazionale/palermo/2017,2017,2,serie_a
Torino,Bologna,5-1,/match/torino-fc/bologna/2017,2017,2,serie_a
Sassuolo,Pescara,0-3,/match/us-sassuolo-calcio/pescara-calcio/2017,2017,2,serie_a
Sampdoria,Atalanta,2-1,/match/sampdoria/atalanta/2017,2017,2,serie_a
Cagliari,Roma,2-2,/match/cagliari/roma/2017,2017,2,serie_a
Fiorentina,Chievo,1-0,/match/fiorentina/chievo/2017,2017,2,serie_a
Crotone,Genoa,1-3,/match/fc-crotone/genoa/2017,2017,2,serie_a
Udinese,Empoli,2-0,/match/udinese/empoli-fc/2017,2017,2,serie_a
Juventus,Sassuolo,3-1,/match/juventus-fc/us-sassuolo-calcio/2017,2017,3,serie_a
Palermo FC,Napoli,0-3,/match/palermo/napoli/2017,2017,3,serie_a
Bologna,Cagliari,2-1,/match/bologna/cagliari/2017,2017,3,serie_a
Milan,Udinese,0-1,/match/milan/udinese/2017,2017,3,serie_a
Atalanta,Torino,2-1,/match/atalanta/torino-fc/2017,2017,3,serie_a
Chievo,Lazio,1-1,/match/chievo/lazio/2017,2017,3,serie_a
Roma,Sampdoria,3-2,/match/roma/sampdoria/2017,2017,3,serie_a
Pescara,Inter,1-2,/match/pescara-calcio/internazionale/2017,2017,3,serie_a
Empoli,Crotone,2-1,/match/empoli-fc/fc-crotone/2017,2017,3,serie_a
Genoa,Fiorentina,1-0,/match/genoa/fiorentina/2017,2017,3,serie_a
Sampdoria,Milan,0-1,/match/sampdoria/milan/2017,2017,4,serie_a
Lazio,Pescara,3-0,/match/lazio/pescara-calcio/2017,2017,4,serie_a
Napoli,Bologna,3-1,/match/napoli/bologna/2017,2017,4,serie_a
Udinese,Chievo,1-2,/match/udinese/chievo/2017,2017,4,serie_a
Crotone,Palermo FC,1-1,/match/fc-crotone/palermo/2017,2017,4,serie_a
Sassuolo,Genoa,2-0,/match/us-sassuolo-calcio/genoa/2017,2017,4,serie_a
Torino,Empoli,0-0,/match/torino-fc/empoli-fc/2017,2017,4,serie_a
Cagliari,Atalanta,3-0,/match/cagliari/atalanta/2017,2017,4,serie_a
Inter,Juventus,2-1,/match/internazionale/juventus-fc/2017,2017,4,serie_a
Fiorentina,Roma,1-0,/match/fiorentina/roma/2017,2017,4,serie_a
Milan,Lazio,2-0,/match/milan/lazio/2017,2017,5,serie_a
Bologna,Sampdoria,2-0,/match/bologna/sampdoria/2017,2017,5,serie_a
Atalanta,Palermo FC,0-1,/match/atalanta/palermo/2017,2017,5,serie_a
Roma,Crotone,4-0,/match/roma/fc-crotone/2017,2017,5,serie_a
Pescara,Torino,0-0,/match/pescara-calcio/torino-fc/2017,2017,5,serie_a
Juventus,Cagliari,4-0,/match/juventus-fc/cagliari/2017,2017,5,serie_a
Genoa,Napoli,0-0,/match/genoa/napoli/2017,2017,5,serie_a
Empoli,Inter,0-2,/match/empoli-fc/internazionale/2017,2017,5,serie_a
Chievo,Sassuolo,2-1,/match/chievo/us-sassuolo-calcio/2017,2017,5,serie_a
Udinese,Fiorentina,2-2,/match/udinese/fiorentina/2017,2017,5,serie_a
Palermo FC,Juventus,0-1,/match/palermo/juventus-fc/2017,2017,6,serie_a
Napoli,Chievo,2-0,/match/napoli/chievo/2017,2017,6,serie_a
Torino,Roma,3-1,/match/torino-fc/roma/2017,2017,6,serie_a
Sassuolo,Udinese,1-0,/match/us-sassuolo-calcio/udinese/2017,2017,6,serie_a
Lazio,Empoli,2-0,/match/lazio/empoli-fc/2017,2017,6,serie_a
Inter,Bologna,1-1,/match/internazionale/bologna/2017,2017,6,serie_a
Genoa,Pescara,1-1,/match/genoa/pescara-calcio/2017,2017,6,serie_a
