Home_Team,Away_Team,Result,Link,Season,Round,League
Udinese,Genoa,0-1,/match/udinese/genoa/2011,2011,1,serie_a
Roma,Cesena,0-0,/match/roma/ac-cesena/2011,2011,1,serie_a
SSC Bari,Juventus,1-0,/match/as-bari/juventus-fc/2011,2011,1,serie_a
Palermo FC,Cagliari,0-0,/match/palermo/cagliari/2011,2011,1,serie_a
Sampdoria,Lazio,2-0,/match/sampdoria/lazio/2011,2011,1,serie_a
Parma,Brescia,2-0,/match/parma-fc/brescia/2011,2011,1,serie_a
Milan,Lecce,4-0,/match/milan/lecce/2011,2011,1,serie_a
Chievo,Catania,2-1,/match/chievo/catania/2011,2011,1,serie_a
Fiorentina,Napoli,1-1,/match/fiorentina/napoli/2011,2011,1,serie_a
Bologna,Inter,0-0,/match/bologna/internazionale/2011,2011,1,serie_a
Inter,Udinese,2-1,/match/internazionale/udinese/2011,2011,2,serie_a
Cagliari,Roma,5-1,/match/cagliari/roma/2011,2011,2,serie_a
Cesena,Milan,2-0,/match/ac-cesena/milan/2011,2011,2,serie_a
Brescia,Palermo FC,3-2,/match/brescia/palermo/2011,2011,2,serie_a
Genoa,Chievo,1-3,/match/genoa/chievo/2011,2011,2,serie_a
Catania,Parma,2-1,/match/catania/parma-fc/2011,2011,2,serie_a
Juventus,Sampdoria,3-3,/match/juventus-fc/sampdoria/2011,2011,2,serie_a
Lazio,Bologna,3-1,/match/lazio/bologna/2011,2011,2,serie_a
Lecce,Fiorentina,1-0,/match/lecce/fiorentina/2011,2011,2,serie_a
Napoli,SSC Bari,2-2,/match/napoli/as-bari/2011,2011,2,serie_a
Fiorentina,Lazio,1-2,/match/fiorentina/lazio/2011,2011,3,serie_a
Milan,Catania,1-1,/match/milan/catania/2011,2011,3,serie_a
SSC Bari,Cagliari,0-0,/match/as-bari/cagliari/2011,2011,3,serie_a
Cesena,Lecce,1-0,/match/ac-cesena/lecce/2011,2011,3,serie_a
Parma,Genoa,1-1,/match/parma-fc/genoa/2011,2011,3,serie_a
Chievo,Brescia,0-1,/match/chievo/brescia/2011,2011,3,serie_a
Udinese,Juventus,0-4,/match/udinese/juventus-fc/2011,2011,3,serie_a
Palermo FC,Inter,1-2,/match/palermo/internazionale/2011,2011,3,serie_a
Roma,Bologna,2-2,/match/roma/bologna/2011,2011,3,serie_a
Sampdoria,Napoli,1-2,/match/sampdoria/napoli/2011,2011,3,serie_a
Brescia,Roma,2-1,/match/brescia/roma/2011,2011,4,serie_a
Bologna,Udinese,2-1,/match/bologna/udinese/2011,2011,4,serie_a
Lecce,Parma,1-1,/match/lecce/parma-fc/2011,2011,4,serie_a
Lazio,Milan,1-1,/match/lazio/milan/2011,2011,4,serie_a
Napoli,Chievo,1-3,/match/napoli/chievo/2011,2011,4,serie_a
Inter,SSC Bari,4-0,/match/internazionale/as-bari/2011,2011,4,serie_a
Genoa,Fiorentina,1-1,/match/genoa/fiorentina/2011,2011,4,serie_a
Catania,Cesena,2-0,/match/catania/ac-cesena/2011,2011,4,serie_a
Cagliari,Sampdoria,0-0,/match/cagliari/sampdoria/2011,2011,4,serie_a
Juventus,Palermo FC,1-3,/match/juventus-fc/palermo/2011,2011,4,serie_a
Milan,Genoa,1-0,/match/milan/genoa/2011,2011,5,serie_a
Roma,Inter,1-0,/match/roma/internazionale/2011,2011,5,serie_a
Cesena,Napoli,1-4,/match/ac-cesena/napoli/2011,2011,5,serie_a
Palermo FC,Lecce,2-2,/match/palermo/lecce/2011,2011,5,serie_a
Sampdoria,Udinese,0-0,/match/sampdoria/udinese/2011,2011,5,serie_a
SSC Bari,Brescia,2-1,/match/as-bari/brescia/2011,2011,5,serie_a
Catania,Bologna,1-1,/match/catania/bologna/2011,2011,5,serie_a
Chievo,Lazio,0-1,/match/chievo/lazio/2011,2011,5,serie_a
Fiorentina,Parma,2-0,/match/fiorentina/parma-fc/2011,2011,5,serie_a
Juventus,Cagliari,4-2,/match/juventus-fc/cagliari/2011,2011,5,serie_a
Udinese,Cesena,1-0,/match/udinese/ac-cesena/2011,2011,6,serie_a
Parma,Milan,0-1,/match/parma-fc/milan/2011,2011,6,serie_a
Lecce,Catania,1-0,/match/lecce/catania/2011,2011,6,serie_a
Fiorentina,Palermo FC,1-2,/match/fiorentina/palermo/2011,2011,6,serie_a
Bologna,Sampdoria,1-1,/match/bologna/sampdoria/2011,2011,6,serie_a
Chievo,Cagliari,0-0,/match/chievo/cagliari/2011,2011,6,serie_a
Lazio,Brescia,1-0,/match/lazio/brescia/2011,2011,6,serie_a
Genoa,SSC Bari,2-1,/match/genoa/as-bari/2011,2011,6,serie_a
Napoli,Roma,2-0,/match/napoli/roma/2011,2011,6,serie_a
Inter,Juventus,0-0,/match/internazionale/juventus-fc/2011,2011,6,serie_a
Milan,Chievo,3-1,/match/milan/chievo/2011,2011,7,serie_a
Roma,Genoa,2-1,/match/roma/genoa/2011,2011,7,serie_a
Cagliari,Inter,0-1,/match/cagliari/internazionale/2011,2011,7,serie_a
Sampdoria,Fiorentina,2-1,/match/sampdoria/fiorentina/2011,2011,7,serie_a
Palermo FC,Bologna,4-1,/match/palermo/bologna/2011,2011,7,serie_a
Juventus,Lecce,4-0,/match/juventus-fc/lecce/2011,2011,7,serie_a
Cesena,Parma,1-1,/match/ac-cesena/parma-fc/2011,2011,7,serie_a
Catania,Napoli,1-1,/match/catania/napoli/2011,2011,7,serie_a
Brescia,Udinese,0-1,/match/brescia/udinese/2011,2011,7,serie_a
SSC Bari,Lazio,0-2,/match/as-bari/lazio/2011,2011,7,serie_a
Fiorentina,SSC Bari,2-1,/match/fiorentina/as-bari/2011,2011,8,serie_a
Parma,Roma,0-0,/match/parma-fc/roma/2011,2011,8,serie_a
Bologna,Juventus,0-0,/match/bologna/juventus-fc/2011,2011,8,serie_a
Lecce,Brescia,2-1,/match/lecce/brescia/2011,2011,8,serie_a
Lazio,Cagliari,2-1,/match/lazio/cagliari/2011,2011,8,serie_a
Genoa,Catania,1-0,/match/genoa/catania/2011,2011,8,serie_a
Chievo,Cesena,2-1,/match/chievo/ac-cesena/2011,2011,8,serie_a
Udinese,Palermo FC,2-1,/match/udinese/palermo/2011,2011,8,serie_a
Inter,Sampdoria,1-1,/match/internazionale/sampdoria/2011,2011,8,serie_a
Napoli,Milan,1-2,/match/napoli/milan/2011,2011,8,serie_a
Genoa,Inter,0-1,/match/genoa/internazionale/2011,2011,9,serie_a
Roma,Lecce,2-0,/match/roma/lecce/2011,2011,9,serie_a
Milan,Juventus,1-2,/match/milan/juventus-fc/2011,2011,9,serie_a
Palermo FC,Lazio,0-1,/match/palermo/lazio/2011,2011,9,serie_a
