Home_Team,Away_Team,Result,Link,Season,Round,League
Parma,Juventus,0-1,/match/parma-fc/juventus-fc/2020,2020,1,serie_a
Fiorentina,Napoli,3-4,/match/fiorentina/napoli/2020,2020,1,serie_a
Udinese,Milan,1-0,/match/udinese/milan/2020,2020,1,serie_a
Roma,Genoa,3-3,/match/roma/genoa/2020,2020,1,serie_a
Torino,Sassuolo,2-1,/match/torino-fc/us-sassuolo-calcio/2020,2020,1,serie_a
SPAL,Atalanta,2-3,/match/spal-1907/atalanta/2020,2020,1,serie_a
Sampdoria,Lazio,0-3,/match/sampdoria/lazio/2020,2020,1,serie_a
Cagliari,Brescia,0-1,/match/cagliari/brescia/2020,2020,1,serie_a
Hellas Verona,Bologna,1-1,/match/hellas-verona-fc/bologna/2020,2020,1,serie_a
Inter,Lecce,4-0,/match/internazionale/lecce/2020,2020,1,serie_a
Bologna,SPAL,1-0,/match/bologna/spal-1907/2020,2020,2,serie_a
Milan,Brescia,1-0,/match/milan/brescia/2020,2020,2,serie_a
Juventus,Napoli,4-3,/match/juventus-fc/napoli/2020,2020,2,serie_a
Lazio,Roma,1-1,/match/lazio/roma/2020,2020,2,serie_a
Cagliari,Inter,1-2,/match/cagliari/internazionale/2020,2020,2,serie_a
Genoa,Fiorentina,2-1,/match/genoa/fiorentina/2020,2020,2,serie_a
Atalanta,Torino,2-3,/match/atalanta/torino-fc/2020,2020,2,serie_a
Lecce,Hellas Verona,0-1,/match/lecce/hellas-verona-fc/2020,2020,2,serie_a
Sassuolo,Sampdoria,4-1,/match/us-sassuolo-calcio/sampdoria/2020,2020,2,serie_a
Udinese,Parma,1-3,/match/udinese/parma-fc/2020,2020,2,serie_a
Fiorentina,Juventus,0-0,/match/fiorentina/juventus-fc/2020,2020,3,serie_a
Napoli,Sampdoria,2-0,/match/napoli/sampdoria/2020,2020,3,serie_a
Inter,Udinese,1-0,/match/internazionale/udinese/2020,2020,3,serie_a
Genoa,Atalanta,1-2,/match/genoa/atalanta/2020,2020,3,serie_a
Brescia,Bologna,3-4,/match/brescia/bologna/2020,2020,3,serie_a
SPAL,Lazio,2-1,/match/spal-1907/lazio/2020,2020,3,serie_a
Parma,Cagliari,1-3,/match/parma-fc/cagliari/2020,2020,3,serie_a
