Home_Team,Away_Team,Result,Link,Season,Round,League
Lecce,Napoli,0-0,/match/lecce/napoli/1991,1991,1,serie_a
Bologna,Pisa,0-1,/match/bologna/pisa-calcio/1991,1991,1,serie_a
Sampdoria,Cesena,1-0,/match/sampdoria/ac-cesena/1991,1991,1,serie_a
Atalanta,SSC Bari,2-0,/match/atalanta/as-bari/1991,1991,1,serie_a
Cagliari,Inter,0-3,/match/cagliari/internazionale/1991,1991,1,serie_a
Milan,Genoa,1-0,/match/milan/genoa/1991,1991,1,serie_a
Roma,Fiorentina,4-0,/match/roma/fiorentina/1991,1991,1,serie_a
Torino,Lazio,0-0,/match/torino-fc/lazio/1991,1991,1,serie_a
Parma,Juventus,1-2,/match/parma-fc/juventus-fc/1991,1991,1,serie_a
SSC Bari,Torino,2-1,/match/as-bari/torino-fc/1991,1991,2,serie_a
Pisa,Lecce,4-0,/match/pisa-calcio/lecce/1991,1991,2,serie_a
Cesena,Milan,0-1,/match/ac-cesena/milan/1991,1991,2,serie_a
Fiorentina,Sampdoria,0-0,/match/fiorentina/sampdoria/1991,1991,2,serie_a
Genoa,Roma,3-0,/match/genoa/roma/1991,1991,2,serie_a
Inter,Bologna,1-0,/match/internazionale/bologna/1991,1991,2,serie_a
Lazio,Parma,0-0,/match/lazio/parma-fc/1991,1991,2,serie_a
Juventus,Atalanta,1-1,/match/juventus-fc/atalanta/1991,1991,2,serie_a
Napoli,Cagliari,1-2,/match/napoli/cagliari/1991,1991,2,serie_a
Lecce,Lazio,1-0,/match/lecce/lazio/1991,1991,3,serie_a
Pisa,Genoa,0-0,/match/pisa-calcio/genoa/1991,1991,3,serie_a
Atalanta,Cagliari,2-1,/match/atalanta/cagliari/1991,1991,3,serie_a
Cesena,Juventus,1-1,/match/ac-cesena/juventus-fc/1991,1991,3,serie_a
Milan,Fiorentina,2-1,/match/milan/fiorentina/1991,1991,3,serie_a
Roma,SSC Bari,1-0,/match/roma/as-bari/1991,1991,3,serie_a
Torino,Inter,2-0,/match/torino-fc/internazionale/1991,1991,3,serie_a
Sampdoria,Bologna,2-1,/match/sampdoria/bologna/1991,1991,3,serie_a
Parma,Napoli,1-0,/match/parma-fc/napoli/1991,1991,3,serie_a
Fiorentina,Atalanta,3-1,/match/fiorentina/atalanta/1991,1991,4,serie_a
SSC Bari,Parma,2-2,/match/as-bari/parma-fc/1991,1991,4,serie_a
Cagliari,Cesena,0-0,/match/cagliari/ac-cesena/1991,1991,4,serie_a
Bologna,Torino,1-0,/match/bologna/torino-fc/1991,1991,4,serie_a
Lazio,Milan,1-1,/match/lazio/milan/1991,1991,4,serie_a
Napoli,Pisa,2-1,/match/napoli/pisa-calcio/1991,1991,4,serie_a
Genoa,Lecce,0-0,/match/genoa/lecce/1991,1991,4,serie_a
Inter,Roma,2-1,/match/internazionale/roma/1991,1991,4,serie_a
Juventus,Sampdoria,0-0,/match/juventus-fc/sampdoria/1991,1991,4,serie_a
Lecce,Juventus,0-1,/match/lecce/juventus-fc/1991,1991,5,serie_a
Pisa,Fiorentina,0-4,/match/pisa-calcio/fiorentina/1991,1991,5,serie_a
Cesena,SSC Bari,4-2,/match/ac-cesena/as-bari/1991,1991,5,serie_a
Lazio,Bologna,3-1,/match/lazio/bologna/1991,1991,5,serie_a
Genoa,Napoli,1-1,/match/genoa/napoli/1991,1991,5,serie_a
Atalanta,Inter,1-1,/match/atalanta/internazionale/1991,1991,5,serie_a
Torino,Roma,1-0,/match/torino-fc/roma/1991,1991,5,serie_a
Milan,Cagliari,2-0,/match/milan/cagliari/1991,1991,5,serie_a
Parma,Sampdoria,0-0,/match/parma-fc/sampdoria/1991,1991,5,serie_a
Fiorentina,Parma,2-3,/match/fiorentina/parma-fc/1991,1991,6,serie_a
SSC Bari,Genoa,4-0,/match/as-bari/genoa/1991,1991,6,serie_a
Cagliari,Torino,1-2,/match/cagliari/torino-fc/1991,1991,6,serie_a
Bologna,Cesena,0-1,/match/bologna/ac-cesena/1991,1991,6,serie_a
Roma,Lecce,3-0,/match/roma/lecce/1991,1991,6,serie_a
Napoli,Milan,1-1,/match/napoli/milan/1991,1991,6,serie_a
Inter,Pisa,6-3,/match/internazionale/pisa-calcio/1991,1991,6,serie_a
Sampdoria,Atalanta,4-1,/match/sampdoria/atalanta/1991,1991,6,serie_a
Juventus,Lazio,0-0,/match/juventus-fc/lazio/1991,1991,6,serie_a
Lazio,SSC Bari,1-1,/match/lazio/as-bari/1991,1991,7,serie_a
Lecce,Atalanta,0-0,/match/lecce/atalanta/1991,1991,7,serie_a
Pisa,Cagliari,1-0,/match/pisa-calcio/cagliari/1991,1991,7,serie_a
Cesena,Torino,2-2,/match/ac-cesena/torino-fc/1991,1991,7,serie_a
Napoli,Fiorentina,1-0,/match/napoli/fiorentina/1991,1991,7,serie_a
Juventus,Inter,4-2,/match/juventus-fc/internazionale/1991,1991,7,serie_a
Genoa,Bologna,0-0,/match/genoa/bologna/1991,1991,7,serie_a
Milan,Sampdoria,0-1,/match/milan/sampdoria/1991,1991,7,serie_a
Parma,Roma,2-1,/match/parma-fc/roma/1991,1991,7,serie_a
Fiorentina,Genoa,2-2,/match/fiorentina/genoa/1991,1991,8,serie_a
SSC Bari,Napoli,0-0,/match/as-bari/napoli/1991,1991,8,serie_a
Cagliari,Lazio,0-1,/match/cagliari/lazio/1991,1991,8,serie_a
Bologna,Juventus,0-1,/match/bologna/juventus-fc/1991,1991,8,serie_a
Atalanta,Milan,0-2,/match/atalanta/milan/1991,1991,8,serie_a
Roma,Cesena,4-1,/match/roma/ac-cesena/1991,1991,8,serie_a
Inter,Parma,2-1,/match/internazionale/parma-fc/1991,1991,8,serie_a
Sampdoria,Pisa,4-2,/match/sampdoria/pisa-calcio/1991,1991,8,serie_a
Torino,Lecce,2-0,/match/torino-fc/lecce/1991,1991,8,serie_a
Lecce,Cesena,2-0,/match/lecce/ac-cesena/1991,1991,9,serie_a
Pisa,Parma,0-2,/match/pisa-calcio/parma-fc/1991,1991,9,serie_a
Bologna,SSC Bari,3-0,/match/bologna/as-bari/1991,1991,9,serie_a
Cagliari,Fiorentina,1-1,/match/cagliari/fiorentina/1991,1991,9,serie_a
Genoa,Torino,0-0,/match/genoa/torino-fc/1991,1991,9,serie_a
Lazio,Atalanta,2-2,/match/lazio/atalanta/1991,1991,9,serie_a
Juventus,Roma,5-0,/match/juventus-fc/roma/1991,1991,9,serie_a
Milan,Inter,0-1,/match/milan/internazionale/1991,1991,9,serie_a
Napoli,Sampdoria,1-4,/match/napoli/sampdoria/1991,1991,9,serie_a
Atalanta,Pisa,1-0,/match/atalanta/pisa-calcio/1991,1991,10,serie_a
Fiorentina,Lecce,0-0,/match/fiorentina/lecce/1991,1991,10,serie_a
SSC Bari,Juventus,2-0,/match/as-bari/juventus-fc/1991,1991,10,serie_a
Cesena,Lazio,1-1,/match/ac-cesena/lazio/1991,1991,10,serie_a
Roma,Bologna,4-1,/match/roma/bologna/1991,1991,10,serie_a
Parma,Cagliari,2-0,/match/parma-fc/cagliari/1991,1991,10,serie_a
Inter,Napoli,2-1,/match/internazionale/napoli/1991,1991,10,serie_a
Sampdoria,Genoa,1-2,/match/sampdoria/genoa/1991,1991,10,serie_a
Torino,Milan,1-1,/match/torino-fc/milan/1991,1991,10,serie_a
SSC Bari,Inter,1-1,/match/as-bari/internazionale/1991,1991,11,serie_a
Cagliari,Sampdoria,0-0,/match/cagliari/sampdoria/1991,1991,11,serie_a
Pisa,Cesena,3-2,/match/pisa-calcio/ac-cesena/1991,1991,11,serie_a
Bologna,Atalanta,1-1,/match/bologna/atalanta/1991,1991,11,serie_a
Lazio,Roma,1-1,/match/lazio/roma/1991,1991,11,serie_a
Napoli,Torino,2-1,/match/napoli/torino-fc/1991,1991,11,serie_a
Genoa,Parma,2-1,/match/genoa/parma-fc/1991,1991,11,serie_a
Milan,Lecce,1-0,/match/milan/lecce/1991,1991,11,serie_a
Juventus,Fiorentina,2-1,/match/juventus-fc/fiorentina/1991,1991,11,serie_a
Lazio,Genoa,1-1,/match/lazio/genoa/1991,1991,12,serie_a
Fiorentina,SSC Bari,1-1,/match/fiorentina/as-bari/1991,1991,12,serie_a
Lecce,Cagliari,2-0,/match/lecce/cagliari/1991,1991,12,serie_a
Cesena,Inter,1-5,/match/ac-cesena/internazionale/1991,1991,12,serie_a
Atalanta,Napoli,0-0,/match/atalanta/napoli/1991,1991,12,serie_a
Parma,Bologna,1-1,/match/parma-fc/bologna/1991,1991,12,serie_a
Milan,Pisa,1-0,/match/milan/pisa-calcio/1991,1991,12,serie_a
Sampdoria,Roma,2-1,/match/sampdoria/roma/1991,1991,12,serie_a
Torino,Juventus,1-1,/match/torino-fc/juventus-fc/1991,1991,12,serie_a
Roma,Milan,0-0,/match/roma/milan/1991,1991,13,serie_a
SSC Bari,Sampdoria,1-1,/match/as-bari/sampdoria/1991,1991,13,serie_a
Pisa,Torino,2-0,/match/pisa-calcio/torino-fc/1991,1991,13,serie_a
Bologna,Lecce,1-1,/match/bologna/lecce/1991,1991,13,serie_a
Napoli,Lazio,2-1,/match/napoli/lazio/1991,1991,13,serie_a
Juventus,Cagliari,2-2,/match/juventus-fc/cagliari/1991,1991,13,serie_a
Genoa,Cesena,4-1,/match/genoa/ac-cesena/1991,1991,13,serie_a
Inter,Fiorentina,1-1,/match/internazionale/fiorentina/1991,1991,13,serie_a
Parma,Atalanta,1-0,/match/parma-fc/atalanta/1991,1991,13,serie_a
Fiorentina,Bologna,1-0,/match/fiorentina/bologna/1991,1991,14,serie_a
Cagliari,Genoa,1-0,/match/cagliari/genoa/1991,1991,14,serie_a
Lecce,SSC Bari,1-1,/match/lecce/as-bari/1991,1991,14,serie_a
Cesena,Napoli,0-0,/match/ac-cesena/napoli/1991,1991,14,serie_a
Lazio,Pisa,0-0,/match/lazio/pisa-calcio/1991,1991,14,serie_a
Atalanta,Roma,2-2,/match/atalanta/roma/1991,1991,14,serie_a
Milan,Juventus,2-0,/match/milan/juventus-fc/1991,1991,14,serie_a
Sampdoria,Inter,3-1,/match/sampdoria/internazionale/1991,1991,14,serie_a
Torino,Parma,0-0,/match/torino-fc/parma-fc/1991,1991,14,serie_a
Atalanta,Cesena,3-0,/match/atalanta/ac-cesena/1991,1991,15,serie_a
Fiorentina,Lazio,1-1,/match/fiorentina/lazio/1991,1991,15,serie_a
SSC Bari,Pisa,2-0,/match/as-bari/pisa-calcio/1991,1991,15,serie_a
Bologna,Milan,1-1,/match/bologna/milan/1991,1991,15,serie_a
Roma,Cagliari,0-0,/match/roma/cagliari/1991,1991,15,serie_a
Juventus,Napoli,1-0,/match/juventus-fc/napoli/1991,1991,15,serie_a
Inter,Genoa,2-1,/match/internazionale/genoa/1991,1991,15,serie_a
Sampdoria,Torino,1-2,/match/sampdoria/torino-fc/1991,1991,15,serie_a
Parma,Lecce,0-0,/match/parma-fc/lecce/1991,1991,15,serie_a
Cagliari,Bologna,0-0,/match/cagliari/bologna/1991,1991,16,serie_a
Lecce,Sampdoria,1-0,/match/lecce/sampdoria/1991,1991,16,serie_a
Pisa,Juventus,1-5,/match/pisa-calcio/juventus-fc/1991,1991,16,serie_a
Cesena,Parma,0-1,/match/ac-cesena/parma-fc/1991,1991,16,serie_a
Lazio,Inter,0-0,/match/lazio/internazionale/1991,1991,16,serie_a
Napoli,Roma,1-1,/match/napoli/roma/1991,1991,16,serie_a
Genoa,Atalanta,2-0,/match/genoa/atalanta/1991,1991,16,serie_a
Milan,SSC Bari,2-0,/match/milan/as-bari/1991,1991,16,serie_a
Torino,Fiorentina,1-1,/match/torino-fc/fiorentina/1991,1991,16,serie_a
Atalanta,Torino,0-1,/match/atalanta/torino-fc/1991,1991,17,serie_a
Fiorentina,Cesena,2-0,/match/fiorentina/ac-cesena/1991,1991,17,serie_a
SSC Bari,Cagliari,4-1,/match/as-bari/cagliari/1991,1991,17,serie_a
Roma,Pisa,0-2,/match/roma/pisa-calcio/1991,1991,17,serie_a
Bologna,Napoli,1-0,/match/bologna/napoli/1991,1991,17,serie_a
Juventus,Genoa,0-1,/match/juventus-fc/genoa/1991,1991,17,serie_a
Inter,Lecce,5-0,/match/internazionale/lecce/1991,1991,17,serie_a
