Position,Team,Points,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Season,Round,League
10,Mallorca,28,8,12,7,22,24,20,1990,27,primera_division
11,Athletic,27,9,9,9,26,26,20,1990,27,primera_division
12,Real Zaragoza,26,10,6,11,37,41,20,1990,27,primera_division
13,CD Castellón,24,7,10,10,22,36,20,1990,27,primera_division
14,Real Sporting,23,9,5,13,28,26,20,1990,27,primera_division
15,Tenerife,22,7,8,12,31,38,20,1990,27,primera_division
16,CD Málaga,20,6,8,13,17,37,20,1990,27,primera_division
17,Real Valladolid,19,5,9,13,17,29,20,1990,27,primera_division
18,Celta,16,3,10,14,17,29,20,1990,27,primera_division
19,Cádiz,16,6,4,17,16,48,20,1990,27,primera_division
20,Rayo Vallecano,14,4,6,17,24,55,20,1990,27,primera_division
1,Real Madrid,46,20,6,2,81,27,20,1990,28,primera_division
2,Atlético,37,15,7,6,40,27,20,1990,28,primera_division
3,Valencia,37,13,11,4,45,33,20,1990,28,primera_division
4,Barcelona,36,16,4,8,61,30,20,1990,28,primera_division
5,R. Sociedad,35,13,9,6,36,25,20,1990,28,primera_division
6,Sevilla,33,15,3,10,49,34,20,1990,28,primera_division
7,Osasuna,32,12,8,8,34,31,20,1990,28,primera_division
8,CD Logroñés,32,14,4,10,32,32,20,1990,28,primera_division
9,Real Oviedo,30,9,12,7,29,28,20,1990,28,primera_division
10,Mallorca,29,8,13,7,24,26,20,1990,28,primera_division
11,Athletic,29,10,9,9,27,26,20,1990,28,primera_division
12,Real Zaragoza,27,10,7,11,38,42,20,1990,28,primera_division
13,CD Castellón,24,7,10,11,22,37,20,1990,28,primera_division
14,Real Sporting,24,9,6,13,28,26,20,1990,28,primera_division
15,Tenerife,22,7,8,13,32,42,20,1990,28,primera_division
16,CD Málaga,20,6,8,14,17,38,20,1990,28,primera_division
17,Real Valladolid,19,5,9,14,20,33,20,1990,28,primera_division
18,Celta,17,3,11,14,19,31,20,1990,28,primera_division
19,Cádiz,17,6,5,17,17,49,20,1990,28,primera_division
20,Rayo Vallecano,14,4,6,18,25,59,20,1990,28,primera_division
1,Real Madrid,48,21,6,2,84,27,20,1990,29,primera_division
2,Atlético,38,15,8,6,40,27,20,1990,29,primera_division
3,Valencia,38,13,12,4,47,35,20,1990,29,primera_division
4,Barcelona,38,17,4,8,67,30,20,1990,29,primera_division
5,R. Sociedad,35,13,9,7,36,28,20,1990,29,primera_division
6,Sevilla,34,15,4,10,50,35,20,1990,29,primera_division
7,Osasuna,33,12,9,8,36,33,20,1990,29,primera_division
8,CD Logroñés,32,14,4,11,33,35,20,1990,29,primera_division
9,Real Oviedo,32,10,12,7,30,28,20,1990,29,primera_division
10,Mallorca,31,9,13,7,27,27,20,1990,29,primera_division
11,Athletic,30,10,10,9,28,27,20,1990,29,primera_division
12,Real Zaragoza,29,11,7,11,41,42,20,1990,29,primera_division
13,CD Castellón,25,7,11,11,22,37,20,1990,29,primera_division
14,Real Sporting,24,9,6,14,28,27,20,1990,29,primera_division
15,Tenerife,22,7,8,14,32,43,20,1990,29,primera_division
16,CD Málaga,20,6,8,15,17,41,20,1990,29,primera_division
17,Cádiz,19,7,5,17,19,50,20,1990,29,primera_division
18,Real Valladolid,19,5,9,15,21,35,20,1990,29,primera_division
19,Celta,17,3,11,15,19,37,20,1990,29,primera_division
20,Rayo Vallecano,16,5,6,18,26,59,20,1990,29,primera_division
1,Real Madrid,49,21,7,2,85,28,20,1990,30,primera_division
2,Atlético,40,16,8,6,42,27,20,1990,30,primera_division
3,Valencia,40,14,12,4,50,35,20,1990,30,primera_division
4,Barcelona,40,18,4,8,69,31,20,1990,30,primera_division
5,R. Sociedad,36,13,10,7,38,30,20,1990,30,primera_division
6,Sevilla,36,16,4,10,54,35,20,1990,30,primera_division
7,Osasuna,34,12,10,8,36,33,20,1990,30,primera_division
8,CD Logroñés,32,14,4,12,34,37,20,1990,30,primera_division
9,Real Oviedo,32,10,12,8,30,31,20,1990,30,primera_division
10,Mallorca,31,9,13,8,27,29,20,1990,30,primera_division
11,Athletic,31,10,11,9,29,28,20,1990,30,primera_division
12,Real Zaragoza,29,11,7,12,41,46,20,1990,30,primera_division
13,CD Castellón,26,7,12,11,22,37,20,1990,30,primera_division
14,Real Sporting,25,9,7,14,28,27,20,1990,30,primera_division
15,Tenerife,23,7,9,14,34,45,20,1990,30,primera_division
16,Real Valladolid,21,6,9,15,22,35,20,1990,30,primera_division
17,CD Málaga,20,6,8,16,17,42,20,1990,30,primera_division
18,Cádiz,20,7,6,17,19,50,20,1990,30,primera_division
19,Celta,18,3,12,15,19,37,20,1990,30,primera_division
20,Rayo Vallecano,17,5,7,18,26,59,20,1990,30,primera_division
1,Real Madrid,51,22,7,2,90,30,20,1990,31,primera_division
2,Atlético,42,17,8,6,44,27,20,1990,31,primera_division
3,Valencia,42,15,12,4,51,35,20,1990,31,primera_division
4,Barcelona,40,18,4,9,69,33,20,1990,31,primera_division
5,R. Sociedad,38,14,10,7,39,30,20,1990,31,primera_division
6,Osasuna,36,13,10,8,38,33,20,1990,31,primera_division
7,Sevilla,36,16,4,11,54,38,20,1990,31,primera_division
8,CD Logroñés,34,15,4,12,36,37,20,1990,31,primera_division
9,Real Oviedo,34,11,12,8,34,34,20,1990,31,primera_division
10,Mallorca,32,9,14,8,28,30,20,1990,31,primera_division
11,Athletic,31,10,11,10,29,29,20,1990,31,primera_division
12,Real Zaragoza,31,12,7,12,42,46,20,1990,31,primera_division
13,CD Castellón,26,7,12,12,22,38,20,1990,31,primera_division
14,Real Sporting,26,9,8,14,29,28,20,1990,31,primera_division
15,Tenerife,23,7,9,15,36,50,20,1990,31,primera_division
16,Real Valladolid,23,7,9,15,25,35,20,1990,31,primera_division
17,CD Málaga,20,6,8,17,17,44,20,1990,31,primera_division
18,Cádiz,20,7,6,18,22,54,20,1990,31,primera_division
19,Celta,18,3,12,16,19,38,20,1990,31,primera_division
20,Rayo Vallecano,17,5,7,19,26,61,20,1990,31,primera_division
1,Real Madrid,53,23,7,2,91,30,20,1990,32,primera_division
2,Atlético,44,18,8,6,46,27,20,1990,32,primera_division
3,Valencia,44,16,12,4,52,35,20,1990,32,primera_division
4,Barcelona,42,19,4,9,71,33,20,1990,32,primera_division
5,R. Sociedad,38,14,10,8,39,31,20,1990,32,primera_division
6,Osasuna,37,13,11,8,39,34,20,1990,32,primera_division
7,Sevilla,37,16,5,11,55,39,20,1990,32,primera_division
8,CD Logroñés,36,16,4,12,37,37,20,1990,32,primera_division
9,Real Oviedo,34,11,12,9,34,35,20,1990,32,primera_division
10,Mallorca,32,9,14,9,28,31,20,1990,32,primera_division
11,Athletic,32,10,12,10,31,31,20,1990,32,primera_division
12,Real Zaragoza,31,12,7,13,42,47,20,1990,32,primera_division
13,CD Castellón,26,7,12,13,22,39,20,1990,32,primera_division
14,Real Sporting,26,9,8,15,29,30,20,1990,32,primera_division
15,Real Valladolid,24,7,10,15,27,37,20,1990,32,primera_division
16,Tenerife,23,7,9,16,36,51,20,1990,32,primera_division
17,CD Málaga,22,7,8,17,18,44,20,1990,32,primera_division
18,Cádiz,22,8,6,18,23,54,20,1990,32,primera_division
19,Celta,20,4,12,16,20,38,20,1990,32,primera_division
20,Rayo Vallecano,17,5,7,20,26,63,20,1990,32,primera_division
1,Real Madrid,55,24,7,2,94,30,20,1990,33,primera_division
2,Atlético,45,18,9,6,46,27,20,1990,33,primera_division
3,Barcelona,44,20,4,9,73,34,20,1990,33,primera_division
4,Valencia,44,16,12,5,53,37,20,1990,33,primera_division
5,R. Sociedad,39,14,11,8,39,31,20,1990,33,primera_division
6,Sevilla,39,17,5,11,58,39,20,1990,33,primera_division
7,Osasuna,38,13,12,8,40,35,20,1990,33,primera_division
8,CD Logroñés,36,16,4,13,38,40,20,1990,33,primera_division
9,Mallorca,34,10,14,9,33,32,20,1990,33,primera_division
10,Real Oviedo,34,11,12,10,34,38,20,1990,33,primera_division
11,Athletic,33,10,13,10,32,32,20,1990,33,primera_division
12,Real Zaragoza,31,12,7,14,43,49,20,1990,33,primera_division
13,Real Sporting,28,10,8,15,31,31,20,1990,33,primera_division
14,CD Castellón,27,7,13,13,23,40,20,1990,33,primera_division
15,Real Valladolid,26,8,10,15,29,38,20,1990,33,primera_division
16,Tenerife,25,8,9,16,39,52,20,1990,33,primera_division
17,CD Málaga,23,7,9,17,19,45,20,1990,33,primera_division
18,Cádiz,22,8,6,19,24,59,20,1990,33,primera_division
19,Celta,20,4,12,17,20,41,20,1990,33,primera_division
20,Rayo Vallecano,17,5,7,21,27,65,20,1990,33,primera_division
1,Real Madrid,56,24,8,2,94,30,20,1990,34,primera_division
2,Atlético,47,19,9,6,48,27,20,1990,34,primera_division
3,Barcelona,46,21,4,9,77,34,20,1990,34,primera_division
4,Valencia,46,17,12,5,57,38,20,1990,34,primera_division
5,Sevilla,41,18,5,11,61,41,20,1990,34,primera_division
6,R. Sociedad,40,14,12,8,39,31,20,1990,34,primera_division
7,Osasuna,38,13,12,9,40,36,20,1990,34,primera_division
8,CD Logroñés,38,17,4,13,42,41,20,1990,34,primera_division
9,Mallorca,36,11,14,9,35,32,20,1990,34,primera_division
10,Real Oviedo,35,11,13,10,34,38,20,1990,34,primera_division
11,Athletic,34,10,14,10,32,32,20,1990,34,primera_division
12,Real Zaragoza,33,13,7,14,44,49,20,1990,34,primera_division
13,Real Sporting,29,10,9,15,31,31,20,1990,34,primera_division
14,Real Valladolid,27,8,11,15,29,38,20,1990,34,primera_division
15,CD Castellón,27,7,13,14,25,43,20,1990,34,primera_division
16,Tenerife,25,8,9,17,39,54,20,1990,34,primera_division
17,CD Málaga,23,7,9,18,19,47,20,1990,34,primera_division
18,Cádiz,22,8,6,20,24,63,20,1990,34,primera_division
19,Celta,20,4,12,18,21,45,20,1990,34,primera_division
20,Rayo Vallecano,17,5,7,22,28,69,20,1990,34,primera_division
1,Real Madrid,57,24,9,2,97,33,20,1990,35,primera_division
2,Barcelona,48,22,4,9,78,34,20,1990,35,primera_division
3,Atlético,47,19,9,7,48,29,20,1990,35,primera_division
4,Valencia,47,17,13,5,59,40,20,1990,35,primera_division
5,Sevilla,42,18,6,11,62,42,20,1990,35,primera_division
6,R. Sociedad,41,14,13,8,41,33,20,1990,35,primera_division
7,Osasuna,40,14,12,9,41,36,20,1990,35,primera_division
8,CD Logroñés,39,17,5,13,45,44,20,1990,35,primera_division
9,Mallorca,37,11,15,9,36,33,20,1990,35,primera_division
10,Real Oviedo,36,11,14,10,36,40,20,1990,35,primera_division
11,Athletic,34,10,14,11,32,33,20,1990,35,primera_division
12,Real Zaragoza,34,13,8,14,46,51,20,1990,35,primera_division
13,Real Sporting,30,10,10,15,32,32,20,1990,35,primera_division
14,CD Castellón,29,8,13,14,26,43,20,1990,35,primera_division
15,Real Valladolid,27,8,11,16,29,39,20,1990,35,primera_division
16,Tenerife,26,8,10,17,40,55,20,1990,35,primera_division
17,Cádiz,24,9,6,20,25,63,20,1990,35,primera_division
18,CD Málaga,23,7,9,19,19,48,20,1990,35,primera_division
19,Celta,22,5,12,18,23,45,20,1990,35,primera_division
20,Rayo Vallecano,17,5,7,23,28,70,20,1990,35,primera_division
1,Real Madrid,59,25,9,2,99,33,20,1990,36,primera_division
2,Atlético,49,20,9,7,51,30,20,1990,36,primera_division
3,Valencia,49,18,13,5,61,41,20,1990,36,primera_division
4,Barcelona,49,22,5,9,79,35,20,1990,36,primera_division
5,Sevilla,43,18,7,11,63,43,20,1990,36,primera_division
6,R. Sociedad,41,14,13,9,41,34,20,1990,36,primera_division
7,Osasuna,40,14,12,10,41,38,20,1990,36,primera_division
8,CD Logroñés,39,17,5,14,46,47,20,1990,36,primera_division
9,Mallorca,38,11,16,9,36,33,20,1990,36,primera_division
10,Real Oviedo,37,11,15,10,37,41,20,1990,36,primera_division
11,Real Zaragoza,36,14,8,14,49,52,20,1990,36,primera_division
12,Athletic,35,10,15,11,32,33,20,1990,36,primera_division
13,Real Sporting,32,11,10,15,35,32,20,1990,36,primera_division
14,CD Castellón,29,8,13,15,27,46,20,1990,36,primera_division
15,Real Valladolid,28,8,12,16,30,40,20,1990,36,primera_division
16,Cádiz,26,10,6,20,26,63,20,1990,36,primera_division
17,Tenerife,26,8,10,18,41,57,20,1990,36,primera_division
18,CD Málaga,25,8,9,19,20,48,20,1990,36,primera_division
19,Celta,22,5,12,19,23,48,20,1990,36,primera_division
20,Rayo Vallecano,17,5,7,24,28,71,20,1990,36,primera_division
1,Real Madrid,60,25,10,2,102,36,20,1990,37,primera_division
2,Barcelona,51,23,5,9,83,37,20,1990,37,primera_division
3,Valencia,51,19,13,5,63,42,20,1990,37,primera_division
4,Atlético,50,20,10,7,54,33,20,1990,37,primera_division
5,Sevilla,43,18,7,12,64,45,20,1990,37,primera_division
6,R. Sociedad,42,14,14,9,42,35,20,1990,37,primera_division
7,CD Logroñés,41,18,5,14,47,47,20,1990,37,primera_division
8,Osasuna,40,14,12,11,41,40,20,1990,37,primera_division
9,Real Oviedo,39,12,15,10,39,41,20,1990,37,primera_division
10,Real Zaragoza,38,15,8,14,50,52,20,1990,37,primera_division
11,Mallorca,38,11,16,10,36,34,20,1990,37,primera_division
12,Athletic,35,10,15,12,34,37,20,1990,37,primera_division
13,Real Sporting,32,11,10,16,35,33,20,1990,37,primera_division
14,CD Castellón,30,8,14,15,28,47,20,1990,37,primera_division
15,Real Valladolid,29,8,13,16,31,41,20,1990,37,primera_division
16,Cádiz,28,11,6,20,27,63,20,1990,37,primera_division
17,CD Málaga,26,8,10,19,21,49,20,1990,37,primera_division
18,Tenerife,26,8,10,19,41,58,20,1990,37,primera_division
19,Celta,22,5,12,20,24,50,20,1990,37,primera_division
20,Rayo Vallecano,19,6,7,24,30,72,20,1990,37,primera_division
1,Real Madrid,62,26,10,2,107,38,20,1990,38,primera_division
2,Valencia,53,20,13,5,67,42,20,1990,38,primera_division
3,Barcelona,51,23,5,10,83,39,20,1990,38,primera_division
4,Atlético,50,20,10,8,55,35,20,1990,38,primera_division
5,R. Sociedad,44,15,14,9,43,35,20,1990,38,primera_division
6,Sevilla,43,18,7,13,64,46,20,1990,38,primera_division
7,CD Logroñés,41,18,5,15,47,51,20,1990,38,primera_division
8,Osasuna,40,14,12,12,42,42,20,1990,38,primera_division
9,Real Zaragoza,40,16,8,14,52,52,20,1990,38,primera_division
10,Mallorca,39,11,17,10,36,34,20,1990,38,primera_division
11,Real Oviedo,39,12,15,11,41,46,20,1990,38,primera_division
12,Athletic,37,11,15,12,37,39,20,1990,38,primera_division
13,Real Sporting,34,12,10,16,37,34,20,1990,38,primera_division
14,CD Castellón,32,9,14,15,30,48,20,1990,38,primera_division
15,Cádiz,30,12,6,20,28,63,20,1990,38,primera_division
16,Real Valladolid,30,8,14,16,31,41,20,1990,38,primera_division
17,CD Málaga,28,9,10,19,23,50,20,1990,38,primera_division
18,Tenerife,26,8,10,20,42,60,20,1990,38,primera_division
19,Celta,22,5,12,21,24,51,20,1990,38,primera_division
20,Rayo Vallecano,19,6,7,25,32,75,20,1990,38,primera_division
