Home_Team,Away_Team,Result,Link,Season,Round,League
Go Ahead Eagles,MVV Maastricht,3-2,/match/go-ahead-eagles/mvv/2020,2020,1,eerste_divisie
De Graafschap,Cambuur,2-0,/match/graafschap/sc-cambuur-leeuwarden/2020,2020,1,eerste_divisie
NEC Nijmegen,FC Eindhoven,1-2,/match/nec/fc-eindhoven/2020,2020,1,eerste_divisie
Roda JC,Almere City,1-1,/match/roda-jc/almere-city/2020,2020,1,eerste_divisie
TOP Oss,Jong Ajax,2-1,/match/fc-oss/jong-ajax/2020,2020,1,eerste_divisie
Helmond Sport,FC Volendam,1-1,/match/helmond-sport/fc-volendam/2020,2020,1,eerste_divisie
Dordrecht,NAC Breda,0-2,/match/fc-dordrecht/nac-breda/2020,2020,1,eerste_divisie
Excelsior,Jong Utrecht,2-0,/match/excelsior/jong-utrecht/2020,2020,1,eerste_divisie
Jong AZ,SC Telstar,0-0,/match/az-alkmaar-sub23/stormvogels-telstar/2020,2020,1,eerste_divisie
Jong PSV,Den Bosch,2-2,/match/jong-psv/fc-den-bosch/2020,2020,1,eerste_divisie
Cambuur,Go Ahead Eagles,5-0,/match/sc-cambuur-leeuwarden/go-ahead-eagles/2020,2020,2,eerste_divisie
FC Volendam,Roda JC,4-0,/match/fc-volendam/roda-jc/2020,2020,2,eerste_divisie
NAC Breda,Helmond Sport,5-1,/match/nac-breda/helmond-sport/2020,2020,2,eerste_divisie
MVV Maastricht,De Graafschap,0-3,/match/mvv/graafschap/2020,2020,2,eerste_divisie
FC Eindhoven,Dordrecht,5-1,/match/fc-eindhoven/fc-dordrecht/2020,2020,2,eerste_divisie
Den Bosch,SC Telstar,0-1,/match/fc-den-bosch/stormvogels-telstar/2020,2020,2,eerste_divisie
Almere City,Jong PSV,3-2,/match/almere-city/jong-psv/2020,2020,2,eerste_divisie
Jong Utrecht,TOP Oss,2-1,/match/jong-utrecht/fc-oss/2020,2020,2,eerste_divisie
Jong Ajax,NEC Nijmegen,3-3,/match/jong-ajax/nec/2020,2020,2,eerste_divisie
Jong AZ,Excelsior,1-2,/match/az-alkmaar-sub23/excelsior/2020,2020,2,eerste_divisie
Dordrecht,Jong Ajax,2-5,/match/fc-dordrecht/jong-ajax/2020,2020,3,eerste_divisie
NAC Breda,Cambuur,1-0,/match/nac-breda/sc-cambuur-leeuwarden/2020,2020,3,eerste_divisie
Go Ahead Eagles,Jong Utrecht,4-0,/match/go-ahead-eagles/jong-utrecht/2020,2020,3,eerste_divisie
Den Bosch,FC Eindhoven,1-1,/match/fc-den-bosch/fc-eindhoven/2020,2020,3,eerste_divisie
TOP Oss,Jong AZ,1-2,/match/fc-oss/az-alkmaar-sub23/2020,2020,3,eerste_divisie
De Graafschap,FC Volendam,3-0,/match/graafschap/fc-volendam/2020,2020,3,eerste_divisie
Roda JC,NEC Nijmegen,1-2,/match/roda-jc/nec/2020,2020,3,eerste_divisie
SC Telstar,Excelsior,3-0,/match/stormvogels-telstar/excelsior/2020,2020,3,eerste_divisie
Helmond Sport,Almere City,1-1,/match/helmond-sport/almere-city/2020,2020,3,eerste_divisie
Jong PSV,MVV Maastricht,0-1,/match/jong-psv/mvv/2020,2020,3,eerste_divisie
Cambuur,Den Bosch,3-2,/match/sc-cambuur-leeuwarden/fc-den-bosch/2020,2020,4,eerste_divisie
FC Volendam,NAC Breda,2-1,/match/fc-volendam/nac-breda/2020,2020,4,eerste_divisie
FC Eindhoven,Go Ahead Eagles,2-1,/match/fc-eindhoven/go-ahead-eagles/2020,2020,4,eerste_divisie
Excelsior,Helmond Sport,3-1,/match/excelsior/helmond-sport/2020,2020,4,eerste_divisie
NEC Nijmegen,SC Telstar,4-2,/match/nec/stormvogels-telstar/2020,2020,4,eerste_divisie
Jong Ajax,Almere City,3-2,/match/jong-ajax/almere-city/2020,2020,4,eerste_divisie
TOP Oss,De Graafschap,0-0,/match/fc-oss/graafschap/2020,2020,4,eerste_divisie
Jong AZ,Dordrecht,1-1,/match/az-alkmaar-sub23/fc-dordrecht/2020,2020,4,eerste_divisie
