Home_Team,Away_Team,Result,Link,Season,Round,League
FC Eindhoven,Emmen,3-0,/match/fc-eindhoven/emmen/2012,2012,1,eerste_divisie
TOP Oss,Helmond Sport,3-1,/match/fc-oss/helmond-sport/2012,2012,1,eerste_divisie
BV Veendam ,Willem II,1-3,/match/veendam/willem-ii/2012,2012,1,eerste_divisie
Den Bosch,PEC Zwolle,2-2,/match/fc-den-bosch/fc-zwolle/2012,2012,1,eerste_divisie
Go Ahead Eagles,SC Telstar,1-0,/match/go-ahead-eagles/stormvogels-telstar/2012,2012,1,eerste_divisie
MVV Maastricht,Almere City,3-2,/match/mvv/almere-city/2012,2012,1,eerste_divisie
Dordrecht,FC Volendam,0-0,/match/fc-dordrecht/fc-volendam/2012,2012,1,eerste_divisie
Sparta Rotterdam,Fortuna Sittard,1-0,/match/sparta-rotterdam/fortuna-sittard/2012,2012,1,eerste_divisie
AGOVV Apeldoorn,Cambuur,2-4,/match/agovv-apeldoorn/sc-cambuur-leeuwarden/2012,2012,1,eerste_divisie
FC Volendam,MVV Maastricht,2-0,/match/fc-volendam/mvv/2012,2012,2,eerste_divisie
Willem II,Go Ahead Eagles,1-1,/match/willem-ii/go-ahead-eagles/2012,2012,2,eerste_divisie
Emmen,Dordrecht,1-1,/match/emmen/fc-dordrecht/2012,2012,2,eerste_divisie
Almere City,BV Veendam ,3-0,/match/almere-city/veendam/2012,2012,2,eerste_divisie
Fortuna Sittard,AGOVV Apeldoorn,5-1,/match/fortuna-sittard/agovv-apeldoorn/2012,2012,2,eerste_divisie
Cambuur,FC Eindhoven,0-1,/match/sc-cambuur-leeuwarden/fc-eindhoven/2012,2012,2,eerste_divisie
Helmond Sport,Sparta Rotterdam,3-2,/match/helmond-sport/sparta-rotterdam/2012,2012,2,eerste_divisie
PEC Zwolle,TOP Oss,2-1,/match/fc-zwolle/fc-oss/2012,2012,2,eerste_divisie
SC Telstar,Den Bosch,0-0,/match/stormvogels-telstar/fc-den-bosch/2012,2012,2,eerste_divisie
AGOVV Apeldoorn,PEC Zwolle,0-4,/match/agovv-apeldoorn/fc-zwolle/2012,2012,3,eerste_divisie
FC Eindhoven,SC Telstar,3-1,/match/fc-eindhoven/stormvogels-telstar/2012,2012,3,eerste_divisie
Go Ahead Eagles,Helmond Sport,2-3,/match/go-ahead-eagles/helmond-sport/2012,2012,3,eerste_divisie
Sparta Rotterdam,FC Volendam,0-0,/match/sparta-rotterdam/fc-volendam/2012,2012,3,eerste_divisie
TOP Oss,Almere City,3-4,/match/fc-oss/almere-city/2012,2012,3,eerste_divisie
Fortuna Sittard,Emmen,4-1,/match/fortuna-sittard/emmen/2012,2012,3,eerste_divisie
Den Bosch,Cambuur,1-1,/match/fc-den-bosch/sc-cambuur-leeuwarden/2012,2012,3,eerste_divisie
MVV Maastricht,BV Veendam ,2-1,/match/mvv/veendam/2012,2012,3,eerste_divisie
Dordrecht,Willem II,3-2,/match/fc-dordrecht/willem-ii/2012,2012,3,eerste_divisie
Willem II,MVV Maastricht,2-1,/match/willem-ii/mvv/2012,2012,4,eerste_divisie
SC Telstar,Dordrecht,3-0,/match/stormvogels-telstar/fc-dordrecht/2012,2012,4,eerste_divisie
BV Veendam ,Den Bosch,1-2,/match/veendam/fc-den-bosch/2012,2012,4,eerste_divisie
Helmond Sport,FC Eindhoven,0-1,/match/helmond-sport/fc-eindhoven/2012,2012,4,eerste_divisie
Cambuur,Fortuna Sittard,3-1,/match/sc-cambuur-leeuwarden/fortuna-sittard/2012,2012,4,eerste_divisie
PEC Zwolle,Sparta Rotterdam,2-0,/match/fc-zwolle/sparta-rotterdam/2012,2012,4,eerste_divisie
Almere City,AGOVV Apeldoorn,4-1,/match/almere-city/agovv-apeldoorn/2012,2012,4,eerste_divisie
FC Volendam,Go Ahead Eagles,2-2,/match/fc-volendam/go-ahead-eagles/2012,2012,4,eerste_divisie
Emmen,TOP Oss,1-3,/match/emmen/fc-oss/2012,2012,4,eerste_divisie
Fortuna Sittard,Den Bosch,2-2,/match/fortuna-sittard/fc-den-bosch/2012,2012,5,eerste_divisie
SC Telstar,Almere City,3-1,/match/stormvogels-telstar/almere-city/2012,2012,5,eerste_divisie
Sparta Rotterdam,TOP Oss,2-2,/match/sparta-rotterdam/fc-oss/2012,2012,5,eerste_divisie
Go Ahead Eagles,BV Veendam ,2-2,/match/go-ahead-eagles/veendam/2012,2012,5,eerste_divisie
