Home_Team,Away_Team,Result,Link,Season,Round,League
PEC Zwolle,RBC Roosendaal,3-1,/match/fc-zwolle/rbc/1998,1998,1,eerste_divisie
BV Veendam ,VVV Venlo,1-1,/match/veendam/vvv/1998,1998,1,eerste_divisie
FC Eindhoven,TOP Oss,1-0,/match/fc-eindhoven/fc-oss/1998,1998,1,eerste_divisie
ADO Den Haag,Excelsior,4-1,/match/ado-den-haag/excelsior/1998,1998,1,eerste_divisie
Dordrecht,Cambuur,2-1,/match/fc-dordrecht/sc-cambuur-leeuwarden/1998,1998,1,eerste_divisie
SC Telstar,Helmond Sport,1-2,/match/stormvogels-telstar/helmond-sport/1998,1998,1,eerste_divisie
Go Ahead Eagles,HFC Haarlem ,3-0,/match/go-ahead-eagles/haarlem/1998,1998,1,eerste_divisie
Emmen,AZ Alkmaar,1-1,/match/emmen/az/1998,1998,1,eerste_divisie
Heracles,Den Bosch,1-2,/match/heracles/fc-den-bosch/1998,1998,1,eerste_divisie
TOP Oss,Excelsior,0-1,/match/fc-oss/excelsior/1998,1998,2,eerste_divisie
FC Eindhoven,Helmond Sport,4-0,/match/fc-eindhoven/helmond-sport/1998,1998,2,eerste_divisie
Cambuur,SC Telstar,4-1,/match/sc-cambuur-leeuwarden/stormvogels-telstar/1998,1998,2,eerste_divisie
BV Veendam ,Dordrecht,1-1,/match/veendam/fc-dordrecht/1998,1998,2,eerste_divisie
HFC Haarlem ,RBC Roosendaal,1-2,/match/haarlem/rbc/1998,1998,2,eerste_divisie
VVV Venlo,Heracles,1-1,/match/vvv/heracles/1998,1998,2,eerste_divisie
Den Bosch,PEC Zwolle,1-2,/match/fc-den-bosch/fc-zwolle/1998,1998,2,eerste_divisie
AZ Alkmaar,Go Ahead Eagles,7-1,/match/az/go-ahead-eagles/1998,1998,2,eerste_divisie
ADO Den Haag,Emmen,3-2,/match/ado-den-haag/emmen/1998,1998,2,eerste_divisie
Dordrecht,Heracles,1-1,/match/fc-dordrecht/heracles/1998,1998,3,eerste_divisie
Cambuur,FC Eindhoven,2-2,/match/sc-cambuur-leeuwarden/fc-eindhoven/1998,1998,3,eerste_divisie
SC Telstar,BV Veendam ,3-2,/match/stormvogels-telstar/veendam/1998,1998,3,eerste_divisie
Go Ahead Eagles,Emmen,0-2,/match/go-ahead-eagles/emmen/1998,1998,3,eerste_divisie
VVV Venlo,PEC Zwolle,1-1,/match/vvv/fc-zwolle/1998,1998,3,eerste_divisie
Den Bosch,HFC Haarlem ,2-0,/match/fc-den-bosch/haarlem/1998,1998,3,eerste_divisie
RBC Roosendaal,AZ Alkmaar,1-3,/match/rbc/az/1998,1998,3,eerste_divisie
TOP Oss,ADO Den Haag,2-1,/match/fc-oss/ado-den-haag/1998,1998,3,eerste_divisie
Helmond Sport,Excelsior,2-2,/match/helmond-sport/excelsior/1998,1998,3,eerste_divisie
Cambuur,Excelsior,4-2,/match/sc-cambuur-leeuwarden/excelsior/1998,1998,4,eerste_divisie
