Home_Team,Away_Team,Result,Link,Season,Round,League
De Graafschap,Excelsior,2-0,/match/graafschap/excelsior/2013,2013,1,eerste_divisie
Almere City,Go Ahead Eagles,0-2,/match/almere-city/go-ahead-eagles/2013,2013,1,eerste_divisie
Emmen,Dordrecht,1-1,/match/emmen/fc-dordrecht/2013,2013,1,eerste_divisie
SC Telstar,Helmond Sport,1-2,/match/stormvogels-telstar/helmond-sport/2013,2013,1,eerste_divisie
Fortuna Sittard,AGOVV Apeldoorn,20:00,/match/fortuna-sittard/agovv-apeldoorn/2013,2013,1,eerste_divisie
Sparta Rotterdam,BV Veendam ,20:00,/match/sparta-rotterdam/veendam/2013,2013,1,eerste_divisie
FC Eindhoven,MVV Maastricht,2-3,/match/fc-eindhoven/mvv/2013,2013,1,eerste_divisie
TOP Oss,Den Bosch,2-1,/match/fc-oss/fc-den-bosch/2013,2013,1,eerste_divisie
FC Volendam,Cambuur,1-2,/match/fc-volendam/sc-cambuur-leeuwarden/2013,2013,1,eerste_divisie
Den Bosch,Sparta Rotterdam,1-2,/match/fc-den-bosch/sparta-rotterdam/2013,2013,2,eerste_divisie
AGOVV Apeldoorn,SC Telstar,20:00,/match/agovv-apeldoorn/stormvogels-telstar/2013,2013,2,eerste_divisie
Helmond Sport,Almere City,2-1,/match/helmond-sport/almere-city/2013,2013,2,eerste_divisie
MVV Maastricht,TOP Oss,2-0,/match/mvv/fc-oss/2013,2013,2,eerste_divisie
Excelsior,Emmen,2-0,/match/excelsior/emmen/2013,2013,2,eerste_divisie
Cambuur,Fortuna Sittard,2-0,/match/sc-cambuur-leeuwarden/fortuna-sittard/2013,2013,2,eerste_divisie
Dordrecht,FC Volendam,1-2,/match/fc-dordrecht/fc-volendam/2013,2013,2,eerste_divisie
Go Ahead Eagles,De Graafschap,2-2,/match/go-ahead-eagles/graafschap/2013,2013,2,eerste_divisie
BV Veendam ,FC Eindhoven,20:00,/match/veendam/fc-eindhoven/2013,2013,2,eerste_divisie
Fortuna Sittard,Emmen,3-1,/match/fortuna-sittard/emmen/2013,2013,3,eerste_divisie
Sparta Rotterdam,AGOVV Apeldoorn,20:00,/match/sparta-rotterdam/agovv-apeldoorn/2013,2013,3,eerste_divisie
BV Veendam ,MVV Maastricht,20:00,/match/veendam/mvv/2013,2013,3,eerste_divisie
SC Telstar,Excelsior,1-0,/match/stormvogels-telstar/excelsior/2013,2013,3,eerste_divisie
Almere City,FC Volendam,1-3,/match/almere-city/fc-volendam/2013,2013,3,eerste_divisie
TOP Oss,Go Ahead Eagles,1-4,/match/fc-oss/go-ahead-eagles/2013,2013,3,eerste_divisie
De Graafschap,Helmond Sport,2-5,/match/graafschap/helmond-sport/2013,2013,3,eerste_divisie
FC Eindhoven,Cambuur,2-1,/match/fc-eindhoven/sc-cambuur-leeuwarden/2013,2013,3,eerste_divisie
