Home_Team,Away_Team,Result,Link,Season,Round,League
Heracles,HFC Haarlem ,2-0,/match/heracles/haarlem/2001,2001,1,eerste_divisie
VVV Venlo,FC Volendam,1-2,/match/vvv/fc-volendam/2001,2001,1,eerste_divisie
SC Telstar,Excelsior,3-1,/match/stormvogels-telstar/excelsior/2001,2001,1,eerste_divisie
MVV Maastricht,Den Bosch,1-4,/match/mvv/fc-den-bosch/2001,2001,1,eerste_divisie
ADO Den Haag,TOP Oss,3-2,/match/ado-den-haag/fc-oss/2001,2001,1,eerste_divisie
Helmond Sport,Dordrecht,1-1,/match/helmond-sport/fc-dordrecht/2001,2001,1,eerste_divisie
BV Veendam ,Go Ahead Eagles,2-5,/match/veendam/go-ahead-eagles/2001,2001,1,eerste_divisie
FC Eindhoven,Cambuur,0-2,/match/fc-eindhoven/sc-cambuur-leeuwarden/2001,2001,1,eerste_divisie
PEC Zwolle,Emmen,3-0,/match/fc-zwolle/emmen/2001,2001,1,eerste_divisie
Dordrecht,Heracles,2-2,/match/fc-dordrecht/heracles/2001,2001,2,eerste_divisie
TOP Oss,Helmond Sport,4-2,/match/fc-oss/helmond-sport/2001,2001,2,eerste_divisie
Cambuur,PEC Zwolle,1-1,/match/sc-cambuur-leeuwarden/fc-zwolle/2001,2001,2,eerste_divisie
Excelsior,MVV Maastricht,5-1,/match/excelsior/mvv/2001,2001,2,eerste_divisie
Emmen,BV Veendam ,4-0,/match/emmen/veendam/2001,2001,2,eerste_divisie
HFC Haarlem ,FC Eindhoven,1-1,/match/haarlem/fc-eindhoven/2001,2001,2,eerste_divisie
Go Ahead Eagles,VVV Venlo,2-1,/match/go-ahead-eagles/vvv/2001,2001,2,eerste_divisie
FC Volendam,SC Telstar,4-0,/match/fc-volendam/stormvogels-telstar/2001,2001,2,eerste_divisie
Den Bosch,ADO Den Haag,1-0,/match/fc-den-bosch/ado-den-haag/2001,2001,2,eerste_divisie
Heracles,Helmond Sport,3-2,/match/heracles/helmond-sport/2001,2001,3,eerste_divisie
VVV Venlo,Emmen,0-1,/match/vvv/emmen/2001,2001,3,eerste_divisie
SC Telstar,Go Ahead Eagles,2-0,/match/stormvogels-telstar/go-ahead-eagles/2001,2001,3,eerste_divisie
BV Veendam ,Cambuur,4-1,/match/veendam/sc-cambuur-leeuwarden/2001,2001,3,eerste_divisie
ADO Den Haag,Excelsior,2-3,/match/ado-den-haag/excelsior/2001,2001,3,eerste_divisie
PEC Zwolle,HFC Haarlem ,5-0,/match/fc-zwolle/haarlem/2001,2001,3,eerste_divisie
FC Eindhoven,Dordrecht,2-2,/match/fc-eindhoven/fc-dordrecht/2001,2001,3,eerste_divisie
Den Bosch,TOP Oss,2-0,/match/fc-den-bosch/fc-oss/2001,2001,3,eerste_divisie
MVV Maastricht,FC Volendam,1-0,/match/mvv/fc-volendam/2001,2001,3,eerste_divisie
Dordrecht,VVV Venlo,1-4,/match/fc-dordrecht/vvv/2001,2001,4,eerste_divisie
