Home_Team,Away_Team,Result,Link,Season,Round,League
PEC Zwolle,MVV Maastricht,0-0,/match/fc-zwolle/mvv/2009,2009,1,eerste_divisie
Den Bosch,RKC Waalwijk,1-1,/match/fc-den-bosch/rkc-waalwijk/2009,2009,1,eerste_divisie
Excelsior,SC Telstar,0-1,/match/excelsior/stormvogels-telstar/2009,2009,1,eerste_divisie
FC Omniworld,RBC Roosendaal,1-2,/match/omniworld/rbc/2009,2009,1,eerste_divisie
HFC Haarlem ,TOP Oss,2-1,/match/haarlem/fc-oss/2009,2009,1,eerste_divisie
VVV Venlo,Go Ahead Eagles,5-0,/match/vvv/go-ahead-eagles/2009,2009,1,eerste_divisie
Dordrecht,FC Eindhoven,2-0,/match/fc-dordrecht/fc-eindhoven/2009,2009,1,eerste_divisie
Helmond Sport,AGOVV Apeldoorn,1-2,/match/helmond-sport/agovv-apeldoorn/2009,2009,1,eerste_divisie
Fortuna Sittard,Emmen,1-2,/match/fortuna-sittard/emmen/2009,2009,1,eerste_divisie
BV Veendam ,Cambuur,0-3,/match/veendam/sc-cambuur-leeuwarden/2009,2009,1,eerste_divisie
Go Ahead Eagles,Fortuna Sittard,1-1,/match/go-ahead-eagles/fortuna-sittard/2009,2009,2,eerste_divisie
SC Telstar,Den Bosch,2-2,/match/stormvogels-telstar/fc-den-bosch/2009,2009,2,eerste_divisie
MVV Maastricht,Excelsior,0-1,/match/mvv/excelsior/2009,2009,2,eerste_divisie
AGOVV Apeldoorn,Dordrecht,1-0,/match/agovv-apeldoorn/fc-dordrecht/2009,2009,2,eerste_divisie
RBC Roosendaal,PEC Zwolle,1-3,/match/rbc/fc-zwolle/2009,2009,2,eerste_divisie
TOP Oss,FC Omniworld,3-0,/match/fc-oss/omniworld/2009,2009,2,eerste_divisie
RKC Waalwijk,BV Veendam ,4-1,/match/rkc-waalwijk/veendam/2009,2009,2,eerste_divisie
FC Eindhoven,HFC Haarlem ,3-2,/match/fc-eindhoven/haarlem/2009,2009,2,eerste_divisie
Emmen,Helmond Sport,1-1,/match/emmen/helmond-sport/2009,2009,2,eerste_divisie
Cambuur,VVV Venlo,2-0,/match/sc-cambuur-leeuwarden/vvv/2009,2009,2,eerste_divisie
PEC Zwolle,Cambuur,3-1,/match/fc-zwolle/sc-cambuur-leeuwarden/2009,2009,3,eerste_divisie
MVV Maastricht,Helmond Sport,3-1,/match/mvv/helmond-sport/2009,2009,3,eerste_divisie
FC Eindhoven,VVV Venlo,1-3,/match/fc-eindhoven/vvv/2009,2009,3,eerste_divisie
Den Bosch,AGOVV Apeldoorn,2-0,/match/fc-den-bosch/agovv-apeldoorn/2009,2009,3,eerste_divisie
RKC Waalwijk,Go Ahead Eagles,1-1,/match/rkc-waalwijk/go-ahead-eagles/2009,2009,3,eerste_divisie
RBC Roosendaal,HFC Haarlem ,2-0,/match/rbc/haarlem/2009,2009,3,eerste_divisie
Emmen,Dordrecht,2-1,/match/emmen/fc-dordrecht/2009,2009,3,eerste_divisie
FC Omniworld,BV Veendam ,2-1,/match/omniworld/veendam/2009,2009,3,eerste_divisie
SC Telstar,TOP Oss,2-2,/match/stormvogels-telstar/fc-oss/2009,2009,3,eerste_divisie
Excelsior,Fortuna Sittard,5-1,/match/excelsior/fortuna-sittard/2009,2009,3,eerste_divisie
Fortuna Sittard,TOP Oss,1-1,/match/fortuna-sittard/fc-oss/2009,2009,4,eerste_divisie
Go Ahead Eagles,FC Omniworld,1-0,/match/go-ahead-eagles/omniworld/2009,2009,4,eerste_divisie
Cambuur,Emmen,6-2,/match/sc-cambuur-leeuwarden/emmen/2009,2009,4,eerste_divisie
AGOVV Apeldoorn,Excelsior,2-3,/match/agovv-apeldoorn/excelsior/2009,2009,4,eerste_divisie
BV Veendam ,RBC Roosendaal,3-2,/match/veendam/rbc/2009,2009,4,eerste_divisie
Den Bosch,MVV Maastricht,1-3,/match/fc-den-bosch/mvv/2009,2009,4,eerste_divisie
Helmond Sport,FC Eindhoven,4-3,/match/helmond-sport/fc-eindhoven/2009,2009,4,eerste_divisie
VVV Venlo,PEC Zwolle,1-1,/match/vvv/fc-zwolle/2009,2009,4,eerste_divisie
Dordrecht,RKC Waalwijk,0-1,/match/fc-dordrecht/rkc-waalwijk/2009,2009,4,eerste_divisie
HFC Haarlem ,SC Telstar,4-2,/match/haarlem/stormvogels-telstar/2009,2009,4,eerste_divisie
TOP Oss,Emmen,2-1,/match/fc-oss/emmen/2009,2009,5,eerste_divisie
PEC Zwolle,SC Telstar,3-0,/match/fc-zwolle/stormvogels-telstar/2009,2009,5,eerste_divisie
