Home_Team,Away_Team,Result,Link,Season,Round,League
Go Ahead Eagles,BV Veendam ,0-1,/match/go-ahead-eagles/veendam/2005,2005,1,eerste_divisie
Emmen,PEC Zwolle,0-1,/match/emmen/fc-zwolle/2005,2005,1,eerste_divisie
HFC Haarlem ,MVV Maastricht,2-0,/match/haarlem/mvv/2005,2005,1,eerste_divisie
TOP Oss,Dordrecht,5-1,/match/fc-oss/fc-dordrecht/2005,2005,1,eerste_divisie
Helmond Sport,Sparta Rotterdam,2-2,/match/helmond-sport/sparta-rotterdam/2005,2005,1,eerste_divisie
Heracles,SC Telstar,1-0,/match/heracles/stormvogels-telstar/2005,2005,1,eerste_divisie
Excelsior,FC Eindhoven,2-1,/match/excelsior/fc-eindhoven/2005,2005,1,eerste_divisie
Fortuna Sittard,AGOVV Apeldoorn,3-1,/match/fortuna-sittard/agovv-apeldoorn/2005,2005,1,eerste_divisie
FC Volendam,Cambuur,4-0,/match/fc-volendam/sc-cambuur-leeuwarden/2005,2005,1,eerste_divisie
AGOVV Apeldoorn,Heracles,0-2,/match/agovv-apeldoorn/heracles/2005,2005,2,eerste_divisie
SC Telstar,Go Ahead Eagles,2-2,/match/stormvogels-telstar/go-ahead-eagles/2005,2005,2,eerste_divisie
Cambuur,TOP Oss,1-0,/match/sc-cambuur-leeuwarden/fc-oss/2005,2005,2,eerste_divisie
FC Eindhoven,Emmen,3-3,/match/fc-eindhoven/emmen/2005,2005,2,eerste_divisie
MVV Maastricht,FC Volendam,1-1,/match/mvv/fc-volendam/2005,2005,2,eerste_divisie
PEC Zwolle,HFC Haarlem ,2-0,/match/fc-zwolle/haarlem/2005,2005,2,eerste_divisie
Dordrecht,Fortuna Sittard,1-1,/match/fc-dordrecht/fortuna-sittard/2005,2005,2,eerste_divisie
BV Veendam ,Helmond Sport,4-0,/match/veendam/helmond-sport/2005,2005,2,eerste_divisie
VVV Venlo,Excelsior,2-0,/match/vvv/excelsior/2005,2005,2,eerste_divisie
Cambuur,Dordrecht,1-4,/match/sc-cambuur-leeuwarden/fc-dordrecht/2005,2005,3,eerste_divisie
Heracles,Fortuna Sittard,0-0,/match/heracles/fortuna-sittard/2005,2005,3,eerste_divisie
Helmond Sport,SC Telstar,2-2,/match/helmond-sport/stormvogels-telstar/2005,2005,3,eerste_divisie
Excelsior,Sparta Rotterdam,2-3,/match/excelsior/sparta-rotterdam/2005,2005,3,eerste_divisie
Go Ahead Eagles,AGOVV Apeldoorn,2-1,/match/go-ahead-eagles/agovv-apeldoorn/2005,2005,3,eerste_divisie
Emmen,VVV Venlo,0-1,/match/emmen/vvv/2005,2005,3,eerste_divisie
HFC Haarlem ,FC Eindhoven,4-0,/match/haarlem/fc-eindhoven/2005,2005,3,eerste_divisie
TOP Oss,MVV Maastricht,2-1,/match/fc-oss/mvv/2005,2005,3,eerste_divisie
FC Volendam,PEC Zwolle,3-0,/match/fc-volendam/fc-zwolle/2005,2005,3,eerste_divisie
VVV Venlo,HFC Haarlem ,1-1,/match/vvv/haarlem/2005,2005,4,eerste_divisie
BV Veendam ,Excelsior,2-3,/match/veendam/excelsior/2005,2005,4,eerste_divisie
Dordrecht,Heracles,2-0,/match/fc-dordrecht/heracles/2005,2005,4,eerste_divisie
Fortuna Sittard,Go Ahead Eagles,3-0,/match/fortuna-sittard/go-ahead-eagles/2005,2005,4,eerste_divisie
FC Eindhoven,FC Volendam,2-3,/match/fc-eindhoven/fc-volendam/2005,2005,4,eerste_divisie
MVV Maastricht,Cambuur,1-1,/match/mvv/sc-cambuur-leeuwarden/2005,2005,4,eerste_divisie
PEC Zwolle,TOP Oss,3-0,/match/fc-zwolle/fc-oss/2005,2005,4,eerste_divisie
AGOVV Apeldoorn,Helmond Sport,2-0,/match/agovv-apeldoorn/helmond-sport/2005,2005,4,eerste_divisie
Sparta Rotterdam,Emmen,0-0,/match/sparta-rotterdam/emmen/2005,2005,4,eerste_divisie
FC Volendam,VVV Venlo,0-3,/match/fc-volendam/vvv/2005,2005,5,eerste_divisie
Excelsior,SC Telstar,3-1,/match/excelsior/stormvogels-telstar/2005,2005,5,eerste_divisie
