Home_Team,Away_Team,Result,Link,Season,Round,League
Dordrecht,MVV Maastricht,2-1,/match/fc-dordrecht/mvv/2014,2014,1,eerste_divisie
FC Eindhoven,VVV Venlo,0-0,/match/fc-eindhoven/vvv/2014,2014,1,eerste_divisie
Excelsior,Helmond Sport,2-2,/match/excelsior/helmond-sport/2014,2014,1,eerste_divisie
Fortuna Sittard,De Graafschap,2-0,/match/fortuna-sittard/graafschap/2014,2014,1,eerste_divisie
Sparta Rotterdam,Jong PSV,2-2,/match/sparta-rotterdam/jong-psv/2014,2014,1,eerste_divisie
Almere City,FC Volendam,2-3,/match/almere-city/fc-volendam/2014,2014,1,eerste_divisie
Emmen,Achilles 29,2-2,/match/emmen/achilles-29/2014,2014,1,eerste_divisie
Willem II,Den Bosch,2-2,/match/willem-ii/fc-den-bosch/2014,2014,1,eerste_divisie
Jong Ajax,SC Telstar,2-0,/match/jong-ajax/stormvogels-telstar/2014,2014,1,eerste_divisie
Jong Twente,TOP Oss,3-0,/match/jong-twente/fc-oss/2014,2014,1,eerste_divisie
Den Bosch,Fortuna Sittard,0-0,/match/fc-den-bosch/fortuna-sittard/2014,2014,2,eerste_divisie
VVV Venlo,Willem II,2-0,/match/vvv/willem-ii/2014,2014,2,eerste_divisie
TOP Oss,Jong Ajax,2-0,/match/fc-oss/jong-ajax/2014,2014,2,eerste_divisie
SC Telstar,Emmen,3-2,/match/stormvogels-telstar/emmen/2014,2014,2,eerste_divisie
Helmond Sport,FC Eindhoven,1-2,/match/helmond-sport/fc-eindhoven/2014,2014,2,eerste_divisie
MVV Maastricht,Jong Twente,1-0,/match/mvv/jong-twente/2014,2014,2,eerste_divisie
De Graafschap,Almere City,1-0,/match/graafschap/almere-city/2014,2014,2,eerste_divisie
Achilles 29,Dordrecht,1-4,/match/achilles-29/fc-dordrecht/2014,2014,2,eerste_divisie
FC Volendam,Sparta Rotterdam,1-1,/match/fc-volendam/sparta-rotterdam/2014,2014,2,eerste_divisie
Jong PSV,Excelsior,1-1,/match/jong-psv/excelsior/2014,2014,2,eerste_divisie
Dordrecht,Almere City,2-1,/match/fc-dordrecht/almere-city/2014,2014,3,eerste_divisie
