Home_Team,Away_Team,Result,Link,Season,Round,League
Moreirense,Academico Viseu,2-0,/match/moreirense-fc/academico-viseu/2014,2014,1,segunda_liga
Trofense,Benfica II,0-0,/match/trofense/benfica-ii/2014,2014,1,segunda_liga
Portimonense,Farense,3-0,/match/portimonense/farense/2014,2014,1,segunda_liga
Marítimo II,SP. Covilhã,1-0,/match/maritimo-ii/sporting-covilha/2014,2014,1,segunda_liga
Penafiel,UD Oliveirense,1-0,/match/penafiel/ud-oliveirense/2014,2014,1,segunda_liga
Sporting Braga II,Tondela,1-2,/match/sporting-braga-ii/tondela/2014,2014,1,segunda_liga
Leixões,Feirense,3-0,/match/leixoes/feirense/2014,2014,1,segunda_liga
Desportivo Aves,União Madeira,0-2,/match/desportivo-aves/uniao-madeira/2014,2014,1,segunda_liga
CD Santa Clara,Chaves,0-1,/match/santa-clara/chaves/2014,2014,1,segunda_liga
Atlético CP,Sporting CP II,1-0,/match/atletico-cp/sporting-cp-ii/2014,2014,1,segunda_liga
Beira Mar SC,Porto II,2-3,/match/beira-mar/porto-ii/2014,2014,1,segunda_liga
Academico Viseu,Sporting Braga II,0-1,/match/academico-viseu/sporting-braga-ii/2014,2014,2,segunda_liga
Sporting CP II,Beira Mar SC,3-1,/match/sporting-cp-ii/beira-mar/2014,2014,2,segunda_liga
Benfica II,Atlético CP,2-3,/match/benfica-ii/atletico-cp/2014,2014,2,segunda_liga
Tondela,Marítimo II,2-1,/match/tondela/maritimo-ii/2014,2014,2,segunda_liga
Porto II,Trofense,2-1,/match/porto-ii/trofense/2014,2014,2,segunda_liga
Farense,Penafiel,0-1,/match/farense/penafiel/2014,2014,2,segunda_liga
União Madeira,CD Santa Clara,1-0,/match/uniao-madeira/santa-clara/2014,2014,2,segunda_liga
Chaves,Leixões,2-0,/match/chaves/leixoes/2014,2014,2,segunda_liga
SP. Covilhã,Moreirense,1-2,/match/sporting-covilha/moreirense-fc/2014,2014,2,segunda_liga
UD Oliveirense,Desportivo Aves,1-1,/match/ud-oliveirense/desportivo-aves/2014,2014,2,segunda_liga
Feirense,Portimonense,1-1,/match/feirense/portimonense/2014,2014,2,segunda_liga
Marítimo II,Academico Viseu,1-1,/match/maritimo-ii/academico-viseu/2014,2014,3,segunda_liga
Sporting Braga II,União Madeira,2-0,/match/sporting-braga-ii/uniao-madeira/2014,2014,3,segunda_liga
Trofense,Atlético CP,1-1,/match/trofense/atletico-cp/2014,2014,3,segunda_liga
Penafiel,Sporting CP II,2-0,/match/penafiel/sporting-cp-ii/2014,2014,3,segunda_liga
Beira Mar SC,Benfica II,2-2,/match/beira-mar/benfica-ii/2014,2014,3,segunda_liga
Moreirense,Chaves,7-0,/match/moreirense-fc/chaves/2014,2014,3,segunda_liga
Leixões,Farense,0-0,/match/leixoes/farense/2014,2014,3,segunda_liga
