Home_Team,Away_Team,Result,Link,Season,Round,League
Varzim,Paços Ferreira,1-4,/match/varzim/pacos-ferreira/2005,2005,1,segunda_liga
CD Santa Clara,Feirense,1-3,/match/santa-clara/feirense/2005,2005,1,segunda_liga
Olhanense,Portimonense,2-1,/match/sc-olhanense/portimonense/2005,2005,1,segunda_liga
Ovarense,Estrela Amadora,1-1,/match/ovarense/estrela-amadora/2005,2005,1,segunda_liga
Espinho,Leixões,2-3,/match/espinho/leixoes/2005,2005,1,segunda_liga
Alverca,FC Marco,1-1,/match/alverca/fc-marco/2005,2005,1,segunda_liga
FC Felgueiras,Chaves,0-1,/match/fc-felgueiras/chaves/2005,2005,1,segunda_liga
Desportivo Aves,Naval,0-1,/match/desportivo-aves/naval/2005,2005,1,segunda_liga
Gondomar,FC Maia,3-0,/match/gondomar/fc-maia/2005,2005,1,segunda_liga
FC Maia,Espinho,2-0,/match/fc-maia/espinho/2005,2005,2,segunda_liga
Feirense,Desportivo Aves,1-5,/match/feirense/desportivo-aves/2005,2005,2,segunda_liga
Leixões,Alverca,2-0,/match/leixoes/alverca/2005,2005,2,segunda_liga
FC Marco,FC Felgueiras,0-0,/match/fc-marco/fc-felgueiras/2005,2005,2,segunda_liga
Chaves,Varzim,0-0,/match/chaves/varzim/2005,2005,2,segunda_liga
Portimonense,Gondomar,2-1,/match/portimonense/gondomar/2005,2005,2,segunda_liga
Paços Ferreira,CD Santa Clara,2-1,/match/pacos-ferreira/santa-clara/2005,2005,2,segunda_liga
Naval,Ovarense,1-2,/match/naval/ovarense/2005,2005,2,segunda_liga
Estrela Amadora,Olhanense,2-0,/match/estrela-amadora/sc-olhanense/2005,2005,2,segunda_liga
Varzim,CD Santa Clara,3-1,/match/varzim/santa-clara/2005,2005,3,segunda_liga
Alverca,FC Maia,0-1,/match/alverca/fc-maia/2005,2005,3,segunda_liga
Desportivo Aves,Paços Ferreira,1-0,/match/desportivo-aves/pacos-ferreira/2005,2005,3,segunda_liga
Ovarense,Feirense,4-1,/match/ovarense/feirense/2005,2005,3,segunda_liga
Olhanense,Naval,2-0,/match/sc-olhanense/naval/2005,2005,3,segunda_liga
Gondomar,Estrela Amadora,0-2,/match/gondomar/estrela-amadora/2005,2005,3,segunda_liga
