Home_Team,Away_Team,Result,Link,Season,Round,League
SP. Covilhã,Sporting CP II,1-2,/match/sporting-covilha/sporting-cp-ii/2018,2018,1,segunda_liga
Sporting Braga II,União Madeira,1-1,/match/sporting-braga-ii/uniao-madeira/2018,2018,1,segunda_liga
Nacional,Penafiel,1-1,/match/nacional/penafiel/2018,2018,1,segunda_liga
Cova Piedade,CD Santa Clara,1-2,/match/cova-piedade/santa-clara/2018,2018,1,segunda_liga
Academico Viseu,Académica,2-1,/match/academico-viseu/academica/2018,2018,1,segunda_liga
Famalicão,Arouca,2-0,/match/famalicao/arouca/2018,2018,1,segunda_liga
Porto II,Gil Vicente,1-2,/match/porto-ii/gil-vicente/2018,2018,1,segunda_liga
Real Sport Clube,Leixões,4-1,/match/real-sc/leixoes/2018,2018,1,segunda_liga
Varzim,Vitória,3-0,/match/varzim/vitoria-guimar/2018,2018,1,segunda_liga
UD Oliveirense,Benfica II,2-1,/match/ud-oliveirense/benfica-ii/2018,2018,1,segunda_liga
Académica,Sporting Braga II,2-0,/match/academica/sporting-braga-ii/2018,2018,2,segunda_liga
Sporting CP II,Academico Viseu,1-2,/match/sporting-cp-ii/academico-viseu/2018,2018,2,segunda_liga
Arouca,Porto II,2-2,/match/arouca/porto-ii/2018,2018,2,segunda_liga
Gil Vicente,Cova Piedade,1-2,/match/gil-vicente/cova-piedade/2018,2018,2,segunda_liga
Leixões,Varzim,2-1,/match/leixoes/varzim/2018,2018,2,segunda_liga
CD Santa Clara,SP. Covilhã,2-1,/match/santa-clara/sporting-covilha/2018,2018,2,segunda_liga
União Madeira,Real Sport Clube,2-0,/match/uniao-madeira/real-sc/2018,2018,2,segunda_liga
Benfica II,Nacional,2-2,/match/benfica-ii/nacional/2018,2018,2,segunda_liga
Vitória,UD Oliveirense,0-0,/match/vitoria-guimar/ud-oliveirense/2018,2018,2,segunda_liga
Penafiel,Famalicão,1-1,/match/penafiel/famalicao/2018,2018,2,segunda_liga
Sporting Braga II,CD Santa Clara,0-2,/match/sporting-braga-ii/santa-clara/2018,2018,3,segunda_liga
Famalicão,Benfica II,0-0,/match/famalicao/benfica-ii/2018,2018,3,segunda_liga
SP. Covilhã,Vitória,2-1,/match/sporting-covilha/vitoria-guimar/2018,2018,3,segunda_liga
União Madeira,Académica,3-0,/match/uniao-madeira/academica/2018,2018,3,segunda_liga
Cova Piedade,Arouca,3-0,/match/cova-piedade/arouca/2018,2018,3,segunda_liga
Varzim,Gil Vicente,1-1,/match/varzim/gil-vicente/2018,2018,3,segunda_liga
Academico Viseu,Leixões,3-0,/match/academico-viseu/leixoes/2018,2018,3,segunda_liga
UD Oliveirense,Nacional,0-2,/match/ud-oliveirense/nacional/2018,2018,3,segunda_liga
Porto II,Penafiel,3-1,/match/porto-ii/penafiel/2018,2018,3,segunda_liga
Real Sport Clube,Sporting CP II,1-2,/match/real-sc/sporting-cp-ii/2018,2018,3,segunda_liga
Gil Vicente,União Madeira,1-0,/match/gil-vicente/uniao-madeira/2018,2018,4,segunda_liga
Leixões,Porto II,1-0,/match/leixoes/porto-ii/2018,2018,4,segunda_liga
Nacional,Famalicão,3-0,/match/nacional/famalicao/2018,2018,4,segunda_liga
Sporting CP II,Cova Piedade,2-1,/match/sporting-cp-ii/cova-piedade/2018,2018,4,segunda_liga
Arouca,Academico Viseu,0-0,/match/arouca/academico-viseu/2018,2018,4,segunda_liga
Benfica II,Varzim,2-1,/match/benfica-ii/varzim/2018,2018,4,segunda_liga
CD Santa Clara,Académica,3-1,/match/santa-clara/academica/2018,2018,4,segunda_liga
Penafiel,Sporting Braga II,2-1,/match/penafiel/sporting-braga-ii/2018,2018,4,segunda_liga
