Home_Team,Away_Team,Result,Link,Season,Round,League
SP. Covilhã,Moreirense,2-1,/match/sporting-covilha/moreirense-fc/2006,2006,1,segunda_liga
Vizela,Ovarense,3-0,/match/vizela/ovarense/2006,2006,1,segunda_liga
Estoril,Portimonense,4-1,/match/estoril/portimonense/2006,2006,1,segunda_liga
CD Santa Clara,Beira Mar SC,0-0,/match/santa-clara/beira-mar/2006,2006,1,segunda_liga
Leixões,Desportivo Aves,2-1,/match/leixoes/desportivo-aves/2006,2006,1,segunda_liga
FC Maia,Varzim,1-2,/match/fc-maia/varzim/2006,2006,1,segunda_liga
Feirense,Olhanense,1-2,/match/feirense/sc-olhanense/2006,2006,1,segunda_liga
FC Marco,Chaves,1-2,/match/fc-marco/chaves/2006,2006,1,segunda_liga
Gondomar,FC Barreirense,1-0,/match/gondomar/fc-barreirense/2006,2006,1,segunda_liga
Moreirense,FC Marco,1-1,/match/moreirense-fc/fc-marco/2006,2006,2,segunda_liga
Portimonense,Leixões,0-0,/match/portimonense/leixoes/2006,2006,2,segunda_liga
Beira Mar SC,Feirense,1-0,/match/beira-mar/feirense/2006,2006,2,segunda_liga
Varzim,SP. Covilhã,1-2,/match/varzim/sporting-covilha/2006,2006,2,segunda_liga
Ovarense,CD Santa Clara,1-1,/match/ovarense/santa-clara/2006,2006,2,segunda_liga
FC Barreirense,Vizela,1-1,/match/fc-barreirense/vizela/2006,2006,2,segunda_liga
Olhanense,FC Maia,3-3,/match/sc-olhanense/fc-maia/2006,2006,2,segunda_liga
Desportivo Aves,Gondomar,2-0,/match/desportivo-aves/gondomar/2006,2006,2,segunda_liga
Chaves,Estoril,1-3,/match/chaves/estoril/2006,2006,2,segunda_liga
FC Marco,Varzim,2-2,/match/fc-marco/varzim/2006,2006,3,segunda_liga
Estoril,Moreirense,2-1,/match/estoril/moreirense-fc/2006,2006,3,segunda_liga
Gondomar,Portimonense,1-0,/match/gondomar/portimonense/2006,2006,3,segunda_liga
Vizela,CD Santa Clara,0-0,/match/vizela/santa-clara/2006,2006,3,segunda_liga
FC Maia,Beira Mar SC,0-1,/match/fc-maia/beira-mar/2006,2006,3,segunda_liga
SP. Covilhã,Olhanense,2-0,/match/sporting-covilha/sc-olhanense/2006,2006,3,segunda_liga
Feirense,Ovarense,2-3,/match/feirense/ovarense/2006,2006,3,segunda_liga
Leixões,Chaves,2-0,/match/leixoes/chaves/2006,2006,3,segunda_liga
FC Barreirense,Desportivo Aves,2-1,/match/fc-barreirense/desportivo-aves/2006,2006,3,segunda_liga
Varzim,Estoril,1-0,/match/varzim/estoril/2006,2006,4,segunda_liga
Moreirense,Leixões,1-1,/match/moreirense-fc/leixoes/2006,2006,4,segunda_liga
Chaves,Gondomar,1-1,/match/chaves/gondomar/2006,2006,4,segunda_liga
Portimonense,FC Barreirense,2-0,/match/portimonense/fc-barreirense/2006,2006,4,segunda_liga
Beira Mar SC,SP. Covilhã,2-0,/match/beira-mar/sporting-covilha/2006,2006,4,segunda_liga
Ovarense,FC Maia,4-4,/match/ovarense/fc-maia/2006,2006,4,segunda_liga
Olhanense,FC Marco,2-1,/match/sc-olhanense/fc-marco/2006,2006,4,segunda_liga
Desportivo Aves,Vizela,3-2,/match/desportivo-aves/vizela/2006,2006,4,segunda_liga
CD Santa Clara,Feirense,2-2,/match/santa-clara/feirense/2006,2006,4,segunda_liga
FC Maia,CD Santa Clara,2-1,/match/fc-maia/santa-clara/2006,2006,5,segunda_liga
Vizela,Feirense,0-2,/match/vizela/feirense/2006,2006,5,segunda_liga
FC Barreirense,Chaves,1-1,/match/fc-barreirense/chaves/2006,2006,5,segunda_liga
SP. Covilhã,Ovarense,2-0,/match/sporting-covilha/ovarense/2006,2006,5,segunda_liga
Leixões,Varzim,1-0,/match/leixoes/varzim/2006,2006,5,segunda_liga
Estoril,Olhanense,0-1,/match/estoril/sc-olhanense/2006,2006,5,segunda_liga
Desportivo Aves,Portimonense,0-0,/match/desportivo-aves/portimonense/2006,2006,5,segunda_liga
FC Marco,Beira Mar SC,1-0,/match/fc-marco/beira-mar/2006,2006,5,segunda_liga
Gondomar,Moreirense,1-1,/match/gondomar/moreirense-fc/2006,2006,5,segunda_liga
Portimonense,Vizela,2-0,/match/portimonense/vizela/2006,2006,6,segunda_liga
Ovarense,FC Marco,1-3,/match/ovarense/fc-marco/2006,2006,6,segunda_liga
Varzim,Gondomar,0-3,/match/varzim/gondomar/2006,2006,6,segunda_liga
Moreirense,FC Barreirense,1-0,/match/moreirense-fc/fc-barreirense/2006,2006,6,segunda_liga
Feirense,FC Maia,0-2,/match/feirense/fc-maia/2006,2006,6,segunda_liga
Beira Mar SC,Estoril,3-1,/match/beira-mar/estoril/2006,2006,6,segunda_liga
Chaves,Desportivo Aves,0-1,/match/chaves/desportivo-aves/2006,2006,6,segunda_liga
Olhanense,Leixões,1-0,/match/sc-olhanense/leixoes/2006,2006,6,segunda_liga
CD Santa Clara,SP. Covilhã,0-0,/match/santa-clara/sporting-covilha/2006,2006,6,segunda_liga
Vizela,FC Maia,0-2,/match/vizela/fc-maia/2006,2006,7,segunda_liga
FC Barreirense,Varzim,1-1,/match/fc-barreirense/varzim/2006,2006,7,segunda_liga
Portimonense,Chaves,1-0,/match/portimonense/chaves/2006,2006,7,segunda_liga
FC Marco,CD Santa Clara,1-1,/match/fc-marco/santa-clara/2006,2006,7,segunda_liga
Gondomar,Olhanense,1-2,/match/gondomar/sc-olhanense/2006,2006,7,segunda_liga
SP. Covilhã,Feirense,0-1,/match/sporting-covilha/feirense/2006,2006,7,segunda_liga
Estoril,Ovarense,3-2,/match/estoril/ovarense/2006,2006,7,segunda_liga
Leixões,Beira Mar SC,0-0,/match/leixoes/beira-mar/2006,2006,7,segunda_liga
Desportivo Aves,Moreirense,4-2,/match/desportivo-aves/moreirense-fc/2006,2006,7,segunda_liga
Olhanense,FC Barreirense,1-1,/match/sc-olhanense/fc-barreirense/2006,2006,8,segunda_liga
Feirense,FC Marco,1-1,/match/feirense/fc-marco/2006,2006,8,segunda_liga
CD Santa Clara,Estoril,0-0,/match/santa-clara/estoril/2006,2006,8,segunda_liga
Varzim,Desportivo Aves,2-1,/match/varzim/desportivo-aves/2006,2006,8,segunda_liga
Chaves,Vizela,0-2,/match/chaves/vizela/2006,2006,8,segunda_liga
Beira Mar SC,Gondomar,2-1,/match/beira-mar/gondomar/2006,2006,8,segunda_liga
FC Maia,SP. Covilhã,1-2,/match/fc-maia/sporting-covilha/2006,2006,8,segunda_liga
Moreirense,Portimonense,0-2,/match/moreirense-fc/portimonense/2006,2006,8,segunda_liga
Ovarense,Leixões,0-1,/match/ovarense/leixoes/2006,2006,8,segunda_liga
FC Marco,FC Maia,3-2,/match/fc-marco/fc-maia/2006,2006,9,segunda_liga
Chaves,Moreirense,0-1,/match/chaves/moreirense-fc/2006,2006,9,segunda_liga
