Home_Team,Away_Team,Result,Link,Season,Round,League
Olhanense,Estoril,3-2,/match/sc-olhanense/estoril/2009,2009,1,segunda_liga
SC Freamunde,União de Leiria,1-0,/match/sc-freamunde/uniao-leiria/2009,2009,1,segunda_liga
Beira Mar SC,CD Santa Clara,0-0,/match/beira-mar/santa-clara/2009,2009,1,segunda_liga
UD Oliveirense,Gil Vicente,1-1,/match/ud-oliveirense/gil-vicente/2009,2009,1,segunda_liga
Desportivo Aves,SP. Covilhã,2-0,/match/desportivo-aves/sporting-covilha/2009,2009,1,segunda_liga
Boavista,Vizela,2-1,/match/boavista/vizela/2009,2009,1,segunda_liga
Feirense,Gondomar,2-0,/match/feirense/gondomar/2009,2009,1,segunda_liga
Portimonense,Varzim,2-1,/match/portimonense/varzim/2009,2009,1,segunda_liga
União de Leiria,Portimonense,0-1,/match/uniao-leiria/portimonense/2009,2009,2,segunda_liga
Varzim,Boavista,2-0,/match/varzim/boavista/2009,2009,2,segunda_liga
Gil Vicente,Feirense,2-1,/match/gil-vicente/feirense/2009,2009,2,segunda_liga
Estoril,UD Oliveirense,0-0,/match/estoril/ud-oliveirense/2009,2009,2,segunda_liga
CD Santa Clara,SC Freamunde,1-0,/match/santa-clara/sc-freamunde/2009,2009,2,segunda_liga
Gondomar,Beira Mar SC,0-0,/match/gondomar/beira-mar/2009,2009,2,segunda_liga
SP. Covilhã,Olhanense,4-3,/match/sporting-covilha/sc-olhanense/2009,2009,2,segunda_liga
Vizela,Desportivo Aves,0-2,/match/vizela/desportivo-aves/2009,2009,2,segunda_liga
SC Freamunde,Gondomar,2-0,/match/sc-freamunde/gondomar/2009,2009,3,segunda_liga
Olhanense,Vizela,1-0,/match/sc-olhanense/vizela/2009,2009,3,segunda_liga
União de Leiria,CD Santa Clara,1-1,/match/uniao-leiria/santa-clara/2009,2009,3,segunda_liga
Beira Mar SC,Gil Vicente,0-0,/match/beira-mar/gil-vicente/2009,2009,3,segunda_liga
Feirense,Estoril,1-0,/match/feirense/estoril/2009,2009,3,segunda_liga
Desportivo Aves,Varzim,0-0,/match/desportivo-aves/varzim/2009,2009,3,segunda_liga
Portimonense,Boavista,0-1,/match/portimonense/boavista/2009,2009,3,segunda_liga
UD Oliveirense,SP. Covilhã,1-2,/match/ud-oliveirense/sporting-covilha/2009,2009,3,segunda_liga
CD Santa Clara,Portimonense,3-0,/match/santa-clara/portimonense/2009,2009,4,segunda_liga
Gondomar,União de Leiria,0-1,/match/gondomar/uniao-leiria/2009,2009,4,segunda_liga
Gil Vicente,SC Freamunde,0-0,/match/gil-vicente/sc-freamunde/2009,2009,4,segunda_liga
Estoril,Beira Mar SC,2-0,/match/estoril/beira-mar/2009,2009,4,segunda_liga
SP. Covilhã,Feirense,0-0,/match/sporting-covilha/feirense/2009,2009,4,segunda_liga
Vizela,UD Oliveirense,2-1,/match/vizela/ud-oliveirense/2009,2009,4,segunda_liga
Varzim,Olhanense,2-1,/match/varzim/sc-olhanense/2009,2009,4,segunda_liga
Boavista,Desportivo Aves,1-1,/match/boavista/desportivo-aves/2009,2009,4,segunda_liga
Beira Mar SC,SP. Covilhã,0-1,/match/beira-mar/sporting-covilha/2009,2009,5,segunda_liga
SC Freamunde,Estoril,0-1,/match/sc-freamunde/estoril/2009,2009,5,segunda_liga
UD Oliveirense,Varzim,2-1,/match/ud-oliveirense/varzim/2009,2009,5,segunda_liga
Olhanense,Boavista,1-1,/match/sc-olhanense/boavista/2009,2009,5,segunda_liga
União de Leiria,Gil Vicente,1-1,/match/uniao-leiria/gil-vicente/2009,2009,5,segunda_liga
Feirense,Vizela,0-0,/match/feirense/vizela/2009,2009,5,segunda_liga
Portimonense,Desportivo Aves,5-2,/match/portimonense/desportivo-aves/2009,2009,5,segunda_liga
CD Santa Clara,Gondomar,2-1,/match/santa-clara/gondomar/2009,2009,5,segunda_liga
Gondomar,Portimonense,0-0,/match/gondomar/portimonense/2009,2009,6,segunda_liga
Gil Vicente,CD Santa Clara,3-2,/match/gil-vicente/santa-clara/2009,2009,6,segunda_liga
Desportivo Aves,Olhanense,1-2,/match/desportivo-aves/sc-olhanense/2009,2009,6,segunda_liga
Vizela,Beira Mar SC,0-3,/match/vizela/beira-mar/2009,2009,6,segunda_liga
Boavista,UD Oliveirense,1-0,/match/boavista/ud-oliveirense/2009,2009,6,segunda_liga
Estoril,União de Leiria,2-2,/match/estoril/uniao-leiria/2009,2009,6,segunda_liga
SP. Covilhã,SC Freamunde,1-1,/match/sporting-covilha/sc-freamunde/2009,2009,6,segunda_liga
Varzim,Feirense,2-1,/match/varzim/feirense/2009,2009,6,segunda_liga
Portimonense,Olhanense,2-3,/match/portimonense/sc-olhanense/2009,2009,7,segunda_liga
Feirense,Boavista,2-0,/match/feirense/boavista/2009,2009,7,segunda_liga
Gondomar,Gil Vicente,3-0,/match/gondomar/gil-vicente/2009,2009,7,segunda_liga
SC Freamunde,Vizela,1-1,/match/sc-freamunde/vizela/2009,2009,7,segunda_liga
UD Oliveirense,Desportivo Aves,0-0,/match/ud-oliveirense/desportivo-aves/2009,2009,7,segunda_liga
União de Leiria,SP. Covilhã,1-1,/match/uniao-leiria/sporting-covilha/2009,2009,7,segunda_liga
Beira Mar SC,Varzim,1-1,/match/beira-mar/varzim/2009,2009,7,segunda_liga
CD Santa Clara,Estoril,1-1,/match/santa-clara/estoril/2009,2009,7,segunda_liga
SP. Covilhã,CD Santa Clara,2-4,/match/sporting-covilha/santa-clara/2009,2009,8,segunda_liga
Vizela,União de Leiria,3-2,/match/vizela/uniao-leiria/2009,2009,8,segunda_liga
Boavista,Beira Mar SC,1-2,/match/boavista/beira-mar/2009,2009,8,segunda_liga
Desportivo Aves,Feirense,1-0,/match/desportivo-aves/feirense/2009,2009,8,segunda_liga
Olhanense,UD Oliveirense,3-0,/match/sc-olhanense/ud-oliveirense/2009,2009,8,segunda_liga
Estoril,Gondomar,0-0,/match/estoril/gondomar/2009,2009,8,segunda_liga
Gil Vicente,Portimonense,0-0,/match/gil-vicente/portimonense/2009,2009,8,segunda_liga
Varzim,SC Freamunde,2-1,/match/varzim/sc-freamunde/2009,2009,8,segunda_liga
