Home_Team,Away_Team,Result,Link,Season,Round,League
Uniao Lamas,Nacional,2-1,/match/uniao-lamas/nacional/2001,2001,1,segunda_liga
FC Marco,CD Santa Clara,0-2,/match/fc-marco/santa-clara/2001,2001,1,segunda_liga
Penafiel,Rio Ave,1-0,/match/penafiel/rio-ave/2001,2001,1,segunda_liga
Espinho,Chaves,1-1,/match/espinho/chaves/2001,2001,1,segunda_liga
Naval,FC Maia,3-3,/match/naval/fc-maia/2001,2001,1,segunda_liga
Académica,FC Felgueiras,2-1,/match/academica/fc-felgueiras/2001,2001,1,segunda_liga
Vitória Setúbal,Imortal,3-2,/match/vitoria-setubal/imortal/2001,2001,1,segunda_liga
Varzim,Leça FC,2-0,/match/varzim/leca/2001,2001,1,segunda_liga
SC Freamunde,Ovarense,1-2,/match/sc-freamunde/ovarense/2001,2001,1,segunda_liga
CD Santa Clara,Penafiel,2-1,/match/santa-clara/penafiel/2001,2001,2,segunda_liga
Leça FC,SC Freamunde,3-1,/match/leca/sc-freamunde/2001,2001,2,segunda_liga
FC Felgueiras,Uniao Lamas,2-1,/match/fc-felgueiras/uniao-lamas/2001,2001,2,segunda_liga
Nacional,FC Marco,3-2,/match/nacional/fc-marco/2001,2001,2,segunda_liga
Rio Ave,Espinho,0-0,/match/rio-ave/espinho/2001,2001,2,segunda_liga
Chaves,Naval,1-1,/match/chaves/naval/2001,2001,2,segunda_liga
FC Maia,Vitória Setúbal,1-1,/match/fc-maia/vitoria-setubal/2001,2001,2,segunda_liga
Ovarense,Académica,3-1,/match/ovarense/academica/2001,2001,2,segunda_liga
Imortal,Varzim,1-1,/match/imortal/varzim/2001,2001,2,segunda_liga
Uniao Lamas,Ovarense,2-1,/match/uniao-lamas/ovarense/2001,2001,3,segunda_liga
Académica,Leça FC,2-1,/match/academica/leca/2001,2001,3,segunda_liga
Vitória Setúbal,Varzim,0-1,/match/vitoria-setubal/varzim/2001,2001,3,segunda_liga
SC Freamunde,Imortal,2-0,/match/sc-freamunde/imortal/2001,2001,3,segunda_liga
FC Marco,FC Felgueiras,3-2,/match/fc-marco/fc-felgueiras/2001,2001,3,segunda_liga
Penafiel,Nacional,3-1,/match/penafiel/nacional/2001,2001,3,segunda_liga
Espinho,CD Santa Clara,2-2,/match/espinho/santa-clara/2001,2001,3,segunda_liga
Naval,Rio Ave,2-1,/match/naval/rio-ave/2001,2001,3,segunda_liga
FC Maia,Chaves,3-0,/match/fc-maia/chaves/2001,2001,3,segunda_liga
CD Santa Clara,Naval,3-1,/match/santa-clara/naval/2001,2001,4,segunda_liga
Imortal,Académica,0-0,/match/imortal/academica/2001,2001,4,segunda_liga
Varzim,SC Freamunde,2-0,/match/varzim/sc-freamunde/2001,2001,4,segunda_liga
Leça FC,Uniao Lamas,1-1,/match/leca/uniao-lamas/2001,2001,4,segunda_liga
Ovarense,FC Marco,3-1,/match/ovarense/fc-marco/2001,2001,4,segunda_liga
FC Felgueiras,Penafiel,1-1,/match/fc-felgueiras/penafiel/2001,2001,4,segunda_liga
Nacional,Espinho,0-3,/match/nacional/espinho/2001,2001,4,segunda_liga
Rio Ave,FC Maia,4-0,/match/rio-ave/fc-maia/2001,2001,4,segunda_liga
Chaves,Vitória Setúbal,0-0,/match/chaves/vitoria-setubal/2001,2001,4,segunda_liga
Chaves,Rio Ave,1-0,/match/chaves/rio-ave/2001,2001,5,segunda_liga
Académica,Varzim,0-3,/match/academica/varzim/2001,2001,5,segunda_liga
Vitória Setúbal,SC Freamunde,2-1,/match/vitoria-setubal/sc-freamunde/2001,2001,5,segunda_liga
Uniao Lamas,Imortal,2-0,/match/uniao-lamas/imortal/2001,2001,5,segunda_liga
FC Marco,Leça FC,2-1,/match/fc-marco/leca/2001,2001,5,segunda_liga
Penafiel,Ovarense,2-0,/match/penafiel/ovarense/2001,2001,5,segunda_liga
Espinho,FC Felgueiras,0-0,/match/espinho/fc-felgueiras/2001,2001,5,segunda_liga
Naval,Nacional,0-1,/match/naval/nacional/2001,2001,5,segunda_liga
FC Maia,CD Santa Clara,2-1,/match/fc-maia/santa-clara/2001,2001,5,segunda_liga
CD Santa Clara,Chaves,2-0,/match/santa-clara/chaves/2001,2001,6,segunda_liga
Nacional,FC Maia,2-2,/match/nacional/fc-maia/2001,2001,6,segunda_liga
