Home_Team,Away_Team,Result,Link,Season,Round,League
Estoril,Arouca,1-0,/match/estoril/arouca/2021,2021,1,segunda_liga
Vizela,UD Oliveirense,2-1,/match/vizela/ud-oliveirense/2021,2021,1,segunda_liga
Cova Piedade,Mafra,0-4,/match/cova-piedade/mafra/2021,2021,1,segunda_liga
Leixões,Casa Pia,2-2,/match/leixoes/casa-pia/2021,2021,1,segunda_liga
Benfica II,Vilafranquense,3-2,/match/benfica-ii/vilafranquense/2021,2021,1,segunda_liga
Varzim,Porto II,1-0,/match/varzim/porto-ii/2021,2021,1,segunda_liga
Penafiel,SP. Covilhã,1-0,/match/penafiel/sporting-covilha/2021,2021,1,segunda_liga
Academico Viseu,Académica,0-0,/match/academico-viseu/academica/2021,2021,1,segunda_liga
Feirense,Chaves,0-4,/match/feirense/chaves/2021,2021,1,segunda_liga
UD Oliveirense,Penafiel,2-1,/match/ud-oliveirense/penafiel/2021,2021,2,segunda_liga
Chaves,Varzim,0-0,/match/chaves/varzim/2021,2021,2,segunda_liga
Vilafranquense,Feirense,0-4,/match/vilafranquense/feirense/2021,2021,2,segunda_liga
Casa Pia,Benfica II,0-6,/match/casa-pia/benfica-ii/2021,2021,2,segunda_liga
Mafra,Academico Viseu,1-0,/match/mafra/academico-viseu/2021,2021,2,segunda_liga
Arouca,Leixões,0-0,/match/arouca/leixoes/2021,2021,2,segunda_liga
Porto II,Vizela,4-1,/match/porto-ii/vizela/2021,2021,2,segunda_liga
SP. Covilhã,Cova Piedade,1-3,/match/sporting-covilha/cova-piedade/2021,2021,2,segunda_liga
Académica,Estoril,1-0,/match/academica/estoril/2021,2021,2,segunda_liga
Feirense,Casa Pia,2-1,/match/feirense/casa-pia/2021,2021,3,segunda_liga
Vizela,SP. Covilhã,2-1,/match/vizela/sporting-covilha/2021,2021,3,segunda_liga
Varzim,Arouca,0-0,/match/varzim/arouca/2021,2021,3,segunda_liga
Benfica II,Chaves,3-4,/match/benfica-ii/chaves/2021,2021,3,segunda_liga
Cova Piedade,Académica,0-0,/match/cova-piedade/academica/2021,2021,3,segunda_liga
UD Oliveirense,Porto II,2-2,/match/ud-oliveirense/porto-ii/2021,2021,3,segunda_liga
Penafiel,Vilafranquense,1-2,/match/penafiel/vilafranquense/2021,2021,3,segunda_liga
Leixões,Mafra,0-2,/match/leixoes/mafra/2021,2021,3,segunda_liga
Academico Viseu,Estoril,0-2,/match/academico-viseu/estoril/2021,2021,3,segunda_liga
SP. Covilhã,Varzim,2-1,/match/sporting-covilha/varzim/2021,2021,4,segunda_liga
Mafra,Benfica II,2-1,/match/mafra/benfica-ii/2021,2021,4,segunda_liga
Arouca,Academico Viseu,1-1,/match/arouca/academico-viseu/2021,2021,4,segunda_liga
Casa Pia,Vizela,1-1,/match/casa-pia/vizela/2021,2021,4,segunda_liga
Porto II,Penafiel,1-2,/match/porto-ii/penafiel/2021,2021,4,segunda_liga
Chaves,Cova Piedade,1-0,/match/chaves/cova-piedade/2021,2021,4,segunda_liga
Vilafranquense,UD Oliveirense,0-0,/match/vilafranquense/ud-oliveirense/2021,2021,4,segunda_liga
Estoril,Leixões,1-0,/match/estoril/leixoes/2021,2021,4,segunda_liga
Académica,Feirense,0-1,/match/academica/feirense/2021,2021,4,segunda_liga
Penafiel,Mafra,3-1,/match/penafiel/mafra/2021,2021,5,segunda_liga
Feirense,SP. Covilhã,0-0,/match/feirense/sporting-covilha/2021,2021,5,segunda_liga
Cova Piedade,Arouca,0-2,/match/cova-piedade/arouca/2021,2021,5,segunda_liga
UD Oliveirense,Casa Pia,0-1,/match/ud-oliveirense/casa-pia/2021,2021,5,segunda_liga
Benfica II,Estoril,0-1,/match/benfica-ii/estoril/2021,2021,5,segunda_liga
Varzim,Académica,0-1,/match/varzim/academica/2021,2021,5,segunda_liga
Academico Viseu,Leixões,1-1,/match/academico-viseu/leixoes/2021,2021,5,segunda_liga
Porto II,Vilafranquense,2-1,/match/porto-ii/vilafranquense/2021,2021,5,segunda_liga
Vizela,Chaves,1-1,/match/vizela/chaves/2021,2021,5,segunda_liga
