Home_Team,Away_Team,Result,Link,Season,Round,League
Torino,Hellas Verona,3-1,/match/torino-fc/hellas-verona-fc/2005,2005,1,serie_b
Vicenza ,Ternana Calcio,1-0,/match/vicenza-calcio/ternana-calcio/2005,2005,1,serie_b
Venezia,AlbinoLeffe,0-2,/match/venezia/uc-albinoleffe/2005,2005,1,serie_b
Salernitana,Treviso,0-0,/match/salernitana-calcio-1919/treviso/2005,2005,1,serie_b
Pescara,Piacenza,1-2,/match/pescara-calcio/piacenza/2005,2005,1,serie_b
Perugia,Crotone,2-1,/match/perugia/fc-crotone/2005,2005,1,serie_b
Empoli,Ascoli,2-1,/match/empoli-fc/ascoli/2005,2005,1,serie_b
Cesena,Triestina ,1-0,/match/ac-cesena/us-triestina-calcio/2005,2005,1,serie_b
Catanzaro,SSC Bari,2-1,/match/fc-catanzaro/as-bari/2005,2005,1,serie_b
AC Arezzo,Catania,3-1,/match/ac-arezzo/catania/2005,2005,1,serie_b
Modena,Genoa,1-1,/match/modena-fc/genoa/2005,2005,1,serie_b
Piacenza,Venezia,2-1,/match/piacenza/venezia/2005,2005,2,serie_b
Catania,Vicenza ,1-0,/match/catania/vicenza-calcio/2005,2005,2,serie_b
Hellas Verona,Empoli,0-1,/match/hellas-verona-fc/empoli-fc/2005,2005,2,serie_b
Triestina ,Catanzaro,1-0,/match/us-triestina-calcio/fc-catanzaro/2005,2005,2,serie_b
Treviso,AC Arezzo,1-4,/match/treviso/ac-arezzo/2005,2005,2,serie_b
Ternana Calcio,Salernitana,1-1,/match/ternana-calcio/salernitana-calcio-1919/2005,2005,2,serie_b
Genoa,Pescara,2-0,/match/genoa/pescara-calcio/2005,2005,2,serie_b
Crotone,Cesena,0-1,/match/fc-crotone/ac-cesena/2005,2005,2,serie_b
SSC Bari,Perugia,1-1,/match/as-bari/perugia/2005,2005,2,serie_b
Ascoli,Torino,0-3,/match/ascoli/torino-fc/2005,2005,2,serie_b
AlbinoLeffe,Modena,2-0,/match/uc-albinoleffe/modena-fc/2005,2005,2,serie_b
Vicenza ,Crotone,3-2,/match/vicenza-calcio/fc-crotone/2005,2005,3,serie_b
Venezia,Hellas Verona,3-2,/match/venezia/hellas-verona-fc/2005,2005,3,serie_b
Torino,Genoa,2-1,/match/torino-fc/genoa/2005,2005,3,serie_b
Pescara,AlbinoLeffe,1-3,/match/pescara-calcio/uc-albinoleffe/2005,2005,3,serie_b
Perugia,Treviso,2-0,/match/perugia/treviso/2005,2005,3,serie_b
Modena,Piacenza,1-0,/match/modena-fc/piacenza/2005,2005,3,serie_b
Empoli,Ternana Calcio,1-1,/match/empoli-fc/ternana-calcio/2005,2005,3,serie_b
Cesena,SSC Bari,1-1,/match/ac-cesena/as-bari/2005,2005,3,serie_b
Catanzaro,Catania,2-3,/match/fc-catanzaro/catania/2005,2005,3,serie_b
AC Arezzo,Ascoli,0-0,/match/ac-arezzo/ascoli/2005,2005,3,serie_b
Salernitana,Triestina ,3-3,/match/salernitana-calcio-1919/us-triestina-calcio/2005,2005,3,serie_b
Ascoli,Catanzaro,1-0,/match/ascoli/fc-catanzaro/2005,2005,4,serie_b
Triestina ,Empoli,3-4,/match/us-triestina-calcio/empoli-fc/2005,2005,4,serie_b
Treviso,Pescara,1-1,/match/treviso/pescara-calcio/2005,2005,4,serie_b
Ternana Calcio,Venezia,2-0,/match/ternana-calcio/venezia/2005,2005,4,serie_b
Piacenza,Cesena,2-1,/match/piacenza/ac-cesena/2005,2005,4,serie_b
Genoa,Salernitana,5-0,/match/genoa/salernitana-calcio-1919/2005,2005,4,serie_b
Crotone,Modena,1-0,/match/fc-crotone/modena-fc/2005,2005,4,serie_b
Catania,Perugia,0-0,/match/catania/perugia/2005,2005,4,serie_b
SSC Bari,Torino,0-1,/match/as-bari/torino-fc/2005,2005,4,serie_b
AlbinoLeffe,Vicenza ,2-1,/match/uc-albinoleffe/vicenza-calcio/2005,2005,4,serie_b
Hellas Verona,AC Arezzo,5-3,/match/hellas-verona-fc/ac-arezzo/2005,2005,4,serie_b
Vicenza ,Piacenza,4-2,/match/vicenza-calcio/piacenza/2005,2005,5,serie_b
Perugia,Genoa,2-2,/match/perugia/genoa/2005,2005,5,serie_b
