Home_Team,Away_Team,Result,Link,Season,Round,League
Reggina,SSC Bari,0-0,/match/reggina/as-bari/2014,2014,1,serie_b
Modena,Palermo FC,1-1,/match/modena-fc/palermo/2014,2014,1,serie_b
Empoli,Latina,3-1,/match/empoli-fc/latina/2014,2014,1,serie_b
Brescia,Virtus Lanciano,2-2,/match/brescia/ss-virtus-lanciano-1924/2014,2014,1,serie_b
Padova,Trapani,0-2,/match/calcio-padova/trapani/2014,2014,1,serie_b
Pescara,Juve Stabia,3-0,/match/pescara-calcio/ss-juve-stabia/2014,2014,1,serie_b
Ternana Calcio,Carpi,1-0,/match/ternana-calcio/carpi/2014,2014,1,serie_b
Spezia,Cittadella,0-0,/match/asd-spezia/as-cittadella/2014,2014,1,serie_b
Avellino,Novara,2-1,/match/us-avellino/novara-calcio/2014,2014,1,serie_b
Siena,Crotone,5-2,/match/siena/fc-crotone/2014,2014,1,serie_b
Cesena,Varese,1-0,/match/ac-cesena/as-varese-1910/2014,2014,1,serie_b
Novara,Siena,2-1,/match/novara-calcio/siena/2014,2014,2,serie_b
Latina,Avellino,1-1,/match/latina/us-avellino/2014,2014,2,serie_b
Palermo FC,Empoli,1-2,/match/palermo/empoli-fc/2014,2014,2,serie_b
Virtus Lanciano,Reggina,1-1,/match/ss-virtus-lanciano-1924/reggina/2014,2014,2,serie_b
Juve Stabia,Spezia,1-2,/match/ss-juve-stabia/asd-spezia/2014,2014,2,serie_b
Varese,Modena,1-1,/match/as-varese-1910/modena-fc/2014,2014,2,serie_b
Crotone,Cesena,1-2,/match/fc-crotone/ac-cesena/2014,2014,2,serie_b
SSC Bari,Brescia,0-0,/match/as-bari/brescia/2014,2014,2,serie_b
Cittadella,Ternana Calcio,2-2,/match/as-cittadella/ternana-calcio/2014,2014,2,serie_b
Trapani,Pescara,2-2,/match/trapani/pescara-calcio/2014,2014,2,serie_b
Carpi,Padova,1-1,/match/carpi/calcio-padova/2014,2014,2,serie_b
Spezia,Carpi,0-2,/match/asd-spezia/carpi/2014,2014,3,serie_b
Brescia,Novara,1-1,/match/brescia/novara-calcio/2014,2014,3,serie_b
Latina,Varese,0-3,/match/latina/as-varese-1910/2014,2014,3,serie_b
Empoli,Trapani,1-1,/match/empoli-fc/trapani/2014,2014,3,serie_b
Cesena,Virtus Lanciano,0-1,/match/ac-cesena/ss-virtus-lanciano-1924/2014,2014,3,serie_b
Modena,Cittadella,2-0,/match/modena-fc/as-cittadella/2014,2014,3,serie_b
Siena,SSC Bari,3-2,/match/siena/as-bari/2014,2014,3,serie_b
Reggina,Juve Stabia,3-1,/match/reggina/ss-juve-stabia/2014,2014,3,serie_b
Pescara,Crotone,2-2,/match/pescara-calcio/fc-crotone/2014,2014,3,serie_b
Avellino,Ternana Calcio,1-0,/match/us-avellino/ternana-calcio/2014,2014,3,serie_b
Padova,Palermo FC,0-3,/match/calcio-padova/palermo/2014,2014,3,serie_b
Palermo FC,Cesena,2-1,/match/palermo/ac-cesena/2014,2014,4,serie_b
Trapani,Reggina,4-0,/match/trapani/reggina/2014,2014,4,serie_b
Varese,Pescara,3-2,/match/as-varese-1910/pescara-calcio/2014,2014,4,serie_b
Virtus Lanciano,Avellino,1-0,/match/ss-virtus-lanciano-1924/us-avellino/2014,2014,4,serie_b
Novara,Padova,1-0,/match/novara-calcio/calcio-padova/2014,2014,4,serie_b
SSC Bari,Modena,1-0,/match/as-bari/modena-fc/2014,2014,4,serie_b
Carpi,Empoli,0-2,/match/carpi/empoli-fc/2014,2014,4,serie_b
Juve Stabia,Siena,2-2,/match/ss-juve-stabia/siena/2014,2014,4,serie_b
Cittadella,Latina,0-0,/match/as-cittadella/latina/2014,2014,4,serie_b
Crotone,Spezia,1-0,/match/fc-crotone/asd-spezia/2014,2014,4,serie_b
