Home_Team,Away_Team,Result,Link,Season,Round,League
AlbinoLeffe,Spezia,3-2,/match/uc-albinoleffe/asd-spezia/2008,2008,1,serie_b
Cesena,Chievo,1-1,/match/ac-cesena/chievo/2008,2008,1,serie_b
Triestina ,Messina,1-1,/match/us-triestina-calcio/messina/2008,2008,1,serie_b
Brescia,Vicenza ,2-0,/match/brescia/vicenza-calcio/2008,2008,1,serie_b
Treviso,Avellino,1-0,/match/treviso/us-avellino/2008,2008,1,serie_b
Bologna,Rimini,0-0,/match/bologna/rimini-calcio/2008,2008,1,serie_b
Mantova,Ravenna FC,1-1,/match/ac-mantova/ravenna-calcio/2008,2008,1,serie_b
SSC Bari,Pisa,1-2,/match/as-bari/pisa-calcio/2008,2008,1,serie_b
Modena,Grosseto,3-0,/match/modena-fc/us-grosseto/2008,2008,1,serie_b
Ascoli,Piacenza,4-1,/match/ascoli/piacenza/2008,2008,1,serie_b
Frosinone,Lecce,1-2,/match/frosinone-calcio/lecce/2008,2008,1,serie_b
Grosseto,Brescia,0-1,/match/us-grosseto/brescia/2008,2008,2,serie_b
Avellino,Mantova,0-1,/match/us-avellino/ac-mantova/2008,2008,2,serie_b
Piacenza,Modena,1-2,/match/piacenza/modena-fc/2008,2008,2,serie_b
Vicenza ,AlbinoLeffe,1-1,/match/vicenza-calcio/uc-albinoleffe/2008,2008,2,serie_b
Messina,Cesena,1-0,/match/messina/ac-cesena/2008,2008,2,serie_b
Lecce,Treviso,1-0,/match/lecce/treviso/2008,2008,2,serie_b
Rimini,SSC Bari,2-1,/match/rimini-calcio/as-bari/2008,2008,2,serie_b
Ravenna FC,Ascoli,2-1,/match/ravenna-calcio/ascoli/2008,2008,2,serie_b
Chievo,Triestina ,3-0,/match/chievo/us-triestina-calcio/2008,2008,2,serie_b
Pisa,Frosinone,0-1,/match/pisa-calcio/frosinone-calcio/2008,2008,2,serie_b
Spezia,Bologna,0-2,/match/asd-spezia/bologna/2008,2008,2,serie_b
Cesena,Pisa,1-2,/match/ac-cesena/pisa-calcio/2008,2008,3,serie_b
Triestina ,Lecce,1-1,/match/us-triestina-calcio/lecce/2008,2008,3,serie_b
Treviso,Chievo,0-1,/match/treviso/chievo/2008,2008,3,serie_b
Bologna,Ravenna FC,2-1,/match/bologna/ravenna-calcio/2008,2008,3,serie_b
Modena,Spezia,2-2,/match/modena-fc/asd-spezia/2008,2008,3,serie_b
SSC Bari,Vicenza ,2-0,/match/as-bari/vicenza-calcio/2008,2008,3,serie_b
Mantova,Messina,4-0,/match/ac-mantova/messina/2008,2008,3,serie_b
Ascoli,Rimini,0-0,/match/ascoli/rimini-calcio/2008,2008,3,serie_b
Frosinone,Avellino,2-1,/match/frosinone-calcio/us-avellino/2008,2008,3,serie_b
AlbinoLeffe,Grosseto,2-1,/match/uc-albinoleffe/us-grosseto/2008,2008,3,serie_b
Brescia,Piacenza,2-0,/match/brescia/piacenza/2008,2008,3,serie_b
Vicenza ,Mantova,0-0,/match/vicenza-calcio/ac-mantova/2008,2008,4,serie_b
Messina,Frosinone,0-0,/match/messina/frosinone-calcio/2008,2008,4,serie_b
Spezia,Triestina ,0-1,/match/asd-spezia/us-triestina-calcio/2008,2008,4,serie_b
Lecce,Ascoli,0-0,/match/lecce/ascoli/2008,2008,4,serie_b
Rimini,Treviso,2-1,/match/rimini-calcio/treviso/2008,2008,4,serie_b
Grosseto,Cesena,0-0,/match/us-grosseto/ac-cesena/2008,2008,4,serie_b
Ravenna FC,AlbinoLeffe,0-2,/match/ravenna-calcio/uc-albinoleffe/2008,2008,4,serie_b
Chievo,Modena,0-0,/match/chievo/modena-fc/2008,2008,4,serie_b
Pisa,Brescia,0-3,/match/pisa-calcio/brescia/2008,2008,4,serie_b
Avellino,Bologna,1-0,/match/us-avellino/bologna/2008,2008,4,serie_b
Piacenza,SSC Bari,1-0,/match/piacenza/as-bari/2008,2008,4,serie_b
Cesena,Vicenza ,3-3,/match/ac-cesena/vicenza-calcio/2008,2008,5,serie_b
Treviso,Piacenza,1-0,/match/treviso/piacenza/2008,2008,5,serie_b
Brescia,Messina,3-1,/match/brescia/messina/2008,2008,5,serie_b
Modena,AlbinoLeffe,2-3,/match/modena-fc/uc-albinoleffe/2008,2008,5,serie_b
SSC Bari,Ravenna FC,4-2,/match/as-bari/ravenna-calcio/2008,2008,5,serie_b
Mantova,Pisa,0-1,/match/ac-mantova/pisa-calcio/2008,2008,5,serie_b
Avellino,Lecce,0-2,/match/us-avellino/lecce/2008,2008,5,serie_b
Grosseto,Rimini,2-1,/match/us-grosseto/rimini-calcio/2008,2008,5,serie_b
Ascoli,Spezia,1-0,/match/ascoli/asd-spezia/2008,2008,5,serie_b
Frosinone,Chievo,1-2,/match/frosinone-calcio/chievo/2008,2008,5,serie_b
Triestina ,Bologna,1-3,/match/us-triestina-calcio/bologna/2008,2008,5,serie_b
Messina,Treviso,2-0,/match/messina/treviso/2008,2008,6,serie_b
Spezia,Frosinone,3-0,/match/asd-spezia/frosinone-calcio/2008,2008,6,serie_b
Chievo,Avellino,3-0,/match/chievo/us-avellino/2008,2008,6,serie_b
Rimini,Modena,1-0,/match/rimini-calcio/modena-fc/2008,2008,6,serie_b
Bologna,Brescia,2-2,/match/bologna/brescia/2008,2008,6,serie_b
Ravenna FC,Grosseto,2-1,/match/ravenna-calcio/us-grosseto/2008,2008,6,serie_b
SSC Bari,Mantova,2-0,/match/as-bari/ac-mantova/2008,2008,6,serie_b
Pisa,Triestina ,2-1,/match/pisa-calcio/us-triestina-calcio/2008,2008,6,serie_b
AlbinoLeffe,Cesena,1-0,/match/uc-albinoleffe/ac-cesena/2008,2008,6,serie_b
Piacenza,Lecce,0-1,/match/piacenza/lecce/2008,2008,6,serie_b
Vicenza ,Ascoli,1-1,/match/vicenza-calcio/ascoli/2008,2008,6,serie_b
Treviso,Pisa,2-3,/match/treviso/pisa-calcio/2008,2008,7,serie_b
Cesena,Bologna,0-0,/match/ac-cesena/bologna/2008,2008,7,serie_b
Piacenza,Spezia,1-0,/match/piacenza/asd-spezia/2008,2008,7,serie_b
Brescia,Ravenna FC,2-1,/match/brescia/ravenna-calcio/2008,2008,7,serie_b
Modena,Messina,1-0,/match/modena-fc/messina/2008,2008,7,serie_b
Ascoli,Avellino,3-1,/match/ascoli/us-avellino/2008,2008,7,serie_b
Lecce,Chievo,3-0,/match/lecce/chievo/2008,2008,7,serie_b
AlbinoLeffe,SSC Bari,4-1,/match/uc-albinoleffe/as-bari/2008,2008,7,serie_b
Grosseto,Vicenza ,2-1,/match/us-grosseto/vicenza-calcio/2008,2008,7,serie_b
Triestina ,Mantova,1-0,/match/us-triestina-calcio/ac-mantova/2008,2008,7,serie_b
Frosinone,Rimini,3-2,/match/frosinone-calcio/rimini-calcio/2008,2008,7,serie_b
Cesena,Brescia,1-1,/match/ac-cesena/brescia/2008,2008,8,serie_b
Ravenna FC,Frosinone,0-2,/match/ravenna-calcio/frosinone-calcio/2008,2008,8,serie_b
Bologna,Lecce,1-0,/match/bologna/lecce/2008,2008,8,serie_b
Pisa,Ascoli,2-1,/match/pisa-calcio/ascoli/2008,2008,8,serie_b
SSC Bari,Grosseto,0-0,/match/as-bari/us-grosseto/2008,2008,8,serie_b
Messina,AlbinoLeffe,2-1,/match/messina/uc-albinoleffe/2008,2008,8,serie_b
Avellino,Piacenza,0-1,/match/us-avellino/piacenza/2008,2008,8,serie_b
Mantova,Modena,3-2,/match/ac-mantova/modena-fc/2008,2008,8,serie_b
Vicenza ,Triestina ,2-2,/match/vicenza-calcio/us-triestina-calcio/2008,2008,8,serie_b
Chievo,Rimini,2-2,/match/chievo/rimini-calcio/2008,2008,8,serie_b
Spezia,Treviso,5-2,/match/asd-spezia/treviso/2008,2008,8,serie_b
Frosinone,SSC Bari,4-1,/match/frosinone-calcio/as-bari/2008,2008,9,serie_b
Ravenna FC,Triestina ,2-2,/match/ravenna-calcio/us-triestina-calcio/2008,2008,9,serie_b
Piacenza,Bologna,0-1,/match/piacenza/bologna/2008,2008,9,serie_b
Ascoli,Chievo,1-2,/match/ascoli/chievo/2008,2008,9,serie_b
Modena,Cesena,1-1,/match/modena-fc/ac-cesena/2008,2008,9,serie_b
AlbinoLeffe,Pisa,2-3,/match/uc-albinoleffe/pisa-calcio/2008,2008,9,serie_b
Lecce,Spezia,2-2,/match/lecce/asd-spezia/2008,2008,9,serie_b
Treviso,Vicenza ,1-3,/match/treviso/vicenza-calcio/2008,2008,9,serie_b
Grosseto,Messina,0-0,/match/us-grosseto/messina/2008,2008,9,serie_b
Rimini,Avellino,2-2,/match/rimini-calcio/us-avellino/2008,2008,9,serie_b
Brescia,Mantova,0-3,/match/brescia/ac-mantova/2008,2008,9,serie_b
Spezia,Rimini,0-1,/match/asd-spezia/rimini-calcio/2008,2008,10,serie_b
Cesena,SSC Bari,0-0,/match/ac-cesena/as-bari/2008,2008,10,serie_b
Pisa,Piacenza,3-1,/match/pisa-calcio/piacenza/2008,2008,10,serie_b
Bologna,Treviso,1-0,/match/bologna/treviso/2008,2008,10,serie_b
Messina,Ascoli,1-0,/match/messina/ascoli/2008,2008,10,serie_b
Avellino,AlbinoLeffe,0-0,/match/us-avellino/uc-albinoleffe/2008,2008,10,serie_b
Mantova,Grosseto,0-0,/match/ac-mantova/us-grosseto/2008,2008,10,serie_b
Vicenza ,Modena,1-2,/match/vicenza-calcio/modena-fc/2008,2008,10,serie_b
