Home_Team,Away_Team,Result,Link,Season,Round,League
AlbinoLeffe,Vicenza ,2-2,/match/uc-albinoleffe/vicenza-calcio/2010,2010,1,serie_b
Ascoli,Gallipoli ,1-1,/match/ascoli/gallipoli-calcio/2010,2010,1,serie_b
Brescia,Cittadella,1-0,/match/brescia/as-cittadella/2010,2010,1,serie_b
Empoli,Piacenza,2-0,/match/empoli-fc/piacenza/2010,2010,1,serie_b
Grosseto,Torino,0-3,/match/us-grosseto/torino-fc/2010,2010,1,serie_b
Lecce,Ancona,3-0,/match/lecce/ancona/2010,2010,1,serie_b
Mantova,Triestina ,0-0,/match/ac-mantova/us-triestina-calcio/2010,2010,1,serie_b
Padova,Modena,1-0,/match/calcio-padova/modena-fc/2010,2010,1,serie_b
Salernitana,Frosinone,1-2,/match/salernitana-calcio-1919/frosinone-calcio/2010,2010,1,serie_b
Sassuolo,Crotone,2-0,/match/us-sassuolo-calcio/fc-crotone/2010,2010,1,serie_b
Cesena,Reggina,0-1,/match/ac-cesena/reggina/2010,2010,1,serie_b
Ancona,Salernitana,2-0,/match/ancona/salernitana-calcio-1919/2010,2010,2,serie_b
Cittadella,AlbinoLeffe,2-1,/match/as-cittadella/uc-albinoleffe/2010,2010,2,serie_b
Crotone,Brescia,0-0,/match/fc-crotone/brescia/2010,2010,2,serie_b
Frosinone,Mantova,1-0,/match/frosinone-calcio/ac-mantova/2010,2010,2,serie_b
Gallipoli ,Cesena,0-2,/match/gallipoli-calcio/ac-cesena/2010,2010,2,serie_b
Modena,Ascoli,1-2,/match/modena-fc/ascoli/2010,2010,2,serie_b
Piacenza,Lecce,3-2,/match/piacenza/lecce/2010,2010,2,serie_b
Reggina,Padova,1-1,/match/reggina/calcio-padova/2010,2010,2,serie_b
Triestina ,Grosseto,1-0,/match/us-triestina-calcio/us-grosseto/2010,2010,2,serie_b
Vicenza ,Sassuolo,1-1,/match/vicenza-calcio/us-sassuolo-calcio/2010,2010,2,serie_b
Torino,Empoli,3-0,/match/torino-fc/empoli-fc/2010,2010,2,serie_b
Ascoli,Mantova,2-1,/match/ascoli/ac-mantova/2010,2010,3,serie_b
AlbinoLeffe,Ancona,1-3,/match/uc-albinoleffe/ancona/2010,2010,3,serie_b
Cesena,Cittadella,1-0,/match/ac-cesena/as-cittadella/2010,2010,3,serie_b
Empoli,Crotone,3-1,/match/empoli-fc/fc-crotone/2010,2010,3,serie_b
Grosseto,Gallipoli ,2-2,/match/us-grosseto/gallipoli-calcio/2010,2010,3,serie_b
Lecce,Frosinone,1-3,/match/lecce/frosinone-calcio/2010,2010,3,serie_b
Salernitana,Modena,1-2,/match/salernitana-calcio-1919/modena-fc/2010,2010,3,serie_b
Brescia,Torino,1-0,/match/brescia/torino-fc/2010,2010,3,serie_b
Reggina,Vicenza ,0-2,/match/reggina/vicenza-calcio/2010,2010,3,serie_b
Sassuolo,Triestina ,2-1,/match/us-sassuolo-calcio/us-triestina-calcio/2010,2010,3,serie_b
Padova,Piacenza,0-0,/match/calcio-padova/piacenza/2010,2010,3,serie_b
Cittadella,Grosseto,1-1,/match/as-cittadella/us-grosseto/2010,2010,4,serie_b
Crotone,Cesena,0-0,/match/fc-crotone/ac-cesena/2010,2010,4,serie_b
Frosinone,Padova,2-2,/match/frosinone-calcio/calcio-padova/2010,2010,4,serie_b
Gallipoli ,Sassuolo,1-1,/match/gallipoli-calcio/us-sassuolo-calcio/2010,2010,4,serie_b
Mantova,Reggina,2-2,/match/ac-mantova/reggina/2010,2010,4,serie_b
Modena,Lecce,0-0,/match/modena-fc/lecce/2010,2010,4,serie_b
Piacenza,Brescia,1-3,/match/piacenza/brescia/2010,2010,4,serie_b
Torino,AlbinoLeffe,2-1,/match/torino-fc/uc-albinoleffe/2010,2010,4,serie_b
Triestina ,Salernitana,2-0,/match/us-triestina-calcio/salernitana-calcio-1919/2010,2010,4,serie_b
Vicenza ,Ascoli,2-2,/match/vicenza-calcio/ascoli/2010,2010,4,serie_b
Ancona,Empoli,2-0,/match/ancona/empoli-fc/2010,2010,4,serie_b
Ascoli,Brescia,2-0,/match/ascoli/brescia/2010,2010,5,serie_b
Salernitana,Torino,0-3,/match/salernitana-calcio-1919/torino-fc/2010,2010,5,serie_b
AlbinoLeffe,Piacenza,0-1,/match/uc-albinoleffe/piacenza/2010,2010,5,serie_b
Cesena,Triestina ,4-1,/match/ac-cesena/us-triestina-calcio/2010,2010,5,serie_b
Empoli,Frosinone,2-0,/match/empoli-fc/frosinone-calcio/2010,2010,5,serie_b
Grosseto,Modena,3-1,/match/us-grosseto/modena-fc/2010,2010,5,serie_b
Lecce,Crotone,0-0,/match/lecce/fc-crotone/2010,2010,5,serie_b
Padova,Ancona,2-1,/match/calcio-padova/ancona/2010,2010,5,serie_b
Reggina,Cittadella,1-1,/match/reggina/as-cittadella/2010,2010,5,serie_b
Sassuolo,Mantova,1-1,/match/us-sassuolo-calcio/ac-mantova/2010,2010,5,serie_b
Vicenza ,Gallipoli ,2-2,/match/vicenza-calcio/gallipoli-calcio/2010,2010,5,serie_b
Ascoli,Cesena,1-1,/match/ascoli/ac-cesena/2010,2010,6,serie_b
Brescia,Sassuolo,3-1,/match/brescia/us-sassuolo-calcio/2010,2010,6,serie_b
Cittadella,Vicenza ,2-1,/match/as-cittadella/vicenza-calcio/2010,2010,6,serie_b
Crotone,Grosseto,0-0,/match/fc-crotone/us-grosseto/2010,2010,6,serie_b
Frosinone,Reggina,2-0,/match/frosinone-calcio/reggina/2010,2010,6,serie_b
Gallipoli ,Ancona,1-0,/match/gallipoli-calcio/ancona/2010,2010,6,serie_b
Mantova,AlbinoLeffe,1-2,/match/ac-mantova/uc-albinoleffe/2010,2010,6,serie_b
Modena,Empoli,2-0,/match/modena-fc/empoli-fc/2010,2010,6,serie_b
Piacenza,Salernitana,0-0,/match/piacenza/salernitana-calcio-1919/2010,2010,6,serie_b
Torino,Padova,0-1,/match/torino-fc/calcio-padova/2010,2010,6,serie_b
Triestina ,Lecce,1-4,/match/us-triestina-calcio/lecce/2010,2010,6,serie_b
AlbinoLeffe,Crotone,1-1,/match/uc-albinoleffe/fc-crotone/2010,2010,7,serie_b
Empoli,Cittadella,4-3,/match/empoli-fc/as-cittadella/2010,2010,7,serie_b
Frosinone,Torino,2-2,/match/frosinone-calcio/torino-fc/2010,2010,7,serie_b
Grosseto,Brescia,2-1,/match/us-grosseto/brescia/2010,2010,7,serie_b
Lecce,Mantova,2-1,/match/lecce/ac-mantova/2010,2010,7,serie_b
Padova,Gallipoli ,0-0,/match/calcio-padova/gallipoli-calcio/2010,2010,7,serie_b
Salernitana,Ascoli,0-0,/match/salernitana-calcio-1919/ascoli/2010,2010,7,serie_b
Sassuolo,Cesena,1-1,/match/us-sassuolo-calcio/ac-cesena/2010,2010,7,serie_b
Vicenza ,Triestina ,0-0,/match/vicenza-calcio/us-triestina-calcio/2010,2010,7,serie_b
Ancona,Modena,2-0,/match/ancona/modena-fc/2010,2010,7,serie_b
Reggina,Piacenza,2-1,/match/reggina/piacenza/2010,2010,7,serie_b
Ascoli,Sassuolo,1-5,/match/ascoli/us-sassuolo-calcio/2010,2010,8,serie_b
Brescia,Vicenza ,0-1,/match/brescia/vicenza-calcio/2010,2010,8,serie_b
Cesena,Salernitana,3-0,/match/ac-cesena/salernitana-calcio-1919/2010,2010,8,serie_b
Cittadella,Lecce,3-0,/match/as-cittadella/lecce/2010,2010,8,serie_b
Crotone,Padova,2-1,/match/fc-crotone/calcio-padova/2010,2010,8,serie_b
Gallipoli ,Empoli,0-0,/match/gallipoli-calcio/empoli-fc/2010,2010,8,serie_b
Mantova,Grosseto,2-0,/match/ac-mantova/us-grosseto/2010,2010,8,serie_b
Modena,Reggina,1-0,/match/modena-fc/reggina/2010,2010,8,serie_b
Piacenza,Frosinone,0-2,/match/piacenza/frosinone-calcio/2010,2010,8,serie_b
Triestina ,AlbinoLeffe,2-3,/match/us-triestina-calcio/uc-albinoleffe/2010,2010,8,serie_b
Torino,Ancona,1-1,/match/torino-fc/ancona/2010,2010,8,serie_b
Vicenza ,Cesena,0-0,/match/vicenza-calcio/ac-cesena/2010,2010,9,serie_b
AlbinoLeffe,Ascoli,1-1,/match/uc-albinoleffe/ascoli/2010,2010,9,serie_b
Padova,Mantova,3-0,/match/calcio-padova/ac-mantova/2010,2010,9,serie_b
Sassuolo,Grosseto,2-3,/match/us-sassuolo-calcio/us-grosseto/2010,2010,9,serie_b
Torino,Modena,0-1,/match/torino-fc/modena-fc/2010,2010,9,serie_b
Salernitana,Cittadella,1-2,/match/salernitana-calcio-1919/as-cittadella/2010,2010,9,serie_b
Frosinone,Crotone,1-1,/match/frosinone-calcio/fc-crotone/2010,2010,9,serie_b
Ancona,Piacenza,2-1,/match/ancona/piacenza/2010,2010,9,serie_b
Brescia,Gallipoli ,0-1,/match/brescia/gallipoli-calcio/2010,2010,9,serie_b
Empoli,Triestina ,1-1,/match/empoli-fc/us-triestina-calcio/2010,2010,9,serie_b
Lecce,Reggina,3-2,/match/lecce/reggina/2010,2010,9,serie_b
Lecce,Salernitana,1-0,/match/lecce/salernitana-calcio-1919/2010,2010,10,serie_b
Ascoli,Torino,1-2,/match/ascoli/torino-fc/2010,2010,10,serie_b
