Home_Team,Away_Team,Result,Link,Season,Round,League
AlbinoLeffe,Livorno,1-1,/match/uc-albinoleffe/livorno/2004,2004,1,serie_b
Como,Pescara,1-1,/match/como/pescara-calcio/2004,2004,1,serie_b
Hellas Verona,Napoli,1-1,/match/hellas-verona-fc/napoli/2004,2004,1,serie_b
Salernitana,Palermo FC,1-1,/match/salernitana-calcio-1919/palermo/2004,2004,1,serie_b
Piacenza,Vicenza ,1-0,/match/piacenza/vicenza-calcio/2004,2004,1,serie_b
Messina,Triestina ,1-1,/match/messina/us-triestina-calcio/2004,2004,1,serie_b
Genoa,Treviso,0-0,/match/genoa/treviso/2004,2004,1,serie_b
Fiorentina,Atalanta,1-1,/match/fiorentina/atalanta/2004,2004,1,serie_b
Cagliari,Ascoli,3-0,/match/cagliari/ascoli/2004,2004,1,serie_b
SSC Bari,Ternana Calcio,1-2,/match/as-bari/ternana-calcio/2004,2004,1,serie_b
Avellino,Torino,1-3,/match/us-avellino/torino-fc/2004,2004,1,serie_b
Venezia,Catania,0-3,/match/venezia/catania/2004,2004,1,serie_b
Napoli,Como,0-1,/match/napoli/como/2004,2004,2,serie_b
Catania,Cagliari,0-3,/match/catania/cagliari/2004,2004,2,serie_b
Ascoli,Genoa,0-1,/match/ascoli/genoa/2004,2004,2,serie_b
Vicenza ,SSC Bari,1-1,/match/vicenza-calcio/as-bari/2004,2004,2,serie_b
Triestina ,Avellino,2-1,/match/us-triestina-calcio/us-avellino/2004,2004,2,serie_b
Treviso,AlbinoLeffe,2-1,/match/treviso/uc-albinoleffe/2004,2004,2,serie_b
Torino,Salernitana,0-1,/match/torino-fc/salernitana-calcio-1919/2004,2004,2,serie_b
Ternana Calcio,Hellas Verona,2-0,/match/ternana-calcio/hellas-verona-fc/2004,2004,2,serie_b
Pescara,Fiorentina,0-0,/match/pescara-calcio/fiorentina/2004,2004,2,serie_b
Palermo FC,Piacenza,1-1,/match/palermo/piacenza/2004,2004,2,serie_b
Livorno,Messina,3-0,/match/livorno/messina/2004,2004,2,serie_b
Atalanta,Venezia,0-0,/match/atalanta/venezia/2004,2004,2,serie_b
Avellino,Palermo FC,0-0,/match/us-avellino/palermo/2004,2004,3,serie_b
Hellas Verona,Treviso,0-0,/match/hellas-verona-fc/treviso/2004,2004,3,serie_b
AlbinoLeffe,Ternana Calcio,1-2,/match/uc-albinoleffe/ternana-calcio/2004,2004,3,serie_b
Venezia,Vicenza ,1-1,/match/venezia/vicenza-calcio/2004,2004,3,serie_b
Salernitana,Ascoli,0-0,/match/salernitana-calcio-1919/ascoli/2004,2004,3,serie_b
Piacenza,Atalanta,0-0,/match/piacenza/atalanta/2004,2004,3,serie_b
Messina,Napoli,1-1,/match/messina/napoli/2004,2004,3,serie_b
Genoa,Livorno,0-1,/match/genoa/livorno/2004,2004,3,serie_b
Fiorentina,Triestina ,1-1,/match/fiorentina/us-triestina-calcio/2004,2004,3,serie_b
Como,Catania,1-4,/match/como/catania/2004,2004,3,serie_b
Cagliari,Pescara,3-0,/match/cagliari/pescara-calcio/2004,2004,3,serie_b
