Home_Team,Away_Team,Result,Link,Season,Round,League
SSC Bari,Brescia,2-0,/match/as-bari/brescia/1997,1997,1,serie_b
Castel Sangro,Cosenza Calcio,1-0,/match/castel-sangro/fortitudo-cosenza/1997,1997,1,serie_b
Chievo,Cremonese,1-0,/match/chievo/us-cremonese/1997,1997,1,serie_b
Genoa,Lucchese Libertas,1-1,/match/genoa/luchese/1997,1997,1,serie_b
Padova,Empoli,1-0,/match/calcio-padova/empoli-fc/1997,1997,1,serie_b
Palermo FC,Pescara,0-0,/match/palermo/pescara-calcio/1997,1997,1,serie_b
Ravenna FC,Venezia,2-1,/match/ravenna-calcio/venezia/1997,1997,1,serie_b
Reggina,Lecce,1-2,/match/reggina/lecce/1997,1997,1,serie_b
Salernitana,Calcio Foggia,2-0,/match/salernitana-calcio-1919/us-foggia/1997,1997,1,serie_b
Torino,Cesena,1-0,/match/torino-fc/ac-cesena/1997,1997,1,serie_b
Cremonese,Genoa,2-1,/match/us-cremonese/genoa/1997,1997,2,serie_b
Brescia,Palermo FC,1-1,/match/brescia/palermo/1997,1997,2,serie_b
Cesena,Reggina,3-1,/match/ac-cesena/reggina/1997,1997,2,serie_b
Cosenza Calcio,SSC Bari,1-0,/match/fortitudo-cosenza/as-bari/1997,1997,2,serie_b
Empoli,Salernitana,2-0,/match/empoli-fc/salernitana-calcio-1919/1997,1997,2,serie_b
Calcio Foggia,Castel Sangro,2-0,/match/us-foggia/castel-sangro/1997,1997,2,serie_b
Lecce,Padova,3-0,/match/lecce/calcio-padova/1997,1997,2,serie_b
Lucchese Libertas,Chievo,0-0,/match/luchese/chievo/1997,1997,2,serie_b
Pescara,Ravenna FC,2-1,/match/pescara-calcio/ravenna-calcio/1997,1997,2,serie_b
Venezia,Torino,1-1,/match/venezia/torino-fc/1997,1997,2,serie_b
Brescia,Lucchese Libertas,1-0,/match/brescia/luchese/1997,1997,3,serie_b
Castel Sangro,Cremonese,2-0,/match/castel-sangro/us-cremonese/1997,1997,3,serie_b
Chievo,Cesena,2-1,/match/chievo/ac-cesena/1997,1997,3,serie_b
Genoa,Cosenza Calcio,3-0,/match/genoa/fortitudo-cosenza/1997,1997,3,serie_b
Lecce,Calcio Foggia,2-1,/match/lecce/us-foggia/1997,1997,3,serie_b
Padova,Venezia,2-1,/match/calcio-padova/venezia/1997,1997,3,serie_b
Ravenna FC,Empoli,1-1,/match/ravenna-calcio/empoli-fc/1997,1997,3,serie_b
Reggina,Pescara,2-3,/match/reggina/pescara-calcio/1997,1997,3,serie_b
Salernitana,Palermo FC,0-0,/match/salernitana-calcio-1919/palermo/1997,1997,3,serie_b
Torino,SSC Bari,2-2,/match/torino-fc/as-bari/1997,1997,3,serie_b
Pescara,Brescia,1-1,/match/pescara-calcio/brescia/1997,1997,4,serie_b
SSC Bari,Reggina,1-1,/match/as-bari/reggina/1997,1997,4,serie_b
Cesena,Genoa,1-1,/match/ac-cesena/genoa/1997,1997,4,serie_b
Cosenza Calcio,Chievo,1-1,/match/fortitudo-cosenza/chievo/1997,1997,4,serie_b
Cremonese,Ravenna FC,0-1,/match/us-cremonese/ravenna-calcio/1997,1997,4,serie_b
Empoli,Torino,2-0,/match/empoli-fc/torino-fc/1997,1997,4,serie_b
Calcio Foggia,Padova,1-1,/match/us-foggia/calcio-padova/1997,1997,4,serie_b
Lucchese Libertas,Salernitana,3-0,/match/luchese/salernitana-calcio-1919/1997,1997,4,serie_b
Palermo FC,Castel Sangro,3-0,/match/palermo/castel-sangro/1997,1997,4,serie_b
Venezia,Lecce,0-1,/match/venezia/lecce/1997,1997,4,serie_b
Brescia,Cesena,1-1,/match/brescia/ac-cesena/1997,1997,5,serie_b
Chievo,Castel Sangro,2-0,/match/chievo/castel-sangro/1997,1997,5,serie_b
Genoa,SSC Bari,0-0,/match/genoa/as-bari/1997,1997,5,serie_b
