Home_Team,Away_Team,Result,Link,Season,Round,League
Arsenal,Sunderland,0-0,/match/arsenal/sunderland-afc/2013,2013,1,premier_league
Fulham,Norwich City,5-0,/match/fulham/norwich-city-fc/2013,2013,1,premier_league
Queens Park Range.,Swansea City,0-5,/match/queens-park-rangers-fc/swansea-city-afc/2013,2013,1,premier_league
Reading,Stoke City,1-1,/match/reading-fc/stoke-city/2013,2013,1,premier_league
West Bromwich Alb.,Liverpool,3-0,/match/west-bromwich/liverpool/2013,2013,1,premier_league
West Ham,Aston Villa,1-0,/match/west-ham-united/aston-villa-fc/2013,2013,1,premier_league
Newcastle,Tottenham Hotspur,2-1,/match/newcastle-united-fc/tottenham-hotspur-fc/2013,2013,1,premier_league
Wigan Athletic,Chelsea,0-2,/match/wigan-athletic/chelsea-fc/2013,2013,1,premier_league
Man. City,Southampton,3-2,/match/manchester-city-fc/southampton-fc/2013,2013,1,premier_league
Everton,Man. Utd,1-0,/match/everton-fc/manchester-united-fc/2013,2013,1,premier_league
Swansea City,West Ham,3-0,/match/swansea-city-afc/west-ham-united/2013,2013,2,premier_league
Aston Villa,Everton,1-3,/match/aston-villa-fc/everton-fc/2013,2013,2,premier_league
Norwich City,Queens Park Range.,1-1,/match/norwich-city-fc/queens-park-rangers-fc/2013,2013,2,premier_league
Southampton,Wigan Athletic,0-2,/match/southampton-fc/wigan-athletic/2013,2013,2,premier_league
Tottenham Hotspur,West Bromwich Alb.,1-1,/match/tottenham-hotspur-fc/west-bromwich/2013,2013,2,premier_league
Man. Utd,Fulham,3-2,/match/manchester-united-fc/fulham/2013,2013,2,premier_league
Chelsea,Newcastle,2-0,/match/chelsea-fc/newcastle-united-fc/2013,2013,2,premier_league
Stoke City,Arsenal,0-0,/match/stoke-city/arsenal/2013,2013,2,premier_league
Liverpool,Man. City,2-2,/match/liverpool/manchester-city-fc/2013,2013,2,premier_league
Sunderland,Reading,3-0,/match/sunderland-afc/reading-fc/2013,2013,2,premier_league
Chelsea,Reading,4-2,/match/chelsea-fc/reading-fc/2013,2013,3,premier_league
West Ham,Fulham,3-0,/match/west-ham-united/fulham/2013,2013,3,premier_league
Swansea City,Sunderland,2-2,/match/swansea-city-afc/sunderland-afc/2013,2013,3,premier_league
Tottenham Hotspur,Norwich City,1-1,/match/tottenham-hotspur-fc/norwich-city-fc/2013,2013,3,premier_league
West Bromwich Alb.,Everton,2-0,/match/west-bromwich/everton-fc/2013,2013,3,premier_league
Wigan Athletic,Stoke City,2-2,/match/wigan-athletic/stoke-city/2013,2013,3,premier_league
Man. City,Queens Park Range.,3-1,/match/manchester-city-fc/queens-park-rangers-fc/2013,2013,3,premier_league
Liverpool,Arsenal,0-2,/match/liverpool/arsenal/2013,2013,3,premier_league
Newcastle,Aston Villa,1-1,/match/newcastle-united-fc/aston-villa-fc/2013,2013,3,premier_league
Southampton,Man. Utd,2-3,/match/southampton-fc/manchester-united-fc/2013,2013,3,premier_league
Norwich City,West Ham,0-0,/match/norwich-city-fc/west-ham-united/2013,2013,4,premier_league
Arsenal,Southampton,6-1,/match/arsenal/southampton-fc/2013,2013,4,premier_league
Aston Villa,Swansea City,2-0,/match/aston-villa-fc/swansea-city-afc/2013,2013,4,premier_league
Fulham,West Bromwich Alb.,3-0,/match/fulham/west-bromwich/2013,2013,4,premier_league
Man. Utd,Wigan Athletic,4-0,/match/manchester-united-fc/wigan-athletic/2013,2013,4,premier_league
Queens Park Range.,Chelsea,0-0,/match/queens-park-rangers-fc/chelsea-fc/2013,2013,4,premier_league
Stoke City,Man. City,1-1,/match/stoke-city/manchester-city-fc/2013,2013,4,premier_league
Sunderland,Liverpool,1-1,/match/sunderland-afc/liverpool/2013,2013,4,premier_league
Reading,Tottenham Hotspur,1-3,/match/reading-fc/tottenham-hotspur-fc/2013,2013,4,premier_league
Everton,Newcastle,2-2,/match/everton-fc/newcastle-united-fc/2013,2013,4,premier_league
Swansea City,Everton,0-3,/match/swansea-city-afc/everton-fc/2013,2013,5,premier_league
Chelsea,Stoke City,1-0,/match/chelsea-fc/stoke-city/2013,2013,5,premier_league
Southampton,Aston Villa,4-1,/match/southampton-fc/aston-villa-fc/2013,2013,5,premier_league
West Bromwich Alb.,Reading,1-0,/match/west-bromwich/reading-fc/2013,2013,5,premier_league
West Ham,Sunderland,1-1,/match/west-ham-united/sunderland-afc/2013,2013,5,premier_league
Wigan Athletic,Fulham,1-2,/match/wigan-athletic/fulham/2013,2013,5,premier_league
Liverpool,Man. Utd,1-2,/match/liverpool/manchester-united-fc/2013,2013,5,premier_league
