Home_Team,Away_Team,Result,Link,Season,Round,League
Arsenal,West Bromwich Alb.,1-0,/match/arsenal/west-bromwich/2009,2009,1,premier_league
Bolton Wanderers,Stoke City,3-1,/match/bolton-wanderers-fc/stoke-city/2009,2009,1,premier_league
Everton,Blackburn Rovers,2-3,/match/everton-fc/blackburn-rovers-fc/2009,2009,1,premier_league
Hull City,Fulham,2-1,/match/hull-city/fulham/2009,2009,1,premier_league
Middlesbrough,Tottenham Hotspur,2-1,/match/middlesbrough-fc/tottenham-hotspur-fc/2009,2009,1,premier_league
West Ham,Wigan Athletic,2-1,/match/west-ham-united/wigan-athletic/2009,2009,1,premier_league
Sunderland,Liverpool,0-1,/match/sunderland-afc/liverpool/2009,2009,1,premier_league
Chelsea,Portsmouth,4-0,/match/chelsea-fc/portsmouth/2009,2009,1,premier_league
Aston Villa,Man. City,4-2,/match/aston-villa-fc/manchester-city-fc/2009,2009,1,premier_league
Man. Utd,Newcastle,1-1,/match/manchester-united-fc/newcastle-united-fc/2009,2009,1,premier_league
Blackburn Rovers,Hull City,1-1,/match/blackburn-rovers-fc/hull-city/2009,2009,2,premier_league
Liverpool,Middlesbrough,2-1,/match/liverpool/middlesbrough-fc/2009,2009,2,premier_league
Newcastle,Bolton Wanderers,1-0,/match/newcastle-united-fc/bolton-wanderers-fc/2009,2009,2,premier_league
Stoke City,Aston Villa,3-2,/match/stoke-city/aston-villa-fc/2009,2009,2,premier_league
Tottenham Hotspur,Sunderland,1-2,/match/tottenham-hotspur-fc/sunderland-afc/2009,2009,2,premier_league
West Bromwich Alb.,Everton,1-2,/match/west-bromwich/everton-fc/2009,2009,2,premier_league
Fulham,Arsenal,1-0,/match/fulham/arsenal/2009,2009,2,premier_league
Wigan Athletic,Chelsea,0-1,/match/wigan-athletic/chelsea-fc/2009,2009,2,premier_league
Man. City,West Ham,3-0,/match/manchester-city-fc/west-ham-united/2009,2009,2,premier_league
Portsmouth,Man. Utd,0-1,/match/portsmouth/manchester-united-fc/2009,2009,2,premier_league
Bolton Wanderers,West Bromwich Alb.,0-0,/match/bolton-wanderers-fc/west-bromwich/2009,2009,3,premier_league
Everton,Portsmouth,0-3,/match/everton-fc/portsmouth/2009,2009,3,premier_league
Hull City,Wigan Athletic,0-5,/match/hull-city/wigan-athletic/2009,2009,3,premier_league
Middlesbrough,Stoke City,2-1,/match/middlesbrough-fc/stoke-city/2009,2009,3,premier_league
West Ham,Blackburn Rovers,4-1,/match/west-ham-united/blackburn-rovers-fc/2009,2009,3,premier_league
Arsenal,Newcastle,3-0,/match/arsenal/newcastle-united-fc/2009,2009,3,premier_league
Chelsea,Tottenham Hotspur,1-1,/match/chelsea-fc/tottenham-hotspur-fc/2009,2009,3,premier_league
Sunderland,Man. City,0-3,/match/sunderland-afc/manchester-city-fc/2009,2009,3,premier_league
Aston Villa,Liverpool,0-0,/match/aston-villa-fc/liverpool/2009,2009,3,premier_league
Man. Utd,Fulham,3-0,/match/manchester-united-fc/fulham/2009,2009,3,premier_league
Liverpool,Man. Utd,2-1,/match/liverpool/manchester-united-fc/2009,2009,4,premier_league
Blackburn Rovers,Arsenal,0-4,/match/blackburn-rovers-fc/arsenal/2009,2009,4,premier_league
Fulham,Bolton Wanderers,2-1,/match/fulham/bolton-wanderers-fc/2009,2009,4,premier_league
Newcastle,Hull City,1-2,/match/newcastle-united-fc/hull-city/2009,2009,4,premier_league
Portsmouth,Middlesbrough,2-1,/match/portsmouth/middlesbrough-fc/2009,2009,4,premier_league
West Bromwich Alb.,West Ham,3-2,/match/west-bromwich/west-ham-united/2009,2009,4,premier_league
Wigan Athletic,Sunderland,1-1,/match/wigan-athletic/sunderland-afc/2009,2009,4,premier_league
Man. City,Chelsea,1-3,/match/manchester-city-fc/chelsea-fc/2009,2009,4,premier_league
Stoke City,Everton,2-3,/match/stoke-city/everton-fc/2009,2009,4,premier_league
Tottenham Hotspur,Aston Villa,1-2,/match/tottenham-hotspur-fc/aston-villa-fc/2009,2009,4,premier_league
Sunderland,Middlesbrough,2-0,/match/sunderland-afc/middlesbrough-fc/2009,2009,5,premier_league
Blackburn Rovers,Fulham,1-0,/match/blackburn-rovers-fc/fulham/2009,2009,5,premier_league
Liverpool,Stoke City,0-0,/match/liverpool/stoke-city/2009,2009,5,premier_league
West Ham,Newcastle,3-1,/match/west-ham-united/newcastle-united-fc/2009,2009,5,premier_league
Bolton Wanderers,Arsenal,1-3,/match/bolton-wanderers-fc/arsenal/2009,2009,5,premier_league
West Bromwich Alb.,Aston Villa,1-2,/match/west-bromwich/aston-villa-fc/2009,2009,5,premier_league
Chelsea,Man. Utd,1-1,/match/chelsea-fc/manchester-united-fc/2009,2009,5,premier_league
Hull City,Everton,2-2,/match/hull-city/everton-fc/2009,2009,5,premier_league
Man. City,Portsmouth,6-0,/match/manchester-city-fc/portsmouth/2009,2009,5,premier_league
Tottenham Hotspur,Wigan Athletic,0-0,/match/tottenham-hotspur-fc/wigan-athletic/2009,2009,5,premier_league
Everton,Liverpool,0-2,/match/everton-fc/liverpool/2009,2009,6,premier_league
Aston Villa,Sunderland,2-1,/match/aston-villa-fc/sunderland-afc/2009,2009,6,premier_league
Fulham,West Ham,1-2,/match/fulham/west-ham-united/2009,2009,6,premier_league
Man. Utd,Bolton Wanderers,2-0,/match/manchester-united-fc/bolton-wanderers-fc/2009,2009,6,premier_league
Middlesbrough,West Bromwich Alb.,0-1,/match/middlesbrough-fc/west-bromwich/2009,2009,6,premier_league
Newcastle,Blackburn Rovers,1-2,/match/newcastle-united-fc/blackburn-rovers-fc/2009,2009,6,premier_league
Stoke City,Chelsea,0-2,/match/stoke-city/chelsea-fc/2009,2009,6,premier_league
Arsenal,Hull City,1-2,/match/arsenal/hull-city/2009,2009,6,premier_league
Portsmouth,Tottenham Hotspur,2-0,/match/portsmouth/tottenham-hotspur-fc/2009,2009,6,premier_league
Wigan Athletic,Man. City,2-1,/match/wigan-athletic/manchester-city-fc/2009,2009,6,premier_league
Sunderland,Arsenal,1-1,/match/sunderland-afc/arsenal/2009,2009,7,premier_league
West Bromwich Alb.,Fulham,1-0,/match/west-bromwich/fulham/2009,2009,7,premier_league
Wigan Athletic,Middlesbrough,0-1,/match/wigan-athletic/middlesbrough-fc/2009,2009,7,premier_league
Blackburn Rovers,Man. Utd,0-2,/match/blackburn-rovers-fc/manchester-united-fc/2009,2009,7,premier_league
West Ham,Bolton Wanderers,1-3,/match/west-ham-united/bolton-wanderers-fc/2009,2009,7,premier_league
Chelsea,Aston Villa,2-0,/match/chelsea-fc/aston-villa-fc/2009,2009,7,premier_league
Man. City,Liverpool,2-3,/match/manchester-city-fc/liverpool/2009,2009,7,premier_league
Portsmouth,Stoke City,2-1,/match/portsmouth/stoke-city/2009,2009,7,premier_league
Tottenham Hotspur,Hull City,0-1,/match/tottenham-hotspur-fc/hull-city/2009,2009,7,premier_league
Everton,Newcastle,2-2,/match/everton-fc/newcastle-united-fc/2009,2009,7,premier_league
Middlesbrough,Chelsea,0-5,/match/middlesbrough-fc/chelsea-fc/2009,2009,8,premier_league
Arsenal,Everton,3-1,/match/arsenal/everton-fc/2009,2009,8,premier_league
Aston Villa,Portsmouth,0-0,/match/aston-villa-fc/portsmouth/2009,2009,8,premier_league
Bolton Wanderers,Blackburn Rovers,0-0,/match/bolton-wanderers-fc/blackburn-rovers-fc/2009,2009,8,premier_league
Fulham,Sunderland,0-0,/match/fulham/sunderland-afc/2009,2009,8,premier_league
Liverpool,Wigan Athletic,3-2,/match/liverpool/wigan-athletic/2009,2009,8,premier_league
Man. Utd,West Bromwich Alb.,4-0,/match/manchester-united-fc/west-bromwich/2009,2009,8,premier_league
Hull City,West Ham,1-0,/match/hull-city/west-ham-united/2009,2009,8,premier_league
Stoke City,Tottenham Hotspur,2-1,/match/stoke-city/tottenham-hotspur-fc/2009,2009,8,premier_league
Newcastle,Man. City,2-2,/match/newcastle-united-fc/manchester-city-fc/2009,2009,8,premier_league
Everton,Man. Utd,1-1,/match/everton-fc/manchester-united-fc/2009,2009,9,premier_league
Sunderland,Newcastle,2-1,/match/sunderland-afc/newcastle-united-fc/2009,2009,9,premier_league
West Bromwich Alb.,Hull City,0-3,/match/west-bromwich/hull-city/2009,2009,9,premier_league
Blackburn Rovers,Middlesbrough,1-1,/match/blackburn-rovers-fc/middlesbrough-fc/2009,2009,9,premier_league
Chelsea,Liverpool,0-1,/match/chelsea-fc/liverpool/2009,2009,9,premier_league
Man. City,Stoke City,3-0,/match/manchester-city-fc/stoke-city/2009,2009,9,premier_league
Tottenham Hotspur,Bolton Wanderers,2-0,/match/tottenham-hotspur-fc/bolton-wanderers-fc/2009,2009,9,premier_league
Wigan Athletic,Aston Villa,0-4,/match/wigan-athletic/aston-villa-fc/2009,2009,9,premier_league
West Ham,Arsenal,0-2,/match/west-ham-united/arsenal/2009,2009,9,premier_league
Portsmouth,Fulham,1-1,/match/portsmouth/fulham/2009,2009,9,premier_league
Newcastle,West Bromwich Alb.,2-1,/match/newcastle-united-fc/west-bromwich/2009,2009,10,premier_league
Hull City,Chelsea,0-3,/match/hull-city/chelsea-fc/2009,2009,10,premier_league
Stoke City,Sunderland,1-0,/match/stoke-city/sunderland-afc/2009,2009,10,premier_league
Aston Villa,Blackburn Rovers,3-2,/match/aston-villa-fc/blackburn-rovers-fc/2009,2009,10,premier_league
Fulham,Wigan Athletic,2-0,/match/fulham/wigan-athletic/2009,2009,10,premier_league
Arsenal,Tottenham Hotspur,4-4,/match/arsenal/tottenham-hotspur-fc/2009,2009,10,premier_league
Bolton Wanderers,Everton,0-1,/match/bolton-wanderers-fc/everton-fc/2009,2009,10,premier_league
Man. Utd,West Ham,2-0,/match/manchester-united-fc/west-ham-united/2009,2009,10,premier_league
Middlesbrough,Man. City,2-0,/match/middlesbrough-fc/manchester-city-fc/2009,2009,10,premier_league
Liverpool,Portsmouth,1-0,/match/liverpool/portsmouth/2009,2009,10,premier_league
Everton,Fulham,1-0,/match/everton-fc/fulham/2009,2009,11,premier_league
Chelsea,Sunderland,5-0,/match/chelsea-fc/sunderland-afc/2009,2009,11,premier_league
Man. Utd,Hull City,4-3,/match/manchester-united-fc/hull-city/2009,2009,11,premier_league
Middlesbrough,West Ham,1-1,/match/middlesbrough-fc/west-ham-united/2009,2009,11,premier_league
Portsmouth,Wigan Athletic,1-2,/match/portsmouth/wigan-athletic/2009,2009,11,premier_league
Stoke City,Arsenal,2-1,/match/stoke-city/arsenal/2009,2009,11,premier_league
West Bromwich Alb.,Blackburn Rovers,2-2,/match/west-bromwich/blackburn-rovers-fc/2009,2009,11,premier_league
Tottenham Hotspur,Liverpool,2-1,/match/tottenham-hotspur-fc/liverpool/2009,2009,11,premier_league
Bolton Wanderers,Man. City,2-0,/match/bolton-wanderers-fc/manchester-city-fc/2009,2009,11,premier_league
Newcastle,Aston Villa,2-0,/match/newcastle-united-fc/aston-villa-fc/2009,2009,11,premier_league
Arsenal,Man. Utd,2-1,/match/arsenal/manchester-united-fc/2009,2009,12,premier_league
Wigan Athletic,Stoke City,0-0,/match/wigan-athletic/stoke-city/2009,2009,12,premier_league
Hull City,Bolton Wanderers,0-1,/match/hull-city/bolton-wanderers-fc/2009,2009,12,premier_league
Sunderland,Portsmouth,1-2,/match/sunderland-afc/portsmouth/2009,2009,12,premier_league
West Ham,Everton,1-3,/match/west-ham-united/everton-fc/2009,2009,12,premier_league
Liverpool,West Bromwich Alb.,3-0,/match/liverpool/west-bromwich/2009,2009,12,premier_league
Blackburn Rovers,Chelsea,0-2,/match/blackburn-rovers-fc/chelsea-fc/2009,2009,12,premier_league
Aston Villa,Middlesbrough,1-2,/match/aston-villa-fc/middlesbrough-fc/2009,2009,12,premier_league
Man. City,Tottenham Hotspur,1-2,/match/manchester-city-fc/tottenham-hotspur-fc/2009,2009,12,premier_league
Fulham,Newcastle,2-1,/match/fulham/newcastle-united-fc/2009,2009,12,premier_league
Bolton Wanderers,Liverpool,0-2,/match/bolton-wanderers-fc/liverpool/2009,2009,13,premier_league
Arsenal,Aston Villa,0-2,/match/arsenal/aston-villa-fc/2009,2009,13,premier_league
Blackburn Rovers,Sunderland,1-2,/match/blackburn-rovers-fc/sunderland-afc/2009,2009,13,premier_league
Fulham,Tottenham Hotspur,2-1,/match/fulham/tottenham-hotspur-fc/2009,2009,13,premier_league
Man. Utd,Stoke City,5-0,/match/manchester-united-fc/stoke-city/2009,2009,13,premier_league
Newcastle,Wigan Athletic,2-2,/match/newcastle-united-fc/wigan-athletic/2009,2009,13,premier_league
West Ham,Portsmouth,0-0,/match/west-ham-united/portsmouth/2009,2009,13,premier_league
West Bromwich Alb.,Chelsea,0-3,/match/west-bromwich/chelsea-fc/2009,2009,13,premier_league
Everton,Middlesbrough,1-1,/match/everton-fc/middlesbrough-fc/2009,2009,13,premier_league
Hull City,Man. City,2-2,/match/hull-city/manchester-city-fc/2009,2009,13,premier_league
Chelsea,Newcastle,0-0,/match/chelsea-fc/newcastle-united-fc/2009,2009,14,premier_league
Liverpool,Fulham,0-0,/match/liverpool/fulham/2009,2009,14,premier_league
Man. City,Arsenal,3-0,/match/manchester-city-fc/arsenal/2009,2009,14,premier_league
Middlesbrough,Bolton Wanderers,1-3,/match/middlesbrough-fc/bolton-wanderers-fc/2009,2009,14,premier_league
Portsmouth,Hull City,2-2,/match/portsmouth/hull-city/2009,2009,14,premier_league
Stoke City,West Bromwich Alb.,1-0,/match/stoke-city/west-bromwich/2009,2009,14,premier_league
Aston Villa,Man. Utd,0-0,/match/aston-villa-fc/manchester-united-fc/2009,2009,14,premier_league
Tottenham Hotspur,Blackburn Rovers,1-0,/match/tottenham-hotspur-fc/blackburn-rovers-fc/2009,2009,14,premier_league
Sunderland,West Ham,0-1,/match/sunderland-afc/west-ham-united/2009,2009,14,premier_league
Wigan Athletic,Everton,1-0,/match/wigan-athletic/everton-fc/2009,2009,14,premier_league
