Home_Team,Away_Team,Result,Link,Season,Round,League
Olhanense,Estoril,2-1,/match/sc-olhanense/estoril/2013,2013,1,primeira_liga
Rio Ave,Marítimo,0-1,/match/rio-ave/maritimo/2013,2013,1,primeira_liga
Benfica,Sporting Braga,(1)2-2(99),/match/benfica/sporting-braga/2013,2013,1,primeira_liga
Nacional,Vitória Setúbal,2-2,/match/nacional/vitoria-setubal/2013,2013,1,primeira_liga
Paços Ferreira,Moreirense,1-1,/match/pacos-ferreira/moreirense-fc/2013,2013,1,primeira_liga
Gil Vicente,Porto,0-0,/match/gil-vicente/fc-porto/2013,2013,1,primeira_liga
Vitória,Sporting CP,0-0,/match/vitoria-guimaraes/sporting-lisbon/2013,2013,1,primeira_liga
Beira Mar SC,Académica,3-3,/match/beira-mar/academica/2013,2013,1,primeira_liga
Académica,Olhanense,1-1,/match/academica/sc-olhanense/2013,2013,2,primeira_liga
Sporting Braga,Beira Mar SC,3-1,/match/sporting-braga/beira-mar/2013,2013,2,primeira_liga
Porto,Vitória,4-0,/match/fc-porto/vitoria-guimaraes/2013,2013,2,primeira_liga
Moreirense,Nacional,3-1,/match/moreirense-fc/nacional/2013,2013,2,primeira_liga
Estoril,Paços Ferreira,1-1,/match/estoril/pacos-ferreira/2013,2013,2,primeira_liga
Marítimo,Gil Vicente,0-0,/match/maritimo/gil-vicente/2013,2013,2,primeira_liga
Vitória Setúbal,Benfica,0-5,/match/vitoria-setubal/benfica/2013,2013,2,primeira_liga
Sporting CP,Rio Ave,0-1,/match/sporting-lisbon/rio-ave/2013,2013,2,primeira_liga
Vitória,Estoril,2-2,/match/vitoria-guimaraes/estoril/2013,2013,3,primeira_liga
Olhanense,Porto,2-3,/match/sc-olhanense/fc-porto/2013,2013,3,primeira_liga
Beira Mar SC,Moreirense,1-1,/match/beira-mar/moreirense-fc/2013,2013,3,primeira_liga
Gil Vicente,Vitória Setúbal,0-0,/match/gil-vicente/vitoria-setubal/2013,2013,3,primeira_liga
Rio Ave,Académica,0-0,/match/rio-ave/academica/2013,2013,3,primeira_liga
Paços Ferreira,Sporting Braga,2-0,/match/pacos-ferreira/sporting-braga/2013,2013,3,primeira_liga
Benfica,Nacional,3-0,/match/benfica/nacional/2013,2013,3,primeira_liga
Marítimo,Sporting CP,(0)1-1(0),/match/maritimo/sporting-lisbon/2013,2013,3,primeira_liga
Moreirense,Vitória,0-1,/match/moreirense-fc/vitoria-guimaraes/2013,2013,4,primeira_liga
Porto,Beira Mar SC,4-0,/match/fc-porto/beira-mar/2013,2013,4,primeira_liga
Vitória Setúbal,Olhanense,1-0,/match/vitoria-setubal/sc-olhanense/2013,2013,4,primeira_liga
Nacional,Paços Ferreira,3-3,/match/nacional/pacos-ferreira/2013,2013,4,primeira_liga
Sporting Braga,Rio Ave,4-1,/match/sporting-braga/rio-ave/2013,2013,4,primeira_liga
Académica,Benfica,2-2,/match/academica/benfica/2013,2013,4,primeira_liga
Estoril,Marítimo,3-1,/match/estoril/maritimo/2013,2013,4,primeira_liga
Sporting CP,Gil Vicente,2-1,/match/sporting-lisbon/gil-vicente/2013,2013,4,primeira_liga
Paços Ferreira,Benfica,1-2,/match/pacos-ferreira/benfica/2013,2013,5,primeira_liga
Vitória,Sporting Braga,0-2,/match/vitoria-guimaraes/sporting-braga/2013,2013,5,primeira_liga
Sporting CP,Estoril,2-2,/match/sporting-lisbon/estoril/2013,2013,5,primeira_liga
Rio Ave,Porto,2-2,/match/rio-ave/fc-porto/2013,2013,5,primeira_liga
