Home_Team,Away_Team,Result,Link,Season,Round,League
Vitória,Vitória Setúbal,1-1,/match/vitoria-guimaraes/vitoria-setubal/2009,2009,1,primeira_liga
Paços Ferreira,Sporting Braga,0-2,/match/pacos-ferreira/sporting-braga/2009,2009,1,primeira_liga
Sporting CP,Trofense,3-1,/match/sporting-lisbon/trofense/2009,2009,1,primeira_liga
Estrela Amadora,Académica,1-0,/match/estrela-amadora/academica/2009,2009,1,primeira_liga
Leixões,Nacional,1-3,/match/leixoes/nacional/2009,2009,1,primeira_liga
Naval,Marítimo,1-0,/match/naval/maritimo/2009,2009,1,primeira_liga
Porto,Belenenses,2-0,/match/fc-porto/belenenses/2009,2009,1,primeira_liga
Rio Ave,Benfica,1-1,/match/rio-ave/benfica/2009,2009,1,primeira_liga
Belenenses,Paços Ferreira,2-2,/match/belenenses/pacos-ferreira/2009,2009,2,primeira_liga
Benfica,Porto,1-1,/match/benfica/fc-porto/2009,2009,2,primeira_liga
Nacional,Naval,2-1,/match/nacional/naval/2009,2009,2,primeira_liga
Académica,Rio Ave,1-0,/match/academica/rio-ave/2009,2009,2,primeira_liga
Trofense,Leixões,1-2,/match/trofense/leixoes/2009,2009,2,primeira_liga
Vitória Setúbal,Estrela Amadora,1-0,/match/vitoria-setubal/estrela-amadora/2009,2009,2,primeira_liga
Marítimo,Vitória,0-1,/match/maritimo/vitoria-guimaraes/2009,2009,2,primeira_liga
Sporting Braga,Sporting CP,0-1,/match/sporting-braga/sporting-lisbon/2009,2009,2,primeira_liga
Sporting CP,Belenenses,2-0,/match/sporting-lisbon/belenenses/2009,2009,3,primeira_liga
Estrela Amadora,Marítimo,0-0,/match/estrela-amadora/maritimo/2009,2009,3,primeira_liga
Naval,Trofense,3-1,/match/naval/trofense/2009,2009,3,primeira_liga
Leixões,Sporting Braga,2-0,/match/leixoes/sporting-braga/2009,2009,3,primeira_liga
Rio Ave,Porto,0-0,/match/rio-ave/fc-porto/2009,2009,3,primeira_liga
Académica,Vitória Setúbal,1-0,/match/academica/vitoria-setubal/2009,2009,3,primeira_liga
Vitória,Nacional,0-2,/match/vitoria-guimaraes/nacional/2009,2009,3,primeira_liga
Paços Ferreira,Benfica,3-4,/match/pacos-ferreira/benfica/2009,2009,3,primeira_liga
Porto,Paços Ferreira,2-0,/match/fc-porto/pacos-ferreira/2009,2009,4,primeira_liga
Sporting Braga,Naval,1-1,/match/sporting-braga/naval/2009,2009,4,primeira_liga
Vitória Setúbal,Rio Ave,1-0,/match/vitoria-setubal/rio-ave/2009,2009,4,primeira_liga
Benfica,Sporting CP,2-0,/match/benfica/sporting-lisbon/2009,2009,4,primeira_liga
Nacional,Estrela Amadora,1-2,/match/nacional/estrela-amadora/2009,2009,4,primeira_liga
Marítimo,Académica,2-0,/match/maritimo/academica/2009,2009,4,primeira_liga
Trofense,Vitória,1-3,/match/trofense/vitoria-guimaraes/2009,2009,4,primeira_liga
Belenenses,Leixões,0-1,/match/belenenses/leixoes/2009,2009,4,primeira_liga
Naval,Belenenses,1-1,/match/naval/belenenses/2009,2009,5,primeira_liga
Estrela Amadora,Trofense,1-0,/match/estrela-amadora/trofense/2009,2009,5,primeira_liga
Académica,Nacional,1-1,/match/academica/nacional/2009,2009,5,primeira_liga
Rio Ave,Paços Ferreira,3-2,/match/rio-ave/pacos-ferreira/2009,2009,5,primeira_liga
Sporting CP,Porto,1-2,/match/sporting-lisbon/fc-porto/2009,2009,5,primeira_liga
Vitória,Sporting Braga,0-0,/match/vitoria-guimaraes/sporting-braga/2009,2009,5,primeira_liga
Leixões,Benfica,1-1,/match/leixoes/benfica/2009,2009,5,primeira_liga
Vitória Setúbal,Marítimo,0-2,/match/vitoria-setubal/maritimo/2009,2009,5,primeira_liga
Trofense,Académica,0-0,/match/trofense/academica/2009,2009,6,primeira_liga
Belenenses,Vitória,1-1,/match/belenenses/vitoria-guimaraes/2009,2009,6,primeira_liga
Porto,Leixões,2-3,/match/fc-porto/leixoes/2009,2009,6,primeira_liga
Marítimo,Rio Ave,1-1,/match/maritimo/rio-ave/2009,2009,6,primeira_liga
Nacional,Vitória Setúbal,1-0,/match/nacional/vitoria-setubal/2009,2009,6,primeira_liga
Benfica,Naval,2-1,/match/benfica/naval/2009,2009,6,primeira_liga
Paços Ferreira,Sporting CP,0-0,/match/pacos-ferreira/sporting-lisbon/2009,2009,6,primeira_liga
Sporting Braga,Estrela Amadora,5-0,/match/sporting-braga/estrela-amadora/2009,2009,6,primeira_liga
Vitória Setúbal,Trofense,0-2,/match/vitoria-setubal/trofense/2009,2009,7,primeira_liga
Naval,Porto,1-0,/match/naval/fc-porto/2009,2009,7,primeira_liga
Rio Ave,Sporting CP,0-1,/match/rio-ave/sporting-lisbon/2009,2009,7,primeira_liga
Leixões,Paços Ferreira,2-1,/match/leixoes/pacos-ferreira/2009,2009,7,primeira_liga
Estrela Amadora,Belenenses,1-1,/match/estrela-amadora/belenenses/2009,2009,7,primeira_liga
Académica,Sporting Braga,1-1,/match/academica/sporting-braga/2009,2009,7,primeira_liga
Vitória,Benfica,1-2,/match/vitoria-guimaraes/benfica/2009,2009,7,primeira_liga
Marítimo,Nacional,4-2,/match/maritimo/nacional/2009,2009,7,primeira_liga
Trofense,Marítimo,0-2,/match/trofense/maritimo/2009,2009,8,primeira_liga
Porto,Vitória,2-0,/match/fc-porto/vitoria-guimaraes/2009,2009,8,primeira_liga
Sporting CP,Leixões,0-1,/match/sporting-lisbon/leixoes/2009,2009,8,primeira_liga
Paços Ferreira,Naval,2-1,/match/pacos-ferreira/naval/2009,2009,8,primeira_liga
Nacional,Rio Ave,0-0,/match/nacional/rio-ave/2009,2009,8,primeira_liga
Benfica,Estrela Amadora,1-0,/match/benfica/estrela-amadora/2009,2009,8,primeira_liga
Sporting Braga,Vitória Setúbal,1-0,/match/sporting-braga/vitoria-setubal/2009,2009,8,primeira_liga
Belenenses,Académica,1-0,/match/belenenses/academica/2009,2009,8,primeira_liga
Rio Ave,Leixões,1-2,/match/rio-ave/leixoes/2009,2009,9,primeira_liga
Marítimo,Sporting Braga,0-0,/match/maritimo/sporting-braga/2009,2009,9,primeira_liga
Naval,Sporting CP,0-1,/match/naval/sporting-lisbon/2009,2009,9,primeira_liga
Nacional,Trofense,1-0,/match/nacional/trofense/2009,2009,9,primeira_liga
Vitória,Paços Ferreira,0-0,/match/vitoria-guimaraes/pacos-ferreira/2009,2009,9,primeira_liga
Académica,Benfica,0-2,/match/academica/benfica/2009,2009,9,primeira_liga
Vitória Setúbal,Belenenses,2-0,/match/vitoria-setubal/belenenses/2009,2009,9,primeira_liga
Estrela Amadora,Porto,2-4,/match/estrela-amadora/fc-porto/2009,2009,9,primeira_liga
Leixões,Naval,1-1,/match/leixoes/naval/2009,2009,10,primeira_liga
Belenenses,Marítimo,0-2,/match/belenenses/maritimo/2009,2009,10,primeira_liga
Trofense,Rio Ave,2-0,/match/trofense/rio-ave/2009,2009,10,primeira_liga
Paços Ferreira,Estrela Amadora,1-0,/match/pacos-ferreira/estrela-amadora/2009,2009,10,primeira_liga
Sporting Braga,Nacional,1-0,/match/sporting-braga/nacional/2009,2009,10,primeira_liga
Sporting CP,Vitória,2-0,/match/sporting-lisbon/vitoria-guimaraes/2009,2009,10,primeira_liga
Porto,Académica,2-1,/match/fc-porto/academica/2009,2009,10,primeira_liga
Benfica,Vitória Setúbal,2-2,/match/benfica/vitoria-setubal/2009,2009,10,primeira_liga
Estrela Amadora,Sporting CP,1-3,/match/estrela-amadora/sporting-lisbon/2009,2009,11,primeira_liga
Nacional,Belenenses,4-2,/match/nacional/belenenses/2009,2009,11,primeira_liga
Académica,Paços Ferreira,2-1,/match/academica/pacos-ferreira/2009,2009,11,primeira_liga
Vitória Setúbal,Porto,0-3,/match/vitoria-setubal/fc-porto/2009,2009,11,primeira_liga
Rio Ave,Naval,2-0,/match/rio-ave/naval/2009,2009,11,primeira_liga
Marítimo,Benfica,0-6,/match/maritimo/benfica/2009,2009,11,primeira_liga
Vitória,Leixões,1-0,/match/vitoria-guimaraes/leixoes/2009,2009,11,primeira_liga
Trofense,Sporting Braga,0-0,/match/trofense/sporting-braga/2009,2009,11,primeira_liga
Naval,Vitória,0-0,/match/naval/vitoria-guimaraes/2009,2009,12,primeira_liga
Sporting Braga,Rio Ave,1-0,/match/sporting-braga/rio-ave/2009,2009,12,primeira_liga
Sporting CP,Académica,0-0,/match/sporting-lisbon/academica/2009,2009,12,primeira_liga
Paços Ferreira,Vitória Setúbal,2-0,/match/pacos-ferreira/vitoria-setubal/2009,2009,12,primeira_liga
Belenenses,Trofense,3-2,/match/belenenses/trofense/2009,2009,12,primeira_liga
Leixões,Estrela Amadora,1-1,/match/leixoes/estrela-amadora/2009,2009,12,primeira_liga
Porto,Marítimo,0-0,/match/fc-porto/maritimo/2009,2009,12,primeira_liga
Benfica,Nacional,0-0,/match/benfica/nacional/2009,2009,12,primeira_liga
