Home_Team,Away_Team,Result,Link,Season,Round,League
Porto,União de Leiria,2-1,/match/fc-porto/uniao-leiria/2007,2007,1,primeira_liga
Beira Mar SC,Desportivo Aves,2-2,/match/beira-mar/desportivo-aves/2007,2007,1,primeira_liga
Sporting Braga,Paços Ferreira,2-1,/match/sporting-braga/pacos-ferreira/2007,2007,1,primeira_liga
Sporting CP,Boavista,3-2,/match/sporting-lisbon/boavista/2007,2007,1,primeira_liga
Naval,Estrela Amadora,2-0,/match/naval/estrela-amadora/2007,2007,1,primeira_liga
Marítimo,Nacional,1-0,/match/maritimo/nacional/2007,2007,1,primeira_liga
Vitória Setúbal,Académica,1-1,/match/vitoria-setubal/academica/2007,2007,1,primeira_liga
Benfica,Belenenses,4-0,/match/benfica/belenenses/2007,2007,1,primeira_liga
Desportivo Aves,Sporting Braga,0-1,/match/desportivo-aves/sporting-braga/2007,2007,2,primeira_liga
Nacional,Sporting CP,0-1,/match/nacional/sporting-lisbon/2007,2007,2,primeira_liga
Boavista,Benfica,3-0,/match/boavista/benfica/2007,2007,2,primeira_liga
Paços Ferreira,Marítimo,2-1,/match/pacos-ferreira/maritimo/2007,2007,2,primeira_liga
Belenenses,Vitória Setúbal,2-0,/match/belenenses/vitoria-setubal/2007,2007,2,primeira_liga
Académica,Naval,1-2,/match/academica/naval/2007,2007,2,primeira_liga
Estrela Amadora,Porto,0-3,/match/estrela-amadora/fc-porto/2007,2007,2,primeira_liga
União de Leiria,Beira Mar SC,2-2,/match/uniao-leiria/beira-mar/2007,2007,2,primeira_liga
Sporting CP,Paços Ferreira,0-1,/match/sporting-lisbon/pacos-ferreira/2007,2007,3,primeira_liga
Académica,Belenenses,1-1,/match/academica/belenenses/2007,2007,3,primeira_liga
Beira Mar SC,Estrela Amadora,2-0,/match/beira-mar/estrela-amadora/2007,2007,3,primeira_liga
Marítimo,Desportivo Aves,0-0,/match/maritimo/desportivo-aves/2007,2007,3,primeira_liga
Benfica,Nacional,1-0,/match/benfica/nacional/2007,2007,3,primeira_liga
Naval,Porto,0-2,/match/naval/fc-porto/2007,2007,3,primeira_liga
Sporting Braga,União de Leiria,0-1,/match/sporting-braga/uniao-leiria/2007,2007,3,primeira_liga
Vitória Setúbal,Boavista,1-0,/match/vitoria-setubal/boavista/2007,2007,3,primeira_liga
Porto,Beira Mar SC,3-0,/match/fc-porto/beira-mar/2007,2007,4,primeira_liga
Paços Ferreira,Benfica,1-1,/match/pacos-ferreira/benfica/2007,2007,4,primeira_liga
Estrela Amadora,Sporting Braga,0-0,/match/estrela-amadora/sporting-braga/2007,2007,4,primeira_liga
Belenenses,Naval,0-0,/match/belenenses/naval/2007,2007,4,primeira_liga
Desportivo Aves,Sporting CP,0-2,/match/desportivo-aves/sporting-lisbon/2007,2007,4,primeira_liga
Nacional,Vitória Setúbal,1-0,/match/nacional/vitoria-setubal/2007,2007,4,primeira_liga
Boavista,Académica,2-2,/match/boavista/academica/2007,2007,4,primeira_liga
União de Leiria,Marítimo,1-0,/match/uniao-leiria/maritimo/2007,2007,4,primeira_liga
Naval,Beira Mar SC,2-1,/match/naval/beira-mar/2007,2007,5,primeira_liga
Belenenses,Boavista,0-2,/match/belenenses/boavista/2007,2007,5,primeira_liga
Académica,Nacional,1-3,/match/academica/nacional/2007,2007,5,primeira_liga
Marítimo,Estrela Amadora,2-1,/match/maritimo/estrela-amadora/2007,2007,5,primeira_liga
Benfica,Desportivo Aves,4-1,/match/benfica/desportivo-aves/2007,2007,5,primeira_liga
Sporting CP,União de Leiria,2-0,/match/sporting-lisbon/uniao-leiria/2007,2007,5,primeira_liga
Vitória Setúbal,Paços Ferreira,1-1,/match/vitoria-setubal/pacos-ferreira/2007,2007,5,primeira_liga
Sporting Braga,Porto,2-1,/match/sporting-braga/fc-porto/2007,2007,5,primeira_liga
Beira Mar SC,Sporting Braga,0-3,/match/beira-mar/sporting-braga/2007,2007,6,primeira_liga
