Home_Team,Away_Team,Result,Link,Season,Round,League
Leixões,Belenenses,0-0,/match/leixoes/belenenses/2010,2010,1,primeira_liga
Nacional,Sporting CP,1-1,/match/nacional/sporting-lisbon/2010,2010,1,primeira_liga
Sporting Braga,Académica,1-0,/match/sporting-braga/academica/2010,2010,1,primeira_liga
Naval,Olhanense,0-0,/match/naval/sc-olhanense/2010,2010,1,primeira_liga
União de Leiria,Rio Ave,1-1,/match/uniao-leiria/rio-ave/2010,2010,1,primeira_liga
Paços Ferreira,Porto,1-1,/match/pacos-ferreira/fc-porto/2010,2010,1,primeira_liga
Benfica,Marítimo,1-1,/match/benfica/maritimo/2010,2010,1,primeira_liga
Vitória Setúbal,Vitória,0-0,/match/vitoria-setubal/vitoria-guimaraes/2010,2010,1,primeira_liga
Olhanense,União de Leiria,0-0,/match/sc-olhanense/uniao-leiria/2010,2010,2,primeira_liga
Académica,Paços Ferreira,1-1,/match/academica/pacos-ferreira/2010,2010,2,primeira_liga
Sporting CP,Sporting Braga,1-2,/match/sporting-lisbon/sporting-braga/2010,2010,2,primeira_liga
Rio Ave,Vitória Setúbal,1-0,/match/rio-ave/vitoria-setubal/2010,2010,2,primeira_liga
Marítimo,Leixões,1-0,/match/maritimo/leixoes/2010,2010,2,primeira_liga
Vitória,Benfica,0-1,/match/vitoria-guimaraes/benfica/2010,2010,2,primeira_liga
Porto,Nacional,3-0,/match/fc-porto/nacional/2010,2010,2,primeira_liga
Belenenses,Naval,2-0,/match/belenenses/naval/2010,2010,2,primeira_liga
Paços Ferreira,Vitória,0-0,/match/pacos-ferreira/vitoria-guimaraes/2010,2010,3,primeira_liga
Naval,Porto,1-3,/match/naval/fc-porto/2010,2010,3,primeira_liga
União de Leiria,Marítimo,0-0,/match/uniao-leiria/maritimo/2010,2010,3,primeira_liga
Leixões,Rio Ave,0-0,/match/leixoes/rio-ave/2010,2010,3,primeira_liga
Sporting Braga,Belenenses,3-1,/match/sporting-braga/belenenses/2010,2010,3,primeira_liga
Académica,Sporting CP,0-2,/match/academica/sporting-lisbon/2010,2010,3,primeira_liga
Nacional,Olhanense,1-1,/match/nacional/sc-olhanense/2010,2010,3,primeira_liga
Benfica,Vitória Setúbal,8-1,/match/benfica/vitoria-setubal/2010,2010,3,primeira_liga
Vitória,Naval,3-0,/match/vitoria-guimaraes/naval/2010,2010,4,primeira_liga
Rio Ave,Nacional,2-0,/match/rio-ave/nacional/2010,2010,4,primeira_liga
Porto,Leixões,4-1,/match/fc-porto/leixoes/2010,2010,4,primeira_liga
Marítimo,Sporting Braga,1-2,/match/maritimo/sporting-braga/2010,2010,4,primeira_liga
Olhanense,Académica,2-1,/match/sc-olhanense/academica/2010,2010,4,primeira_liga
Vitória Setúbal,União de Leiria,0-4,/match/vitoria-setubal/uniao-leiria/2010,2010,4,primeira_liga
Belenenses,Benfica,0-4,/match/belenenses/benfica/2010,2010,4,primeira_liga
Sporting CP,Paços Ferreira,1-0,/match/sporting-lisbon/pacos-ferreira/2010,2010,4,primeira_liga
Leixões,Vitória,3-1,/match/leixoes/vitoria-guimaraes/2010,2010,5,primeira_liga
Paços Ferreira,Rio Ave,1-1,/match/pacos-ferreira/rio-ave/2010,2010,5,primeira_liga
Sporting Braga,Porto,1-0,/match/sporting-braga/fc-porto/2010,2010,5,primeira_liga
Académica,Belenenses,1-1,/match/academica/belenenses/2010,2010,5,primeira_liga
Naval,Vitória Setúbal,0-1,/match/naval/vitoria-setubal/2010,2010,5,primeira_liga
Nacional,Marítimo,2-1,/match/nacional/maritimo/2010,2010,5,primeira_liga
União de Leiria,Benfica,1-2,/match/uniao-leiria/benfica/2010,2010,5,primeira_liga
Sporting CP,Olhanense,3-2,/match/sporting-lisbon/sc-olhanense/2010,2010,5,primeira_liga
Olhanense,Sporting Braga,0-1,/match/sc-olhanense/sporting-braga/2010,2010,6,primeira_liga
Rio Ave,Académica,0-0,/match/rio-ave/academica/2010,2010,6,primeira_liga
Marítimo,Naval,1-2,/match/maritimo/naval/2010,2010,6,primeira_liga
