Home_Team,Away_Team,Result,Link,Season,Round,League
Farense,SC Salgueiros,2-0,/match/farense/salgueiros/1993,1993,1,primeira_liga
Boavista,Belenenses,1-0,/match/boavista/belenenses/1993,1993,1,primeira_liga
Sporting CP,Tirsense,0-0,/match/sporting-lisbon/tirsense/1993,1993,1,primeira_liga
Espinho,Famalicão,1-0,/match/espinho/famalicao/1993,1993,1,primeira_liga
Vitória,Beira Mar SC,2-1,/match/vitoria-guimaraes/beira-mar/1993,1993,1,primeira_liga
Chaves,Marítimo,1-2,/match/chaves/maritimo/1993,1993,1,primeira_liga
Gil Vicente,Sporting Braga,0-1,/match/gil-vicente/sporting-braga/1993,1993,1,primeira_liga
Porto,Estoril,1-0,/match/fc-porto/estoril/1993,1993,1,primeira_liga
Benfica,Paços Ferreira,5-0,/match/benfica/pacos-ferreira/1993,1993,1,primeira_liga
SC Salgueiros,Sporting CP,2-0,/match/salgueiros/sporting-lisbon/1993,1993,2,primeira_liga
Estoril,Chaves,2-1,/match/estoril/chaves/1993,1993,2,primeira_liga
Tirsense,Benfica,1-2,/match/tirsense/benfica/1993,1993,2,primeira_liga
Famalicão,Farense,1-0,/match/famalicao/farense/1993,1993,2,primeira_liga
Sporting Braga,Espinho,2-2,/match/sporting-braga/espinho/1993,1993,2,primeira_liga
Beira Mar SC,Gil Vicente,0-1,/match/beira-mar/gil-vicente/1993,1993,2,primeira_liga
Marítimo,Vitória,3-0,/match/maritimo/vitoria-guimaraes/1993,1993,2,primeira_liga
Belenenses,Porto,0-0,/match/belenenses/fc-porto/1993,1993,2,primeira_liga
Paços Ferreira,Boavista,1-4,/match/pacos-ferreira/boavista/1993,1993,2,primeira_liga
Sporting CP,Famalicão,4-3,/match/sporting-lisbon/famalicao/1993,1993,3,primeira_liga
Benfica,SC Salgueiros,0-0,/match/benfica/salgueiros/1993,1993,3,primeira_liga
Vitória,Estoril,2-1,/match/vitoria-guimaraes/estoril/1993,1993,3,primeira_liga
Chaves,Belenenses,1-2,/match/chaves/belenenses/1993,1993,3,primeira_liga
Beira Mar SC,Marítimo,1-0,/match/beira-mar/maritimo/1993,1993,3,primeira_liga
Gil Vicente,Espinho,1-2,/match/gil-vicente/espinho/1993,1993,3,primeira_liga
Farense,Sporting Braga,1-0,/match/farense/sporting-braga/1993,1993,3,primeira_liga
Boavista,Tirsense,0-0,/match/boavista/tirsense/1993,1993,3,primeira_liga
Porto,Paços Ferreira,2-0,/match/fc-porto/pacos-ferreira/1993,1993,3,primeira_liga
Sporting Braga,Sporting CP,0-0,/match/sporting-braga/sporting-lisbon/1993,1993,4,primeira_liga
SC Salgueiros,Boavista,3-1,/match/salgueiros/boavista/1993,1993,4,primeira_liga
Tirsense,Porto,3-1,/match/tirsense/fc-porto/1993,1993,4,primeira_liga
Espinho,Farense,1-1,/match/espinho/farense/1993,1993,4,primeira_liga
Famalicão,Benfica,1-0,/match/famalicao/benfica/1993,1993,4,primeira_liga
Paços Ferreira,Chaves,2-0,/match/pacos-ferreira/chaves/1993,1993,4,primeira_liga
Estoril,Beira Mar SC,1-0,/match/estoril/beira-mar/1993,1993,4,primeira_liga
Belenenses,Vitória,3-0,/match/belenenses/vitoria-guimaraes/1993,1993,4,primeira_liga
Marítimo,Gil Vicente,7-1,/match/maritimo/gil-vicente/1993,1993,4,primeira_liga
