Home_Team,Away_Team,Result,Link,Season,Round,League
Boavista,Beira Mar SC,3-0,/match/boavista/beira-mar/2002,2002,1,primeira_liga
Sporting Braga,União de Leiria,0-0,/match/sporting-braga/uniao-leiria/2002,2002,1,primeira_liga
Varzim,Benfica,2-2,/match/varzim/benfica/2002,2002,1,primeira_liga
Paços Ferreira,Belenenses,3-1,/match/pacos-ferreira/belenenses/2002,2002,1,primeira_liga
SC Salgueiros,Farense,0-2,/match/salgueiros/farense/2002,2002,1,primeira_liga
Sporting CP,Porto,1-0,/match/sporting-lisbon/fc-porto/2002,2002,1,primeira_liga
Vitória,Gil Vicente,0-2,/match/vitoria-guimaraes/gil-vicente/2002,2002,1,primeira_liga
Marítimo,Vitória Setúbal,3-1,/match/maritimo/vitoria-setubal/2002,2002,1,primeira_liga
CD Santa Clara,Alverca,2-1,/match/santa-clara/alverca/2002,2002,1,primeira_liga
Belenenses,Sporting CP,3-0,/match/belenenses/sporting-lisbon/2002,2002,2,primeira_liga
Gil Vicente,Sporting Braga,2-1,/match/gil-vicente/sporting-braga/2002,2002,2,primeira_liga
Alverca,Paços Ferreira,1-0,/match/alverca/pacos-ferreira/2002,2002,2,primeira_liga
Beira Mar SC,Marítimo,2-0,/match/beira-mar/maritimo/2002,2002,2,primeira_liga
Benfica,SC Salgueiros,2-0,/match/benfica/salgueiros/2002,2002,2,primeira_liga
Porto,Boavista,4-1,/match/fc-porto/boavista/2002,2002,2,primeira_liga
União de Leiria,CD Santa Clara,2-2,/match/uniao-leiria/santa-clara/2002,2002,2,primeira_liga
Vitória Setúbal,Varzim,2-0,/match/vitoria-setubal/varzim/2002,2002,2,primeira_liga
Farense,Vitória,0-1,/match/farense/vitoria-guimaraes/2002,2002,2,primeira_liga
Benfica,Vitória Setúbal,3-2,/match/benfica/vitoria-setubal/2002,2002,3,primeira_liga
CD Santa Clara,Gil Vicente,0-0,/match/santa-clara/gil-vicente/2002,2002,3,primeira_liga
Sporting CP,Alverca,0-1,/match/sporting-lisbon/alverca/2002,2002,3,primeira_liga
Boavista,Belenenses,2-0,/match/boavista/belenenses/2002,2002,3,primeira_liga
Sporting Braga,Farense,4-0,/match/sporting-braga/farense/2002,2002,3,primeira_liga
Paços Ferreira,União de Leiria,1-2,/match/pacos-ferreira/uniao-leiria/2002,2002,3,primeira_liga
Varzim,Beira Mar SC,1-1,/match/varzim/beira-mar/2002,2002,3,primeira_liga
Marítimo,Porto,1-3,/match/maritimo/fc-porto/2002,2002,3,primeira_liga
