Home_Team,Away_Team,Result,Link,Season,Round,League
Famalicão,Benfica,1-5,/match/famalicao/benfica/2021,2021,1,primeira_liga
Vitória,Belenenses,0-1,/match/vitoria-guimaraes/belenenses/2021,2021,1,primeira_liga
Nacional,Boavista,3-3,/match/nacional/boavista/2021,2021,1,primeira_liga
Porto,Sporting Braga,3-1,/match/fc-porto/sporting-braga/2021,2021,1,primeira_liga
CD Santa Clara,Marítimo,2-0,/match/santa-clara/maritimo/2021,2021,1,primeira_liga
Moreirense,Farense,2-0,/match/moreirense-fc/farense/2021,2021,1,primeira_liga
Tondela,Rio Ave,1-1,/match/tondela/rio-ave/2021,2021,1,primeira_liga
Portimonense,Paços Ferreira,1-1,/match/portimonense/pacos-ferreira/2021,2021,1,primeira_liga
Sporting CP,Gil Vicente,3-1,/match/sporting-lisbon/gil-vicente/2021,2021,1,primeira_liga
Sporting Braga,CD Santa Clara,0-1,/match/sporting-braga/santa-clara/2021,2021,2,primeira_liga
Marítimo,Tondela,2-1,/match/maritimo/tondela/2021,2021,2,primeira_liga
Benfica,Moreirense,2-0,/match/benfica/moreirense-fc/2021,2021,2,primeira_liga
Boavista,Porto,0-5,/match/boavista/fc-porto/2021,2021,2,primeira_liga
Farense,Nacional,0-1,/match/farense/nacional/2021,2021,2,primeira_liga
Gil Vicente,Portimonense,1-0,/match/gil-vicente/portimonense/2021,2021,2,primeira_liga
Paços Ferreira,Sporting CP,0-2,/match/pacos-ferreira/sporting-lisbon/2021,2021,2,primeira_liga
Rio Ave,Vitória,0-0,/match/rio-ave/vitoria-guimaraes/2021,2021,2,primeira_liga
Belenenses,Famalicão,1-2,/match/belenenses/famalicao/2021,2021,2,primeira_liga
Moreirense,Boavista,1-1,/match/moreirense-fc/boavista/2021,2021,3,primeira_liga
Vitória,Paços Ferreira,1-0,/match/vitoria-guimaraes/pacos-ferreira/2021,2021,3,primeira_liga
CD Santa Clara,Gil Vicente,0-0,/match/santa-clara/gil-vicente/2021,2021,3,primeira_liga
Porto,Marítimo,2-3,/match/fc-porto/maritimo/2021,2021,3,primeira_liga
Tondela,Sporting Braga,0-4,/match/tondela/sporting-braga/2021,2021,3,primeira_liga
Nacional,Belenenses,0-0,/match/nacional/belenenses/2021,2021,3,primeira_liga
Famalicão,Rio Ave,1-1,/match/famalicao/rio-ave/2021,2021,3,primeira_liga
Benfica,Farense,3-2,/match/benfica/farense/2021,2021,3,primeira_liga
Portimonense,Sporting CP,0-2,/match/portimonense/sporting-lisbon/2021,2021,3,primeira_liga
Gil Vicente,Tondela,1-1,/match/gil-vicente/tondela/2021,2021,4,primeira_liga
Marítimo,Portimonense,1-2,/match/maritimo/portimonense/2021,2021,4,primeira_liga
Sporting Braga,Nacional,2-1,/match/sporting-braga/nacional/2021,2021,4,primeira_liga
Sporting CP,Porto,2-2,/match/sporting-lisbon/fc-porto/2021,2021,4,primeira_liga
Paços Ferreira,CD Santa Clara,2-1,/match/pacos-ferreira/santa-clara/2021,2021,4,primeira_liga
Belenenses,Moreirense,0-0,/match/belenenses/moreirense-fc/2021,2021,4,primeira_liga
Farense,Famalicão,3-3,/match/farense/famalicao/2021,2021,4,primeira_liga
Rio Ave,Benfica,0-3,/match/rio-ave/benfica/2021,2021,4,primeira_liga
Boavista,Vitória,0-1,/match/boavista/vitoria-guimaraes/2021,2021,4,primeira_liga
Tondela,Portimonense,1-0,/match/tondela/portimonense/2021,2021,5,primeira_liga
Nacional,Paços Ferreira,1-1,/match/nacional/pacos-ferreira/2021,2021,5,primeira_liga
