Home_Team,Away_Team,Result,Link,Season,Round,League
Sporting Braga,Belenenses,2-0,/match/sporting-braga/belenenses/1991,1991,1,primeira_liga
Porto,Penafiel,2-0,/match/fc-porto/penafiel/1991,1991,1,primeira_liga
Farense,Nacional,2-1,/match/farense/nacional/1991,1991,1,primeira_liga
Famalicão,Estrela Amadora,1-1,/match/famalicao/estrela-amadora/1991,1991,1,primeira_liga
Marítimo,Beira Mar SC,2-2,/match/maritimo/beira-mar/1991,1991,1,primeira_liga
Tirsense,SC Salgueiros,2-1,/match/tirsense/salgueiros/1991,1991,1,primeira_liga
Chaves,Boavista,0-1,/match/chaves/boavista/1991,1991,1,primeira_liga
Sporting CP,Vitória,3-0,/match/sporting-lisbon/vitoria-guimaraes/1991,1991,1,primeira_liga
Benfica,Gil Vicente,3-0,/match/benfica/gil-vicente/1991,1991,1,primeira_liga
Vitória Setúbal,União Madeira,0-1,/match/vitoria-setubal/uniao-madeira/1991,1991,1,primeira_liga
Boavista,Tirsense,1-1,/match/boavista/tirsense/1991,1991,2,primeira_liga
Vitória,Benfica,0-2,/match/vitoria-guimaraes/benfica/1991,1991,2,primeira_liga
SC Salgueiros,Porto,1-3,/match/salgueiros/fc-porto/1991,1991,2,primeira_liga
Penafiel,Sporting CP,2-5,/match/penafiel/sporting-lisbon/1991,1991,2,primeira_liga
Estrela Amadora,Sporting Braga,2-0,/match/estrela-amadora/sporting-braga/1991,1991,2,primeira_liga
Gil Vicente,Marítimo,2-0,/match/gil-vicente/maritimo/1991,1991,2,primeira_liga
União Madeira,Famalicão,2-1,/match/uniao-madeira/famalicao/1991,1991,2,primeira_liga
Beira Mar SC,Farense,0-0,/match/beira-mar/farense/1991,1991,2,primeira_liga
Belenenses,Chaves,2-0,/match/belenenses/chaves/1991,1991,2,primeira_liga
Nacional,Vitória Setúbal,1-1,/match/nacional/vitoria-setubal/1991,1991,2,primeira_liga
Marítimo,Vitória,1-2,/match/maritimo/vitoria-guimaraes/1991,1991,3,primeira_liga
Porto,Boavista,3-1,/match/fc-porto/boavista/1991,1991,3,primeira_liga
Farense,Vitória Setúbal,2-0,/match/farense/vitoria-setubal/1991,1991,3,primeira_liga
Famalicão,Nacional,0-0,/match/famalicao/nacional/1991,1991,3,primeira_liga
Tirsense,Belenenses,1-0,/match/tirsense/belenenses/1991,1991,3,primeira_liga
Chaves,Estrela Amadora,1-3,/match/chaves/estrela-amadora/1991,1991,3,primeira_liga
Sporting Braga,União Madeira,1-2,/match/sporting-braga/uniao-madeira/1991,1991,3,primeira_liga
Sporting CP,SC Salgueiros,5-1,/match/sporting-lisbon/salgueiros/1991,1991,3,primeira_liga
Benfica,Penafiel,2-0,/match/benfica/penafiel/1991,1991,3,primeira_liga
Beira Mar SC,Gil Vicente,0-0,/match/beira-mar/gil-vicente/1991,1991,3,primeira_liga
União Madeira,Chaves,1-1,/match/uniao-madeira/chaves/1991,1991,4,primeira_liga
Vitória,Beira Mar SC,1-1,/match/vitoria-guimaraes/beira-mar/1991,1991,4,primeira_liga
SC Salgueiros,Benfica,0-3,/match/salgueiros/benfica/1991,1991,4,primeira_liga
Boavista,Sporting CP,0-3,/match/boavista/sporting-lisbon/1991,1991,4,primeira_liga
Estrela Amadora,Tirsense,1-1,/match/estrela-amadora/tirsense/1991,1991,4,primeira_liga
Nacional,Sporting Braga,1-0,/match/nacional/sporting-braga/1991,1991,4,primeira_liga
Belenenses,Porto,0-1,/match/belenenses/fc-porto/1991,1991,4,primeira_liga
Vitória Setúbal,Famalicão,0-0,/match/vitoria-setubal/famalicao/1991,1991,4,primeira_liga
Penafiel,Marítimo,1-1,/match/penafiel/maritimo/1991,1991,4,primeira_liga
Gil Vicente,Farense,2-1,/match/gil-vicente/farense/1991,1991,4,primeira_liga
Marítimo,SC Salgueiros,0-2,/match/maritimo/salgueiros/1991,1991,5,primeira_liga
Chaves,Nacional,1-1,/match/chaves/nacional/1991,1991,5,primeira_liga
Tirsense,União Madeira,0-1,/match/tirsense/uniao-madeira/1991,1991,5,primeira_liga
Sporting Braga,Vitória Setúbal,2-3,/match/sporting-braga/vitoria-setubal/1991,1991,5,primeira_liga
Gil Vicente,Vitória,0-0,/match/gil-vicente/vitoria-guimaraes/1991,1991,5,primeira_liga
Farense,Famalicão,1-0,/match/farense/famalicao/1991,1991,5,primeira_liga
Benfica,Boavista,1-1,/match/benfica/boavista/1991,1991,5,primeira_liga
Beira Mar SC,Penafiel,3-0,/match/beira-mar/penafiel/1991,1991,5,primeira_liga
Porto,Estrela Amadora,2-0,/match/fc-porto/estrela-amadora/1991,1991,5,primeira_liga
Sporting CP,Belenenses,1-0,/match/sporting-lisbon/belenenses/1991,1991,5,primeira_liga
Belenenses,Benfica,0-2,/match/belenenses/benfica/1991,1991,6,primeira_liga
Estrela Amadora,Sporting CP,1-2,/match/estrela-amadora/sporting-lisbon/1991,1991,6,primeira_liga
União Madeira,Porto,1-3,/match/uniao-madeira/fc-porto/1991,1991,6,primeira_liga
SC Salgueiros,Beira Mar SC,2-1,/match/salgueiros/beira-mar/1991,1991,6,primeira_liga
Boavista,Marítimo,1-0,/match/boavista/maritimo/1991,1991,6,primeira_liga
Nacional,Tirsense,0-0,/match/nacional/tirsense/1991,1991,6,primeira_liga
Penafiel,Gil Vicente,0-2,/match/penafiel/gil-vicente/1991,1991,6,primeira_liga
Vitória Setúbal,Chaves,1-1,/match/vitoria-setubal/chaves/1991,1991,6,primeira_liga
Famalicão,Sporting Braga,4-1,/match/famalicao/sporting-braga/1991,1991,6,primeira_liga
Vitória,Farense,2-0,/match/vitoria-guimaraes/farense/1991,1991,6,primeira_liga
Vitória,Penafiel,3-0,/match/vitoria-guimaraes/penafiel/1991,1991,7,primeira_liga
Marítimo,Belenenses,1-0,/match/maritimo/belenenses/1991,1991,7,primeira_liga
Farense,Sporting Braga,0-0,/match/farense/sporting-braga/1991,1991,7,primeira_liga
Chaves,Famalicão,3-1,/match/chaves/famalicao/1991,1991,7,primeira_liga
Gil Vicente,SC Salgueiros,0-0,/match/gil-vicente/salgueiros/1991,1991,7,primeira_liga
Tirsense,Vitória Setúbal,1-1,/match/tirsense/vitoria-setubal/1991,1991,7,primeira_liga
Benfica,Estrela Amadora,4-0,/match/benfica/estrela-amadora/1991,1991,7,primeira_liga
Porto,Nacional,1-2,/match/fc-porto/nacional/1991,1991,7,primeira_liga
Sporting CP,União Madeira,2-0,/match/sporting-lisbon/uniao-madeira/1991,1991,7,primeira_liga
Beira Mar SC,Boavista,2-0,/match/beira-mar/boavista/1991,1991,7,primeira_liga
Nacional,Sporting CP,0-2,/match/nacional/sporting-lisbon/1991,1991,8,primeira_liga
Penafiel,Farense,4-1,/match/penafiel/farense/1991,1991,8,primeira_liga
Estrela Amadora,Marítimo,0-2,/match/estrela-amadora/maritimo/1991,1991,8,primeira_liga
Belenenses,Beira Mar SC,2-2,/match/belenenses/beira-mar/1991,1991,8,primeira_liga
Famalicão,Tirsense,2-1,/match/famalicao/tirsense/1991,1991,8,primeira_liga
Vitória Setúbal,Porto,0-2,/match/vitoria-setubal/fc-porto/1991,1991,8,primeira_liga
União Madeira,Benfica,0-2,/match/uniao-madeira/benfica/1991,1991,8,primeira_liga
SC Salgueiros,Vitória,0-0,/match/salgueiros/vitoria-guimaraes/1991,1991,8,primeira_liga
