Home_Team,Away_Team,Result,Link,Season,Round,League
Sporting CP,Belenenses,2-1,/match/sporting-lisbon/belenenses/2006,2006,1,primeira_liga
Boavista,Vitória Setúbal,0-0,/match/boavista/vitoria-setubal/2006,2006,1,primeira_liga
Académica,Benfica,0-0,/match/academica/benfica/2006,2006,1,primeira_liga
Gil Vicente,Marítimo,1-0,/match/gil-vicente/maritimo/2006,2006,1,primeira_liga
Penafiel,Rio Ave,0-2,/match/penafiel/rio-ave/2006,2006,1,primeira_liga
Paços Ferreira,Nacional,0-1,/match/pacos-ferreira/nacional/2006,2006,1,primeira_liga
Porto,Estrela Amadora,1-0,/match/fc-porto/estrela-amadora/2006,2006,1,primeira_liga
Vitória,Naval,0-2,/match/vitoria-guimaraes/naval/2006,2006,1,primeira_liga
União de Leiria,Sporting Braga,0-1,/match/uniao-leiria/sporting-braga/2006,2006,1,primeira_liga
Naval,Porto,2-3,/match/naval/fc-porto/2006,2006,2,primeira_liga
Belenenses,União de Leiria,3-1,/match/belenenses/uniao-leiria/2006,2006,2,primeira_liga
Benfica,Gil Vicente,0-2,/match/benfica/gil-vicente/2006,2006,2,primeira_liga
Nacional,Académica,2-2,/match/nacional/academica/2006,2006,2,primeira_liga
Rio Ave,Vitória,3-1,/match/rio-ave/vitoria-guimaraes/2006,2006,2,primeira_liga
Sporting Braga,Penafiel,1-0,/match/sporting-braga/penafiel/2006,2006,2,primeira_liga
Vitória Setúbal,Paços Ferreira,0-1,/match/vitoria-setubal/pacos-ferreira/2006,2006,2,primeira_liga
Marítimo,Sporting CP,1-2,/match/maritimo/sporting-lisbon/2006,2006,2,primeira_liga
Estrela Amadora,Boavista,1-1,/match/estrela-amadora/boavista/2006,2006,2,primeira_liga
Vitória,Sporting Braga,0-2,/match/vitoria-guimaraes/sporting-braga/2006,2006,3,primeira_liga
Porto,Rio Ave,3-0,/match/fc-porto/rio-ave/2006,2006,3,primeira_liga
Sporting CP,Benfica,2-1,/match/sporting-lisbon/benfica/2006,2006,3,primeira_liga
Gil Vicente,Nacional,0-1,/match/gil-vicente/nacional/2006,2006,3,primeira_liga
União de Leiria,Marítimo,0-0,/match/uniao-leiria/maritimo/2006,2006,3,primeira_liga
Estrela Amadora,Naval,2-1,/match/estrela-amadora/naval/2006,2006,3,primeira_liga
Académica,Vitória Setúbal,0-1,/match/academica/vitoria-setubal/2006,2006,3,primeira_liga
Boavista,Paços Ferreira,4-1,/match/boavista/pacos-ferreira/2006,2006,3,primeira_liga
Penafiel,Belenenses,0-3,/match/penafiel/belenenses/2006,2006,3,primeira_liga
Naval,Boavista,2-2,/match/naval/boavista/2006,2006,4,primeira_liga
Marítimo,Penafiel,2-2,/match/maritimo/penafiel/2006,2006,4,primeira_liga
Paços Ferreira,Académica,2-1,/match/pacos-ferreira/academica/2006,2006,4,primeira_liga
Rio Ave,Estrela Amadora,2-1,/match/rio-ave/estrela-amadora/2006,2006,4,primeira_liga
Vitória Setúbal,Gil Vicente,1-0,/match/vitoria-setubal/gil-vicente/2006,2006,4,primeira_liga
Benfica,União de Leiria,4-0,/match/benfica/uniao-leiria/2006,2006,4,primeira_liga
Sporting Braga,Porto,0-0,/match/sporting-braga/fc-porto/2006,2006,4,primeira_liga
Belenenses,Vitória,3-1,/match/belenenses/vitoria-guimaraes/2006,2006,4,primeira_liga
