Home_Team,Away_Team,Result,Link,Season,Round,League
Rio Ave,Porto,1-3,/match/rio-ave/fc-porto/2017,2017,1,primeira_liga
Moreirense,Paços Ferreira,1-1,/match/moreirense-fc/pacos-ferreira/2017,2017,1,primeira_liga
Sporting CP,Marítimo,2-0,/match/sporting-lisbon/maritimo/2017,2017,1,primeira_liga
Tondela,Benfica,0-2,/match/tondela/benfica/2017,2017,1,primeira_liga
Boavista,Arouca,2-0,/match/boavista/arouca/2017,2017,1,primeira_liga
Vitória Setúbal,Belenenses,2-0,/match/vitoria-setubal/belenenses/2017,2017,1,primeira_liga
Vitória,Sporting Braga,0-1,/match/vitoria-guimaraes/sporting-braga/2017,2017,1,primeira_liga
Estoril,Feirense,0-2,/match/estoril/feirense/2017,2017,1,primeira_liga
Nacional,Chaves,0-1,/match/nacional/chaves/2017,2017,1,primeira_liga
Belenenses,Boavista,0-0,/match/belenenses/boavista/2017,2017,2,primeira_liga
Marítimo,Vitória,0-2,/match/maritimo/vitoria-guimaraes/2017,2017,2,primeira_liga
Chaves,Tondela,1-1,/match/chaves/tondela/2017,2017,2,primeira_liga
Paços Ferreira,Sporting CP,0-1,/match/pacos-ferreira/sporting-lisbon/2017,2017,2,primeira_liga
Porto,Estoril,1-0,/match/fc-porto/estoril/2017,2017,2,primeira_liga
Feirense,Moreirense,0-3,/match/feirense/moreirense-fc/2017,2017,2,primeira_liga
Arouca,Nacional,2-0,/match/arouca/nacional/2017,2017,2,primeira_liga
Benfica,Vitória Setúbal,1-1,/match/benfica/vitoria-setubal/2017,2017,2,primeira_liga
Sporting Braga,Rio Ave,1-1,/match/sporting-braga/rio-ave/2017,2017,2,primeira_liga
Vitória,Paços Ferreira,5-3,/match/vitoria-guimaraes/pacos-ferreira/2017,2017,3,primeira_liga
Tondela,Belenenses,0-1,/match/tondela/belenenses/2017,2017,3,primeira_liga
Estoril,Sporting Braga,1-3,/match/estoril/sporting-braga/2017,2017,3,primeira_liga
Nacional,Benfica,1-3,/match/nacional/benfica/2017,2017,3,primeira_liga
Boavista,Chaves,2-2,/match/boavista/chaves/2017,2017,3,primeira_liga
Moreirense,Marítimo,0-1,/match/moreirense-fc/maritimo/2017,2017,3,primeira_liga
Sporting CP,Porto,2-1,/match/sporting-lisbon/fc-porto/2017,2017,3,primeira_liga
Rio Ave,Feirense,1-0,/match/rio-ave/feirense/2017,2017,3,primeira_liga
Vitória Setúbal,Arouca,2-0,/match/vitoria-setubal/arouca/2017,2017,3,primeira_liga
Arouca,Benfica,1-2,/match/arouca/benfica/2017,2017,4,primeira_liga
Belenenses,Nacional,2-1,/match/belenenses/nacional/2017,2017,4,primeira_liga
Sporting CP,Moreirense,3-0,/match/sporting-lisbon/moreirense-fc/2017,2017,4,primeira_liga
Porto,Vitória,3-0,/match/fc-porto/vitoria-guimaraes/2017,2017,4,primeira_liga
Paços Ferreira,Estoril,0-0,/match/pacos-ferreira/estoril/2017,2017,4,primeira_liga
Marítimo,Rio Ave,0-1,/match/maritimo/rio-ave/2017,2017,4,primeira_liga
Sporting Braga,Boavista,3-0,/match/sporting-braga/boavista/2017,2017,4,primeira_liga
Chaves,Vitória Setúbal,0-0,/match/chaves/vitoria-setubal/2017,2017,4,primeira_liga
Feirense,Tondela,2-1,/match/feirense/tondela/2017,2017,4,primeira_liga
Nacional,Marítimo,2-0,/match/nacional/maritimo/2017,2017,5,primeira_liga
Estoril,Moreirense,2-0,/match/estoril/moreirense-fc/2017,2017,5,primeira_liga
Vitória Setúbal,Paços Ferreira,1-4,/match/vitoria-setubal/pacos-ferreira/2017,2017,5,primeira_liga
Vitória,Belenenses,1-1,/match/vitoria-guimaraes/belenenses/2017,2017,5,primeira_liga
Arouca,Chaves,0-1,/match/arouca/chaves/2017,2017,5,primeira_liga
Boavista,Feirense,1-2,/match/boavista/feirense/2017,2017,5,primeira_liga
Tondela,Porto,0-0,/match/tondela/fc-porto/2017,2017,5,primeira_liga
Rio Ave,Sporting CP,3-1,/match/rio-ave/sporting-lisbon/2017,2017,5,primeira_liga
Benfica,Sporting Braga,3-1,/match/benfica/sporting-braga/2017,2017,5,primeira_liga
Porto,Boavista,3-1,/match/fc-porto/boavista/2017,2017,6,primeira_liga
Sporting CP,Estoril,4-2,/match/sporting-lisbon/estoril/2017,2017,6,primeira_liga
Feirense,Nacional,0-3,/match/feirense/nacional/2017,2017,6,primeira_liga
Chaves,Benfica,0-2,/match/chaves/benfica/2017,2017,6,primeira_liga
Sporting Braga,Vitória Setúbal,2-1,/match/sporting-braga/vitoria-setubal/2017,2017,6,primeira_liga
Marítimo,Tondela,2-0,/match/maritimo/tondela/2017,2017,6,primeira_liga
Paços Ferreira,Rio Ave,2-1,/match/pacos-ferreira/rio-ave/2017,2017,6,primeira_liga
Moreirense,Vitória,0-1,/match/moreirense-fc/vitoria-guimaraes/2017,2017,6,primeira_liga
Belenenses,Arouca,1-1,/match/belenenses/arouca/2017,2017,6,primeira_liga
Tondela,Paços Ferreira,2-1,/match/tondela/pacos-ferreira/2017,2017,7,primeira_liga
Rio Ave,Estoril,1-2,/match/rio-ave/estoril/2017,2017,7,primeira_liga
Chaves,Belenenses,3-1,/match/chaves/belenenses/2017,2017,7,primeira_liga
Vitória,Sporting CP,3-3,/match/vitoria-guimaraes/sporting-lisbon/2017,2017,7,primeira_liga
Nacional,Porto,0-4,/match/nacional/fc-porto/2017,2017,7,primeira_liga
Benfica,Feirense,4-0,/match/benfica/feirense/2017,2017,7,primeira_liga
Vitória Setúbal,Marítimo,0-1,/match/vitoria-setubal/maritimo/2017,2017,7,primeira_liga
Boavista,Moreirense,2-0,/match/boavista/moreirense-fc/2017,2017,7,primeira_liga
Arouca,Sporting Braga,1-1,/match/arouca/sporting-braga/2017,2017,7,primeira_liga
Paços Ferreira,Nacional,1-1,/match/pacos-ferreira/nacional/2017,2017,8,primeira_liga
Marítimo,Boavista,1-1,/match/maritimo/boavista/2017,2017,8,primeira_liga
Feirense,Vitória Setúbal,1-1,/match/feirense/vitoria-setubal/2017,2017,8,primeira_liga
Sporting CP,Tondela,1-1,/match/sporting-lisbon/tondela/2017,2017,8,primeira_liga
Porto,Arouca,3-0,/match/fc-porto/arouca/2017,2017,8,primeira_liga
Moreirense,Rio Ave,1-1,/match/moreirense-fc/rio-ave/2017,2017,8,primeira_liga
Estoril,Vitória,0-2,/match/estoril/vitoria-guimaraes/2017,2017,8,primeira_liga
Belenenses,Benfica,0-2,/match/belenenses/benfica/2017,2017,8,primeira_liga
