Home_Team,Away_Team,Result,Link,Season,Round,League
Leganés,Eibar,1-0,/match/leganes/eibar/1998,1998,1,segunda_division
Levante,CD Toledo,0-1,/match/levante/cd-toledo/1998,1998,1,segunda_division
Sevilla,Lleida,5-1,/match/sevilla/ue-lleida/1998,1998,1,segunda_division
Osasuna,Villarreal,0-1,/match/osasuna/villarreal/1998,1998,1,segunda_division
Alavés,Albacete,5-1,/match/alaves/albacete/1998,1998,1,segunda_division
CD Badajoz,Real Jaén,1-1,/match/badajoz/real-jaen/1998,1998,1,segunda_division
CD Logroñés,CD Ourense,0-1,/match/logrones-cd/ourense/1998,1998,1,segunda_division
Numancia,Elche,2-1,/match/numancia/elche/1998,1998,1,segunda_division
CF Extremadura,Xerez,1-0,/match/cf-extremadura/xerez/1998,1998,1,segunda_division
Hércules,Rayo Vallecano,0-0,/match/hercules/rayo-vallecano/1998,1998,1,segunda_division
Atlético B,Las Palmas,1-1,/match/at-madrid-b/ud-palmas/1998,1998,1,segunda_division
Albacete,Levante,3-0,/match/albacete/levante/1998,1998,2,segunda_division
Eibar,Alavés,2-1,/match/eibar/alaves/1998,1998,2,segunda_division
Las Palmas,Leganés,1-1,/match/ud-palmas/leganes/1998,1998,2,segunda_division
Villarreal,Hércules,2-1,/match/villarreal/hercules/1998,1998,2,segunda_division
Lleida,Atlético B,0-2,/match/ue-lleida/at-madrid-b/1998,1998,2,segunda_division
CD Ourense,Sevilla,0-1,/match/ourense/sevilla/1998,1998,2,segunda_division
CD Toledo,Osasuna,1-0,/match/cd-toledo/osasuna/1998,1998,2,segunda_division
Elche,CF Extremadura,0-1,/match/elche/cf-extremadura/1998,1998,2,segunda_division
Rayo Vallecano,Numancia,2-0,/match/rayo-vallecano/numancia/1998,1998,2,segunda_division
Real Jaén,CD Logroñés,1-1,/match/real-jaen/logrones-cd/1998,1998,2,segunda_division
Xerez,CD Badajoz,0-0,/match/xerez/badajoz/1998,1998,2,segunda_division
Levante,Eibar,1-2,/match/levante/eibar/1998,1998,3,segunda_division
Sevilla,Real Jaén,4-0,/match/sevilla/real-jaen/1998,1998,3,segunda_division
Atlético B,CD Ourense,1-0,/match/at-madrid-b/ourense/1998,1998,3,segunda_division
Osasuna,Albacete,0-0,/match/osasuna/albacete/1998,1998,3,segunda_division
Alavés,Las Palmas,1-1,/match/alaves/ud-palmas/1998,1998,3,segunda_division
CD Badajoz,Elche,5-0,/match/badajoz/elche/1998,1998,3,segunda_division
Leganés,Lleida,0-0,/match/leganes/ue-lleida/1998,1998,3,segunda_division
CD Logroñés,Xerez,0-0,/match/logrones-cd/xerez/1998,1998,3,segunda_division
Numancia,CF Extremadura,0-3,/match/numancia/cf-extremadura/1998,1998,3,segunda_division
Hércules,CD Toledo,4-1,/match/hercules/cd-toledo/1998,1998,3,segunda_division
Rayo Vallecano,Villarreal,5-0,/match/rayo-vallecano/villarreal/1998,1998,3,segunda_division
CD Ourense,Leganés,4-0,/match/ourense/leganes/1998,1998,4,segunda_division
Elche,CD Logroñés,5-0,/match/elche/logrones-cd/1998,1998,4,segunda_division
Eibar,Osasuna,0-1,/match/eibar/osasuna/1998,1998,4,segunda_division
Las Palmas,Levante,1-2,/match/ud-palmas/levante/1998,1998,4,segunda_division
Albacete,Hércules,1-0,/match/albacete/hercules/1998,1998,4,segunda_division
CD Toledo,Rayo Vallecano,1-1,/match/cd-toledo/rayo-vallecano/1998,1998,4,segunda_division
CF Extremadura,CD Badajoz,0-0,/match/cf-extremadura/badajoz/1998,1998,4,segunda_division
Lleida,Alavés,1-2,/match/ue-lleida/alaves/1998,1998,4,segunda_division
Villarreal,Numancia,0-1,/match/villarreal/numancia/1998,1998,4,segunda_division
Xerez,Sevilla,1-0,/match/xerez/sevilla/1998,1998,4,segunda_division
Real Jaén,Atlético B,1-1,/match/real-jaen/at-madrid-b/1998,1998,4,segunda_division
Alavés,CD Ourense,0-1,/match/alaves/ourense/1998,1998,5,segunda_division
Levante,Lleida,1-1,/match/levante/ue-lleida/1998,1998,5,segunda_division
Rayo Vallecano,Albacete,0-0,/match/rayo-vallecano/albacete/1998,1998,5,segunda_division
Osasuna,Las Palmas,3-1,/match/osasuna/ud-palmas/1998,1998,5,segunda_division
Leganés,Real Jaén,2-1,/match/leganes/real-jaen/1998,1998,5,segunda_division
CD Logroñés,CF Extremadura,1-1,/match/logrones-cd/cf-extremadura/1998,1998,5,segunda_division
Numancia,CD Badajoz,0-0,/match/numancia/badajoz/1998,1998,5,segunda_division
Hércules,Eibar,0-0,/match/hercules/eibar/1998,1998,5,segunda_division
Sevilla,Elche,0-0,/match/sevilla/elche/1998,1998,5,segunda_division
Villarreal,CD Toledo,1-1,/match/villarreal/cd-toledo/1998,1998,5,segunda_division
Atlético B,Xerez,2-0,/match/at-madrid-b/xerez/1998,1998,5,segunda_division
Eibar,Rayo Vallecano,0-1,/match/eibar/rayo-vallecano/1998,1998,6,segunda_division
Las Palmas,Hércules,3-2,/match/ud-palmas/hercules/1998,1998,6,segunda_division
Elche,Atlético B,3-1,/match/elche/at-madrid-b/1998,1998,6,segunda_division
Albacete,Villarreal,1-1,/match/albacete/villarreal/1998,1998,6,segunda_division
CD Badajoz,CD Logroñés,0-0,/match/badajoz/logrones-cd/1998,1998,6,segunda_division
CD Ourense,Levante,2-0,/match/ourense/levante/1998,1998,6,segunda_division
CD Toledo,Numancia,1-1,/match/cd-toledo/numancia/1998,1998,6,segunda_division
CF Extremadura,Sevilla,3-0,/match/cf-extremadura/sevilla/1998,1998,6,segunda_division
Real Jaén,Alavés,0-0,/match/real-jaen/alaves/1998,1998,6,segunda_division
Lleida,Osasuna,2-1,/match/ue-lleida/osasuna/1998,1998,6,segunda_division
Xerez,Leganés,3-0,/match/xerez/leganes/1998,1998,6,segunda_division
Alavés,Xerez,1-0,/match/alaves/xerez/1998,1998,7,segunda_division
Hércules,Lleida,4-3,/match/hercules/ue-lleida/1998,1998,7,segunda_division
Atlético B,CF Extremadura,3-1,/match/at-madrid-b/cf-extremadura/1998,1998,7,segunda_division
Osasuna,CD Ourense,1-1,/match/osasuna/ourense/1998,1998,7,segunda_division
Leganés,Elche,1-0,/match/leganes/elche/1998,1998,7,segunda_division
Numancia,CD Logroñés,1-0,/match/numancia/logrones-cd/1998,1998,7,segunda_division
CD Toledo,Albacete,2-2,/match/cd-toledo/albacete/1998,1998,7,segunda_division
Levante,Real Jaén,2-0,/match/levante/real-jaen/1998,1998,7,segunda_division
Rayo Vallecano,Las Palmas,3-3,/match/rayo-vallecano/ud-palmas/1998,1998,7,segunda_division
Sevilla,CD Badajoz,1-1,/match/sevilla/badajoz/1998,1998,7,segunda_division
Villarreal,Eibar,1-0,/match/villarreal/eibar/1998,1998,7,segunda_division
Albacete,Numancia,2-0,/match/albacete/numancia/1998,1998,8,segunda_division
CD Logroñés,Sevilla,2-2,/match/logrones-cd/sevilla/1998,1998,8,segunda_division
CD Ourense,Hércules,2-0,/match/ourense/hercules/1998,1998,8,segunda_division
CF Extremadura,Leganés,0-0,/match/cf-extremadura/leganes/1998,1998,8,segunda_division
Elche,Alavés,0-1,/match/elche/alaves/1998,1998,8,segunda_division
Real Jaén,Osasuna,1-1,/match/real-jaen/osasuna/1998,1998,8,segunda_division
Eibar,CD Toledo,3-3,/match/eibar/cd-toledo/1998,1998,8,segunda_division
