Home_Team,Away_Team,Result,Link,Season,Round,League
Lleida,Leganés,1-4,/match/ue-lleida/leganes/1999,1999,1,segunda_division
Numancia,Mérida CP,2-1,/match/numancia/merida-cp/1999,1999,1,segunda_division
Atlético B,Hércules,2-3,/match/at-madrid-b/hercules/1999,1999,1,segunda_division
Las Palmas,Albacete,2-1,/match/ud-palmas/albacete/1999,1999,1,segunda_division
Compostela,Recreativo,0-0,/match/sd-compostela/recreativo/1999,1999,1,segunda_division
Sevilla,CD Ourense,3-0,/match/sevilla/ourense/1999,1999,1,segunda_division
Málaga,Eibar,2-1,/match/malaga/eibar/1999,1999,1,segunda_division
Real Sporting,CD Toledo,0-0,/match/sporting-gijon/cd-toledo/1999,1999,1,segunda_division
Mallorca B,Barcelona B,4-1,/match/mallorca-b/barcelona-b/1999,1999,1,segunda_division
Rayo Vallecano,Osasuna,1-1,/match/rayo-vallecano/osasuna/1999,1999,1,segunda_division
CD Logroñés,CD Badajoz,1-0,/match/logrones-cd/badajoz/1999,1999,1,segunda_division
CD Ourense,Málaga,0-1,/match/ourense/malaga/1999,1999,2,segunda_division
Barcelona B,Atlético B,1-1,/match/barcelona-b/at-madrid-b/1999,1999,2,segunda_division
Hércules,Rayo Vallecano,1-1,/match/hercules/rayo-vallecano/1999,1999,2,segunda_division
Osasuna,CD Logroñés,1-1,/match/osasuna/logrones-cd/1999,1999,2,segunda_division
CD Badajoz,Lleida,1-2,/match/badajoz/ue-lleida/1999,1999,2,segunda_division
Leganés,Numancia,0-5,/match/leganes/numancia/1999,1999,2,segunda_division
Mérida CP,Compostela,0-1,/match/merida-cp/sd-compostela/1999,1999,2,segunda_division
Recreativo,Sevilla,0-1,/match/recreativo/sevilla/1999,1999,2,segunda_division
Eibar,Real Sporting,2-1,/match/eibar/sporting-gijon/1999,1999,2,segunda_division
CD Toledo,Las Palmas,2-0,/match/cd-toledo/ud-palmas/1999,1999,2,segunda_division
Albacete,Mallorca B,0-2,/match/albacete/mallorca-b/1999,1999,2,segunda_division
Las Palmas,Eibar,3-0,/match/ud-palmas/eibar/1999,1999,3,segunda_division
Rayo Vallecano,Barcelona B,0-0,/match/rayo-vallecano/barcelona-b/1999,1999,3,segunda_division
Compostela,Leganés,4-1,/match/sd-compostela/leganes/1999,1999,3,segunda_division
Sevilla,Mérida CP,0-0,/match/sevilla/merida-cp/1999,1999,3,segunda_division
CD Ourense,Recreativo,1-0,/match/ourense/recreativo/1999,1999,3,segunda_division
Málaga,Real Sporting,1-1,/match/malaga/sporting-gijon/1999,1999,3,segunda_division
Atlético B,Albacete,0-0,/match/at-madrid-b/albacete/1999,1999,3,segunda_division
CD Logroñés,Hércules,2-1,/match/logrones-cd/hercules/1999,1999,3,segunda_division
Lleida,Osasuna,1-0,/match/ue-lleida/osasuna/1999,1999,3,segunda_division
Numancia,CD Badajoz,2-1,/match/numancia/badajoz/1999,1999,3,segunda_division
Mallorca B,CD Toledo,0-1,/match/mallorca-b/cd-toledo/1999,1999,3,segunda_division
Eibar,Mallorca B,0-1,/match/eibar/mallorca-b/1999,1999,4,segunda_division
Barcelona B,CD Logroñés,1-2,/match/barcelona-b/logrones-cd/1999,1999,4,segunda_division
Hércules,Lleida,0-3,/match/hercules/ue-lleida/1999,1999,4,segunda_division
Recreativo,Málaga,2-2,/match/recreativo/malaga/1999,1999,4,segunda_division
Real Sporting,Las Palmas,0-2,/match/sporting-gijon/ud-palmas/1999,1999,4,segunda_division
CD Toledo,Atlético B,2-0,/match/cd-toledo/at-madrid-b/1999,1999,4,segunda_division
Albacete,Rayo Vallecano,2-2,/match/albacete/rayo-vallecano/1999,1999,4,segunda_division
Osasuna,Numancia,0-1,/match/osasuna/numancia/1999,1999,4,segunda_division
CD Badajoz,Compostela,2-2,/match/badajoz/sd-compostela/1999,1999,4,segunda_division
Leganés,Sevilla,0-1,/match/leganes/sevilla/1999,1999,4,segunda_division
Mérida CP,CD Ourense,1-1,/match/merida-cp/ourense/1999,1999,4,segunda_division
Rayo Vallecano,CD Toledo,1-1,/match/rayo-vallecano/cd-toledo/1999,1999,5,segunda_division
Lleida,Barcelona B,2-3,/match/ue-lleida/barcelona-b/1999,1999,5,segunda_division
Compostela,Osasuna,0-2,/match/sd-compostela/osasuna/1999,1999,5,segunda_division
Recreativo,Mérida CP,0-0,/match/recreativo/merida-cp/1999,1999,5,segunda_division
Málaga,Las Palmas,0-0,/match/malaga/ud-palmas/1999,1999,5,segunda_division
Atlético B,Eibar,2-1,/match/at-madrid-b/eibar/1999,1999,5,segunda_division
CD Logroñés,Albacete,0-1,/match/logrones-cd/albacete/1999,1999,5,segunda_division
Numancia,Hércules,2-0,/match/numancia/hercules/1999,1999,5,segunda_division
Sevilla,CD Badajoz,0-0,/match/sevilla/badajoz/1999,1999,5,segunda_division
CD Ourense,Leganés,1-0,/match/ourense/leganes/1999,1999,5,segunda_division
