Home_Team,Away_Team,Result,Link,Season,Round,League
RM Castilla,Hércules,3-1,/match/rm-castilla/hercules/1994,1994,1,segunda_division
CD Badajoz,CD Toledo,2-0,/match/badajoz/cd-toledo/1994,1994,1,segunda_division
CD Castellón,Mallorca,1-1,/match/cd-castellon/mallorca/1994,1994,1,segunda_division
Leganés,Villarreal,1-1,/match/leganes/villarreal/1994,1994,1,segunda_division
Cádiz,Compostela,0-2,/match/cadiz/sd-compostela/1994,1994,1,segunda_division
Barcelona B,Bilbao Ath.,4-0,/match/barcelona-b/athletic-bilbao-b/1994,1994,1,segunda_division
Real Betis,Mérida CP,2-0,/match/betis/merida-cp/1994,1994,1,segunda_division
Real Burgos CF,Espanyol,1-1,/match/real-burgos-cf/espanyol/1994,1994,1,segunda_division
Real Murcia,Atlético Marbella,1-1,/match/real-murcia/atletico-marbella/1994,1994,1,segunda_division
Eibar,Palamós,2-0,/match/eibar/palamos-cf/1994,1994,1,segunda_division
Bilbao Ath.,CD Badajoz,0-1,/match/athletic-bilbao-b/badajoz/1994,1994,2,segunda_division
Hércules,Real Betis,2-0,/match/hercules/betis/1994,1994,2,segunda_division
Palamós,Barcelona B,1-1,/match/palamos-cf/barcelona-b/1994,1994,2,segunda_division
Atlético Marbella,CD Castellón,1-1,/match/atletico-marbella/cd-castellon/1994,1994,2,segunda_division
CD Toledo,Real Murcia,5-0,/match/cd-toledo/real-murcia/1994,1994,2,segunda_division
Mérida CP,Real Burgos CF,5-0,/match/merida-cp/real-burgos-cf/1994,1994,2,segunda_division
Espanyol,Eibar,0-0,/match/espanyol/eibar/1994,1994,2,segunda_division
Mallorca,Cádiz,4-0,/match/mallorca/cadiz/1994,1994,2,segunda_division
Compostela,Leganés,2-1,/match/sd-compostela/leganes/1994,1994,2,segunda_division
Villarreal,RM Castilla,0-1,/match/villarreal/rm-castilla/1994,1994,2,segunda_division
RM Castilla,Compostela,0-1,/match/rm-castilla/sd-compostela/1994,1994,3,segunda_division
CD Badajoz,Palamós,3-2,/match/badajoz/palamos-cf/1994,1994,3,segunda_division
CD Castellón,CD Toledo,1-2,/match/cd-castellon/cd-toledo/1994,1994,3,segunda_division
Leganés,Mallorca,1-1,/match/leganes/mallorca/1994,1994,3,segunda_division
