Home_Team,Away_Team,Result,Link,Season,Round,League
Cádiz,Almería,1-0,/match/cadiz/almeria/2019,2019,1,segunda_division
Albacete,Deportivo,1-1,/match/albacete/deportivo/2019,2019,1,segunda_division
Elche,Granada,0-0,/match/elche/granada/2019,2019,1,segunda_division
Lugo,Málaga,1-2,/match/lugo/malaga/2019,2019,1,segunda_division
Alcorcón,Real Sporting,1-1,/match/ad-alcorcon/sporting-gijon/2019,2019,1,segunda_division
Córdoba,Numancia,3-3,/match/cordoba/numancia/2019,2019,1,segunda_division
Mallorca,Osasuna,1-0,/match/mallorca/osasuna/2019,2019,1,segunda_division
Real Oviedo,Extremadura,1-1,/match/real-oviedo/extremadura-ud/2019,2019,1,segunda_division
Real Zaragoza,Rayo Majadahonda,2-1,/match/real-zaragoza/rayo-majadahonda/2019,2019,1,segunda_division
Las Palmas,Reus Deportiu,2-0,/match/ud-palmas/reus/2019,2019,1,segunda_division
Gimnàstic,Tenerife,1-1,/match/gimnastic-tarragona/tenerife/2019,2019,1,segunda_division
Málaga,Alcorcón,1-0,/match/malaga/ad-alcorcon/2019,2019,2,segunda_division
Extremadura,Deportivo,0-1,/match/extremadura-ud/deportivo/2019,2019,2,segunda_division
Reus Deportiu,Real Zaragoza,0-0,/match/reus/real-zaragoza/2019,2019,2,segunda_division
Numancia,Cádiz,1-1,/match/numancia/cadiz/2019,2019,2,segunda_division
Las Palmas,Albacete,1-1,/match/ud-palmas/albacete/2019,2019,2,segunda_division
Córdoba,Real Oviedo,2-4,/match/cordoba/real-oviedo/2019,2019,2,segunda_division
Real Sporting,Gimnàstic,2-0,/match/sporting-gijon/gimnastic-tarragona/2019,2019,2,segunda_division
Osasuna,Elche,1-1,/match/osasuna/elche/2019,2019,2,segunda_division
Granada,Lugo,1-1,/match/granada/lugo/2019,2019,2,segunda_division
Almería,Tenerife,1-1,/match/almeria/tenerife/2019,2019,2,segunda_division
Rayo Majadahonda,Mallorca,0-1,/match/rayo-majadahonda/mallorca/2019,2019,2,segunda_division
Alcorcón,Mallorca,1-0,/match/ad-alcorcon/mallorca/2019,2019,3,segunda_division
Lugo,Numancia,3-2,/match/lugo/numancia/2019,2019,3,segunda_division
Elche,Reus Deportiu,0-2,/match/elche/reus/2019,2019,3,segunda_division
Real Zaragoza,Las Palmas,1-1,/match/real-zaragoza/ud-palmas/2019,2019,3,segunda_division
Cádiz,Real Oviedo,1-1,/match/cadiz/real-oviedo/2019,2019,3,segunda_division
Tenerife,Deportivo,2-2,/match/tenerife/deportivo/2019,2019,3,segunda_division
Gimnàstic,Rayo Majadahonda,0-1,/match/gimnastic-tarragona/rayo-majadahonda/2019,2019,3,segunda_division
Real Sporting,Extremadura,2-0,/match/sporting-gijon/extremadura-ud/2019,2019,3,segunda_division
Albacete,Córdoba,3-0,/match/albacete/cordoba/2019,2019,3,segunda_division
Granada,Osasuna,2-0,/match/granada/osasuna/2019,2019,3,segunda_division
Almería,Málaga,0-1,/match/almeria/malaga/2019,2019,3,segunda_division
