Home_Team,Away_Team,Result,Link,Season,Round,League
Ponferradina,CD Castellón,1-2,/match/ponferradina-sd/cd-castellon/2021,2021,1,segunda_division
Leganés,Las Palmas,1-0,/match/leganes/ud-palmas/2021,2021,1,segunda_division
Real Sporting,UD Logroñés,1-0,/match/sporting-gijon/ud-logrones/2021,2021,1,segunda_division
Espanyol,Albacete,3-0,/match/espanyol/albacete/2021,2021,1,segunda_division
Real Oviedo,FC Cartagena,0-0,/match/real-oviedo/cartagena/2021,2021,1,segunda_division
Mallorca,Rayo Vallecano,0-1,/match/mallorca/rayo-vallecano/2021,2021,1,segunda_division
Fuenlabrada,Lugo,2-0,/match/fuenlabrada/lugo/2021,2021,1,segunda_division
Mirandés,Alcorcón,0-0,/match/mirandes/ad-alcorcon/2021,2021,1,segunda_division
Tenerife,Málaga,2-0,/match/tenerife/malaga/2021,2021,1,segunda_division
Real Zaragoza,Girona,2-2,/match/real-zaragoza/girona-fc/2021,2021,1,segunda_division
Sabadell,Almería,1-2,/match/sabadell/almeria/2021,2021,1,segunda_division
Mirandés,Real Oviedo,1-1,/match/mirandes/real-oviedo/2021,2021,2,segunda_division
Alcorcón,Tenerife,2-0,/match/ad-alcorcon/tenerife/2021,2021,2,segunda_division
CD Castellón,Málaga,0-1,/match/cd-castellon/malaga/2021,2021,2,segunda_division
Rayo Vallecano,Sabadell,2-1,/match/rayo-vallecano/sabadell/2021,2021,2,segunda_division
Lugo,Leganés,2-1,/match/lugo/leganes/2021,2021,2,segunda_division
Espanyol,Mallorca,0-0,/match/espanyol/mallorca/2021,2021,2,segunda_division
Albacete,Ponferradina,0-2,/match/albacete/ponferradina-sd/2021,2021,2,segunda_division
FC Cartagena,Real Sporting,0-1,/match/cartagena/sporting-gijon/2021,2021,2,segunda_division
Las Palmas,Fuenlabrada,3-3,/match/ud-palmas/fuenlabrada/2021,2021,2,segunda_division
Almería,Real Zaragoza,1-0,/match/almeria/real-zaragoza/2021,2021,2,segunda_division
Girona,UD Logroñés,2-0,/match/girona-fc/ud-logrones/2021,2021,2,segunda_division
Real Zaragoza,Las Palmas,2-2,/match/real-zaragoza/ud-palmas/2021,2021,3,segunda_division
UD Logroñés,CD Castellón,1-1,/match/ud-logrones/cd-castellon/2021,2021,3,segunda_division
Málaga,Alcorcón,1-0,/match/malaga/ad-alcorcon/2021,2021,3,segunda_division
Real Sporting,Girona,2-0,/match/sporting-gijon/girona-fc/2021,2021,3,segunda_division
Fuenlabrada,Albacete,1-0,/match/fuenlabrada/albacete/2021,2021,3,segunda_division
Lugo,Almería,0-2,/match/lugo/almeria/2021,2021,3,segunda_division
Mallorca,Sabadell,1-0,/match/mallorca/sabadell/2021,2021,3,segunda_division
Ponferradina,Rayo Vallecano,3-0,/match/ponferradina-sd/rayo-vallecano/2021,2021,3,segunda_division
Real Oviedo,Espanyol,0-2,/match/real-oviedo/espanyol/2021,2021,3,segunda_division
