1,Greuther Fürth,45,13,6,4,33,15,18,1999,23,2_liga
2,Unterhaching,45,14,3,6,30,15,18,1999,23,2_liga
3,Arminia Bielefeld,43,13,4,6,38,23,18,1999,23,2_liga
4,Tennis Borussia,41,12,5,6,39,30,18,1999,23,2_liga
5,Ulm,39,10,9,4,44,37,18,1999,23,2_liga
6,Karlsruher SC,37,12,1,10,38,31,18,1999,23,2_liga
7,Mainz 05,35,10,5,8,32,31,18,1999,23,2_liga
8,Hannover 96,34,10,4,9,32,25,18,1999,23,2_liga
9,Fortuna Köln,31,8,7,8,35,37,18,1999,23,2_liga
10,Köln,29,7,8,8,27,35,18,1999,23,2_liga
11,Stuttgarter,29,8,5,10,21,30,18,1999,23,2_liga
12,Rot-Weiß,28,6,10,7,29,33,18,1999,23,2_liga
13,FC St. Pauli,27,7,6,10,27,32,18,1999,23,2_liga
14,Energie Cottbus,21,4,9,10,23,29,18,1999,23,2_liga
15,Fortuna,21,3,12,8,27,35,18,1999,23,2_liga
16,Gutersloh,21,5,6,12,29,42,18,1999,23,2_liga
17,KFC Uerdingen 05,19,4,7,12,26,36,18,1999,23,2_liga
18,Wattenscheid 09,19,4,7,12,18,32,18,1999,23,2_liga
