1,Holstein Kiel,3,1,0,0,3,0,18,2019,1,2_liga
2,Greuther Fürth,3,1,0,0,3,1,18,2019,1,2_liga
3,Köln,3,1,0,0,2,0,18,2019,1,2_liga
4,Jahn Regensburg,3,1,0,0,2,1,18,2019,1,2_liga
5,FC St. Pauli,3,1,0,0,2,1,18,2019,1,2_liga
6,Union Berlin,3,1,0,0,1,0,18,2019,1,2_liga
7,Darmstadt 98,3,1,0,0,1,0,18,2019,1,2_liga
8,Dynamo Dresden,3,1,0,0,1,0,18,2019,1,2_liga
9,Arminia Bielefeld,1,0,1,0,1,1,18,2019,1,2_liga
10,Heidenheim,1,0,1,0,1,1,18,2019,1,2_liga
11,Ingolstadt 04,0,0,0,1,1,2,18,2019,1,2_liga
12,Magdeburg,0,0,0,1,1,2,18,2019,1,2_liga
13,Erzgebirge Aue,0,0,0,1,0,1,18,2019,1,2_liga
14,MSV Duisburg,0,0,0,1,0,1,18,2019,1,2_liga
15,Paderborn,0,0,0,1,0,1,18,2019,1,2_liga
16,Sandhausen,0,0,0,1,1,3,18,2019,1,2_liga
17,VfL Bochum,0,0,0,1,0,2,18,2019,1,2_liga
18,Hamburger SV,0,0,0,1,0,3,18,2019,1,2_liga
1,FC St. Pauli,6,2,0,0,4,1,18,2019,2,2_liga
2,Union Berlin,4,1,1,0,2,1,18,2019,2,2_liga
3,Holstein Kiel,4,1,1,0,4,1,18,2019,2,2_liga
4,Greuther Fürth,4,1,1,0,4,2,18,2019,2,2_liga
5,Köln,4,1,1,0,3,1,18,2019,2,2_liga
6,Arminia Bielefeld,4,1,1,0,3,2,18,2019,2,2_liga
7,Hamburger SV,3,1,0,1,3,3,18,2019,2,2_liga
8,Paderborn,3,1,0,1,2,1,18,2019,2,2_liga
9,Dynamo Dresden,3,1,0,1,2,2,18,2019,2,2_liga
10,VfL Bochum,3,1,0,1,2,2,18,2019,2,2_liga
11,Jahn Regensburg,3,1,0,1,2,3,18,2019,2,2_liga
12,Darmstadt 98,3,1,0,1,1,2,18,2019,2,2_liga
13,Heidenheim,2,0,2,0,2,2,18,2019,2,2_liga
14,Ingolstadt 04,1,0,1,1,2,3,18,2019,2,2_liga
15,Magdeburg,1,0,1,1,1,2,18,2019,2,2_liga
16,Erzgebirge Aue,1,0,1,1,0,1,18,2019,2,2_liga
17,MSV Duisburg,0,0,0,2,0,3,18,2019,2,2_liga
18,Sandhausen,0,0,0,2,1,6,18,2019,2,2_liga
1,Union Berlin,7,2,1,0,6,2,18,2019,3,2_liga
2,Köln,7,2,1,0,6,2,18,2019,3,2_liga
3,Hamburger SV,6,2,0,1,6,3,18,2019,3,2_liga
4,Darmstadt 98,6,2,0,1,4,2,18,2019,3,2_liga
5,VfL Bochum,6,2,0,1,3,2,18,2019,3,2_liga
6,FC St. Pauli,6,2,0,1,5,5,18,2019,3,2_liga
7,Holstein Kiel,5,1,2,0,4,1,18,2019,3,2_liga
8,Greuther Fürth,5,1,2,0,6,4,18,2019,3,2_liga
9,Heidenheim,5,1,2,0,5,3,18,2019,3,2_liga
10,Paderborn,4,1,1,1,4,3,18,2019,3,2_liga
11,Jahn Regensburg,4,1,1,1,2,3,18,2019,3,2_liga
12,Arminia Bielefeld,4,1,1,1,3,5,18,2019,3,2_liga
13,Dynamo Dresden,3,1,0,2,3,5,18,2019,3,2_liga
14,Ingolstadt 04,2,0,2,1,3,4,18,2019,3,2_liga
15,Magdeburg,2,0,2,1,2,3,18,2019,3,2_liga
16,Erzgebirge Aue,1,0,1,2,1,4,18,2019,3,2_liga
17,Sandhausen,0,0,0,3,1,7,18,2019,3,2_liga
18,MSV Duisburg,0,0,0,3,0,6,18,2019,3,2_liga
1,Köln,10,3,1,0,11,5,18,2019,4,2_liga
2,Hamburger SV,9,3,0,1,7,3,18,2019,4,2_liga
3,Darmstadt 98,9,3,0,1,5,2,18,2019,4,2_liga
4,Union Berlin,8,2,2,0,6,2,18,2019,4,2_liga
5,Holstein Kiel,8,2,2,0,6,2,18,2019,4,2_liga
6,Greuther Fürth,8,2,2,0,7,4,18,2019,4,2_liga
7,VfL Bochum,7,2,1,1,5,4,18,2019,4,2_liga
8,Arminia Bielefeld,7,2,1,1,8,8,18,2019,4,2_liga
9,FC St. Pauli,6,2,0,2,8,10,18,2019,4,2_liga
10,Paderborn,5,1,2,1,6,5,18,2019,4,2_liga
11,Heidenheim,5,1,2,1,5,4,18,2019,4,2_liga
12,Ingolstadt 04,5,1,2,1,6,6,18,2019,4,2_liga
