Home_Team,Away_Team,Result,Link,Season,Round,League
Swindon Town,Leicester,0-0,/match/swindon-town/leicester-city-fc/1992,1992,1,championship
Sunderland,Derby County,1-1,/match/sunderland-afc/derby-county-fc/1992,1992,1,championship
Southend United,Bristol City,1-1,/match/southend-united/bristol-city-fc/1992,1992,1,championship
Port Vale,Oxford United,2-1,/match/port-vale/oxford-united/1992,1992,1,championship
Plymouth Argyle,Barnsley,2-1,/match/plymouth-argyle/barnsley-fc/1992,1992,1,championship
Middlesbrough,Millwall,1-0,/match/middlesbrough-fc/millwall-fc/1992,1992,1,championship
Grimsby Town,Cambridge United,3-4,/match/grimsby-town/cambridge-united/1992,1992,1,championship
Bristol Rovers,Ipswich Town,3-3,/match/bristol-rovers/ipswich-town-fc/1992,1992,1,championship
Brighton Hove Alb.,Tranmere Rovers,0-2,/match/brighton-amp-hov/tranmere-rovers/1992,1992,1,championship
Blackburn Rovers,Portsmouth,1-1,/match/blackburn-rovers-fc/portsmouth/1992,1992,1,championship
Watford,Wolves,0-2,/match/watford-fc/wolverhampton/1992,1992,1,championship
Charlton Athletic,Newcastle,2-1,/match/charlton-athletic-fc/newcastle-united-fc/1992,1992,1,championship
Ipswich Town,Port Vale,2-1,/match/ipswich-town-fc/port-vale/1992,1992,1,championship
Bristol City,Brighton Hove Alb.,2-1,/match/bristol-city-fc/brighton-amp-hov/1992,1992,1,championship
Barnsley,Sunderland,0-3,/match/barnsley-fc/sunderland-afc/1992,1992,1,championship
Derby County,Middlesbrough,2-0,/match/derby-county-fc/middlesbrough-fc/1992,1992,1,championship
Tranmere Rovers,Bristol Rovers,2-2,/match/tranmere-rovers/bristol-rovers/1992,1992,1,championship
Barnsley,Brighton Hove Alb.,1-2,/match/barnsley-fc/brighton-amp-hov/1992,1992,1,championship
Bristol City,Blackburn Rovers,1-0,/match/bristol-city-fc/blackburn-rovers-fc/1992,1992,1,championship
Cambridge United,Swindon Town,3-2,/match/cambridge-united/swindon-town/1992,1992,1,championship
Newcastle,Watford,2-2,/match/newcastle-united-fc/watford-fc/1992,1992,1,championship
Derby County,Southend United,1-2,/match/derby-county-fc/southend-united/1992,1992,1,championship
Ipswich Town,Middlesbrough,2-1,/match/ipswich-town-fc/middlesbrough-fc/1992,1992,1,championship
Millwall,Sunderland,4-1,/match/millwall-fc/sunderland-afc/1992,1992,1,championship
Oxford United,Grimsby Town,1-2,/match/oxford-united/grimsby-town/1992,1992,1,championship
Portsmouth,Port Vale,1-0,/match/portsmouth/port-vale/1992,1992,1,championship
Wolves,Charlton Athletic,1-1,/match/wolverhampton/charlton-athletic-fc/1992,1992,1,championship
Leicester,Plymouth Argyle,2-0,/match/leicester-city-fc/plymouth-argyle/1992,1992,1,championship
Port Vale,Barnsley,0-0,/match/port-vale/barnsley-fc/1992,1992,1,championship
Middlesbrough,Newcastle,3-0,/match/middlesbrough-fc/newcastle-united-fc/1992,1992,1,championship
Blackburn Rovers,Ipswich Town,1-2,/match/blackburn-rovers-fc/ipswich-town-fc/1992,1992,1,championship
