Home_Team,Away_Team,Result,Link,Season,Round,League
Leeds United,Derby County,1-0,/match/leeds-united-afc/derby-county-fc/2005,2005,1,championship
Crewe Alexandra,Cardiff City,2-2,/match/crewe-alexandra/cardiff-city-fc/2005,2005,1,championship
Queens Park Range.,Rotherham United,1-1,/match/queens-park-rangers-fc/rotherham-united/2005,2005,1,championship
Preston North End,Watford,2-1,/match/preston-north-end/watford-fc/2005,2005,1,championship
Plymouth Argyle,Millwall,0-0,/match/plymouth-argyle/millwall-fc/2005,2005,1,championship
Leicester,West Ham,0-0,/match/leicester-city-fc/west-ham-united/2005,2005,1,championship
Ipswich Town,Gillingham,2-1,/match/ipswich-town-fc/gillingham/2005,2005,1,championship
Reading,Brighton Hove Alb.,3-2,/match/reading-fc/brighton-amp-hov/2005,2005,1,championship
Wigan Athletic,Nottingham Forest,1-1,/match/wigan-athletic/nottingham-forest-fc/2005,2005,1,championship
Burnley,Sheffield United,1-1,/match/burnley-fc/sheffield-united/2005,2005,1,championship
Coventry City,Sunderland,2-0,/match/coventry-city/sunderland-afc/2005,2005,1,championship
Stoke City,Wolves,2-1,/match/stoke-city/wolverhampton/2005,2005,1,championship
Watford,Queens Park Range.,3-0,/match/watford-fc/queens-park-rangers-fc/2005,2005,2,championship
Cardiff City,Coventry City,2-1,/match/cardiff-city-fc/coventry-city/2005,2005,2,championship
Sheffield United,Stoke City,0-0,/match/sheffield-united/stoke-city/2005,2005,2,championship
Rotherham United,Burnley,0-0,/match/rotherham-united/burnley-fc/2005,2005,2,championship
Millwall,Wigan Athletic,0-2,/match/millwall-fc/wigan-athletic/2005,2005,2,championship
Gillingham,Leeds United,2-1,/match/gillingham/leeds-united-afc/2005,2005,2,championship
Brighton Hove Alb.,Plymouth Argyle,0-2,/match/brighton-amp-hov/plymouth-argyle/2005,2005,2,championship
West Ham,Reading,1-0,/match/west-ham-united/reading-fc/2005,2005,2,championship
Sunderland,Crewe Alexandra,3-1,/match/sunderland-afc/crewe-alexandra/2005,2005,2,championship
Nottingham Forest,Ipswich Town,1-1,/match/nottingham-forest-fc/ipswich-town-fc/2005,2005,2,championship
Derby County,Leicester,1-2,/match/derby-county-fc/leicester-city-fc/2005,2005,2,championship
Wolves,Preston North End,2-2,/match/wolverhampton/preston-north-end/2005,2005,2,championship
Cardiff City,Plymouth Argyle,0-1,/match/cardiff-city-fc/plymouth-argyle/2005,2005,3,championship
