Home_Team,Away_Team,Result,Link,Season,Round,League
Ajaccio,Chateauroux,0-1,/match/ajaccio/berrichonne-chateauroux/2009,2009,1,ligue_2
Amiens SC,Boulogne,1-1,/match/amiens-sc/us-boulogne/2009,2009,1,ligue_2
Angers SCO,Stade de Reims,3-1,/match/angers-sco/stade-reims/2009,2009,1,ligue_2
Clermont,Vannes,0-1,/match/clermont-foot/vannes-olympique-club/2009,2009,1,ligue_2
Troyes,Bastia,1-2,/match/troyes/bastia/2009,2009,1,ligue_2
Tours,Sedan,2-1,/match/tours-fc/sedan/2009,2009,1,ligue_2
Guingamp,Metz,0-1,/match/guingamp/metz/2009,2009,1,ligue_2
Lens,Dijon FCO,3-1,/match/lens/dijon-fco/2009,2009,1,ligue_2
Nîmes,Stade Brestois,0-1,/match/nimes-olympique/stade-brestois-29/2009,2009,1,ligue_2
Strasbourg,Montpellier,1-0,/match/strasbourg/montpellier-hsc/2009,2009,1,ligue_2
Bastia,Angers SCO,0-0,/match/bastia/angers-sco/2009,2009,2,ligue_2
Boulogne,Guingamp,2-0,/match/us-boulogne/guingamp/2009,2009,2,ligue_2
Chateauroux,Troyes,0-1,/match/berrichonne-chateauroux/troyes/2009,2009,2,ligue_2
Stade de Reims,Ajaccio,1-3,/match/stade-reims/ajaccio/2009,2009,2,ligue_2
Sedan,Nîmes,2-1,/match/sedan/nimes-olympique/2009,2009,2,ligue_2
Stade Brestois,Clermont,2-2,/match/stade-brestois-29/clermont-foot/2009,2009,2,ligue_2
Dijon FCO,Strasbourg,1-3,/match/dijon-fco/strasbourg/2009,2009,2,ligue_2
Metz,Tours,1-0,/match/metz/tours-fc/2009,2009,2,ligue_2
Montpellier,Amiens SC,2-1,/match/montpellier-hsc/amiens-sc/2009,2009,2,ligue_2
Vannes,Lens,2-1,/match/vannes-olympique-club/lens/2009,2009,2,ligue_2
Ajaccio,Dijon FCO,1-1,/match/ajaccio/dijon-fco/2009,2009,3,ligue_2
Angers SCO,Sedan,3-0,/match/angers-sco/sedan/2009,2009,3,ligue_2
Troyes,Stade Brestois,1-0,/match/troyes/stade-brestois-29/2009,2009,3,ligue_2
Guingamp,Stade de Reims,0-2,/match/guingamp/stade-reims/2009,2009,3,ligue_2
Montpellier,Boulogne,0-0,/match/montpellier-hsc/us-boulogne/2009,2009,3,ligue_2
Tours,Vannes,1-0,/match/tours-fc/vannes-olympique-club/2009,2009,3,ligue_2
Clermont,Nîmes,2-0,/match/clermont-foot/nimes-olympique/2009,2009,3,ligue_2
Lens,Chateauroux,1-0,/match/lens/berrichonne-chateauroux/2009,2009,3,ligue_2
Strasbourg,Bastia,1-0,/match/strasbourg/bastia/2009,2009,3,ligue_2
Amiens SC,Metz,1-1,/match/amiens-sc/metz/2009,2009,3,ligue_2
Bastia,Guingamp,2-1,/match/bastia/guingamp/2009,2009,4,ligue_2
Chateauroux,Amiens SC,1-0,/match/berrichonne-chateauroux/amiens-sc/2009,2009,4,ligue_2
Clermont,Angers SCO,2-2,/match/clermont-foot/angers-sco/2009,2009,4,ligue_2
Dijon FCO,Tours,2-1,/match/dijon-fco/tours-fc/2009,2009,4,ligue_2
Sedan,Ajaccio,1-1,/match/sedan/ajaccio/2009,2009,4,ligue_2
Vannes,Troyes,1-0,/match/vannes-olympique-club/troyes/2009,2009,4,ligue_2
Metz,Boulogne,1-2,/match/metz/us-boulogne/2009,2009,4,ligue_2
Stade de Reims,Montpellier,0-4,/match/stade-reims/montpellier-hsc/2009,2009,4,ligue_2
Stade Brestois,Strasbourg,0-1,/match/stade-brestois-29/strasbourg/2009,2009,4,ligue_2
Nîmes,Lens,1-2,/match/nimes-olympique/lens/2009,2009,4,ligue_2
Ajaccio,Vannes,4-0,/match/ajaccio/vannes-olympique-club/2009,2009,5,ligue_2
Amiens SC,Stade de Reims,2-0,/match/amiens-sc/stade-reims/2009,2009,5,ligue_2
Angers SCO,Stade Brestois,1-2,/match/angers-sco/stade-brestois-29/2009,2009,5,ligue_2
Boulogne,Dijon FCO,3-0,/match/us-boulogne/dijon-fco/2009,2009,5,ligue_2
Guingamp,Sedan,1-1,/match/guingamp/sedan/2009,2009,5,ligue_2
Tours,Bastia,0-1,/match/tours-fc/bastia/2009,2009,5,ligue_2
Troyes,Nîmes,0-1,/match/troyes/nimes-olympique/2009,2009,5,ligue_2
Lens,Clermont,2-1,/match/lens/clermont-foot/2009,2009,5,ligue_2
Strasbourg,Chateauroux,2-1,/match/strasbourg/berrichonne-chateauroux/2009,2009,5,ligue_2
Montpellier,Metz,1-2,/match/montpellier-hsc/metz/2009,2009,5,ligue_2
Bastia,Amiens SC,2-2,/match/bastia/amiens-sc/2009,2009,6,ligue_2
Chateauroux,Guingamp,1-1,/match/berrichonne-chateauroux/guingamp/2009,2009,6,ligue_2
Dijon FCO,Montpellier,1-0,/match/dijon-fco/montpellier-hsc/2009,2009,6,ligue_2
Nîmes,Tours,0-1,/match/nimes-olympique/tours-fc/2009,2009,6,ligue_2
Stade de Reims,Boulogne,1-1,/match/stade-reims/us-boulogne/2009,2009,6,ligue_2
Stade Brestois,Ajaccio,1-2,/match/stade-brestois-29/ajaccio/2009,2009,6,ligue_2
Clermont,Troyes,2-1,/match/clermont-foot/troyes/2009,2009,6,ligue_2
Sedan,Strasbourg,2-2,/match/sedan/strasbourg/2009,2009,6,ligue_2
Vannes,Angers SCO,2-0,/match/vannes-olympique-club/angers-sco/2009,2009,6,ligue_2
Lens,Metz,0-1,/match/lens/metz/2009,2009,6,ligue_2
Ajaccio,Clermont,5-1,/match/ajaccio/clermont-foot/2009,2009,7,ligue_2
Amiens SC,Stade Brestois,2-1,/match/amiens-sc/stade-brestois-29/2009,2009,7,ligue_2
Angers SCO,Nîmes,2-2,/match/angers-sco/nimes-olympique/2009,2009,7,ligue_2
Boulogne,Bastia,1-0,/match/us-boulogne/bastia/2009,2009,7,ligue_2
Guingamp,Dijon FCO,1-1,/match/guingamp/dijon-fco/2009,2009,7,ligue_2
Tours,Chateauroux,3-1,/match/tours-fc/berrichonne-chateauroux/2009,2009,7,ligue_2
Metz,Stade de Reims,0-0,/match/metz/stade-reims/2009,2009,7,ligue_2
Montpellier,Sedan,3-1,/match/montpellier-hsc/sedan/2009,2009,7,ligue_2
Strasbourg,Vannes,2-1,/match/strasbourg/vannes-olympique-club/2009,2009,7,ligue_2
Troyes,Lens,0-1,/match/troyes/lens/2009,2009,7,ligue_2
Bastia,Stade de Reims,2-2,/match/bastia/stade-reims/2009,2009,8,ligue_2
Nîmes,Ajaccio,2-2,/match/nimes-olympique/ajaccio/2009,2009,8,ligue_2
Sedan,Amiens SC,0-1,/match/sedan/amiens-sc/2009,2009,8,ligue_2
