Home_Team,Away_Team,Result,Link,Season,Round,League
Toulouse,Dunkerque,0-1,/match/toulouse-fc/dunkerque/2021,2021,1,ligue_2
Ajaccio,Chateauroux,0-1,/match/ajaccio/berrichonne-chateauroux/2021,2021,1,ligue_2
Amiens SC,Nancy,1-0,/match/amiens-sc/nancy/2021,2021,1,ligue_2
Auxerre,Sochaux,0-2,/match/auxerre/sochaux/2021,2021,1,ligue_2
Chambly,Paris FC,0-3,/match/chambly/paris-sg/2021,2021,1,ligue_2
Clermont,Caen,0-0,/match/clermont-foot/caen/2021,2021,1,ligue_2
Guingamp,Niort,0-1,/match/guingamp/chamois-niortais/2021,2021,1,ligue_2
Rodez,Grenoble,1-0,/match/rodez/grenoble-foot-38/2021,2021,1,ligue_2
Valenciennes,Pau FC,3-0,/match/valenciennes-afc/pau/2021,2021,1,ligue_2
Troyes,Le Havre,2-0,/match/troyes/havre-ac/2021,2021,1,ligue_2
Caen,Ajaccio,1-0,/match/caen/ajaccio/2021,2021,2,ligue_2
Nancy,Guingamp,2-2,/match/nancy/guingamp/2021,2021,2,ligue_2
Chateauroux,Auxerre,1-2,/match/berrichonne-chateauroux/auxerre/2021,2021,2,ligue_2
Dunkerque,Clermont,1-1,/match/dunkerque/clermont-foot/2021,2021,2,ligue_2
Grenoble,Toulouse,5-3,/match/grenoble-foot-38/toulouse-fc/2021,2021,2,ligue_2
Le Havre,Amiens SC,1-0,/match/havre-ac/amiens-sc/2021,2021,2,ligue_2
Niort,Chambly,1-1,/match/chamois-niortais/chambly/2021,2021,2,ligue_2
Paris FC,Valenciennes,1-0,/match/paris-sg/valenciennes-afc/2021,2021,2,ligue_2
Pau FC,Rodez,1-1,/match/pau/rodez/2021,2021,2,ligue_2
Sochaux,Troyes,2-1,/match/sochaux/troyes/2021,2021,2,ligue_2
Guingamp,Le Havre,1-3,/match/guingamp/havre-ac/2021,2021,3,ligue_2
Amiens SC,Paris FC,1-2,/match/amiens-sc/paris-sg/2021,2021,3,ligue_2
Auxerre,Clermont,0-1,/match/auxerre/clermont-foot/2021,2021,3,ligue_2
Chambly,Grenoble,1-2,/match/chambly/grenoble-foot-38/2021,2021,3,ligue_2
Niort,Nancy,1-0,/match/chamois-niortais/nancy/2021,2021,3,ligue_2
Rodez,Caen,0-3,/match/rodez/caen/2021,2021,3,ligue_2
Troyes,Pau FC,2-0,/match/troyes/pau/2021,2021,3,ligue_2
Valenciennes,Chateauroux,1-0,/match/valenciennes-afc/berrichonne-chateauroux/2021,2021,3,ligue_2
Toulouse,Sochaux,0-0,/match/toulouse-fc/sochaux/2021,2021,3,ligue_2
Ajaccio,Dunkerque,1-0,/match/ajaccio/dunkerque/2021,2021,3,ligue_2
Clermont,Toulouse,1-1,/match/clermont-foot/toulouse-fc/2021,2021,4,ligue_2
Caen,Chambly,0-0,/match/caen/chambly/2021,2021,4,ligue_2
Chateauroux,Amiens SC,0-0,/match/berrichonne-chateauroux/amiens-sc/2021,2021,4,ligue_2
Dunkerque,Valenciennes,1-0,/match/dunkerque/valenciennes-afc/2021,2021,4,ligue_2
Grenoble,Ajaccio,2-0,/match/grenoble-foot-38/ajaccio/2021,2021,4,ligue_2
Le Havre,Niort,0-1,/match/havre-ac/chamois-niortais/2021,2021,4,ligue_2
