Home_Team,Away_Team,Result,Link,Season,Round,League
Angers SCO,Sedan,1-0,/match/angers-sco/sedan/2013,2013,1,ligue_2
Auxerre,Nîmes,2-0,/match/auxerre/nimes-olympique/2013,2013,1,ligue_2
Chateauroux,Stade Lavallois,1-1,/match/berrichonne-chateauroux/stade-lavallois/2013,2013,1,ligue_2
Dijon FCO,Guingamp,1-0,/match/dijon-fco/guingamp/2013,2013,1,ligue_2
Gazélec Ajaccio,Caen,0-0,/match/gazelec-ajaccio/caen/2013,2013,1,ligue_2
Le Havre,Arles,1-2,/match/havre-ac/arles/2013,2013,1,ligue_2
Nantes,Istres,1-1,/match/nantes/istres/2013,2013,1,ligue_2
Niort,Clermont,1-1,/match/chamois-niortais/clermont-foot/2013,2013,1,ligue_2
Lens,Le Mans,2-2,/match/lens/mans-uc-72/2013,2013,1,ligue_2
Monaco,Tours,4-0,/match/monaco/tours-fc/2013,2013,1,ligue_2
Arles,Lens,0-0,/match/arles/lens/2013,2013,2,ligue_2
Clermont,Angers SCO,1-2,/match/clermont-foot/angers-sco/2013,2013,2,ligue_2
Guingamp,Le Havre,3-3,/match/guingamp/havre-ac/2013,2013,2,ligue_2
Istres,Gazélec Ajaccio,2-0,/match/istres/gazelec-ajaccio/2013,2013,2,ligue_2
Stade Lavallois,Monaco,0-0,/match/stade-lavallois/monaco/2013,2013,2,ligue_2
Le Mans,Dijon FCO,1-2,/match/mans-uc-72/dijon-fco/2013,2013,2,ligue_2
Sedan,Chateauroux,1-1,/match/sedan/berrichonne-chateauroux/2013,2013,2,ligue_2
Tours,Niort,2-2,/match/tours-fc/chamois-niortais/2013,2013,2,ligue_2
Caen,Auxerre,3-1,/match/caen/auxerre/2013,2013,2,ligue_2
Nîmes,Nantes,0-0,/match/nimes-olympique/nantes/2013,2013,2,ligue_2
Angers SCO,Guingamp,1-2,/match/angers-sco/guingamp/2013,2013,3,ligue_2
Chateauroux,Le Mans,1-0,/match/berrichonne-chateauroux/mans-uc-72/2013,2013,3,ligue_2
Dijon FCO,Tours,1-0,/match/dijon-fco/tours-fc/2013,2013,3,ligue_2
Gazélec Ajaccio,Arles,1-1,/match/gazelec-ajaccio/arles/2013,2013,3,ligue_2
Monaco,Istres,3-2,/match/monaco/istres/2013,2013,3,ligue_2
Nantes,Stade Lavallois,3-1,/match/nantes/stade-lavallois/2013,2013,3,ligue_2
Niort,Caen,1-0,/match/chamois-niortais/caen/2013,2013,3,ligue_2
Clermont,Nîmes,2-1,/match/clermont-foot/nimes-olympique/2013,2013,3,ligue_2
Auxerre,Sedan,1-0,/match/auxerre/sedan/2013,2013,3,ligue_2
Lens,Le Havre,1-0,/match/lens/havre-ac/2013,2013,3,ligue_2
Le Havre,Gazélec Ajaccio,2-1,/match/havre-ac/gazelec-ajaccio/2013,2013,4,ligue_2
Lens,Dijon FCO,1-1,/match/lens/dijon-fco/2013,2013,4,ligue_2
Arles,Angers SCO,2-0,/match/arles/angers-sco/2013,2013,4,ligue_2
Caen,Clermont,4-0,/match/caen/clermont-foot/2013,2013,4,ligue_2
Istres,Chateauroux,0-0,/match/istres/berrichonne-chateauroux/2013,2013,4,ligue_2
Stade Lavallois,Niort,1-0,/match/stade-lavallois/chamois-niortais/2013,2013,4,ligue_2
Sedan,Nîmes,2-3,/match/sedan/nimes-olympique/2013,2013,4,ligue_2
Tours,Nantes,0-2,/match/tours-fc/nantes/2013,2013,4,ligue_2
Guingamp,Monaco,1-2,/match/guingamp/monaco/2013,2013,4,ligue_2
Le Mans,Auxerre,3-1,/match/mans-uc-72/auxerre/2013,2013,4,ligue_2
Angers SCO,Istres,0-1,/match/angers-sco/istres/2013,2013,5,ligue_2
Auxerre,Stade Lavallois,2-1,/match/auxerre/stade-lavallois/2013,2013,5,ligue_2
Chateauroux,Tours,3-0,/match/berrichonne-chateauroux/tours-fc/2013,2013,5,ligue_2
Gazélec Ajaccio,Lens,1-1,/match/gazelec-ajaccio/lens/2013,2013,5,ligue_2
Monaco,Arles,3-0,/match/monaco/arles/2013,2013,5,ligue_2
Niort,Guingamp,0-0,/match/chamois-niortais/guingamp/2013,2013,5,ligue_2
Clermont,Sedan,0-2,/match/clermont-foot/sedan/2013,2013,5,ligue_2
Nîmes,Caen,0-2,/match/nimes-olympique/caen/2013,2013,5,ligue_2
Dijon FCO,Le Havre,2-2,/match/dijon-fco/havre-ac/2013,2013,5,ligue_2
Nantes,Le Mans,2-0,/match/nantes/mans-uc-72/2013,2013,5,ligue_2
Dijon FCO,Gazélec Ajaccio,2-1,/match/dijon-fco/gazelec-ajaccio/2013,2013,6,ligue_2
Le Havre,Monaco,2-1,/match/havre-ac/monaco/2013,2013,6,ligue_2
Arles,Nantes,2-1,/match/arles/nantes/2013,2013,6,ligue_2
Guingamp,Chateauroux,2-1,/match/guingamp/berrichonne-chateauroux/2013,2013,6,ligue_2
Istres,Niort,1-0,/match/istres/chamois-niortais/2013,2013,6,ligue_2
Stade Lavallois,Nîmes,0-1,/match/stade-lavallois/nimes-olympique/2013,2013,6,ligue_2
Le Mans,Clermont,3-1,/match/mans-uc-72/clermont-foot/2013,2013,6,ligue_2
Sedan,Caen,2-2,/match/sedan/caen/2013,2013,6,ligue_2
Tours,Auxerre,1-0,/match/tours-fc/auxerre/2013,2013,6,ligue_2
Lens,Angers SCO,1-3,/match/lens/angers-sco/2013,2013,6,ligue_2
Auxerre,Istres,0-0,/match/auxerre/istres/2013,2013,7,ligue_2
Chateauroux,Lens,1-1,/match/berrichonne-chateauroux/lens/2013,2013,7,ligue_2
Monaco,Dijon FCO,1-1,/match/monaco/dijon-fco/2013,2013,7,ligue_2
Niort,Arles,0-0,/match/chamois-niortais/arles/2013,2013,7,ligue_2
Caen,Le Mans,0-2,/match/caen/mans-uc-72/2013,2013,7,ligue_2
Clermont,Tours,1-1,/match/clermont-foot/tours-fc/2013,2013,7,ligue_2
Sedan,Stade Lavallois,1-3,/match/sedan/stade-lavallois/2013,2013,7,ligue_2
Angers SCO,Le Havre,3-1,/match/angers-sco/havre-ac/2013,2013,7,ligue_2
Nîmes,Gazélec Ajaccio,0-1,/match/nimes-olympique/gazelec-ajaccio/2013,2013,7,ligue_2
Nantes,Guingamp,1-1,/match/nantes/guingamp/2013,2013,7,ligue_2
Gazélec Ajaccio,Angers SCO,0-1,/match/gazelec-ajaccio/angers-sco/2013,2013,8,ligue_2
Le Havre,Nantes,1-1,/match/havre-ac/nantes/2013,2013,8,ligue_2
Lens,Monaco,0-4,/match/lens/monaco/2013,2013,8,ligue_2
Arles,Chateauroux,1-1,/match/arles/berrichonne-chateauroux/2013,2013,8,ligue_2
Istres,Nîmes,2-0,/match/istres/nimes-olympique/2013,2013,8,ligue_2
Stade Lavallois,Caen,1-2,/match/stade-lavallois/caen/2013,2013,8,ligue_2
