Position,Team,Points,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Season,Round,League
17,Montpellier,24,9,6,13,35,40,20,1990,28,ligue_1
18,Racing Paris,24,9,6,13,33,47,20,1990,28,ligue_1
19,FC Mulhouse,22,8,6,14,31,40,20,1990,28,ligue_1
20,Nice,21,5,11,12,26,39,20,1990,28,ligue_1
1,Olympique,42,17,8,4,59,25,20,1990,29,ligue_1
2,Girondins Bordeaux,42,18,6,5,42,18,20,1990,29,ligue_1
3,Monaco,35,11,13,5,27,18,20,1990,29,ligue_1
4,Sochaux,33,14,5,10,39,33,20,1990,29,ligue_1
5,Olympique Lyonnais,32,12,8,9,32,27,20,1990,29,ligue_1
6,PSG,31,13,5,11,37,33,20,1990,29,ligue_1
7,Nantes,30,10,10,9,28,24,20,1990,29,ligue_1
8,Toulouse,29,9,11,9,26,28,20,1990,29,ligue_1
9,Saint-Étienne,28,10,8,11,33,35,20,1990,29,ligue_1
10,Caen,28,10,8,11,27,35,20,1990,29,ligue_1
11,Auxerre,27,8,11,10,35,33,20,1990,29,ligue_1
12,Metz,27,7,13,9,27,28,20,1990,29,ligue_1
13,Stade Brestois,27,11,5,13,25,33,20,1990,29,ligue_1
14,Lille,25,9,7,13,32,35,20,1990,29,ligue_1
15,Cannes,25,8,9,12,31,38,20,1990,29,ligue_1
16,Sporting Toulon,25,8,9,12,23,38,20,1990,29,ligue_1
17,Montpellier,24,9,6,14,35,41,20,1990,29,ligue_1
18,Racing Paris,24,9,6,14,33,49,20,1990,29,ligue_1
19,FC Mulhouse,23,8,7,14,31,40,20,1990,29,ligue_1
20,Nice,23,6,11,12,28,39,20,1990,29,ligue_1
1,Girondins Bordeaux,44,19,6,5,45,18,20,1990,30,ligue_1
2,Olympique,42,17,8,5,60,27,20,1990,30,ligue_1
3,Monaco,35,11,13,6,29,22,20,1990,30,ligue_1
4,Sochaux,34,14,6,10,40,34,20,1990,30,ligue_1
5,Olympique Lyonnais,33,12,9,9,33,28,20,1990,30,ligue_1
6,Nantes,31,10,11,9,28,24,20,1990,30,ligue_1
7,PSG,31,13,5,12,37,36,20,1990,30,ligue_1
8,Auxerre,29,9,11,10,39,35,20,1990,30,ligue_1
9,Saint-Étienne,29,10,9,11,33,35,20,1990,30,ligue_1
10,Toulouse,29,9,11,10,26,31,20,1990,30,ligue_1
11,Stade Brestois,29,12,5,13,27,34,20,1990,30,ligue_1
12,Caen,29,10,9,11,28,36,20,1990,30,ligue_1
13,Metz,28,7,14,9,28,29,20,1990,30,ligue_1
14,Lille,27,10,7,13,35,35,20,1990,30,ligue_1
15,Cannes,27,9,9,12,35,39,20,1990,30,ligue_1
16,Sporting Toulon,26,8,10,12,24,39,20,1990,30,ligue_1
17,Montpellier,25,9,7,14,35,41,20,1990,30,ligue_1
18,Racing Paris,25,9,7,14,33,49,20,1990,30,ligue_1
19,Nice,24,6,12,12,29,40,20,1990,30,ligue_1
20,FC Mulhouse,23,8,7,15,32,44,20,1990,30,ligue_1
1,Girondins Bordeaux,45,19,7,5,45,18,20,1990,31,ligue_1
2,Olympique,44,18,8,5,64,28,20,1990,31,ligue_1
3,Monaco,36,11,14,6,29,22,20,1990,31,ligue_1
4,Sochaux,34,14,6,11,40,36,20,1990,31,ligue_1
5,Olympique Lyonnais,33,12,9,10,33,29,20,1990,31,ligue_1
6,PSG,33,14,5,12,40,37,20,1990,31,ligue_1
7,Nantes,32,10,12,9,28,24,20,1990,31,ligue_1
8,Auxerre,31,10,11,10,42,36,20,1990,31,ligue_1
9,Saint-Étienne,30,10,10,11,34,36,20,1990,31,ligue_1
10,Toulouse,30,9,12,10,27,32,20,1990,31,ligue_1
11,Metz,29,7,15,9,28,29,20,1990,31,ligue_1
12,Cannes,29,10,9,12,36,39,20,1990,31,ligue_1
13,Stade Brestois,29,12,5,14,28,37,20,1990,31,ligue_1
14,Caen,29,10,9,12,29,39,20,1990,31,ligue_1
15,Sporting Toulon,28,9,10,12,26,40,20,1990,31,ligue_1
16,Lille,27,10,7,14,36,39,20,1990,31,ligue_1
17,Montpellier,27,10,7,14,37,41,20,1990,31,ligue_1
18,Racing Paris,26,9,8,14,33,49,20,1990,31,ligue_1
19,FC Mulhouse,24,8,8,15,32,44,20,1990,31,ligue_1
20,Nice,24,6,12,13,30,42,20,1990,31,ligue_1
1,Olympique,45,18,9,5,66,30,20,1990,32,ligue_1
2,Girondins Bordeaux,45,19,7,6,45,19,20,1990,32,ligue_1
3,Monaco,38,12,14,6,30,22,20,1990,32,ligue_1
4,PSG,35,15,5,12,41,37,20,1990,32,ligue_1
5,Sochaux,35,14,7,11,40,36,20,1990,32,ligue_1
6,Auxerre,33,11,11,10,43,36,20,1990,32,ligue_1
7,Olympique Lyonnais,33,12,9,11,33,30,20,1990,32,ligue_1
8,Nantes,32,10,12,10,30,27,20,1990,32,ligue_1
9,Toulouse,32,10,12,10,28,32,20,1990,32,ligue_1
10,Saint-Étienne,31,10,11,11,34,36,20,1990,32,ligue_1
11,Stade Brestois,31,13,5,14,31,39,20,1990,32,ligue_1
12,Metz,30,7,16,9,28,29,20,1990,32,ligue_1
13,Cannes,30,10,10,12,38,41,20,1990,32,ligue_1
14,Sporting Toulon,30,10,10,12,29,40,20,1990,32,ligue_1
15,Lille,29,11,7,14,38,40,20,1990,32,ligue_1
16,Caen,29,10,9,13,29,40,20,1990,32,ligue_1
17,Montpellier,27,10,7,15,37,44,20,1990,32,ligue_1
18,Racing Paris,26,9,8,15,34,51,20,1990,32,ligue_1
19,Nice,25,6,13,13,30,42,20,1990,32,ligue_1
20,FC Mulhouse,24,8,8,16,32,45,20,1990,32,ligue_1
1,Olympique,47,19,9,5,68,30,20,1990,33,ligue_1
2,Girondins Bordeaux,45,19,7,7,45,21,20,1990,33,ligue_1
3,Monaco,39,12,15,6,31,23,20,1990,33,ligue_1
4,PSG,37,16,5,12,43,38,20,1990,33,ligue_1
5,Sochaux,36,14,8,11,41,37,20,1990,33,ligue_1
6,Auxerre,35,12,11,10,44,36,20,1990,33,ligue_1
7,Nantes,34,11,12,10,34,27,20,1990,33,ligue_1
8,Toulouse,34,11,12,10,30,33,20,1990,33,ligue_1
9,Olympique Lyonnais,33,12,9,12,34,32,20,1990,33,ligue_1
10,Metz,32,8,16,9,29,29,20,1990,33,ligue_1
11,Saint-Étienne,31,10,11,12,34,37,20,1990,33,ligue_1
12,Stade Brestois,31,13,5,15,32,41,20,1990,33,ligue_1
13,Cannes,30,10,10,13,38,42,20,1990,33,ligue_1
14,Sporting Toulon,30,10,10,13,29,44,20,1990,33,ligue_1
15,Montpellier,29,11,7,15,42,44,20,1990,33,ligue_1
16,Lille,29,11,7,15,38,45,20,1990,33,ligue_1
17,Caen,29,10,9,14,29,41,20,1990,33,ligue_1
18,Nice,27,7,13,13,31,42,20,1990,33,ligue_1
19,Racing Paris,27,9,9,15,35,52,20,1990,33,ligue_1
20,FC Mulhouse,25,8,9,16,33,46,20,1990,33,ligue_1
1,Olympique,47,19,9,6,69,32,20,1990,34,ligue_1
2,Girondins Bordeaux,47,20,7,7,47,21,20,1990,34,ligue_1
3,Monaco,41,13,15,6,33,23,20,1990,34,ligue_1
4,PSG,39,17,5,12,45,39,20,1990,34,ligue_1
5,Auxerre,37,13,11,10,46,37,20,1990,34,ligue_1
6,Sochaux,37,14,9,11,42,38,20,1990,34,ligue_1
7,Nantes,34,11,12,11,35,29,20,1990,34,ligue_1
8,Toulouse,34,11,12,11,30,35,20,1990,34,ligue_1
9,Olympique Lyonnais,33,12,9,13,34,34,20,1990,34,ligue_1
10,Saint-Étienne,33,11,11,12,35,37,20,1990,34,ligue_1
11,Stade Brestois,33,14,5,15,35,41,20,1990,34,ligue_1
12,Metz,32,8,16,10,30,31,20,1990,34,ligue_1
13,Cannes,32,11,10,13,40,43,20,1990,34,ligue_1
14,Sporting Toulon,32,11,10,13,30,44,20,1990,34,ligue_1
15,Lille,31,12,7,15,40,46,20,1990,34,ligue_1
16,Caen,30,10,10,14,30,42,20,1990,34,ligue_1
17,Montpellier,29,11,7,16,42,45,20,1990,34,ligue_1
18,Nice,27,7,13,14,31,45,20,1990,34,ligue_1
19,Racing Paris,27,9,9,16,35,53,20,1990,34,ligue_1
20,FC Mulhouse,25,8,9,17,34,48,20,1990,34,ligue_1
1,Olympique,49,20,9,6,72,33,20,1990,35,ligue_1
2,Girondins Bordeaux,47,20,7,8,48,23,20,1990,35,ligue_1
3,Monaco,41,13,15,7,33,24,20,1990,35,ligue_1
4,Auxerre,39,14,11,10,48,37,20,1990,35,ligue_1
5,Sochaux,39,15,9,11,43,38,20,1990,35,ligue_1
6,PSG,39,17,5,13,45,41,20,1990,35,ligue_1
7,Nantes,36,12,12,11,37,30,20,1990,35,ligue_1
8,Toulouse,36,12,12,11,34,35,20,1990,35,ligue_1
9,Olympique Lyonnais,35,13,9,13,37,36,20,1990,35,ligue_1
10,Stade Brestois,34,14,6,15,36,42,20,1990,35,ligue_1
11,Metz,33,8,17,10,31,32,20,1990,35,ligue_1
12,Saint-Étienne,33,11,11,13,35,40,20,1990,35,ligue_1
13,Cannes,32,11,10,14,40,47,20,1990,35,ligue_1
14,Sporting Toulon,32,11,10,14,32,47,20,1990,35,ligue_1
15,Montpellier,31,12,7,16,47,46,20,1990,35,ligue_1
16,Lille,31,12,7,16,40,47,20,1990,35,ligue_1
17,Caen,30,10,10,15,31,47,20,1990,35,ligue_1
18,Nice,29,8,13,14,32,45,20,1990,35,ligue_1
19,Racing Paris,29,10,9,16,38,53,20,1990,35,ligue_1
20,FC Mulhouse,25,8,9,18,35,51,20,1990,35,ligue_1
1,Olympique,51,21,9,6,74,33,20,1990,36,ligue_1
2,Girondins Bordeaux,49,21,7,8,50,24,20,1990,36,ligue_1
3,Monaco,43,14,15,7,34,24,20,1990,36,ligue_1
4,Sochaux,41,16,9,11,45,38,20,1990,36,ligue_1
5,PSG,40,17,6,13,47,43,20,1990,36,ligue_1
6,Auxerre,39,14,11,11,48,39,20,1990,36,ligue_1
7,Nantes,37,12,13,11,39,32,20,1990,36,ligue_1
8,Olympique Lyonnais,36,13,10,13,41,40,20,1990,36,ligue_1
9,Toulouse,36,12,12,12,35,37,20,1990,36,ligue_1
10,Stade Brestois,35,14,7,15,37,43,20,1990,36,ligue_1
11,Cannes,34,12,10,14,41,47,20,1990,36,ligue_1
12,Metz,33,8,17,11,31,33,20,1990,36,ligue_1
13,Saint-Étienne,33,11,11,14,35,42,20,1990,36,ligue_1
14,Sporting Toulon,33,11,11,14,33,48,20,1990,36,ligue_1
15,Montpellier,32,12,8,16,48,47,20,1990,36,ligue_1
16,Lille,32,12,8,16,41,48,20,1990,36,ligue_1
17,Caen,32,11,10,15,32,47,20,1990,36,ligue_1
18,Nice,29,8,13,15,32,46,20,1990,36,ligue_1
19,Racing Paris,29,10,9,17,38,54,20,1990,36,ligue_1
20,FC Mulhouse,26,8,10,18,39,55,20,1990,36,ligue_1
1,Olympique,53,22,9,6,75,33,20,1990,37,ligue_1
2,Girondins Bordeaux,49,21,7,9,50,25,20,1990,37,ligue_1
3,Monaco,44,14,16,7,34,24,20,1990,37,ligue_1
4,Sochaux,43,17,9,11,46,38,20,1990,37,ligue_1
5,Auxerre,40,14,12,11,49,40,20,1990,37,ligue_1
6,PSG,40,17,6,14,48,47,20,1990,37,ligue_1
7,Nantes,39,13,13,11,42,34,20,1990,37,ligue_1
8,Toulouse,38,13,12,12,39,38,20,1990,37,ligue_1
9,Olympique Lyonnais,37,13,11,13,42,41,20,1990,37,ligue_1
10,Stade Brestois,36,14,8,15,38,44,20,1990,37,ligue_1
11,Cannes,35,12,11,14,43,49,20,1990,37,ligue_1
12,Metz,34,8,18,11,33,35,20,1990,37,ligue_1
13,Saint-Étienne,34,11,12,14,37,44,20,1990,37,ligue_1
14,Montpellier,33,12,9,16,48,47,20,1990,37,ligue_1
15,Lille,33,12,9,16,43,50,20,1990,37,ligue_1
16,Sporting Toulon,33,11,11,15,33,49,20,1990,37,ligue_1
17,Caen,32,11,10,16,32,48,20,1990,37,ligue_1
18,Nice,31,9,13,15,33,46,20,1990,37,ligue_1
19,Racing Paris,30,10,10,17,39,55,20,1990,37,ligue_1
20,FC Mulhouse,26,8,10,19,41,58,20,1990,37,ligue_1
1,Olympique,53,22,9,7,75,34,20,1990,38,ligue_1
2,Girondins Bordeaux,51,22,7,9,51,25,20,1990,38,ligue_1
3,Monaco,46,15,16,7,38,24,20,1990,38,ligue_1
4,Sochaux,43,17,9,12,46,39,20,1990,38,ligue_1
5,PSG,42,18,6,14,50,48,20,1990,38,ligue_1
6,Auxerre,41,14,13,11,49,40,20,1990,38,ligue_1
7,Nantes,40,13,14,11,42,34,20,1990,38,ligue_1
8,Olympique Lyonnais,39,14,11,13,43,41,20,1990,38,ligue_1
9,Toulouse,38,13,12,13,39,39,20,1990,38,ligue_1
10,Stade Brestois,38,15,8,15,39,44,20,1990,38,ligue_1
11,Cannes,36,12,12,14,44,50,20,1990,38,ligue_1
12,Sporting Toulon,35,12,11,15,35,50,20,1990,38,ligue_1
13,Montpellier,34,12,10,16,49,48,20,1990,38,ligue_1
14,Metz,34,8,18,12,33,36,20,1990,38,ligue_1
15,Saint-Étienne,34,11,12,15,38,46,20,1990,38,ligue_1
16,Caen,34,12,10,16,34,48,20,1990,38,ligue_1
17,Lille,33,12,9,17,43,52,20,1990,38,ligue_1
18,Nice,31,9,13,16,34,48,20,1990,38,ligue_1
19,Racing Paris,30,10,10,18,39,59,20,1990,38,ligue_1
20,FC Mulhouse,28,9,10,19,42,58,20,1990,38,ligue_1
