1,Monaco,3,1,0,0,2,0,20,2004,1,ligue_1
2,Nice,3,1,0,0,2,1,20,2004,1,ligue_1
3,Sochaux,3,1,0,0,2,1,20,2004,1,ligue_1
4,Ajaccio,3,1,0,0,1,0,20,2004,1,ligue_1
5,Lille,3,1,0,0,1,0,20,2004,1,ligue_1
6,Olympique,3,1,0,0,1,0,20,2004,1,ligue_1
7,Montpellier,1,0,1,0,1,1,20,2004,1,ligue_1
8,Stade Rennais,1,0,1,0,1,1,20,2004,1,ligue_1
9,Strasbourg,1,0,1,0,1,1,20,2004,1,ligue_1
10,Toulouse,1,0,1,0,1,1,20,2004,1,ligue_1
11,Bastia,1,0,1,0,0,0,20,2004,1,ligue_1
12,Le Mans,1,0,1,0,0,0,20,2004,1,ligue_1
13,Lens,1,0,1,0,0,0,20,2004,1,ligue_1
14,PSG,1,0,1,0,0,0,20,2004,1,ligue_1
15,Auxerre,0,0,0,1,1,2,20,2004,1,ligue_1
16,Nantes,0,0,0,1,1,2,20,2004,1,ligue_1
17,Guingamp,0,0,0,1,0,1,20,2004,1,ligue_1
18,Olympique Lyonnais,0,0,0,1,0,1,20,2004,1,ligue_1
19,Metz,0,0,0,1,0,1,20,2004,1,ligue_1
20,Girondins Bordeaux,0,0,0,1,0,2,20,2004,1,ligue_1
1,Nice,6,2,0,0,3,1,20,2004,2,ligue_1
2,Ajaccio,6,2,0,0,2,0,20,2004,2,ligue_1
3,Lille,6,2,0,0,2,0,20,2004,2,ligue_1
4,Olympique,6,2,0,0,2,0,20,2004,2,ligue_1
5,Strasbourg,4,1,1,0,3,1,20,2004,2,ligue_1
6,Montpellier,4,1,1,0,2,1,20,2004,2,ligue_1
7,Stade Rennais,4,1,1,0,2,1,20,2004,2,ligue_1
8,Nantes,3,1,0,1,3,2,20,2004,2,ligue_1
9,Olympique Lyonnais,3,1,0,1,3,2,20,2004,2,ligue_1
10,Metz,3,1,0,1,2,1,20,2004,2,ligue_1
11,Monaco,3,1,0,1,3,3,20,2004,2,ligue_1
12,Sochaux,3,1,0,1,2,2,20,2004,2,ligue_1
13,Toulouse,1,0,1,1,1,2,20,2004,2,ligue_1
14,Le Mans,1,0,1,1,0,1,20,2004,2,ligue_1
15,PSG,1,0,1,1,0,1,20,2004,2,ligue_1
16,Bastia,1,0,1,1,0,2,20,2004,2,ligue_1
17,Lens,1,0,1,1,0,2,20,2004,2,ligue_1
18,Auxerre,0,0,0,2,1,3,20,2004,2,ligue_1
19,Girondins Bordeaux,0,0,0,2,0,3,20,2004,2,ligue_1
20,Guingamp,0,0,0,2,0,3,20,2004,2,ligue_1
1,Lille,9,3,0,0,5,0,20,2004,3,ligue_1
2,Nice,7,2,1,0,4,2,20,2004,3,ligue_1
3,Nantes,6,2,0,1,6,3,20,2004,3,ligue_1
4,Olympique Lyonnais,6,2,0,1,5,2,20,2004,3,ligue_1
5,Monaco,6,2,0,1,5,3,20,2004,3,ligue_1
6,Olympique,6,2,0,1,3,2,20,2004,3,ligue_1
7,Ajaccio,6,2,0,1,3,3,20,2004,3,ligue_1
8,Stade Rennais,5,1,2,0,3,2,20,2004,3,ligue_1
9,Strasbourg,4,1,1,1,5,4,20,2004,3,ligue_1
10,Sochaux,4,1,1,1,3,3,20,2004,3,ligue_1
11,PSG,4,1,1,1,1,1,20,2004,3,ligue_1
12,Montpellier,4,1,1,1,2,3,20,2004,3,ligue_1
13,Lens,4,1,1,1,2,3,20,2004,3,ligue_1
14,Metz,3,1,0,2,2,2,20,2004,3,ligue_1
15,Auxerre,3,1,0,2,4,5,20,2004,3,ligue_1
16,Girondins Bordeaux,3,1,0,2,3,4,20,2004,3,ligue_1
17,Le Mans,2,0,2,1,1,2,20,2004,3,ligue_1
18,Toulouse,1,0,1,2,1,5,20,2004,3,ligue_1
19,Bastia,1,0,1,2,0,4,20,2004,3,ligue_1
20,Guingamp,0,0,0,3,1,6,20,2004,3,ligue_1
1,Lille,10,3,1,0,6,1,20,2004,4,ligue_1
2,Monaco,9,3,0,1,9,5,20,2004,4,ligue_1
3,Nantes,9,3,0,1,7,3,20,2004,4,ligue_1
4,Olympique,9,3,0,1,5,2,20,2004,4,ligue_1
5,Nice,8,2,2,0,6,4,20,2004,4,ligue_1
6,Olympique Lyonnais,7,2,1,1,5,2,20,2004,4,ligue_1
7,Ajaccio,7,2,1,1,5,5,20,2004,4,ligue_1
8,Lens,7,2,1,1,3,3,20,2004,4,ligue_1
9,Girondins Bordeaux,6,2,0,2,5,4,20,2004,4,ligue_1
10,Stade Rennais,6,1,3,0,3,2,20,2004,4,ligue_1
11,Strasbourg,4,1,1,2,5,5,20,2004,4,ligue_1
12,Metz,4,1,1,2,3,3,20,2004,4,ligue_1
13,Sochaux,4,1,1,2,3,5,20,2004,4,ligue_1
14,PSG,4,1,1,2,3,5,20,2004,4,ligue_1
15,Montpellier,4,1,1,2,2,4,20,2004,4,ligue_1
16,Bastia,4,1,1,2,1,4,20,2004,4,ligue_1
17,Auxerre,3,1,0,3,4,7,20,2004,4,ligue_1
18,Le Mans,2,0,2,2,1,3,20,2004,4,ligue_1
19,Toulouse,2,0,2,2,1,5,20,2004,4,ligue_1
20,Guingamp,1,0,1,3,1,6,20,2004,4,ligue_1
1,Monaco,12,4,0,1,10,5,20,2004,5,ligue_1
2,Olympique,12,4,0,1,6,2,20,2004,5,ligue_1
3,Lille,10,3,1,1,7,3,20,2004,5,ligue_1
4,Nantes,10,3,1,1,7,3,20,2004,5,ligue_1
5,Lens,10,3,1,1,4,3,20,2004,5,ligue_1
